"","Class","Bark(%)_mean","Waterpercentage_mean","T3_mean","Soil_moist_mean","RespCorrectedArea_mean","Bark(%)_sd","Waterpercentage_sd","T3_sd","Soil_moist_sd","RespCorrectedArea_sd","Bark(%)_n","Waterpercentage_n","T3_n","Soil_moist_n","RespCorrectedArea_n"
"1",1,97.8409090909091,41.5889895813903,22.0056818181818,2270.11363636364,25.0528472989327,3.15449610333599,13.2450196896611,1.18629974393171,383.331674706097,28.8046693238767,44,44,44,44,44
"2",2,91,-7.29055700520937,21.90625,2295.60526315789,75.628443600718,8.99549436767757,148.559995860036,1.20016802736905,397.988424351132,34.6677776472327,38,38,38,38,38
"3",4,53.0263157894737,59.3072672532194,21.6891447368421,2281.71052631579,57.9785048700443,20.7800408944077,11.1030487107172,1.38475401224586,382.917245162657,40.8487658111407,38,38,38,38,38
