"","Class","Bark(%)_mean","Waterpercentage_mean","T3_mean","Soil_moist_mean","RespCorrectedArea_mean","Bark(%)_sd","Waterpercentage_sd","T3_sd","Soil_moist_sd","RespCorrectedArea_sd","Bark(%)_n","Waterpercentage_n","T3_n","Soil_moist_n","RespCorrectedArea_n"
"1",1,99.3913043478261,32.2085090073825,22.0027173913043,2241.4347826087,0.61022252565162,1.00505966366989,19.305816915125,1.13880088324993,391.824771049164,0.338293708876229,46,46,46,46,46
"2",2,97.7682926829268,43.6517115622673,21.7545731707317,2315.85365853659,0.274248087413631,2.5546466511428,26.2886048015541,1.14721046216995,334.653818219336,0.239517463254735,41,41,41,41,41
"3",4,92.7926829268293,37.7177034122713,21.8567073170732,2297.73170731707,0.185376392345168,7.10367476183638,21.2888349183916,1.21161726101732,325.297557967336,0.229402213033094,41,41,41,41,41
