"","sample_code","Code","D1(cm)","D2(cm)","D3(cm)","D4(cm)","Length(cm)","FW(g)","DW(g)","Bark(%)","Watercontent(g)","Waterpercentage","Notes","DiamClass","Plot","SubPlot","Class","Species","Areacm2","Volcm3","X","ID","slope","rsq","Month","Day","Hour","Min","Sample_code1","Sample_code2","ATMP"
"11","347","25-P6S2C4FS",20,19.1,20,17.3,97.1,1240.9,572.23,30,668.67,53.8858892739141,NA,"25","6","2","4","FS",6399.85201414764,27826.3468932466,11,"12_347_4_29",0.30549450549451,0.949668223150654,4,29,9,28,347,0,0.8872231
"12","360","25-P6S3C1AA",27.1,26.5,27.5,27,96.4,2295.4,1335.81,99,959.59,41.8049141761784,NA,"25","6","3","1","AA",9331.84249087475,55297.8638553399,12,"13_360_4_29",0.0835164835164913,0.555384615384596,4,29,9,31,360,0,0.8872231
"13","361","25-P6S3C2AA",23,22.2,21,21.9,98.8,1286.9,840.93,97,445.97,34.6545963167301,NA,"25","6","3","2","AA",7598.95492406142,37651.0692992219,13,"14_361_4_29",0.0835164835164913,0.326696832579179,4,29,9,33,361,0,0.8872231
"14","362","25-P6S3C4AA",24.6,25.5,30.3,25.3,99.5,1549.5,714.6,95,834.9,53.8818973862536,NA,"25","6","3","4","AA",9360.76539386387,54617.8668454187,14,"15_362_4_29",0.298901098901086,0.936032388663976,4,29,9,36,362,0,0.8872231
"15","363","25-P6S3C1FS",21,19.5,22.8,20.2,99.2,1563.9,907.49,100,656.41,41.972632521261,NA,"25","6","3","1","FS",7190.8518215397,33961.2972637139,15,"16_363_4_29",0.0945054945054793,0.466330390920572,4,29,9,39,363,0,0.8872231
"16","364","25-P6S3C2FS",25,25.5,25.2,23,96.8,NA,1454.14,80,-1454.14,NA,NA,"25","6","3","2","FS",8460.85962404196,46297.5666365499,16,"17_364_4_29",0,0.0109253065774804,4,29,9,42,364,0,0.8862362
"17","365","25-P6S3C4FS",22,21,21,20,104,1552.9,488.76,60,1064.14,68.5259836435057,NA,"25","6","3","4","FS",7554.43152918704,36028.3081501433,17,"18_365_4_29",0.393406593406585,0.953459306650788,4,29,9,44,365,0,0.8872231
"18","383","25-P6S4C4FS",25.2,25.6,25.5,29.2,99.9,1955.7,555.44,50,1400.26,71.5989159891599,NA,"25","6","4","4","FS",9372.26187643554,54605.7138560377,18,"19_383_4_29",1.12527472527471,0.97983105330044,4,29,9,46,383,0,0.8862362
"19","382","25-P6S4C2FS",28.5,28.8,27.8,27.3,98.2,2332.6,1430.71,80,901.89,38.6645802966647,NA,"25","6","4","2","FS",9909.90122164964,60907.3164228997,19,"20_382_4_29",0.485714285714283,0.972056921086677,4,29,9,49,382,0,0.8872231
"20","381","25-P6S4C1FS",23.1,22.4,20.2,22.5,90.1,2076,1225.41,100,850.59,40.9725433526012,NA,"25","6","4","1","FS",7006.10098609122,34417.3739847582,20,"21_381_4_29",0.112087912087921,0.449611063094202,4,29,9,51,381,0,0.8872231
"21","380","25-P6S4C4AA",29.5,27.3,27.8,30.2,99.1,1426,781.53,60,644.47,45.1942496493689,NA,"25","6","4","4","AA",10229.2551177022,64112.5641577362,21,"22_380_4_29",0.77802197802198,0.987673392181588,4,29,9,52,380,0,0.8872231
"22","379","25-P6S4C2AA",26.1,25.2,25.2,27.5,98.3,2237.6,1423.05,96,814.55,36.402842331069,NA,"25","6","4","2","AA",9091.38413842623,52193.4887990692,22,"23_379_4_29",0.10549450549451,0.73846153846155,4,29,9,54,379,0,0.8872231
"23","378","25-P6S4C1AA",22.4,22.6,20,19.2,99.1,1361.6,745.51,94,616.09,45.2475029377203,NA,"25","6","4","1","AA",7253.56291485758,34542.5262003479,23,"24_378_4_29",0,0.0577777777777783,4,29,9,57,378,0,0.8872231
"24","397","25-P6S5C2AA",28.2,27.5,29.1,27.9,99.1,2709.7,1644.79,97,1064.91,39.2999225006458,NA,"25","6","5","2","AA",10018.9336820523,61788.9260576629,24,"26_397_4_29",0.063736263736258,0.28752136752137,4,29,10,1,397,0,0.8872231
"25","398","25-P6S5C4AA",24.6,24.2,22.2,22.3,96.6,839.1,309.94,75,529.16,63.0628053867239,NA,"25","6","5","4","AA",7935.47498431516,41306.4334338905,25,"27_398_4_29",0.112087912087901,0.396191926885033,4,29,10,3,398,0,0.8872231
"26","399","25-P6S5C1FS",22.3,23.9,22.7,22.8,101,1956.6,1212.41,100,744.19,38.0348563835224,NA,"25","6","5","1","FS",8099.72203987098,41690.6224646894,26,"28_399_4_29",0.0417582417582155,0.168298368298358,4,29,10,5,399,0,0.8862362
"27","400","25-P6S5C2FS",21.7,23.3,22.6,23.3,101.6,1415,967.83,98,447.17,31.6021201413428,NA,"25","6","5","2","FS",8064.79439721074,41210.2798856393,27,"29_400_4_29",6.62424242424242,0.941251783585576,4,29,10,8,400,0,0.8872231
"28","401","25-P6S5C4FS",33.1,31.1,31.1,32.1,98.9,2996,1632.43,40,1363.57,45.5130173564753,NA,"25","6","5","4","FS",11489.4878310483,78797.7769631207,28,"30_401_4_29",0.34945054945055,0.960341880341881,4,29,10,12,401,0,0.8872231
"29","324","25-P6S1C1AA",23.7,23,25.2,25.3,100.6,1799.5,1011.73,95,787.77,43.7771603223118,NA,"25","6","1","1","AA",8609.1741609912,46679.007166476,29,"31_324_4_29",0.105494505494498,0.738461538461525,4,29,12,10,324,0,0.8872231
"30","325","25-P6S1C2AA",28,27.2,28.3,28.5,99.4,2221.5,1314.16,95,907.34,40.8435741616025,NA,"25","6","1","2","AA",9975.50711725815,61209.9283717614,30,"32_325_4_29",0.206593406593409,0.894331983805662,4,29,12,13,325,0,0.8872231
"31","326","25-P6S1C4AA",27.2,24.5,26,25.3,100.2,2115.3,845.43,50,1269.87,60.0326194865977,NA,"25","6","1","4","AA",9147.3361692845,52181.2229087022,31,"33_326_4_29",1.36043956043955,0.992220941825386,4,29,12,16,326,0,0.8872231
"32","327","25-P6S1C1FS",23.1,23.3,24,23.5,100.3,1883.7,1202.63,96,681.07,36.1559696342305,NA,"25","6","1","1","FS",8262.78758241054,43413.2083093844,32,"34_327_4_29",0.0813186813186877,0.468034188034179,4,29,12,19,327,0,0.8872231
"33","328","25-P6S1C2FS",22.5,23.3,22,23.6,99.9,1458,928.2,70,529.8,36.3374485596708,NA,"25","6","1","2","FS",7991.51360458257,40966.4632359887,33,"35_328_4_29",0.17582417582417,0.794044665012414,4,29,12,22,328,0,0.8872231
"34","329","25-P6S1C4FS",27,27.7,21.5,22.5,99.6,1811.9,508.98,60,1302.92,71.9090457530769,NA,"25","6","1","4","FS",8691.28467577007,47814.7158181952,34,"36_329_4_29",0.232967032967039,0.900320512820504,4,29,12,25,329,0,0.8872231
"35","343","25-P6S2C2AA",20.2,20,21.4,21.5,100.5,1203.1,721.12,98,481.98,40.0615077715901,NA,"25","6","2","2","AA",7238.1123460381,34079.3108644968,35,"38_343_4_29",0.276923076923084,0.925174825174837,4,29,12,29,343,0,0.8872231
"36","344","25-P6S2C4AA",21.5,21,16.5,15.8,99.8,859.6,464.63,55,394.97,45.9481154025128,NA,"25","6","2","4","AA",6424.44812906392,27579.5537809062,36,"39_344_4_29",0.36483516483516,0.963496503496506,4,29,12,32,344,0,0.8872231
"37","345","25-P6S2C1FS",21.2,19.3,21.2,18,98.3,1360.2,838.74,100,521.46,38.3370092633436,NA,"25","6","2","1","FS",6777.02428820783,30653.3943891798,37,"40_345_4_29",0.17142857142857,0.866666666666666,4,29,12,34,345,0,0.8872231
"38","346","25-P6S2C2FS",22.5,23.2,27,22.7,100.5,1609.9,1051.21,85,558.69,34.7033977265669,NA,"25","6","2","2","FS",8425.60982297308,44924.9015917879,38,"41_346_4_29",0.279120879120862,0.936371552975334,4,29,12,37,346,0,0.8872231
"39","347","25-P6S2C4FS",20,19.1,20,17.3,97.1,1240.9,572.23,30,668.67,53.8858892739141,NA,"25","6","2","4","FS",6399.85201414764,27826.3468932466,39,"42_347_4_29",0.439560439560429,0.967585873246246,4,29,12,41,347,0,0.8872231
"40","360","25-P6S3C1AA",27.1,26.5,27.5,27,96.4,2295.4,1335.81,99,959.59,41.8049141761784,NA,"25","6","3","1","AA",9331.84249087475,55297.8638553399,40,"43_360_4_29",0.083516483516489,0.555384615384639,4,29,12,46,360,0,0.8872231
"41","361","25-P6S3C2AA",23,22.2,21,21.9,98.8,1286.9,840.93,97,445.97,34.6545963167301,NA,"25","6","3","2","AA",7598.95492406142,37651.0692992219,41,"44_361_4_29",0.0725274725274695,0.507692307692337,4,29,12,48,361,0,0.8872231
"42","362","25-P6S3C4AA",24.6,25.5,30.3,25.3,99.5,1549.5,714.6,95,834.9,53.8818973862536,NA,"25","6","3","4","AA",9360.76539386387,54617.8668454187,42,"45_362_4_29",0.380219780219775,0.941607676576996,4,29,12,49,362,0,0.8872231
"43","363","25-P6S3C1FS",21,19.5,22.8,20.2,99.2,1563.9,907.49,100,656.41,41.972632521261,NA,"25","6","3","1","FS",7190.8518215397,33961.2972637139,43,"46_363_4_29",0.16043956043956,0.845202220459952,4,29,12,52,363,0,0.8872231
"44","364","25-P6S3C2FS",25,25.5,25.2,23,96.8,NA,1454.14,80,-1454.14,NA,NA,"25","6","3","2","FS",8460.85962404196,46297.5666365499,44,"47_364_4_29",0.43076923076922,0.972064777327931,4,29,12,54,364,0,0.8872231
"45","365","25-P6S3C4FS",22,21,21,20,104,1552.9,488.76,60,1064.14,68.5259836435057,NA,"25","6","3","4","FS",7554.43152918704,36028.3081501433,45,"48_365_4_29",0.593406593406584,0.983805668016192,4,29,12,56,365,0,0.8872231
"46","383","25-P6S4C4FS",25.2,25.6,25.5,29.2,99.9,1955.7,555.44,50,1400.26,71.5989159891599,NA,"25","6","4","4","FS",9372.26187643554,54605.7138560377,46,"49_383_4_29",1.28571428571428,0.996215704824976,4,29,13,0,383,0,0.8872231
"47","382","25-P6S4C2FS",28.5,28.8,27.8,27.3,98.2,2332.6,1430.71,80,901.89,38.6645802966647,NA,"25","6","4","2","FS",9909.90122164964,60907.3164228997,47,"50_382_4_29",0.723076923076913,0.988276649166858,4,29,13,3,382,0,0.8872231
"48","381","25-P6S4C1FS",23.1,22.4,20.2,22.5,90.1,2076,1225.41,100,850.59,40.9725433526012,NA,"25","6","4","1","FS",7006.10098609122,34417.3739847582,48,"51_381_4_29",0.0857142857142827,0.383606557377058,4,29,13,5,381,0,0.8872231
"49","380","25-P6S4C4AA",29.5,27.3,27.8,30.2,99.1,1426,781.53,60,644.47,45.1942496493689,NA,"25","6","4","4","AA",10229.2551177022,64112.5641577362,49,"52_380_4_29",0.870329670329661,0.992004048582994,4,29,13,7,380,0,0.8872231
"50","379","25-P6S4C2AA",26.1,25.2,25.2,27.5,98.3,2237.6,1423.05,96,814.55,36.402842331069,NA,"25","6","4","2","AA",9091.38413842623,52193.4887990692,50,"53_379_4_29",0.224175824175824,0.85139116202946,4,29,13,9,379,0,0.8872231
"51","378","25-P6S4C1AA",22.4,22.6,20,19.2,99.1,1361.6,745.51,94,616.09,45.2475029377203,NA,"25","6","4","1","AA",7253.56291485758,34542.5262003479,51,"54_378_4_29",0.0395604395604197,0.207692307692401,4,29,13,11,378,0,0.8872231
"52","397","25-P6S5C2AA",28.2,27.5,29.1,27.9,99.1,2709.7,1644.79,97,1064.91,39.2999225006458,NA,"25","6","5","2","AA",10018.9336820523,61788.9260576629,52,"56_397_4_29",0.098901098901087,0.426765015806108,4,29,13,15,397,0,0.8872231
"53","398","25-P6S5C4AA",24.6,24.2,22.2,22.3,96.6,839.1,309.94,75,529.16,63.0628053867239,NA,"25","6","5","4","AA",7935.47498431516,41306.4334338905,53,"57_398_4_29",0.186813186813183,0.889230769230764,4,29,13,17,398,0,0.8872231
"54","399","25-P6S5C1FS",22.3,23.9,22.7,22.8,101,1956.6,1212.41,100,744.19,38.0348563835224,NA,"25","6","5","1","FS",8099.72203987098,41690.6224646894,54,"58_399_4_29",0.0857142857142695,0.152941176470626,4,29,13,19,399,0,0.8872231
"55","400","25-P6S5C2FS",21.7,23.3,22.6,23.3,101.6,1415,967.83,98,447.17,31.6021201413428,NA,"25","6","5","2","FS",8064.79439721074,41210.2798856393,55,"59_400_4_29",8.09670329670328,0.973071474048284,4,29,13,21,400,0,0.8872231
"56","401","25-P6S5C4FS",33.1,31.1,31.1,32.1,98.9,2996,1632.43,40,1363.57,45.5130173564753,NA,"25","6","5","4","FS",11489.4878310483,78797.7769631207,56,"60_401_4_29",0.578021978021976,0.984401907066106,4,29,13,23,401,0,0.8872231
"57","324","25-P6S1C1AA",23.7,23,25.2,25.3,100.6,1799.5,1011.73,95,787.77,43.7771603223118,NA,"25","6","1","1","AA",8609.1741609912,46679.007166476,57,"61_324_4_29",0.0989010989011114,0.692307692307683,4,29,15,11,324,0,0.8872231
"58","325","25-P6S1C2AA",28,27.2,28.3,28.5,99.4,2221.5,1314.16,95,907.34,40.8435741616025,NA,"25","6","1","2","AA",9975.50711725815,61209.9283717614,58,"62_325_4_29",0.239560439560444,0.909376195943356,4,29,15,14,325,0,0.8872231
"59","326","25-P6S1C4AA",27.2,24.5,26,25.3,100.2,2115.3,845.43,50,1269.87,60.0326194865977,NA,"25","6","1","4","AA",9147.3361692845,52181.2229087022,59,"63_326_4_29",1.07032967032967,0.993398814634861,4,29,15,18,326,0,0.8872231
"60","327","25-P6S1C1FS",23.1,23.3,24,23.5,100.3,1883.7,1202.63,96,681.07,36.1559696342305,NA,"25","6","1","1","FS",8262.78758241054,43413.2083093844,60,"64_327_4_29",0,0.555555555555555,4,29,15,20,327,0,0.8872231
"61","328","25-P6S1C2FS",22.5,23.3,22,23.6,99.9,1458,928.2,70,529.8,36.3374485596708,NA,"25","6","1","2","FS",7991.51360458257,40966.4632359887,61,"65_328_4_29",0.241758241758247,0.846153846153835,4,29,15,23,328,0,0.8872231
"62","329","25-P6S1C4FS",27,27.7,21.5,22.5,99.6,1811.9,508.98,60,1302.92,71.9090457530769,NA,"25","6","1","4","FS",8691.28467577007,47814.7158181952,62,"66_329_4_29",0.292307692307672,0.847783369278705,4,29,15,27,329,0,0.8872231
"63","343","25-P6S2C2AA",20.2,20,21.4,21.5,100.5,1203.1,721.12,98,481.98,40.0615077715901,NA,"25","6","2","2","AA",7238.1123460381,34079.3108644968,63,"68_343_4_29",0.11208791208791,0.655989911727611,4,29,15,31,343,0,0.8862362
"64","344","25-P6S2C4AA",21.5,21,16.5,15.8,99.8,859.6,464.63,55,394.97,45.9481154025128,NA,"25","6","2","4","AA",6424.44812906392,27579.5537809062,64,"69_344_4_29",0.230769230769232,0.916839916839916,4,29,15,33,344,0,0.8872231
"65","345","25-P6S2C1FS",21.2,19.3,21.2,18,98.3,1360.2,838.74,100,521.46,38.3370092633436,NA,"25","6","2","1","FS",6777.02428820783,30653.3943891798,65,"70_345_4_29",0.125274725274716,0.724414715719089,4,29,15,35,345,0,0.8872231
"66","346","25-P6S2C2FS",22.5,23.2,27,22.7,100.5,1609.9,1051.21,85,558.69,34.7033977265669,NA,"25","6","2","2","FS",8425.60982297308,44924.9015917879,66,"71_346_4_29",0.29450549450549,0.946048472075875,4,29,15,37,346,0,0.8872231
"67","347","25-P6S2C4FS",20,19.1,20,17.3,97.1,1240.9,572.23,30,668.67,53.8858892739141,NA,"25","6","2","4","FS",6399.85201414764,27826.3468932466,67,"72_347_4_29",0.55384615384615,0.976984615384615,4,29,15,40,347,0,0.8872231
"68","360","25-P6S3C1AA",27.1,26.5,27.5,27,96.4,2295.4,1335.81,99,959.59,41.8049141761784,NA,"25","6","3","1","AA",9331.84249087475,55297.8638553399,68,"73_360_4_29",0,0.0230769230769264,4,29,15,43,360,0,0.8872231
"69","361","25-P6S3C2AA",23,22.2,21,21.9,98.8,1286.9,840.93,97,445.97,34.6545963167301,NA,"25","6","3","2","AA",7598.95492406142,37651.0692992219,69,"74_361_4_29",0.105494505494502,0.738461538461519,4,29,15,45,361,0,0.8872231
"70","362","25-P6S3C4AA",24.6,25.5,30.3,25.3,99.5,1549.5,714.6,95,834.9,53.8818973862536,NA,"25","6","3","4","AA",9360.76539386387,54617.8668454187,70,"75_362_4_29",0.610989010989003,0.987528750319448,4,29,15,47,362,0,0.8872231
"71","363","25-P6S3C1FS",21,19.5,22.8,20.2,99.2,1563.9,907.49,100,656.41,41.972632521261,NA,"25","6","3","1","FS",7190.8518215397,33961.2972637139,71,"76_363_4_29",0.142857142857128,0.730337078651671,4,29,15,49,363,0,0.8872231
"72","364","25-P6S3C2FS",25,25.5,25.2,23,96.8,NA,1454.14,80,-1454.14,NA,NA,"25","6","3","2","FS",8460.85962404196,46297.5666365499,72,"77_364_4_29",0.652747252747248,0.985520361990952,4,29,15,51,364,0,0.8872231
"73","365","25-P6S3C4FS",22,21,21,20,104,1552.9,488.76,60,1064.14,68.5259836435057,NA,"25","6","3","4","FS",7554.43152918704,36028.3081501433,73,"78_365_4_29",0.514285714285705,0.979534883720933,4,29,15,53,365,0,0.8872231
"74","383","25-P6S4C4FS",25.2,25.6,25.5,29.2,99.9,1955.7,555.44,50,1400.26,71.5989159891599,NA,"25","6","4","4","FS",9372.26187643554,54605.7138560377,74,"79_383_4_29",2.15384615384616,0.990041853081253,4,29,15,56,383,0,0.8862362
"75","382","25-P6S4C2FS",28.5,28.8,27.8,27.3,98.2,2332.6,1430.71,80,901.89,38.6645802966647,NA,"25","6","4","2","FS",9909.90122164964,60907.3164228997,75,"80_382_4_29",0.83076923076923,0.988406198118428,4,29,15,58,382,0,0.8872231
"76","381","25-P6S4C1FS",23.1,22.4,20.2,22.5,90.1,2076,1225.41,100,850.59,40.9725433526012,NA,"25","6","4","1","FS",7006.10098609122,34417.3739847582,76,"81_381_4_29",0.0813186813186971,0.4298273155416,4,29,16,0,381,0,0.8872231
"77","380","25-P6S4C4AA",29.5,27.3,27.8,30.2,99.1,1426,781.53,60,644.47,45.1942496493689,NA,"25","6","4","4","AA",10229.2551177022,64112.5641577362,77,"82_380_4_29",0.98021978021978,0.996173878205128,4,29,16,3,380,0,0.8872231
"78","379","25-P6S4C2AA",26.1,25.2,25.2,27.5,98.3,2237.6,1423.05,96,814.55,36.402842331069,NA,"25","6","4","2","AA",9091.38413842623,52193.4887990692,78,"83_379_4_29",0.542857142857138,0.980773249738766,4,29,16,5,379,0,0.8862362
"79","378","25-P6S4C1AA",22.4,22.6,20,19.2,99.1,1361.6,745.51,94,616.09,45.2475029377203,NA,"25","6","4","1","AA",7253.56291485758,34542.5262003479,79,"84_378_4_29",0.0681318681318518,0.24237074401004,4,29,16,7,378,0,0.8862362
"80","397","25-P6S5C2AA",28.2,27.5,29.1,27.9,99.1,2709.7,1644.79,97,1064.91,39.2999225006458,NA,"25","6","5","2","AA",10018.9336820523,61788.9260576629,80,"86_397_4_29",0.0659340659340654,0.346153846153852,4,29,16,9,397,0,0.8862362
"81","398","25-P6S5C4AA",24.6,24.2,22.2,22.3,96.6,839.1,309.94,75,529.16,63.0628053867239,NA,"25","6","5","4","AA",7935.47498431516,41306.4334338905,81,"87_398_4_29",0.421978021978017,0.932793522267204,4,29,16,11,398,0,0.8862362
"82","399","25-P6S5C1FS",22.3,23.9,22.7,22.8,101,1956.6,1212.41,100,744.19,38.0348563835224,NA,"25","6","5","1","FS",8099.72203987098,41690.6224646894,82,"88_399_4_29",0,1.50788132496658e-26,4,29,16,13,399,0,0.8862362
"83","401","25-P6S5C4FS",33.1,31.1,31.1,32.1,98.9,2996,1632.43,40,1363.57,45.5130173564753,NA,"25","6","5","4","FS",11489.4878310483,78797.7769631207,83,"90_401_4_29",0.591208791208786,0.965521382347054,4,29,16,17,401,0,0.8862362
