DATATYPE	 IR Spectrum
XYUNITS	 Wavenumber;Absorbance
DECIMALSYMBOL	 .
599.8177	 0.1305
601.7464	 0.1297
603.6751	 0.1286
605.6037	 0.1278
607.5324	 0.1263
609.4611	 0.1239
611.3898	 0.1224
613.3184	 0.1216
615.2471	 0.1203
617.1758	 0.1191
619.1045	 0.1180
621.0331	 0.1166
622.9618	 0.1149
624.8905	 0.1137
626.8192	 0.1130
628.7478	 0.1122
630.6765	 0.1112
632.6052	 0.1106
634.5339	 0.1100
636.4625	 0.1094
638.3912	 0.1086
640.3199	 0.1076
642.2485	 0.1066
644.1772	 0.1059
646.1059	 0.1054
648.0346	 0.1050
649.9632	 0.1045
651.8919	 0.1038
653.8206	 0.1033
655.7493	 0.1030
657.6779	 0.1026
659.6066	 0.1021
661.5353	 0.1017
663.4640	 0.1011
665.3926	 0.1007
667.3213	 0.1016
669.2500	 0.1001
671.1787	 0.0974
673.1073	 0.0954
675.0360	 0.0936
676.9647	 0.0917
678.8934	 0.0900
680.8220	 0.0886
682.7507	 0.0873
684.6794	 0.0862
686.6081	 0.0853
688.5367	 0.0846
690.4654	 0.0838
692.3941	 0.0831
694.3228	 0.0825
696.2514	 0.0820
698.1801	 0.0815
700.1088	 0.0810
702.0375	 0.0804
703.9661	 0.0798
705.8948	 0.0792
707.8235	 0.0786
709.7521	 0.0780
711.6808	 0.0773
713.6095	 0.0768
715.5382	 0.0762
717.4668	 0.0756
719.3955	 0.0752
721.3242	 0.0745
723.2529	 0.0735
725.1815	 0.0725
727.1102	 0.0716
729.0389	 0.0708
730.9676	 0.0700
732.8962	 0.0691
734.8249	 0.0683
736.7536	 0.0676
738.6823	 0.0671
740.6109	 0.0665
742.5396	 0.0660
744.4683	 0.0654
746.3970	 0.0649
748.3256	 0.0644
750.2543	 0.0639
752.1830	 0.0634
754.1117	 0.0629
756.0403	 0.0624
757.9690	 0.0619
759.8977	 0.0614
761.8264	 0.0609
763.7550	 0.0603
765.6837	 0.0598
767.6124	 0.0593
769.5411	 0.0587
771.4697	 0.0583
773.3984	 0.0579
775.3271	 0.0575
777.2557	 0.0573
779.1844	 0.0572
781.1131	 0.0569
783.0418	 0.0564
784.9704	 0.0557
786.8991	 0.0550
788.8278	 0.0543
790.7565	 0.0538
792.6851	 0.0534
794.6138	 0.0531
796.5425	 0.0529
798.4712	 0.0527
800.3998	 0.0525
802.3285	 0.0523
804.2572	 0.0522
806.1859	 0.0521
808.1145	 0.0521
810.0432	 0.0522
811.9719	 0.0522
813.9006	 0.0523
815.8292	 0.0523
817.7579	 0.0524
819.6866	 0.0524
821.6153	 0.0524
823.5439	 0.0524
825.4726	 0.0524
827.4013	 0.0523
829.3300	 0.0521
831.2586	 0.0519
833.1873	 0.0516
835.1160	 0.0512
837.0447	 0.0507
838.9733	 0.0501
840.9020	 0.0497
842.8307	 0.0492
844.7594	 0.0488
846.6880	 0.0484
848.6167	 0.0480
850.5454	 0.0477
852.4740	 0.0474
854.4027	 0.0472
856.3314	 0.0470
858.2601	 0.0469
860.1887	 0.0469
862.1174	 0.0471
864.0461	 0.0474
865.9748	 0.0478
867.9034	 0.0482
869.8321	 0.0486
871.7608	 0.0490
873.6895	 0.0492
875.6181	 0.0494
877.5468	 0.0497
879.4755	 0.0499
881.4042	 0.0502
883.3328	 0.0507
885.2615	 0.0513
887.1902	 0.0521
889.1189	 0.0530
891.0475	 0.0541
892.9762	 0.0550
894.9049	 0.0557
896.8336	 0.0561
898.7622	 0.0558
900.6909	 0.0551
902.6196	 0.0541
904.5483	 0.0530
906.4769	 0.0520
908.4056	 0.0512
910.3343	 0.0506
912.2630	 0.0503
914.1916	 0.0501
916.1203	 0.0502
918.0490	 0.0504
919.9776	 0.0505
921.9063	 0.0507
923.8350	 0.0509
925.7637	 0.0511
927.6923	 0.0513
929.6210	 0.0515
931.5497	 0.0517
933.4784	 0.0520
935.4070	 0.0524
937.3357	 0.0530
939.2644	 0.0536
941.1931	 0.0546
943.1217	 0.0557
945.0504	 0.0571
946.9791	 0.0588
948.9078	 0.0607
950.8364	 0.0628
952.7651	 0.0651
954.6938	 0.0674
956.6225	 0.0699
958.5511	 0.0723
960.4798	 0.0748
962.4085	 0.0773
964.3372	 0.0798
966.2658	 0.0822
968.1945	 0.0846
970.1232	 0.0871
972.0519	 0.0898
973.9805	 0.0927
975.9092	 0.0959
977.8379	 0.0996
979.7666	 0.1036
981.6952	 0.1079
983.6239	 0.1122
985.5526	 0.1163
987.4812	 0.1201
989.4099	 0.1234
991.3386	 0.1261
993.2673	 0.1283
995.1959	 0.1301
997.1246	 0.1317
999.0533	 0.1333
1000.9820	 0.1353
1002.9106	 0.1376
1004.8393	 0.1403
1006.7680	 0.1437
1008.6967	 0.1477
1010.6253	 0.1522
1012.5540	 0.1570
1014.4827	 0.1620
1016.4114	 0.1667
1018.3400	 0.1708
1020.2687	 0.1743
1022.1974	 0.1771
1024.1261	 0.1796
1026.0547	 0.1815
1027.9834	 0.1832
1029.9121	 0.1846
1031.8408	 0.1857
1033.7694	 0.1861
1035.6981	 0.1858
1037.6268	 0.1849
1039.5555	 0.1838
1041.4841	 0.1826
1043.4128	 0.1814
1045.3415	 0.1800
1047.2702	 0.1782
1049.1988	 0.1759
1051.1275	 0.1729
1053.0562	 0.1695
1054.9849	 0.1658
1056.9135	 0.1620
1058.8422	 0.1581
1060.7709	 0.1542
1062.6995	 0.1504
1064.6282	 0.1468
1066.5569	 0.1436
1068.4856	 0.1408
1070.4142	 0.1384
1072.3429	 0.1360
1074.2716	 0.1336
1076.2003	 0.1310
1078.1289	 0.1284
1080.0576	 0.1258
1081.9863	 0.1233
1083.9150	 0.1211
1085.8436	 0.1192
1087.7723	 0.1174
1089.7010	 0.1157
1091.6297	 0.1139
1093.5583	 0.1124
1095.4870	 0.1111
1097.4157	 0.1098
1099.3444	 0.1087
1101.2730	 0.1078
1103.2017	 0.1071
1105.1304	 0.1064
1107.0591	 0.1057
1108.9877	 0.1050
1110.9164	 0.1042
1112.8451	 0.1033
1114.7738	 0.1022
1116.7024	 0.1010
1118.6311	 0.0997
1120.5598	 0.0984
1122.4885	 0.0968
1124.4171	 0.0946
1126.3458	 0.0918
1128.2745	 0.0884
1130.2031	 0.0846
1132.1318	 0.0805
1134.0605	 0.0765
1135.9892	 0.0731
1137.9178	 0.0704
1139.8465	 0.0686
1141.7752	 0.0677
1143.7039	 0.0674
1145.6325	 0.0677
1147.5612	 0.0682
1149.4899	 0.0689
1151.4186	 0.0695
1153.3472	 0.0699
1155.2759	 0.0699
1157.2046	 0.0694
1159.1333	 0.0683
1161.0619	 0.0667
1162.9906	 0.0645
1164.9193	 0.0617
1166.8480	 0.0587
1168.7766	 0.0557
1170.7053	 0.0530
1172.6340	 0.0505
1174.5627	 0.0484
1176.4913	 0.0467
1178.4200	 0.0454
1180.3487	 0.0444
1182.2774	 0.0437
1184.2060	 0.0432
1186.1347	 0.0429
1188.0634	 0.0428
1189.9921	 0.0429
1191.9207	 0.0433
1193.8494	 0.0440
1195.7781	 0.0448
1197.7068	 0.0459
1199.6354	 0.0471
1201.5641	 0.0485
1203.4928	 0.0500
1205.4214	 0.0517
1207.3501	 0.0535
1209.2788	 0.0554
1211.2075	 0.0575
1213.1361	 0.0597
1215.0648	 0.0618
1216.9935	 0.0638
1218.9222	 0.0658
1220.8508	 0.0675
1222.7795	 0.0691
1224.7082	 0.0705
1226.6369	 0.0717
1228.5655	 0.0727
1230.4942	 0.0735
1232.4229	 0.0741
1234.3516	 0.0744
1236.2802	 0.0746
1238.2089	 0.0745
1240.1376	 0.0741
1242.0663	 0.0735
1243.9949	 0.0727
1245.9236	 0.0717
1247.8523	 0.0706
1249.7810	 0.0693
1251.7096	 0.0680
1253.6383	 0.0666
1255.5670	 0.0652
1257.4957	 0.0638
1259.4243	 0.0624
1261.3530	 0.0609
1263.2817	 0.0594
1265.2104	 0.0580
1267.1390	 0.0565
1269.0677	 0.0551
1270.9964	 0.0535
1272.9250	 0.0519
1274.8537	 0.0503
1276.7824	 0.0488
1278.7111	 0.0474
1280.6397	 0.0461
1282.5684	 0.0450
1284.4971	 0.0440
1286.4258	 0.0431
1288.3544	 0.0423
1290.2831	 0.0417
1292.2118	 0.0413
1294.1405	 0.0411
1296.0691	 0.0410
1297.9978	 0.0411
1299.9265	 0.0414
1301.8552	 0.0418
1303.7838	 0.0423
1305.7125	 0.0430
1307.6412	 0.0437
1309.5699	 0.0445
1311.4985	 0.0455
1313.4272	 0.0465
1315.3559	 0.0475
1317.2846	 0.0483
1319.2132	 0.0488
1321.1419	 0.0489
1323.0706	 0.0489
1324.9993	 0.0489
1326.9279	 0.0488
1328.8566	 0.0486
1330.7853	 0.0482
1332.7140	 0.0476
1334.6426	 0.0469
