DATATYPE	 IR Spectrum
XYUNITS	 Wavenumber;Absorbance
DECIMALSYMBOL	 .
599.8177	 0.1050
601.7464	 0.1044
603.6751	 0.1036
605.6037	 0.1028
607.5324	 0.1012
609.4611	 0.0995
611.3898	 0.0986
613.3184	 0.0970
615.2471	 0.0955
617.1758	 0.0951
619.1045	 0.0943
621.0331	 0.0931
622.9618	 0.0921
624.8905	 0.0914
626.8192	 0.0907
628.7478	 0.0898
630.6765	 0.0890
632.6052	 0.0884
634.5339	 0.0879
636.4625	 0.0875
638.3912	 0.0871
640.3199	 0.0862
642.2485	 0.0854
644.1772	 0.0851
646.1059	 0.0849
648.0346	 0.0845
649.9632	 0.0840
651.8919	 0.0835
653.8206	 0.0831
655.7493	 0.0829
657.6779	 0.0826
659.6066	 0.0823
661.5353	 0.0820
663.4640	 0.0815
665.3926	 0.0812
667.3213	 0.0815
669.2500	 0.0802
671.1787	 0.0783
673.1073	 0.0767
675.0360	 0.0752
676.9647	 0.0737
678.8934	 0.0722
680.8220	 0.0710
682.7507	 0.0699
684.6794	 0.0691
686.6081	 0.0685
688.5367	 0.0678
690.4654	 0.0672
692.3941	 0.0666
694.3228	 0.0662
696.2514	 0.0658
698.1801	 0.0654
700.1088	 0.0650
702.0375	 0.0645
703.9661	 0.0640
705.8948	 0.0635
707.8235	 0.0631
709.7521	 0.0626
711.6808	 0.0621
713.6095	 0.0615
715.5382	 0.0610
717.4668	 0.0605
719.3955	 0.0600
721.3242	 0.0594
723.2529	 0.0586
725.1815	 0.0579
727.1102	 0.0572
729.0389	 0.0566
730.9676	 0.0560
732.8962	 0.0553
734.8249	 0.0547
736.7536	 0.0541
738.6823	 0.0537
740.6109	 0.0532
742.5396	 0.0528
744.4683	 0.0523
746.3970	 0.0519
748.3256	 0.0514
750.2543	 0.0510
752.1830	 0.0505
754.1117	 0.0501
756.0403	 0.0496
757.9690	 0.0492
759.8977	 0.0488
761.8264	 0.0483
763.7550	 0.0478
765.6837	 0.0474
767.6124	 0.0469
769.5411	 0.0464
771.4697	 0.0461
773.3984	 0.0458
775.3271	 0.0455
777.2557	 0.0454
779.1844	 0.0452
781.1131	 0.0450
783.0418	 0.0447
784.9704	 0.0441
786.8991	 0.0435
788.8278	 0.0430
790.7565	 0.0426
792.6851	 0.0423
794.6138	 0.0421
796.5425	 0.0419
798.4712	 0.0418
800.3998	 0.0417
802.3285	 0.0415
804.2572	 0.0414
806.1859	 0.0412
808.1145	 0.0412
810.0432	 0.0413
811.9719	 0.0413
813.9006	 0.0413
815.8292	 0.0413
817.7579	 0.0414
819.6866	 0.0415
821.6153	 0.0415
823.5439	 0.0415
825.4726	 0.0416
827.4013	 0.0416
829.3300	 0.0415
831.2586	 0.0413
833.1873	 0.0411
835.1160	 0.0408
837.0447	 0.0405
838.9733	 0.0402
840.9020	 0.0399
842.8307	 0.0395
844.7594	 0.0391
846.6880	 0.0388
848.6167	 0.0385
850.5454	 0.0382
852.4740	 0.0380
854.4027	 0.0379
856.3314	 0.0377
858.2601	 0.0376
860.1887	 0.0376
862.1174	 0.0377
864.0461	 0.0380
865.9748	 0.0384
867.9034	 0.0387
869.8321	 0.0391
871.7608	 0.0394
873.6895	 0.0396
875.6181	 0.0398
877.5468	 0.0400
879.4755	 0.0401
881.4042	 0.0404
883.3328	 0.0408
885.2615	 0.0413
887.1902	 0.0421
889.1189	 0.0429
891.0475	 0.0438
892.9762	 0.0446
894.9049	 0.0452
896.8336	 0.0455
898.7622	 0.0454
900.6909	 0.0448
902.6196	 0.0439
904.5483	 0.0430
906.4769	 0.0421
908.4056	 0.0414
910.3343	 0.0409
912.2630	 0.0406
914.1916	 0.0404
916.1203	 0.0404
918.0490	 0.0406
919.9776	 0.0407
921.9063	 0.0409
923.8350	 0.0410
925.7637	 0.0412
927.6923	 0.0414
929.6210	 0.0414
931.5497	 0.0415
933.4784	 0.0416
935.4070	 0.0419
937.3357	 0.0422
939.2644	 0.0426
941.1931	 0.0432
943.1217	 0.0440
945.0504	 0.0451
946.9791	 0.0463
948.9078	 0.0478
950.8364	 0.0493
952.7651	 0.0511
954.6938	 0.0530
956.6225	 0.0550
958.5511	 0.0570
960.4798	 0.0591
962.4085	 0.0613
964.3372	 0.0634
966.2658	 0.0654
968.1945	 0.0675
970.1232	 0.0697
972.0519	 0.0720
973.9805	 0.0745
975.9092	 0.0773
977.8379	 0.0805
979.7666	 0.0839
981.6952	 0.0875
983.6239	 0.0912
985.5526	 0.0948
987.4812	 0.0979
989.4099	 0.1007
991.3386	 0.1030
993.2673	 0.1048
995.1959	 0.1061
997.1246	 0.1073
999.0533	 0.1084
1000.9820	 0.1097
1002.9106	 0.1114
1004.8393	 0.1135
1006.7680	 0.1162
1008.6967	 0.1194
1010.6253	 0.1231
1012.5540	 0.1272
1014.4827	 0.1314
1016.4114	 0.1353
1018.3400	 0.1388
1020.2687	 0.1416
1022.1974	 0.1440
1024.1261	 0.1459
1026.0547	 0.1474
1027.9834	 0.1487
1029.9121	 0.1498
1031.8408	 0.1506
1033.7694	 0.1510
1035.6981	 0.1507
1037.6268	 0.1500
1039.5555	 0.1491
1041.4841	 0.1481
1043.4128	 0.1471
1045.3415	 0.1459
1047.2702	 0.1444
1049.1988	 0.1424
1051.1275	 0.1398
1053.0562	 0.1370
1054.9849	 0.1338
1056.9135	 0.1306
1058.8422	 0.1274
1060.7709	 0.1241
1062.6995	 0.1208
1064.6282	 0.1177
1066.5569	 0.1150
1068.4856	 0.1126
1070.4142	 0.1106
1072.3429	 0.1086
1074.2716	 0.1066
1076.2003	 0.1045
1078.1289	 0.1023
1080.0576	 0.1001
1081.9863	 0.0981
1083.9150	 0.0963
1085.8436	 0.0946
1087.7723	 0.0930
1089.7010	 0.0915
1091.6297	 0.0901
1093.5583	 0.0887
1095.4870	 0.0876
1097.4157	 0.0865
1099.3444	 0.0856
1101.2730	 0.0849
1103.2017	 0.0843
1105.1304	 0.0838
1107.0591	 0.0834
1108.9877	 0.0829
1110.9164	 0.0825
1112.8451	 0.0820
1114.7738	 0.0813
1116.7024	 0.0804
1118.6311	 0.0795
1120.5598	 0.0785
1122.4885	 0.0772
1124.4171	 0.0754
1126.3458	 0.0731
1128.2745	 0.0702
1130.2031	 0.0668
1132.1318	 0.0633
1134.0605	 0.0598
1135.9892	 0.0568
1137.9178	 0.0543
1139.8465	 0.0527
1141.7752	 0.0519
1143.7039	 0.0517
1145.6325	 0.0519
1147.5612	 0.0523
1149.4899	 0.0529
1151.4186	 0.0535
1153.3472	 0.0539
1155.2759	 0.0539
1157.2046	 0.0535
1159.1333	 0.0526
1161.0619	 0.0512
1162.9906	 0.0493
1164.9193	 0.0470
1166.8480	 0.0445
1168.7766	 0.0419
1170.7053	 0.0396
1172.6340	 0.0375
1174.5627	 0.0358
1176.4913	 0.0345
1178.4200	 0.0334
1180.3487	 0.0327
1182.2774	 0.0322
1184.2060	 0.0318
1186.1347	 0.0316
1188.0634	 0.0315
1189.9921	 0.0317
1191.9207	 0.0320
1193.8494	 0.0326
1195.7781	 0.0333
1197.7068	 0.0342
1199.6354	 0.0353
1201.5641	 0.0366
1203.4928	 0.0379
1205.4214	 0.0394
1207.3501	 0.0410
1209.2788	 0.0427
1211.2075	 0.0445
1213.1361	 0.0463
1215.0648	 0.0482
1216.9935	 0.0499
1218.9222	 0.0516
1220.8508	 0.0531
1222.7795	 0.0544
1224.7082	 0.0556
1226.6369	 0.0566
1228.5655	 0.0575
1230.4942	 0.0581
1232.4229	 0.0586
1234.3516	 0.0589
1236.2802	 0.0590
1238.2089	 0.0589
1240.1376	 0.0586
1242.0663	 0.0580
1243.9949	 0.0573
1245.9236	 0.0564
1247.8523	 0.0555
1249.7810	 0.0544
1251.7096	 0.0532
1253.6383	 0.0520
1255.5670	 0.0508
1257.4957	 0.0496
1259.4243	 0.0484
1261.3530	 0.0471
1263.2817	 0.0458
1265.2104	 0.0446
1267.1390	 0.0433
1269.0677	 0.0421
1270.9964	 0.0407
1272.9250	 0.0393
1274.8537	 0.0379
1276.7824	 0.0367
1278.7111	 0.0355
1280.6397	 0.0344
1282.5684	 0.0335
1284.4971	 0.0327
1286.4258	 0.0319
1288.3544	 0.0314
1290.2831	 0.0309
1292.2118	 0.0306
1294.1405	 0.0305
1296.0691	 0.0305
1297.9978	 0.0306
1299.9265	 0.0309
1301.8552	 0.0313
1303.7838	 0.0318
1305.7125	 0.0323
1307.6412	 0.0330
1309.5699	 0.0337
1311.4985	 0.0345
1313.4272	 0.0355
1315.3559	 0.0364
1317.2846	 0.0371
1319.2132	 0.0376
1321.1419	 0.0377
1323.0706	 0.0377
1324.9993	 0.0377
1326.9279	 0.0377
1328.8566	 0.0375
1330.7853	 0.0372
1332.7140	 0.0367
1334.6426	 0.0360
