"","sample_code","Code","D1(cm)","D2(cm)","D3(cm)","D4(cm)","Length(cm)","FW(g)","DW(g)","Bark(%)","Watercontent(g)","Waterpercentage","Notes","DiamClass","Plot","SubPlot","Class","Species","Areacm2","Volcm3","X","ID","slope","rsq","Month","Day","Hour","Min","Sample_code1","Sample_code2","ATMP"
"1","21","01-P1S1C1FS-S",1.3,1.2,1,1,38,11.87,8.61,100,3.26,27.6917006256098,NA,"01","1","1","1","FS",260.131124257717,75.9290873947648,2,"2_21+22_7_29",0.237200272479563,0.985508971245783,7,29,9,27,21,22,0.88613751
"2","25","01-P1S1C2FS-S",1.5,1.5,1.3,1.2,39.5,9.165,7.775,98,1.39,15.1790842041298,NA,"01","1","1","2","FS",192.210074780442,64.1893483473814,3,"3_25+26_7_29",0.622527917606896,0.997213427908182,7,29,9,29,25,26,0.88613751
"3","14","01-P1S1C1AA-F",1.2,1.2,1.05,1.2,40,8.05,6.65,100,1.4,17.3970219839754,NA,"01","1","1","1","AA",294.39083449101,85.0723655638031,4,"4_14+13_7_29",0.26429473845408,0.951846385617975,7,29,9,31,14,13,0.88613751
"4","34","01-P1S1C4AA-F",1.5,1.4,0.8,1.4,36.2,6.255,5.62,90,0.635,10.1781528363807,NA,"01","1","1","4","AA",281.286259136533,81.171292886208,5,"5_34+33_7_29",0,0.841026646902219,7,29,9,33,34,33,0.88613751
"5","29","01-P1S1C4FS-S",1.5,1.5,1.3,1.3,42,8.735,7.76,61,0.975,11.3128976962455,NA,"01","1","1","4","FS",198.588230331761,66.8161779547111,6,"6_29+30_7_29",0.0432143103721834,0.462018864593483,7,29,9,40,29,30,0.88613751
"6","11","10-P1S1C2FS",8.6,9.3,8.6,8.4,38.8,245.9,177.81,100,68.09,27.6901179341196,NA,"10","1","1","2","FS",1183.19861666272,2320.32457067182,7,"7_11_7_29",1.36875274805803,0.999753481426385,7,29,9,43,11,0,0.88603882
"7","133","10-P1S1C1FS",9.5,9,8.8,8.2,39.3,362,221.02,98,140.98,38.9447513812155,NA,"10","1","1","1","FS",1219.74377783974,2432.63827518352,8,"8_133_7_29",2.67078101965104,0.998670012876147,7,29,9,45,133,0,0.88603882
"8","46","10-P1S2C1FS",10,9.5,9.3,8.9,39.9,359.5,218.97,100,140.53,39.0904033379694,NA,"10","1","2","1","FS",1321.15940528286,2784.82298532247,9,"9_46_7_29",3.5102325985072,0.998979341872619,7,29,9,53,46,0,0.88554537
"9","84","10-P1S3C4FS",11.3,11.2,11.2,12.4,39.7,508.7,225.49,75,283.21,55.6732848437193,NA,"10","1","3","4","FS",1646.20743705158,4142.32978008107,10,"10_84_7_29",1.61270612740843,0.999652851637227,7,29,9,56,84,0,0.88554537
"10","43","10-P1S2C1AA",9.4,9.4,9.4,9.6,40,191.9,150.05,100,41.85,21.8082334549244,NA,"10","1","2","1","AA",1327.80291677258,2805.54695941081,11,"12_43_7_29",0.797650870797893,0.997646148195968,7,29,9,58,43,0,0.88544668
"11","45","10-P1S2C4AA",9.5,9,9.2,8.9,39.8,216.8,154.65,92,62.15,28.6669741697417,NA,"10","1","2","4","AA",1275.60411133831,2617.17300601105,12,"13_45_7_29",0.843310689282926,0.999219519671044,7,29,10,0,45,0,0.88544668
"12","47","10-P1S2C2FS",10,10.1,9.2,9.6,39.5,266.2,187.26,94,78.94,29.6543951915853,NA,"10","1","2","2","FS",1355.56935577555,2935.13340213133,13,"14_47_7_29",7.07550858555076,0.993442110623755,7,29,10,2,47,0,0.88544668
"13","53","01-P1S2C2AA-S",0.9,0.9,1.4,1.3,38.9,7.72,6.73,99,0.99,12.8743930650533,NA,"01","1","2","2","AA",290.023419850813,77.6756820104668,14,"15_53+54_7_29",0.102983373435388,0.993553514744255,7,29,10,5,53,54,0.88544668
"14","62","01-P1S2C1FS-F",1,1.1,0.9,0.8,38.8,9.365,6.51,100,2.855,30.4125113327289,NA,"01","1","2","1","FS",271.535500076117,72.6090130085429,15,"16_62+63_7_29",0.299620520481767,0.996017763607872,7,29,10,8,62,63,0.8852493
"15","69","01-P1S2C4FS-S",1,0.8,1.1,1.2,44.4,6.595,5.89,65.5,0.705,10.6925582039911,NA,"01","1","2","4","FS",322.239619175255,88.9543923359358,16,"17_69+70_7_29",0,0.914479322316948,7,29,10,10,69,70,0.88534799
"16","49","01-P1S2C1AA-S",0.9,0.8,1.3,1.4,42.8,6.935,5.305,100,1.63,24.0003972485312,NA,"01","1","2","1","AA",260.07224320256,66.0939388936202,17,"18_49+50_7_29",0.247149545579721,0.992889304480694,7,29,10,12,49,50,0.88534799
"17","57","01-P1S2C4AA-S",0.8,0.9,1.3,1.4,38.5,6.345,5.62,100,0.725,11.427184809589,NA,"01","1","2","4","AA",261.318786123484,67.5304321344742,18,"19_57+58_7_29",0.0509257652028007,0.822616421073545,7,29,10,15,57,58,0.8852493
"18","61","01-P1S2C1FS-S",1,1,1.4,1.4,45.3,11.41,8.76,96,2.65,22.2860800299732,NA,"01","1","2","1","FS",319.694594843332,96.8412297930791,19,"20_61+65_7_29",0.437467453567089,0.99764568984994,7,29,10,16,61,65,0.8852493
"19","85","01-P1S3C1FS-S",0.9,1,1.2,1.1,50.5,9.11,6.74,100,2.37,26.0896117564136,NA,"01","1","3","1","FS",314.698003068666,83.6935336381119,20,"21_85+86_7_29",0.864682057513162,0.998402045322205,7,29,10,21,85,86,0.88505192
"20","90","01-P1S3C2FS-F",1.3,1.4,0.8,0.8,36.9,7.95,6.825,100,1.125,13.7698269193658,NA,"01","1","3","2","FS",288.05469458902,87.8537877096282,21,"22_90+91_7_29",0.244874951585227,0.976108721107325,7,29,10,23,90,91,0.88505192
"21","97","01-P1S3C1AA-S",1,1,1.3,1.2,53.9,7.71,6.05,100,1.66,23.0933093899627,NA,"01","1","3","1","AA",287.800605754072,72.8685871015458,22,"23_97+98_7_29",0.228326340175292,0.948258075729767,7,29,10,25,97,98,0.88505192
"22","101","01-P1S3C2AA-S",1,1.1,1.2,1.2,35.8,8.1,NA,100,8.1,100,NA,"01","1","3","2","AA",240.949948871993,62.9564695803883,23,"24_101+102_7_29",0.100575710235492,0.836937242854851,7,29,10,27,101,102,0.88505192
"23","105","01-P1S3C4AA-S",1,1,0.8,0.8,31.4,5.44,4.56,92,3.16,55.2062868369352,NA,"01","1","3","4","AA",177.697504996808,36.5325337710445,24,"25_105+106_7_29",0,0.788474522450042,7,29,10,30,105,106,0.88495323
"24","93","01-P1S3C4FS-S",1.3,1.2,1.1,1,46.6,7.065,6.25,67.5,0.815,11.5356413030412,NA,"01","1","3","4","FS",191.837315643865,54.1942469652763,26,"26_93+94_7_29",0,0.957944108113416,7,29,10,32,93,94,0.88505192
"25","81","10-P1S3C4AA",9.9,9.6,9.1,9.2,39.5,285.1,124.65,88,160.45,56.2784987723606,NA,"10","1","3","4","AA",1313.12922975379,2771.38246655225,27,"27_81_7_29",0.936525885558583,0.987100781968177,7,29,10,40,81,0,0.88495323
"26","83","10-P1S3C2FS",10.2,10.5,10.2,10.4,40,355.8,229.7,100,126.1,35.4412591343451,NA,"10","1","3","2","FS",1464.93472525956,3349.12102829818,28,"28_83_7_29",9.27004570965688,0.997678135184894,7,29,10,42,83,0,0.88505192
"27","82","10-P1S3C1FS",9.4,10,9.4,9.8,38.6,366.7,222.94,98,143.76,39.2037087537497,NA,"10","1","3","1","FS",1316.49323721573,2823.16134582071,29,"29_82_7_29",2.47956403269757,0.980743214752317,7,29,10,44,82,0,0.88505192
"28","119","10-P1S4C2FS",9.3,8.4,9.4,9.2,39.5,197.9,151.52,100,46.38,23.4360788276907,NA,"10","1","4","2","FS",1255.60486107187,2555.46080347102,30,"31_119_7_29",1.5364119429099,0.995140002751529,7,29,10,54,119,0,0.88534799
"29","118","10-P1S4C1FS",10.7,10.8,10.8,9.6,40,393.1,258.79,92,134.31,34.1668786568303,NA,"10","1","4","1","FS",1488.83383018082,3447.92411725358,31,"32_118_7_29",1.40686307901909,0.993878185791448,7,29,10,58,118,0,0.88534799
"30","200","01-P1S4C1AA-S",0.6,0.7,0.9,1,38,6.235,4.11,99,2.125,33.836345773956,NA,"01","1","4","1","AA",196.733763058824,41.1195208446734,32,"33_200+201_7_29",0.294101139848406,0.992704560461824,7,29,11,2,200,201,0.88544668
"31","209","01-P1S4C2AA-S",1.15,1.1,1.45,1.5,51,12.99,8.875,96,4.115,31.8851628427957,NA,"01","1","4","2","AA",356.536475960063,112.09801454108,33,"34_209+564_7_29",0.185014175779668,0.970474620198599,7,29,11,3,209,564,0.88534799
"32","578","01-P1S4C4FS-W",1.7,1.5,1.5,1.6,41.1,NA,14.43,11,-7.215,NA,NA,"01","1","4","4","FS",392.257057787062,145.157354008963,34,"35_578+579_7_29",0.0556861985650869,0.901101679415571,7,29,11,6,578,579,0.8852493
"33","568","01-P1S4C4AA-F",0.9,0.4,1.9,1.1,39,6.71,4.51,99,2.2,32.7191811303961,NA,"01","1","4","4","AA",258.594385752869,69.5641552287449,35,"36_568+569_7_29",0.100309156225013,0.925750168875354,7,29,11,8,568,569,0.8852493
"34","210","01-P1S4C1FS-S",1.45,1.5,1.2,1.2,53,12.57,8.625,99,3.945,31.2830508907151,NA,"01","1","4","1","FS",341.16342713218,105.078060306786,36,"37_210+571_7_29",0.297470316857437,0.875386123178678,7,29,11,10,210,571,0.8852493
"35","582","01-P1S5C2AA-F",1.2,1.2,1.6,1.4,32.6,NA,6.57,99.5,-6.57,NA,NA,"01","1","5","2","AA",273.315739744465,85.3062833168017,37,"39_582+587_7_29",0,0.113228353849647,7,29,11,21,582,587,0.88574275
"36","586","01-P1S5C2FS-S",1,1,1.1,1.2,29,NA,6.515,99.5,-6.515,NA,NA,"01","1","5","2","FS",236.692504653199,62.8325075702654,38,"40_586+595_7_29",0.363469484065429,0.993605418672397,7,29,11,24,586,595,0.88584144
"37","584","01-P1S5C1FS-S",0.9,0.9,1.1,1.1,41.4,NA,5.225,99.5,-5.225,NA,NA,"01","1","5","1","FS",270.229209123164,67.1240540347629,39,"42_584+592_7_29",0.459714748596891,0.99687802054167,7,29,11,26,584,592,0.88574275
