"","sample_code","Code","D1(cm)","D2(cm)","D3(cm)","D4(cm)","Length(cm)","FW(g)","DW(g)","Bark(%)","Watercontent(g)","Waterpercentage","Notes","DiamClass","Plot","SubPlot","Class","Species","Areacm2","Volcm3","X","ID","slope","rsq","Month","Day","Hour","Min","Sample_code1","Sample_code2","ATMP"
"1","143","10-P3S1C1FS",10,8.2,11.2,10.2,39.5,298.8,190.84,100,107.96,36.1311914323963,NA,"10","3","1","1","FS",1383.73080267583,3047.20481130963,2,"1_143_7_27",2.55932838347137,0.999915815373917,7,27,8,22,143,0,0.89837507
"2","144","10-P3S1C2FS",10,11.1,10.4,11.1,39.4,343,222.73,95,120.27,35.064139941691,NA,"10","3","1","2","FS",1496.42729363937,3509.92698256391,4,"2_144_7_27",11.542772479564,0.999783939799129,7,27,8,34,144,0,0.89837507
"3","141","10-P3S1C2AA",10,9.7,10,9.9,40,231.3,169.24,95,62.06,26.8309554690878,NA,"10","3","1","2","AA",1398.02933773139,3079.10113972214,5,"3_141_7_27",0.822937992216745,0.996140458231731,7,27,8,37,141,0,0.89847376
"4","145","10-P3S1C4FS",11.5,12,11.4,11.2,40,444.2,245.86,94,198.34,44.6510580819451,NA,"10","3","1","4","FS",1657.01865069258,4173.37022084502,6,"4_145_7_27",5.55631496921499,0.99582547232958,7,27,8,41,145,0,0.89847376
"5","240","01-P3S1C1FS-S",1.3,1.2,0.9,0.8,41.7,12.075,7.74,99,4.335,35.9994077583654,NA,"01","3","1","1","FS",340.861807305562,113.392841588211,7,"5_240+241_7_27",0.637477696123673,0.991836568085393,7,27,8,52,240,241,0.89847376
"6","208","01-P3S1C1AA-S",0.8,0.9,1,1,41.1,7.11,4.93,99.5,2.18,30.7969656403391,NA,"01","3","1","1","AA",270.334054188703,70.4857545236448,8,"6_208+229_7_27",0.190269073569489,0.983729569895976,7,27,8,55,208,229,0.89867114
"7","232","01-P3S1C2AA-S",1.7,1.6,1.2,1.1,44.2,9.93,6.485,93.5,3.445,33.4417887758118,NA,"01","3","1","2","AA",353.817035289252,110.848020639109,9,"7_232+233_7_27",0.261440471088745,0.99450128739523,7,27,8,57,232,233,0.89867114
"8","246","01-P3S1C2FS-W",1.3,1.2,0.8,0.8,38,11.97,7.435,93,4.535,38.0366936110188,NA,"01","3","1","2","FS",272.181205607156,79.3220729104887,10,"8_246+247_7_27",0,0.121976770649525,7,27,9,2,246,247,0.89867114
"9","238","01-P3S1C4AA-W",1.3,1.2,0.8,0.9,46.4,9.125,5.75,100,3.375,37.8663633348939,NA,"01","3","1","4","AA",308.906882157463,88.1341094041142,11,"9_238+239_7_27",0,0.564851741110761,7,27,9,4,238,239,0.89867114
"10","330","10-P6S1C1AA",11.9,11.8,11.8,12,39.7,189.685,112.385,99,77.3,34.5590482392058,NA,"10","6","1","1","AA",1852.1181960908,4439.72275814693,12,"10_330+229_7_27",0.569254137997001,0.999009418410945,7,27,9,7,330,229,0.89867114
"11","248","01-P3S1C4FS-S",1.7,1.7,1.3,1.4,43.2,13.875,7.81,27.5,6.065,42.9549237119364,NA,"01","3","1","4","FS",412.426359241151,152.449710506262,13,"11_248+249_7_27",0,0.438245980685427,7,27,9,12,248,249,0.89867114
"12","213","01-P3S2C4AA-S",1.1,1,0.9,0.8,44.5,7.27,4.51,82.5,2.76,37.7761584127632,NA,"01","3","2","4","AA",282.814183980914,69.8906845151774,14,"12_213+214_7_27",0,0.72691875496761,7,27,9,17,213,214,0.89896721
"13","217","01-P3S2C1FS-S",1.2,1.1,1,0.9,44.5,8.345,5.52,98,2.825,33.7643404132351,NA,"01","3","2","1","FS",299.386396767131,79.6366248749294,15,"13_217+221_7_27",0.381024706358849,0.994591477700605,7,27,9,20,217,221,0.8990659
"14","225","01-P3S2C4FS-F",1.7,1.4,1.3,1.2,41.4,14.235,8.01,65,6.225,45.6680542364661,NA,"01","3","2","4","FS",385.492205416769,135.018714567513,16,"14_225+226_7_27",0.322660507140021,0.994818485207072,7,27,9,23,225,226,0.89896721
"15","172","25-P3S4C4AA",23.7,23.6,24.8,24.2,99.3,966.4,604.46,95,361.94,37.4524006622516,NA,"25","3","4","4","AA",8421.23552316689,45208.1601518062,17,"15_172_7_27",0.197435475916489,0.992166670797657,7,27,9,26,172,0,0.89896721
"16","197","01-P3S2C1AA-Sp",1.2,1.2,1,0.9,39.3,8.735,6.36,96,2.375,26.8292650762881,NA,"01","3","2","1","AA",300.360595367245,83.1338719968443,18,"16_197+198_7_27",0.259410762942776,0.994278248822965,7,27,9,29,197,198,0.8990659
"17","219","01-P3S2C1FS-W",1.4,1.5,1,0.9,33.5,10.415,7.17,96,3.245,30.3338450842941,NA,"01","3","2","1","FS",328.050522804632,109.157320192702,19,"17_219+218_7_27",0.136287465940056,0.97194814681068,7,27,9,31,219,218,0.8990659
"18","154","10-P3S2C4AA",11.6,12,11.8,11.6,39.3,266.3,168.74,90,97.56,36.6353736387533,NA,"10","3","2","4","AA",1667.5821165702,4261.48325539842,20,"18_154_7_27",3.72824591280655,0.999893087125133,7,27,9,37,154,0,0.8990659
"19","156","10-P3S2C2FS",11.4,12.3,12,11,40,437.3,263.9,98,173.4,39.652412531443,NA,"10","3","2","2","FS",1681.29429070118,4282.48820567971,21,"19_156_7_27",10.7792842132224,0.998051179146498,7,27,9,40,156,0,0.8990659
"20","157","10-P3S2C4FS",11.1,10.9,10.4,10.8,40,270.4,184.36,90,86.04,31.8195266272189,NA,"10","3","2","4","FS",1540.46550625552,3664.77255016761,22,"20_157_7_27",3.41919959128069,0.992545282651629,7,27,9,43,157,0,0.8990659
