DATATYPE	 IR Spectrum
XYUNITS	 Wavenumber;Absorbance
DECIMALSYMBOL	 .
599.8177	 0.1560
601.7464	 0.1557
603.6751	 0.1551
605.6037	 0.1539
607.5324	 0.1522
609.4611	 0.1498
611.3898	 0.1477
613.3184	 0.1471
615.2471	 0.1465
617.1758	 0.1449
619.1045	 0.1434
621.0331	 0.1424
622.9618	 0.1409
624.8905	 0.1391
626.8192	 0.1379
628.7478	 0.1369
630.6765	 0.1360
632.6052	 0.1353
634.5339	 0.1343
636.4625	 0.1332
638.3912	 0.1328
640.3199	 0.1324
642.2485	 0.1315
644.1772	 0.1302
646.1059	 0.1293
648.0346	 0.1287
649.9632	 0.1281
651.8919	 0.1275
653.8206	 0.1272
655.7493	 0.1268
657.6779	 0.1263
659.6066	 0.1260
661.5353	 0.1256
663.4640	 0.1248
665.3926	 0.1245
667.3213	 0.1249
669.2500	 0.1231
671.1787	 0.1205
673.1073	 0.1184
675.0360	 0.1163
676.9647	 0.1142
678.8934	 0.1123
680.8220	 0.1107
682.7507	 0.1092
684.6794	 0.1081
686.6081	 0.1074
688.5367	 0.1065
690.4654	 0.1056
692.3941	 0.1049
694.3228	 0.1044
696.2514	 0.1037
698.1801	 0.1032
700.1088	 0.1026
702.0375	 0.1019
703.9661	 0.1011
705.8948	 0.1004
707.8235	 0.0995
709.7521	 0.0986
711.6808	 0.0979
713.6095	 0.0971
715.5382	 0.0962
717.4668	 0.0954
719.3955	 0.0946
721.3242	 0.0936
723.2529	 0.0924
725.1815	 0.0913
727.1102	 0.0901
729.0389	 0.0889
730.9676	 0.0878
732.8962	 0.0868
734.8249	 0.0860
736.7536	 0.0852
738.6823	 0.0845
740.6109	 0.0838
742.5396	 0.0830
744.4683	 0.0823
746.3970	 0.0815
748.3256	 0.0808
750.2543	 0.0801
752.1830	 0.0795
754.1117	 0.0788
756.0403	 0.0780
757.9690	 0.0773
759.8977	 0.0766
761.8264	 0.0758
763.7550	 0.0751
765.6837	 0.0743
767.6124	 0.0735
769.5411	 0.0728
771.4697	 0.0722
773.3984	 0.0716
775.3271	 0.0711
777.2557	 0.0708
779.1844	 0.0706
781.1131	 0.0702
783.0418	 0.0695
784.9704	 0.0685
786.8991	 0.0675
788.8278	 0.0666
790.7565	 0.0661
792.6851	 0.0656
794.6138	 0.0652
796.5425	 0.0647
798.4712	 0.0644
800.3998	 0.0640
802.3285	 0.0636
804.2572	 0.0632
806.1859	 0.0630
808.1145	 0.0627
810.0432	 0.0625
811.9719	 0.0623
813.9006	 0.0621
815.8292	 0.0619
817.7579	 0.0619
819.6866	 0.0618
821.6153	 0.0617
823.5439	 0.0615
825.4726	 0.0614
827.4013	 0.0612
829.3300	 0.0609
831.2586	 0.0606
833.1873	 0.0603
835.1160	 0.0598
837.0447	 0.0592
838.9733	 0.0587
840.9020	 0.0581
842.8307	 0.0575
844.7594	 0.0570
846.6880	 0.0564
848.6167	 0.0559
850.5454	 0.0555
852.4740	 0.0551
854.4027	 0.0547
856.3314	 0.0544
858.2601	 0.0543
860.1887	 0.0542
862.1174	 0.0543
864.0461	 0.0544
865.9748	 0.0548
867.9034	 0.0552
869.8321	 0.0556
871.7608	 0.0560
873.6895	 0.0561
875.6181	 0.0561
877.5468	 0.0561
879.4755	 0.0562
881.4042	 0.0563
883.3328	 0.0567
885.2615	 0.0572
887.1902	 0.0579
889.1189	 0.0589
891.0475	 0.0601
892.9762	 0.0613
894.9049	 0.0623
896.8336	 0.0628
898.7622	 0.0626
900.6909	 0.0617
902.6196	 0.0603
904.5483	 0.0587
906.4769	 0.0572
908.4056	 0.0559
910.3343	 0.0551
912.2630	 0.0545
914.1916	 0.0541
916.1203	 0.0539
918.0490	 0.0538
919.9776	 0.0537
921.9063	 0.0537
923.8350	 0.0538
925.7637	 0.0539
927.6923	 0.0540
929.6210	 0.0541
931.5497	 0.0541
933.4784	 0.0541
935.4070	 0.0542
937.3357	 0.0542
939.2644	 0.0544
941.1931	 0.0548
943.1217	 0.0554
945.0504	 0.0563
946.9791	 0.0575
948.9078	 0.0589
950.8364	 0.0608
952.7651	 0.0628
954.6938	 0.0650
956.6225	 0.0674
958.5511	 0.0699
960.4798	 0.0725
962.4085	 0.0751
964.3372	 0.0778
966.2658	 0.0803
968.1945	 0.0829
970.1232	 0.0855
972.0519	 0.0883
973.9805	 0.0914
975.9092	 0.0948
977.8379	 0.0987
979.7666	 0.1030
981.6952	 0.1076
983.6239	 0.1122
985.5526	 0.1162
987.4812	 0.1196
989.4099	 0.1226
991.3386	 0.1251
993.2673	 0.1271
995.1959	 0.1287
997.1246	 0.1302
999.0533	 0.1317
1000.9820	 0.1334
1002.9106	 0.1354
1004.8393	 0.1378
1006.7680	 0.1408
1008.6967	 0.1447
1010.6253	 0.1492
1012.5540	 0.1543
1014.4827	 0.1597
1016.4114	 0.1649
1018.3400	 0.1698
1020.2687	 0.1744
1022.1974	 0.1784
1024.1261	 0.1820
1026.0547	 0.1856
1027.9834	 0.1890
1029.9121	 0.1921
1031.8408	 0.1947
1033.7694	 0.1960
1035.6981	 0.1958
1037.6268	 0.1944
1039.5555	 0.1928
1041.4841	 0.1915
1043.4128	 0.1906
1045.3415	 0.1897
1047.2702	 0.1885
1049.1988	 0.1866
1051.1275	 0.1838
1053.0562	 0.1802
1054.9849	 0.1760
1056.9135	 0.1714
1058.8422	 0.1665
1060.7709	 0.1611
1062.6995	 0.1552
1064.6282	 0.1495
1066.5569	 0.1447
1068.4856	 0.1409
1070.4142	 0.1379
1072.3429	 0.1353
1074.2716	 0.1329
1076.2003	 0.1303
1078.1289	 0.1275
1080.0576	 0.1247
1081.9863	 0.1223
1083.9150	 0.1201
1085.8436	 0.1183
1087.7723	 0.1168
1089.7010	 0.1154
1091.6297	 0.1141
1093.5583	 0.1129
1095.4870	 0.1120
1097.4157	 0.1113
1099.3444	 0.1107
1101.2730	 0.1104
1103.2017	 0.1104
1105.1304	 0.1104
1107.0591	 0.1102
1108.9877	 0.1099
1110.9164	 0.1095
1112.8451	 0.1087
1114.7738	 0.1074
1116.7024	 0.1058
1118.6311	 0.1043
1120.5598	 0.1030
1122.4885	 0.1015
1124.4171	 0.0992
1126.3458	 0.0959
1128.2745	 0.0919
1130.2031	 0.0874
1132.1318	 0.0826
1134.0605	 0.0778
1135.9892	 0.0735
1137.9178	 0.0702
1139.8465	 0.0681
1141.7752	 0.0671
1143.7039	 0.0670
1145.6325	 0.0673
1147.5612	 0.0681
1149.4899	 0.0689
1151.4186	 0.0699
1153.3472	 0.0708
1155.2759	 0.0713
1157.2046	 0.0714
1159.1333	 0.0708
1161.0619	 0.0693
1162.9906	 0.0667
1164.9193	 0.0633
1166.8480	 0.0594
1168.7766	 0.0556
1170.7053	 0.0522
1172.6340	 0.0492
1174.5627	 0.0468
1176.4913	 0.0450
1178.4200	 0.0436
1180.3487	 0.0425
1182.2774	 0.0418
1184.2060	 0.0413
1186.1347	 0.0409
1188.0634	 0.0408
1189.9921	 0.0409
1191.9207	 0.0412
1193.8494	 0.0418
1195.7781	 0.0426
1197.7068	 0.0437
1199.6354	 0.0450
1201.5641	 0.0465
1203.4928	 0.0481
1205.4214	 0.0499
1207.3501	 0.0517
1209.2788	 0.0537
1211.2075	 0.0558
1213.1361	 0.0581
1215.0648	 0.0606
1216.9935	 0.0629
1218.9222	 0.0651
1220.8508	 0.0671
1222.7795	 0.0688
1224.7082	 0.0704
1226.6369	 0.0718
1228.5655	 0.0731
1230.4942	 0.0742
1232.4229	 0.0751
1234.3516	 0.0759
1236.2802	 0.0764
1238.2089	 0.0766
1240.1376	 0.0764
1242.0663	 0.0760
1243.9949	 0.0753
1245.9236	 0.0743
1247.8523	 0.0732
1249.7810	 0.0719
1251.7096	 0.0705
1253.6383	 0.0690
1255.5670	 0.0675
1257.4957	 0.0659
1259.4243	 0.0642
1261.3530	 0.0625
1263.2817	 0.0608
1265.2104	 0.0591
1267.1390	 0.0573
1269.0677	 0.0555
1270.9964	 0.0536
1272.9250	 0.0518
1274.8537	 0.0500
1276.7824	 0.0483
1278.7111	 0.0467
1280.6397	 0.0453
1282.5684	 0.0440
1284.4971	 0.0427
1286.4258	 0.0415
1288.3544	 0.0406
1290.2831	 0.0400
1292.2118	 0.0395
1294.1405	 0.0392
1296.0691	 0.0391
1297.9978	 0.0393
1299.9265	 0.0397
1301.8552	 0.0403
1303.7838	 0.0410
1305.7125	 0.0418
1307.6412	 0.0428
1309.5699	 0.0440
1311.4985	 0.0453
1313.4272	 0.0467
1315.3559	 0.0481
1317.2846	 0.0491
1319.2132	 0.0495
1321.1419	 0.0497
1323.0706	 0.0496
1324.9993	 0.0495
1326.9279	 0.0494
1328.8566	 0.0492
1330.7853	 0.0487
1332.7140	 0.0480
1334.6426	 0.0471
