DATATYPE	 IR Spectrum
XYUNITS	 Wavenumber;Absorbance
DECIMALSYMBOL	 .
599.8177	 0.1054
601.7464	 0.1052
603.6751	 0.1040
605.6037	 0.1022
607.5324	 0.1006
609.4611	 0.0995
611.3898	 0.0988
613.3184	 0.0982
615.2471	 0.0970
617.1758	 0.0952
619.1045	 0.0938
621.0331	 0.0933
622.9618	 0.0926
624.8905	 0.0916
626.8192	 0.0910
628.7478	 0.0902
630.6765	 0.0895
632.6052	 0.0891
634.5339	 0.0883
636.4625	 0.0875
638.3912	 0.0869
640.3199	 0.0863
642.2485	 0.0854
644.1772	 0.0847
646.1059	 0.0842
648.0346	 0.0840
649.9632	 0.0837
651.8919	 0.0835
653.8206	 0.0834
655.7493	 0.0829
657.6779	 0.0825
659.6066	 0.0819
661.5353	 0.0812
663.4640	 0.0802
665.3926	 0.0799
667.3213	 0.0805
669.2500	 0.0790
671.1787	 0.0765
673.1073	 0.0746
675.0360	 0.0731
676.9647	 0.0716
678.8934	 0.0700
680.8220	 0.0687
682.7507	 0.0677
684.6794	 0.0668
686.6081	 0.0660
688.5367	 0.0653
690.4654	 0.0647
692.3941	 0.0641
694.3228	 0.0635
696.2514	 0.0629
698.1801	 0.0624
700.1088	 0.0619
702.0375	 0.0615
703.9661	 0.0610
705.8948	 0.0605
707.8235	 0.0600
709.7521	 0.0595
711.6808	 0.0589
713.6095	 0.0584
715.5382	 0.0578
717.4668	 0.0573
719.3955	 0.0570
721.3242	 0.0565
723.2529	 0.0557
725.1815	 0.0551
727.1102	 0.0546
729.0389	 0.0540
730.9676	 0.0533
732.8962	 0.0527
734.8249	 0.0522
736.7536	 0.0518
738.6823	 0.0514
740.6109	 0.0509
742.5396	 0.0504
744.4683	 0.0499
746.3970	 0.0494
748.3256	 0.0489
750.2543	 0.0485
752.1830	 0.0480
754.1117	 0.0475
756.0403	 0.0470
757.9690	 0.0466
759.8977	 0.0461
761.8264	 0.0457
763.7550	 0.0452
765.6837	 0.0448
767.6124	 0.0445
769.5411	 0.0441
771.4697	 0.0437
773.3984	 0.0432
775.3271	 0.0428
777.2557	 0.0425
779.1844	 0.0422
781.1131	 0.0419
783.0418	 0.0417
784.9704	 0.0414
786.8991	 0.0412
788.8278	 0.0411
790.7565	 0.0409
792.6851	 0.0408
794.6138	 0.0407
796.5425	 0.0406
798.4712	 0.0405
800.3998	 0.0404
802.3285	 0.0404
804.2572	 0.0404
806.1859	 0.0404
808.1145	 0.0404
810.0432	 0.0405
811.9719	 0.0406
813.9006	 0.0406
815.8292	 0.0407
817.7579	 0.0408
819.6866	 0.0409
821.6153	 0.0410
823.5439	 0.0411
825.4726	 0.0412
827.4013	 0.0412
829.3300	 0.0412
831.2586	 0.0412
833.1873	 0.0411
835.1160	 0.0409
837.0447	 0.0407
838.9733	 0.0405
840.9020	 0.0403
842.8307	 0.0401
844.7594	 0.0399
846.6880	 0.0396
848.6167	 0.0393
850.5454	 0.0391
852.4740	 0.0390
854.4027	 0.0388
856.3314	 0.0387
858.2601	 0.0387
860.1887	 0.0389
862.1174	 0.0392
864.0461	 0.0395
865.9748	 0.0399
867.9034	 0.0404
869.8321	 0.0408
871.7608	 0.0412
873.6895	 0.0416
875.6181	 0.0419
877.5468	 0.0423
879.4755	 0.0428
881.4042	 0.0434
883.3328	 0.0441
885.2615	 0.0451
887.1902	 0.0462
889.1189	 0.0474
891.0475	 0.0486
892.9762	 0.0496
894.9049	 0.0503
896.8336	 0.0506
898.7622	 0.0503
900.6909	 0.0496
902.6196	 0.0486
904.5483	 0.0475
906.4769	 0.0465
908.4056	 0.0456
910.3343	 0.0450
912.2630	 0.0446
914.1916	 0.0445
916.1203	 0.0445
918.0490	 0.0446
919.9776	 0.0447
921.9063	 0.0449
923.8350	 0.0451
925.7637	 0.0453
927.6923	 0.0454
929.6210	 0.0456
931.5497	 0.0458
933.4784	 0.0460
935.4070	 0.0463
937.3357	 0.0468
939.2644	 0.0474
941.1931	 0.0482
943.1217	 0.0492
945.0504	 0.0504
946.9791	 0.0519
948.9078	 0.0536
950.8364	 0.0555
952.7651	 0.0575
954.6938	 0.0597
956.6225	 0.0620
958.5511	 0.0644
960.4798	 0.0668
962.4085	 0.0692
964.3372	 0.0717
966.2658	 0.0742
968.1945	 0.0767
970.1232	 0.0793
972.0519	 0.0821
973.9805	 0.0853
975.9092	 0.0887
977.8379	 0.0925
979.7666	 0.0966
981.6952	 0.1010
983.6239	 0.1054
985.5526	 0.1098
987.4812	 0.1139
989.4099	 0.1175
991.3386	 0.1204
993.2673	 0.1225
995.1959	 0.1239
997.1246	 0.1249
999.0533	 0.1260
1000.9820	 0.1274
1002.9106	 0.1291
1004.8393	 0.1314
1006.7680	 0.1343
1008.6967	 0.1379
1010.6253	 0.1421
1012.5540	 0.1467
1014.4827	 0.1512
1016.4114	 0.1554
1018.3400	 0.1590
1020.2687	 0.1620
1022.1974	 0.1644
1024.1261	 0.1664
1026.0547	 0.1679
1027.9834	 0.1692
1029.9121	 0.1702
1031.8408	 0.1708
1033.7694	 0.1709
1035.6981	 0.1707
1037.6268	 0.1699
1039.5555	 0.1686
1041.4841	 0.1671
1043.4128	 0.1652
1045.3415	 0.1631
1047.2702	 0.1605
1049.1988	 0.1575
1051.1275	 0.1541
1053.0562	 0.1506
1054.9849	 0.1470
1056.9135	 0.1435
1058.8422	 0.1403
1060.7709	 0.1371
1062.6995	 0.1341
1064.6282	 0.1312
1066.5569	 0.1287
1068.4856	 0.1265
1070.4142	 0.1244
1072.3429	 0.1223
1074.2716	 0.1201
1076.2003	 0.1177
1078.1289	 0.1153
1080.0576	 0.1127
1081.9863	 0.1102
1083.9150	 0.1078
1085.8436	 0.1055
1087.7723	 0.1033
1089.7010	 0.1010
1091.6297	 0.0988
1093.5583	 0.0966
1095.4870	 0.0947
1097.4157	 0.0930
1099.3444	 0.0915
1101.2730	 0.0902
1103.2017	 0.0892
1105.1304	 0.0882
1107.0591	 0.0874
1108.9877	 0.0866
1110.9164	 0.0859
1112.8451	 0.0850
1114.7738	 0.0840
1116.7024	 0.0829
1118.6311	 0.0818
1120.5598	 0.0806
1122.4885	 0.0791
1124.4171	 0.0771
1126.3458	 0.0747
1128.2745	 0.0717
1130.2031	 0.0684
1132.1318	 0.0649
1134.0605	 0.0614
1135.9892	 0.0584
1137.9178	 0.0561
1139.8465	 0.0545
1141.7752	 0.0536
1143.7039	 0.0533
1145.6325	 0.0535
1147.5612	 0.0539
1149.4899	 0.0545
1151.4186	 0.0551
1153.3472	 0.0555
1155.2759	 0.0556
1157.2046	 0.0552
1159.1333	 0.0542
1161.0619	 0.0526
1162.9906	 0.0506
1164.9193	 0.0481
1166.8480	 0.0455
1168.7766	 0.0429
1170.7053	 0.0404
1172.6340	 0.0381
1174.5627	 0.0362
1176.4913	 0.0346
1178.4200	 0.0333
1180.3487	 0.0324
1182.2774	 0.0317
1184.2060	 0.0312
1186.1347	 0.0309
1188.0634	 0.0309
1189.9921	 0.0311
1191.9207	 0.0315
1193.8494	 0.0322
1195.7781	 0.0331
1197.7068	 0.0342
1199.6354	 0.0354
1201.5641	 0.0367
1203.4928	 0.0380
1205.4214	 0.0394
1207.3501	 0.0409
1209.2788	 0.0425
1211.2075	 0.0441
1213.1361	 0.0458
1215.0648	 0.0475
1216.9935	 0.0491
1218.9222	 0.0507
1220.8508	 0.0522
1222.7795	 0.0536
1224.7082	 0.0548
1226.6369	 0.0559
1228.5655	 0.0568
1230.4942	 0.0574
1232.4229	 0.0578
1234.3516	 0.0581
1236.2802	 0.0581
1238.2089	 0.0580
1240.1376	 0.0576
1242.0663	 0.0571
1243.9949	 0.0564
1245.9236	 0.0556
1247.8523	 0.0546
1249.7810	 0.0535
1251.7096	 0.0524
1253.6383	 0.0513
1255.5670	 0.0502
1257.4957	 0.0490
1259.4243	 0.0478
1261.3530	 0.0466
1263.2817	 0.0454
1265.2104	 0.0442
1267.1390	 0.0429
1269.0677	 0.0416
1270.9964	 0.0403
1272.9250	 0.0389
1274.8537	 0.0376
1276.7824	 0.0363
1278.7111	 0.0351
1280.6397	 0.0341
1282.5684	 0.0332
1284.4971	 0.0324
1286.4258	 0.0319
1288.3544	 0.0315
1290.2831	 0.0312
1292.2118	 0.0311
1294.1405	 0.0312
1296.0691	 0.0314
1297.9978	 0.0317
1299.9265	 0.0320
1301.8552	 0.0325
1303.7838	 0.0330
1305.7125	 0.0336
1307.6412	 0.0342
1309.5699	 0.0349
1311.4985	 0.0355
1313.4272	 0.0361
1315.3559	 0.0367
1317.2846	 0.0372
1319.2132	 0.0377
1321.1419	 0.0381
1323.0706	 0.0385
1324.9993	 0.0388
1326.9279	 0.0389
1328.8566	 0.0389
1330.7853	 0.0387
1332.7140	 0.0383
1334.6426	 0.0378
