DATATYPE	 IR Spectrum
XYUNITS	 Wavenumber;Absorbance
DECIMALSYMBOL	 .
599.8177	 0.1073
601.7464	 0.1069
603.6751	 0.1070
605.6037	 0.1068
607.5324	 0.1050
609.4611	 0.1024
611.3898	 0.1016
613.3184	 0.1010
615.2471	 0.0994
617.1758	 0.0975
619.1045	 0.0955
621.0331	 0.0942
622.9618	 0.0936
624.8905	 0.0924
626.8192	 0.0915
628.7478	 0.0915
630.6765	 0.0911
632.6052	 0.0902
634.5339	 0.0897
636.4625	 0.0896
638.3912	 0.0891
640.3199	 0.0883
642.2485	 0.0872
644.1772	 0.0866
646.1059	 0.0864
648.0346	 0.0859
649.9632	 0.0853
651.8919	 0.0848
653.8206	 0.0844
655.7493	 0.0841
657.6779	 0.0838
659.6066	 0.0833
661.5353	 0.0830
663.4640	 0.0823
665.3926	 0.0817
667.3213	 0.0818
669.2500	 0.0803
671.1787	 0.0783
673.1073	 0.0767
675.0360	 0.0750
676.9647	 0.0733
678.8934	 0.0717
680.8220	 0.0703
682.7507	 0.0691
684.6794	 0.0682
686.6081	 0.0673
688.5367	 0.0665
690.4654	 0.0657
692.3941	 0.0651
694.3228	 0.0647
696.2514	 0.0641
698.1801	 0.0635
700.1088	 0.0630
702.0375	 0.0626
703.9661	 0.0621
705.8948	 0.0617
707.8235	 0.0612
709.7521	 0.0606
711.6808	 0.0601
713.6095	 0.0596
715.5382	 0.0591
717.4668	 0.0586
719.3955	 0.0581
721.3242	 0.0575
723.2529	 0.0567
725.1815	 0.0561
727.1102	 0.0555
729.0389	 0.0548
730.9676	 0.0541
732.8962	 0.0535
734.8249	 0.0530
736.7536	 0.0526
738.6823	 0.0521
740.6109	 0.0515
742.5396	 0.0511
744.4683	 0.0506
746.3970	 0.0502
748.3256	 0.0498
750.2543	 0.0493
752.1830	 0.0489
754.1117	 0.0485
756.0403	 0.0480
757.9690	 0.0476
759.8977	 0.0471
761.8264	 0.0467
763.7550	 0.0462
765.6837	 0.0458
767.6124	 0.0454
769.5411	 0.0450
771.4697	 0.0446
773.3984	 0.0443
775.3271	 0.0441
777.2557	 0.0440
779.1844	 0.0441
781.1131	 0.0441
783.0418	 0.0438
784.9704	 0.0432
786.8991	 0.0426
788.8278	 0.0421
790.7565	 0.0418
792.6851	 0.0416
794.6138	 0.0415
796.5425	 0.0413
798.4712	 0.0412
800.3998	 0.0411
802.3285	 0.0409
804.2572	 0.0408
806.1859	 0.0408
808.1145	 0.0408
810.0432	 0.0409
811.9719	 0.0410
813.9006	 0.0411
815.8292	 0.0413
817.7579	 0.0414
819.6866	 0.0415
821.6153	 0.0417
823.5439	 0.0419
825.4726	 0.0421
827.4013	 0.0422
829.3300	 0.0423
831.2586	 0.0423
833.1873	 0.0422
835.1160	 0.0420
837.0447	 0.0418
838.9733	 0.0416
840.9020	 0.0412
842.8307	 0.0410
844.7594	 0.0407
846.6880	 0.0404
848.6167	 0.0401
850.5454	 0.0399
852.4740	 0.0397
854.4027	 0.0395
856.3314	 0.0394
858.2601	 0.0394
860.1887	 0.0396
862.1174	 0.0399
864.0461	 0.0402
865.9748	 0.0407
867.9034	 0.0412
869.8321	 0.0417
871.7608	 0.0422
873.6895	 0.0426
875.6181	 0.0429
877.5468	 0.0431
879.4755	 0.0434
881.4042	 0.0436
883.3328	 0.0442
885.2615	 0.0449
887.1902	 0.0459
889.1189	 0.0470
891.0475	 0.0483
892.9762	 0.0494
894.9049	 0.0503
896.8336	 0.0507
898.7622	 0.0506
900.6909	 0.0499
902.6196	 0.0488
904.5483	 0.0477
906.4769	 0.0467
908.4056	 0.0459
910.3343	 0.0454
912.2630	 0.0451
914.1916	 0.0450
916.1203	 0.0450
918.0490	 0.0451
919.9776	 0.0452
921.9063	 0.0454
923.8350	 0.0456
925.7637	 0.0457
927.6923	 0.0459
929.6210	 0.0460
931.5497	 0.0462
933.4784	 0.0464
935.4070	 0.0467
937.3357	 0.0470
939.2644	 0.0476
941.1931	 0.0483
943.1217	 0.0493
945.0504	 0.0505
946.9791	 0.0519
948.9078	 0.0535
950.8364	 0.0553
952.7651	 0.0573
954.6938	 0.0595
956.6225	 0.0619
958.5511	 0.0642
960.4798	 0.0666
962.4085	 0.0690
964.3372	 0.0714
966.2658	 0.0739
968.1945	 0.0764
970.1232	 0.0789
972.0519	 0.0816
973.9805	 0.0846
975.9092	 0.0878
977.8379	 0.0913
979.7666	 0.0951
981.6952	 0.0991
983.6239	 0.1031
985.5526	 0.1070
987.4812	 0.1107
989.4099	 0.1138
991.3386	 0.1163
993.2673	 0.1182
995.1959	 0.1195
997.1246	 0.1205
999.0533	 0.1215
1000.9820	 0.1228
1002.9106	 0.1246
1004.8393	 0.1269
1006.7680	 0.1297
1008.6967	 0.1332
1010.6253	 0.1374
1012.5540	 0.1420
1014.4827	 0.1466
1016.4114	 0.1510
1018.3400	 0.1549
1020.2687	 0.1581
1022.1974	 0.1607
1024.1261	 0.1628
1026.0547	 0.1646
1027.9834	 0.1660
1029.9121	 0.1673
1031.8408	 0.1682
1033.7694	 0.1687
1035.6981	 0.1685
1037.6268	 0.1679
1039.5555	 0.1670
1041.4841	 0.1659
1043.4128	 0.1644
1045.3415	 0.1627
1047.2702	 0.1606
1049.1988	 0.1578
1051.1275	 0.1546
1053.0562	 0.1512
1054.9849	 0.1477
1056.9135	 0.1440
1058.8422	 0.1404
1060.7709	 0.1369
1062.6995	 0.1336
1064.6282	 0.1305
1066.5569	 0.1277
1068.4856	 0.1252
1070.4142	 0.1229
1072.3429	 0.1208
1074.2716	 0.1187
1076.2003	 0.1165
1078.1289	 0.1142
1080.0576	 0.1120
1081.9863	 0.1099
1083.9150	 0.1079
1085.8436	 0.1061
1087.7723	 0.1043
1089.7010	 0.1025
1091.6297	 0.1008
1093.5583	 0.0992
1095.4870	 0.0976
1097.4157	 0.0962
1099.3444	 0.0950
1101.2730	 0.0940
1103.2017	 0.0933
1105.1304	 0.0926
1107.0591	 0.0921
1108.9877	 0.0918
1110.9164	 0.0914
1112.8451	 0.0909
1114.7738	 0.0902
1116.7024	 0.0896
1118.6311	 0.0888
1120.5598	 0.0878
1122.4885	 0.0863
1124.4171	 0.0843
1126.3458	 0.0816
1128.2745	 0.0782
1130.2031	 0.0743
1132.1318	 0.0702
1134.0605	 0.0661
1135.9892	 0.0624
1137.9178	 0.0596
1139.8465	 0.0576
1141.7752	 0.0565
1143.7039	 0.0561
1145.6325	 0.0563
1147.5612	 0.0568
1149.4899	 0.0574
1151.4186	 0.0580
1153.3472	 0.0585
1155.2759	 0.0586
1157.2046	 0.0582
1159.1333	 0.0572
1161.0619	 0.0558
1162.9906	 0.0539
1164.9193	 0.0516
1166.8480	 0.0491
1168.7766	 0.0466
1170.7053	 0.0443
1172.6340	 0.0421
1174.5627	 0.0402
1176.4913	 0.0388
1178.4200	 0.0378
1180.3487	 0.0370
1182.2774	 0.0365
1184.2060	 0.0361
1186.1347	 0.0359
1188.0634	 0.0359
1189.9921	 0.0361
1191.9207	 0.0366
1193.8494	 0.0372
1195.7781	 0.0381
1197.7068	 0.0391
1199.6354	 0.0402
1201.5641	 0.0415
1203.4928	 0.0429
1205.4214	 0.0445
1207.3501	 0.0461
1209.2788	 0.0479
1211.2075	 0.0498
1213.1361	 0.0517
1215.0648	 0.0536
1216.9935	 0.0555
1218.9222	 0.0572
1220.8508	 0.0588
1222.7795	 0.0602
1224.7082	 0.0614
1226.6369	 0.0625
1228.5655	 0.0635
1230.4942	 0.0641
1232.4229	 0.0645
1234.3516	 0.0648
1236.2802	 0.0648
1238.2089	 0.0645
1240.1376	 0.0640
1242.0663	 0.0634
1243.9949	 0.0625
1245.9236	 0.0614
1247.8523	 0.0602
1249.7810	 0.0589
1251.7096	 0.0575
1253.6383	 0.0561
1255.5670	 0.0547
1257.4957	 0.0533
1259.4243	 0.0519
1261.3530	 0.0506
1263.2817	 0.0492
1265.2104	 0.0478
1267.1390	 0.0465
1269.0677	 0.0451
1270.9964	 0.0437
1272.9250	 0.0423
1274.8537	 0.0408
1276.7824	 0.0395
1278.7111	 0.0383
1280.6397	 0.0372
1282.5684	 0.0362
1284.4971	 0.0354
1286.4258	 0.0347
1288.3544	 0.0342
1290.2831	 0.0339
1292.2118	 0.0337
1294.1405	 0.0337
1296.0691	 0.0339
1297.9978	 0.0342
1299.9265	 0.0346
1301.8552	 0.0351
1303.7838	 0.0356
1305.7125	 0.0363
1307.6412	 0.0371
1309.5699	 0.0380
1311.4985	 0.0389
1313.4272	 0.0400
1315.3559	 0.0411
1317.2846	 0.0421
1319.2132	 0.0428
1321.1419	 0.0433
1323.0706	 0.0437
1324.9993	 0.0438
1326.9279	 0.0438
1328.8566	 0.0435
1330.7853	 0.0431
1332.7140	 0.0423
1334.6426	 0.0413
