DATATYPE	 IR Spectrum
XYUNITS	 Wavenumber;Absorbance
DECIMALSYMBOL	 .
599.8177	 0.0971
601.7464	 0.0967
603.6751	 0.0966
605.6037	 0.0967
607.5324	 0.0953
609.4611	 0.0931
611.3898	 0.0923
613.3184	 0.0918
615.2471	 0.0905
617.1758	 0.0891
619.1045	 0.0877
621.0331	 0.0864
622.9618	 0.0857
624.8905	 0.0846
626.8192	 0.0837
628.7478	 0.0835
630.6765	 0.0831
632.6052	 0.0823
634.5339	 0.0819
636.4625	 0.0817
638.3912	 0.0813
640.3199	 0.0805
642.2485	 0.0797
644.1772	 0.0792
646.1059	 0.0789
648.0346	 0.0785
649.9632	 0.0780
651.8919	 0.0776
653.8206	 0.0771
655.7493	 0.0768
657.6779	 0.0765
659.6066	 0.0762
661.5353	 0.0758
663.4640	 0.0752
665.3926	 0.0747
667.3213	 0.0748
669.2500	 0.0735
671.1787	 0.0716
673.1073	 0.0701
675.0360	 0.0686
676.9647	 0.0671
678.8934	 0.0656
680.8220	 0.0643
682.7507	 0.0633
684.6794	 0.0624
686.6081	 0.0616
688.5367	 0.0609
690.4654	 0.0601
692.3941	 0.0596
694.3228	 0.0591
696.2514	 0.0587
698.1801	 0.0581
700.1088	 0.0576
702.0375	 0.0572
703.9661	 0.0568
705.8948	 0.0564
707.8235	 0.0559
709.7521	 0.0554
711.6808	 0.0550
713.6095	 0.0544
715.5382	 0.0540
717.4668	 0.0535
719.3955	 0.0531
721.3242	 0.0525
723.2529	 0.0518
725.1815	 0.0512
727.1102	 0.0507
729.0389	 0.0501
730.9676	 0.0495
732.8962	 0.0489
734.8249	 0.0485
736.7536	 0.0480
738.6823	 0.0476
740.6109	 0.0471
742.5396	 0.0467
744.4683	 0.0463
746.3970	 0.0459
748.3256	 0.0456
750.2543	 0.0452
752.1830	 0.0448
754.1117	 0.0443
756.0403	 0.0440
757.9690	 0.0436
759.8977	 0.0431
761.8264	 0.0427
763.7550	 0.0423
765.6837	 0.0419
767.6124	 0.0416
769.5411	 0.0412
771.4697	 0.0409
773.3984	 0.0407
775.3271	 0.0405
777.2557	 0.0404
779.1844	 0.0404
781.1131	 0.0404
783.0418	 0.0401
784.9704	 0.0397
786.8991	 0.0392
788.8278	 0.0387
790.7565	 0.0384
792.6851	 0.0383
794.6138	 0.0381
796.5425	 0.0380
798.4712	 0.0379
800.3998	 0.0377
802.3285	 0.0376
804.2572	 0.0375
806.1859	 0.0375
808.1145	 0.0376
810.0432	 0.0376
811.9719	 0.0377
813.9006	 0.0378
815.8292	 0.0380
817.7579	 0.0381
819.6866	 0.0382
821.6153	 0.0383
823.5439	 0.0385
825.4726	 0.0387
827.4013	 0.0388
829.3300	 0.0388
831.2586	 0.0389
833.1873	 0.0388
835.1160	 0.0386
837.0447	 0.0385
838.9733	 0.0382
840.9020	 0.0379
842.8307	 0.0377
844.7594	 0.0374
846.6880	 0.0372
848.6167	 0.0369
850.5454	 0.0367
852.4740	 0.0365
854.4027	 0.0364
856.3314	 0.0363
858.2601	 0.0363
860.1887	 0.0364
862.1174	 0.0367
864.0461	 0.0371
865.9748	 0.0375
867.9034	 0.0379
869.8321	 0.0384
871.7608	 0.0389
873.6895	 0.0392
875.6181	 0.0395
877.5468	 0.0397
879.4755	 0.0399
881.4042	 0.0402
883.3328	 0.0407
885.2615	 0.0414
887.1902	 0.0423
889.1189	 0.0433
891.0475	 0.0444
892.9762	 0.0455
894.9049	 0.0462
896.8336	 0.0466
898.7622	 0.0465
900.6909	 0.0459
902.6196	 0.0449
904.5483	 0.0439
906.4769	 0.0430
908.4056	 0.0424
910.3343	 0.0419
912.2630	 0.0416
914.1916	 0.0415
916.1203	 0.0415
918.0490	 0.0416
919.9776	 0.0417
921.9063	 0.0419
923.8350	 0.0420
925.7637	 0.0422
927.6923	 0.0423
929.6210	 0.0425
931.5497	 0.0426
933.4784	 0.0428
935.4070	 0.0431
937.3357	 0.0434
939.2644	 0.0439
941.1931	 0.0446
943.1217	 0.0455
945.0504	 0.0465
946.9791	 0.0478
948.9078	 0.0493
950.8364	 0.0509
952.7651	 0.0527
954.6938	 0.0547
956.6225	 0.0568
958.5511	 0.0589
960.4798	 0.0611
962.4085	 0.0632
964.3372	 0.0654
966.2658	 0.0676
968.1945	 0.0698
970.1232	 0.0721
972.0519	 0.0745
973.9805	 0.0772
975.9092	 0.0800
977.8379	 0.0832
979.7666	 0.0866
981.6952	 0.0902
983.6239	 0.0938
985.5526	 0.0974
987.4812	 0.1006
989.4099	 0.1035
991.3386	 0.1057
993.2673	 0.1073
995.1959	 0.1085
997.1246	 0.1094
999.0533	 0.1103
1000.9820	 0.1115
1002.9106	 0.1131
1004.8393	 0.1151
1006.7680	 0.1176
1008.6967	 0.1208
1010.6253	 0.1245
1012.5540	 0.1286
1014.4827	 0.1328
1016.4114	 0.1366
1018.3400	 0.1400
1020.2687	 0.1429
1022.1974	 0.1452
1024.1261	 0.1471
1026.0547	 0.1487
1027.9834	 0.1500
1029.9121	 0.1511
1031.8408	 0.1520
1033.7694	 0.1524
1035.6981	 0.1523
1037.6268	 0.1517
1039.5555	 0.1509
1041.4841	 0.1499
1043.4128	 0.1486
1045.3415	 0.1471
1047.2702	 0.1452
1049.1988	 0.1428
1051.1275	 0.1401
1053.0562	 0.1370
1054.9849	 0.1338
1056.9135	 0.1306
1058.8422	 0.1273
1060.7709	 0.1242
1062.6995	 0.1212
1064.6282	 0.1183
1066.5569	 0.1158
1068.4856	 0.1136
1070.4142	 0.1115
1072.3429	 0.1096
1074.2716	 0.1077
1076.2003	 0.1057
1078.1289	 0.1037
1080.0576	 0.1017
1081.9863	 0.0997
1083.9150	 0.0980
1085.8436	 0.0963
1087.7723	 0.0948
1089.7010	 0.0931
1091.6297	 0.0916
1093.5583	 0.0901
1095.4870	 0.0886
1097.4157	 0.0874
1099.3444	 0.0863
1101.2730	 0.0855
1103.2017	 0.0847
1105.1304	 0.0842
1107.0591	 0.0837
1108.9877	 0.0834
1110.9164	 0.0830
1112.8451	 0.0826
1114.7738	 0.0820
1116.7024	 0.0813
1118.6311	 0.0806
1120.5598	 0.0797
1122.4885	 0.0783
1124.4171	 0.0765
1126.3458	 0.0741
1128.2745	 0.0711
1130.2031	 0.0676
1132.1318	 0.0639
1134.0605	 0.0602
1135.9892	 0.0569
1137.9178	 0.0543
1139.8465	 0.0525
1141.7752	 0.0515
1143.7039	 0.0511
1145.6325	 0.0513
1147.5612	 0.0517
1149.4899	 0.0523
1151.4186	 0.0528
1153.3472	 0.0533
1155.2759	 0.0533
1157.2046	 0.0530
1159.1333	 0.0522
1161.0619	 0.0508
1162.9906	 0.0491
1164.9193	 0.0470
1166.8480	 0.0448
1168.7766	 0.0425
1170.7053	 0.0404
1172.6340	 0.0384
1174.5627	 0.0368
1176.4913	 0.0355
1178.4200	 0.0345
1180.3487	 0.0338
1182.2774	 0.0333
1184.2060	 0.0330
1186.1347	 0.0328
1188.0634	 0.0328
1189.9921	 0.0330
1191.9207	 0.0334
1193.8494	 0.0340
1195.7781	 0.0348
1197.7068	 0.0357
1199.6354	 0.0367
1201.5641	 0.0379
1203.4928	 0.0391
1205.4214	 0.0405
1207.3501	 0.0420
1209.2788	 0.0437
1211.2075	 0.0453
1213.1361	 0.0471
1215.0648	 0.0488
1216.9935	 0.0505
1218.9222	 0.0521
1220.8508	 0.0535
1222.7795	 0.0548
1224.7082	 0.0559
1226.6369	 0.0569
1228.5655	 0.0578
1230.4942	 0.0584
1232.4229	 0.0588
1234.3516	 0.0590
1236.2802	 0.0590
1238.2089	 0.0588
1240.1376	 0.0583
1242.0663	 0.0577
1243.9949	 0.0569
1245.9236	 0.0559
1247.8523	 0.0548
1249.7810	 0.0537
1251.7096	 0.0525
1253.6383	 0.0512
1255.5670	 0.0499
1257.4957	 0.0486
1259.4243	 0.0473
1261.3530	 0.0461
1263.2817	 0.0449
1265.2104	 0.0436
1267.1390	 0.0424
1269.0677	 0.0411
1270.9964	 0.0398
1272.9250	 0.0386
1274.8537	 0.0373
1276.7824	 0.0361
1278.7111	 0.0349
1280.6397	 0.0339
1282.5684	 0.0331
1284.4971	 0.0324
1286.4258	 0.0317
1288.3544	 0.0313
1290.2831	 0.0310
1292.2118	 0.0309
1294.1405	 0.0309
1296.0691	 0.0310
1297.9978	 0.0313
1299.9265	 0.0317
1301.8552	 0.0321
1303.7838	 0.0326
1305.7125	 0.0332
1307.6412	 0.0339
1309.5699	 0.0347
1311.4985	 0.0356
1313.4272	 0.0365
1315.3559	 0.0375
1317.2846	 0.0384
1319.2132	 0.0391
1321.1419	 0.0395
1323.0706	 0.0398
1324.9993	 0.0400
1326.9279	 0.0400
1328.8566	 0.0397
1330.7853	 0.0393
1332.7140	 0.0386
1334.6426	 0.0378
