63,27/07/2021,15:30,27-7-21 15:30,4,15.375,18.625,21.625,2644,202,0
64,27/07/2021,15:45,27-7-21 15:45,4,15.375,18.5,21.375,2644,202,0
65,27/07/2021,16:00,27-7-21 16:00,4,15.375,18.4375,21.125,2644,202,0
66,27/07/2021,16:15,27-7-21 16:15,4,15.375,18.375,21.125,2644,202,0
67,27/07/2021,16:30,27-7-21 16:30,4,15.375,18.5,21.5,2644,202,0
68,27/07/2021,16:45,27-7-21 16:45,4,15.375,18.5625,21.75,2644,202,0
69,27/07/2021,17:00,27-7-21 17:00,4,15.4375,18.625,21.75,2644,202,0
70,27/07/2021,17:15,27-7-21 17:15,4,15.4375,18.5625,21.6875,2644,202,0
71,27/07/2021,17:30,27-7-21 17:30,4,15.4375,18.5,21.625,2644,202,0
72,27/07/2021,17:45,27-7-21 17:45,4,15.4375,18.5,21.5,2644,202,0
73,27/07/2021,18:00,27-7-21 18:00,4,15.4375,18.4375,21.375,2644,202,0
74,27/07/2021,18:15,27-7-21 18:15,4,15.5,18.5,21.5625,2644,202,0
75,27/07/2021,18:30,27-7-21 18:30,4,15.5,18.4375,21.5,2644,202,0
76,27/07/2021,18:45,27-7-21 18:45,4,15.5,18.375,21.25,2644,202,0
77,27/07/2021,19:00,27-7-21 19:00,4,15.5,18.375,21.3125,2644,202,0
78,27/07/2021,19:15,27-7-21 19:15,4,15.5,18.375,21.25,2644,202,0
79,27/07/2021,19:30,27-7-21 19:30,4,15.5,18.3125,21.25,2644,202,0
80,27/07/2021,19:45,27-7-21 19:45,4,15.5,18.375,21.25,2644,202,0
81,27/07/2021,20:00,27-7-21 20:00,4,15.5,18.3125,21.1875,2644,202,0
82,27/07/2021,20:15,27-7-21 20:15,4,15.5,18.25,21.0625,2644,202,0
83,27/07/2021,20:30,27-7-21 20:30,4,15.5,18.25,21.125,2644,202,0
84,27/07/2021,20:45,27-7-21 20:45,4,15.5,18.3125,21.1875,2644,202,0
85,27/07/2021,21:00,27-7-21 21:00,4,15.5,18.25,21,2644,202,0
86,27/07/2021,21:15,27-7-21 21:15,4,15.5,18.1875,20.75,2644,202,0
87,27/07/2021,21:30,27-7-21 21:30,4,15.5,18.125,20.75,2644,202,0
88,27/07/2021,21:45,27-7-21 21:45,4,15.5,18.125,20.75,2644,202,0
89,27/07/2021,22:00,27-7-21 22:00,4,15.5,18.125,20.75,2644,202,0
90,27/07/2021,22:15,27-7-21 22:15,4,15.5,18.125,20.75,2644,202,0
91,27/07/2021,22:30,27-7-21 22:30,4,15.5,18.125,20.75,2644,202,0
92,27/07/2021,22:45,27-7-21 22:45,4,15.5,18,20.625,2644,202,0
93,27/07/2021,23:00,27-7-21 23:00,4,15.5,18.0625,20.625,2644,202,0
94,27/07/2021,23:15,27-7-21 23:15,4,15.5,18,20.625,2644,202,0
95,27/07/2021,23:30,27-7-21 23:30,4,15.5,18,20.5625,2644,202,0
96,27/07/2021,23:45,27-7-21 23:45,4,15.5,18,20.5,2644,202,0
97,28/07/2021,0:00,28-7-21 0:00,4,15.5,18,20.5,2644,202,0
98,28/07/2021,0:15,28-7-21 0:15,4,15.5,18,20.5,2644,202,0
99,28/07/2021,0:30,28-7-21 0:30,4,15.5,17.875,20.375,2644,202,0
100,28/07/2021,0:45,28-7-21 0:45,4,15.4375,17.875,20.375,2644,202,0
101,28/07/2021,1:00,28-7-21 1:00,4,15.4375,17.875,20.25,2644,202,0
102,28/07/2021,1:15,28-7-21 1:15,4,15.4375,17.875,20.25,2644,202,0
