"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","Code_sens","sensornumber","Serial","Plot","Subplot"
"17",17,"2021.07.25 04:00",4,13,13.75,14.875,2085,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"18",18,"2021.07.25 04:15",4,13,13.875,15.1875,2085,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"19",19,"2021.07.25 04:30",4,13,14,15.375,2085,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"20",20,"2021.07.25 04:45",4,13,14.0625,15.5,2085,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"21",21,"2021.07.25 05:00",4,13,14.125,15.75,2085,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"22",22,"2021.07.25 05:15",4,13,14.25,15.9375,2085,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"23",23,"2021.07.25 05:30",4,13,14.375,16.125,2085,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"24",24,"2021.07.25 05:45",4,13,14.5,16.3125,2085,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"25",25,"2021.07.25 06:00",4,13,14.625,16.5,2085,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"26",26,"2021.07.25 06:15",4,13.0625,14.625,16.5,2085,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"27",27,"2021.07.25 06:30",4,13.0625,14.75,16.6875,2085,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"28",28,"2021.07.25 06:45",4,13.0625,14.75,16.75,2085,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"29",29,"2021.07.25 07:00",4,13.125,14.875,16.75,2085,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"30",30,"2021.07.25 07:15",4,13.125,14.875,16.75,2085,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"31",31,"2021.07.25 07:30",4,13.125,14.875,16.875,2085,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"32",32,"2021.07.25 07:45",4,13.125,15,17,2086,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"33",33,"2021.07.25 08:00",4,13.125,15.0625,17.125,2085,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"34",34,"2021.07.25 08:15",4,13.1875,15.125,17.375,2086,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"35",35,"2021.07.25 08:30",4,13.1875,15.25,17.5,2086,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"36",36,"2021.07.25 08:45",4,13.1875,15.375,17.75,2086,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"37",37,"2021.07.25 09:00",4,13.25,15.5,18,2086,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"38",38,"2021.07.25 09:15",4,13.25,15.6875,18.625,2087,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"39",39,"2021.07.25 09:30",4,13.25,15.8125,18.75,2087,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"40",40,"2021.07.25 09:45",4,13.3125,16,19.125,2087,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"41",41,"2021.07.25 10:00",4,13.3125,16,18.8125,2087,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"42",42,"2021.07.25 10:15",4,13.375,16,18.4375,2088,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"43",43,"2021.07.25 10:30",4,13.375,15.9375,18.4375,2088,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"44",44,"2021.07.25 10:45",4,13.375,16,18.5,2088,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"45",45,"2021.07.25 11:00",4,13.4375,16.125,18.75,2089,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"46",46,"2021.07.25 11:15",4,13.4375,16.125,18.8125,2089,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"47",47,"2021.07.25 11:30",4,13.5,16.25,19.125,2089,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"48",48,"2021.07.25 11:45",4,13.5,16.25,19.125,2090,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"49",49,"2021.07.25 12:00",4,13.5,16.25,19.0625,2090,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"50",50,"2021.07.25 12:15",4,13.5,16.375,19.375,2090,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"51",51,"2021.07.25 12:30",4,13.5625,16.375,19.375,2090,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"52",52,"2021.07.25 12:45",4,13.5625,16.375,19.125,2091,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"53",53,"2021.07.25 13:00",4,13.625,16.375,19.125,2091,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"54",54,"2021.07.25 13:15",4,13.625,16.375,19.125,2091,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"55",55,"2021.07.25 13:30",4,13.625,16.375,19.125,2092,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"56",56,"2021.07.25 13:45",4,13.625,16.375,19.125,2092,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"57",57,"2021.07.25 14:00",4,13.625,16.375,19,2092,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"58",58,"2021.07.25 14:15",4,13.625,16.3125,18.75,2092,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"59",59,"2021.07.25 14:30",4,13.6875,16.25,18.75,2093,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"60",60,"2021.07.25 14:45",4,13.6875,16.25,18.625,2093,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"61",61,"2021.07.25 15:00",4,13.6875,16.25,18.5,2093,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"62",62,"2021.07.25 15:15",4,13.6875,16.125,18.375,2094,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"63",63,"2021.07.25 15:30",4,13.75,16.125,18.25,2094,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"64",64,"2021.07.25 15:45",4,13.75,16,18.125,2094,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"65",65,"2021.07.25 16:00",4,13.75,16,18.0625,2095,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"66",66,"2021.07.25 16:15",4,13.75,15.9375,18,2095,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"67",67,"2021.07.25 16:30",4,13.75,15.875,17.875,2095,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"68",68,"2021.07.25 16:45",4,13.75,15.875,17.8125,2095,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"69",69,"2021.07.25 17:00",4,13.75,15.8125,17.75,2095,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"70",70,"2021.07.25 17:15",4,13.75,15.75,17.625,2094,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"71",71,"2021.07.25 17:30",4,13.75,15.75,17.5,2094,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"72",72,"2021.07.25 17:45",4,13.75,15.625,17.3125,2095,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"73",73,"2021.07.25 18:00",4,13.75,15.5625,17.125,2095,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"74",74,"2021.07.25 18:15",4,13.75,15.5,16.9375,2097,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"75",75,"2021.07.25 18:30",4,13.75,15.375,16.875,2097,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"76",76,"2021.07.25 18:45",4,13.75,15.3125,16.6875,2100,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"77",77,"2021.07.25 19:00",4,13.6875,15.25,16.625,2100,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"78",78,"2021.07.25 19:15",4,13.6875,15.25,16.5625,2096,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"79",79,"2021.07.25 19:30",4,13.6875,15.1875,16.5625,2098,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"80",80,"2021.07.25 19:45",4,13.625,15.125,16.5625,2097,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"81",81,"2021.07.25 20:00",4,13.625,15.125,16.625,2098,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"82",82,"2021.07.25 20:15",4,13.625,15.125,16.625,2097,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"83",83,"2021.07.25 20:30",4,13.625,15.125,16.5625,2097,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"84",84,"2021.07.25 20:45",4,13.625,15.125,16.4375,2096,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"85",85,"2021.07.25 21:00",4,13.625,15.0625,16.5,2097,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"86",86,"2021.07.25 21:15",4,13.625,15,16.4375,2101,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"87",87,"2021.07.25 21:30",4,13.625,15,16.5,2097,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"88",88,"2021.07.25 21:45",4,13.625,15,16.5,2098,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"89",89,"2021.07.25 22:00",4,13.625,15,16.5,2097,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"90",90,"2021.07.25 22:15",4,13.5625,15,16.5,2098,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"91",91,"2021.07.25 22:30",4,13.5625,14.9375,16.375,2099,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"92",92,"2021.07.25 22:45",4,13.5625,14.875,16.3125,2100,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"93",93,"2021.07.25 23:00",4,13.5625,14.875,16.25,2101,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"94",94,"2021.07.25 23:15",4,13.5625,14.875,16.25,2101,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"95",95,"2021.07.25 23:30",4,13.5,14.875,16.125,2100,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"96",96,"2021.07.25 23:45",4,13.5,14.8125,16,2100,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"97",97,"2021.07.26 00:00",4,13.5,14.75,16,2099,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"98",98,"2021.07.26 00:15",4,13.5,14.75,15.9375,2100,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"99",99,"2021.07.26 00:30",4,13.5,14.75,15.875,2100,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"100",100,"2021.07.26 00:45",4,13.5,14.6875,15.875,2099,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"101",101,"2021.07.26 01:00",4,13.5,14.625,15.875,2100,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"102",102,"2021.07.26 01:15",4,13.5,14.625,15.75,2099,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"103",103,"2021.07.26 01:30",4,13.5,14.5625,15.625,2099,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"104",104,"2021.07.26 01:45",4,13.5,14.5,15.625,2097,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"105",105,"2021.07.26 02:00",4,13.5,14.5,15.625,2098,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"106",106,"2021.07.26 02:15",4,13.5,14.5,15.5625,2097,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"107",107,"2021.07.26 02:30",4,13.4375,14.5,15.5625,2095,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"108",108,"2021.07.26 02:45",4,13.4375,14.5,15.5625,2095,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"109",109,"2021.07.26 03:00",4,13.375,14.5,15.625,2095,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"110",110,"2021.07.26 03:15",4,13.375,14.5,15.625,2094,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"111",111,"2021.07.26 03:30",4,13.375,14.5,15.625,2094,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"112",112,"2021.07.26 03:45",4,13.375,14.5,15.75,2095,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"113",113,"2021.07.26 04:00",4,13.375,14.5,15.875,2092,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"114",114,"2021.07.26 04:15",4,13.375,14.625,16.125,2090,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"115",115,"2021.07.26 04:30",4,13.375,14.6875,16.375,2090,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"116",116,"2021.07.26 04:45",4,13.375,14.75,16.625,2090,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"117",117,"2021.07.26 05:00",4,13.375,14.875,16.875,2090,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"118",118,"2021.07.26 05:15",4,13.375,15,17,2090,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"119",119,"2021.07.26 05:30",4,13.375,15.125,17.125,2090,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"120",120,"2021.07.26 05:45",4,13.375,15.1875,17.3125,2090,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"121",121,"2021.07.26 06:00",4,13.375,15.25,17.5,2090,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"122",122,"2021.07.26 06:15",4,13.375,15.375,17.625,2090,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"123",123,"2021.07.26 06:30",4,13.4375,15.5,17.8125,2090,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"124",124,"2021.07.26 06:45",4,13.4375,15.5625,18,2090,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"125",125,"2021.07.26 07:00",4,13.4375,15.625,18.1875,2091,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"126",126,"2021.07.26 07:15",4,13.5,15.75,18.375,2091,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"127",127,"2021.07.26 07:30",4,13.5,15.875,18.75,2092,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"128",128,"2021.07.26 07:45",4,13.5,16,18.9375,2092,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"129",129,"2021.07.26 08:00",4,13.5,16.125,18.9375,2091,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"130",130,"2021.07.26 08:15",4,13.5625,16.1875,19.125,2092,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"131",131,"2021.07.26 08:30",4,13.5625,16.25,19.25,2093,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"132",132,"2021.07.26 08:45",4,13.625,16.5,19.4375,2093,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"133",133,"2021.07.26 09:00",4,13.625,16.5,19.5,2092,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"134",134,"2021.07.26 09:15",4,13.625,16.5625,19.625,2090,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"135",135,"2021.07.26 09:30",4,13.6875,16.625,19.8125,2090,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"136",136,"2021.07.26 09:45",4,13.75,16.75,20,2090,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"137",137,"2021.07.26 10:00",4,13.75,16.8125,20.125,2090,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"138",138,"2021.07.26 10:15",4,13.75,16.875,20.375,2091,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"139",139,"2021.07.26 10:30",4,13.8125,17,20.375,2091,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"140",140,"2021.07.26 10:45",4,13.8125,17.0625,20.5,2091,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"141",141,"2021.07.26 11:00",4,13.875,17.125,20.625,2091,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"142",142,"2021.07.26 11:15",4,13.875,17.25,20.6875,2092,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"143",143,"2021.07.26 11:30",4,13.875,17.3125,20.875,2092,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"144",144,"2021.07.26 11:45",4,13.9375,17.375,21,2093,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"145",145,"2021.07.26 12:00",4,14,17.4375,21.125,2093,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"146",146,"2021.07.26 12:15",4,14,17.5,21,2093,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"147",147,"2021.07.26 12:30",4,14,17.5,21,2093,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"148",148,"2021.07.26 12:45",4,14,17.625,21.0625,2094,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"149",149,"2021.07.26 13:00",4,14.0625,17.625,21.0625,2094,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"150",150,"2021.07.26 13:15",4,14.125,17.625,21.125,2094,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"151",151,"2021.07.26 13:30",4,14.125,17.6875,21,2095,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"152",152,"2021.07.26 13:45",4,14.125,17.75,21,2095,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"153",153,"2021.07.26 14:00",4,14.125,17.75,21.125,2096,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"154",154,"2021.07.26 14:15",4,14.1875,17.75,21.125,2097,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"155",155,"2021.07.26 14:30",4,14.25,17.8125,21.0625,2101,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"156",156,"2021.07.26 14:45",4,14.25,17.8125,21,2104,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"157",157,"2021.07.26 15:00",4,14.25,17.8125,21.125,2100,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"158",158,"2021.07.26 15:15",4,14.25,17.8125,21,2101,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"159",159,"2021.07.26 15:30",4,14.25,17.8125,20.9375,2102,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"160",160,"2021.07.26 15:45",4,14.3125,17.75,21,2102,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"161",161,"2021.07.26 16:00",4,14.3125,17.75,20.875,2102,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"162",162,"2021.07.26 16:15",4,14.375,17.75,21,2103,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"163",163,"2021.07.26 16:30",4,14.375,17.75,20.875,2103,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"164",164,"2021.07.26 16:45",4,14.375,17.6875,20.6875,2104,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"165",165,"2021.07.26 17:00",4,14.375,17.625,20.625,2103,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"166",166,"2021.07.26 17:15",4,14.375,17.625,20.5,2104,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"167",167,"2021.07.26 17:30",4,14.375,17.5625,20.3125,2104,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"168",168,"2021.07.26 17:45",4,14.375,17.5,20.125,2104,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"169",169,"2021.07.26 18:00",4,14.4375,17.4375,20,2104,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"170",170,"2021.07.26 18:15",4,14.4375,17.375,19.9375,2104,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"171",171,"2021.07.26 18:30",4,14.4375,17.3125,19.75,2104,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"172",172,"2021.07.26 18:45",4,14.4375,17.25,19.625,2104,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"173",173,"2021.07.26 19:00",4,14.4375,17.1875,19.5,2105,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"174",174,"2021.07.26 19:15",4,14.4375,17.125,19.5,2105,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"175",175,"2021.07.26 19:30",4,14.4375,17.125,19.5,2105,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"176",176,"2021.07.26 19:45",4,14.4375,17.0625,19.375,2106,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"177",177,"2021.07.26 20:00",4,14.4375,17,19.5,2106,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"178",178,"2021.07.26 20:15",4,14.4375,17,19.5,2105,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"179",179,"2021.07.26 20:30",4,14.4375,17,19.4375,2103,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"180",180,"2021.07.26 20:45",4,14.4375,17,19.375,2102,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"181",181,"2021.07.26 21:00",4,14.4375,17,19.375,2102,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"182",182,"2021.07.26 21:15",4,14.4375,17,19.375,2100,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"183",183,"2021.07.26 21:30",4,14.375,17,19.375,2099,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"184",184,"2021.07.26 21:45",4,14.375,17,19.375,2098,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"185",185,"2021.07.26 22:00",4,14.375,16.9375,19.375,2099,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"186",186,"2021.07.26 22:15",4,14.375,16.9375,19.375,2099,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"187",187,"2021.07.26 22:30",4,14.375,16.9375,19.4375,2099,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"188",188,"2021.07.26 22:45",4,14.375,16.9375,19.375,2097,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"189",189,"2021.07.26 23:00",4,14.375,16.875,19.375,2096,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"190",190,"2021.07.26 23:15",4,14.375,16.875,19.4375,2096,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"191",191,"2021.07.26 23:30",4,14.375,16.9375,19.5,2097,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"192",192,"2021.07.26 23:45",4,14.375,16.9375,19.5625,2096,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"193",193,"2021.07.27 00:00",4,14.375,16.9375,19.5625,2096,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"194",194,"2021.07.27 00:15",4,14.375,16.9375,19.75,2099,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"195",195,"2021.07.27 00:30",4,14.375,16.9375,19.625,2098,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"196",196,"2021.07.27 00:45",4,14.3125,16.9375,19.625,2100,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"197",197,"2021.07.27 01:00",4,14.3125,16.875,19.4375,2098,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"198",198,"2021.07.27 01:15",4,14.3125,16.875,19.5,2096,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"199",199,"2021.07.27 01:30",4,14.3125,16.875,19.5,2097,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"200",200,"2021.07.27 01:45",4,14.3125,16.875,19.5,2095,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"201",201,"2021.07.27 02:00",4,14.25,16.875,19.5,2096,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"202",202,"2021.07.27 02:15",4,14.25,16.875,19.5,2095,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"203",203,"2021.07.27 02:30",4,14.3125,16.875,19.5625,2093,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"204",204,"2021.07.27 02:45",4,14.25,16.875,19.4375,2094,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"205",205,"2021.07.27 03:00",4,14.25,16.875,19.4375,2097,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"206",206,"2021.07.27 03:15",4,14.25,16.875,19.5,2096,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"207",207,"2021.07.27 03:30",4,14.25,16.875,19.5625,2097,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"208",208,"2021.07.27 03:45",4,14.25,16.875,19.6875,2096,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"209",209,"2021.07.27 04:00",4,14.25,16.875,19.5625,2093,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"210",210,"2021.07.27 04:15",4,14.25,16.9375,19.875,2093,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"211",211,"2021.07.27 04:30",4,14.25,17,19.75,2097,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"212",212,"2021.07.27 04:45",4,14.25,17,20,2095,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"213",213,"2021.07.27 05:00",4,14.25,17.125,20.125,2087,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"214",214,"2021.07.27 05:15",4,14.25,17.125,20.125,2088,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"215",215,"2021.07.27 05:30",4,14.25,17.125,20.1875,2087,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"216",216,"2021.07.27 05:45",4,14.3125,17.1875,20,2092,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"217",217,"2021.07.27 06:00",4,14.3125,17.125,19.875,2093,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"218",218,"2021.07.27 06:15",4,14.3125,17.1875,20.125,2090,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
"219",219,"2021.07.27 06:30",4,14.3125,17.25,20.25,2094,202,0,NA,"94206500",10,"TMS-94206500",3,"2"
