"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","Code_sens","sensornumber","Serial","Plot","Subplot"
"1",1,"2021.07.28 00:00",4,15.25,18.25,19.875,2184,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"2",2,"2021.07.28 00:15",4,15.25,18.1875,19.75,2184,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"3",3,"2021.07.28 00:30",4,15.25,18.125,19.75,2184,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"4",4,"2021.07.28 00:45",4,15.25,18.125,19.75,2184,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"5",5,"2021.07.28 01:00",4,15.25,18.125,19.6875,2183,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"6",6,"2021.07.28 01:15",4,15.25,18.125,19.6875,2183,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"7",7,"2021.07.28 01:30",4,15.25,18,19.5,2183,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"8",8,"2021.07.28 01:45",4,15.25,18,19.375,2183,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"9",9,"2021.07.28 02:00",4,15.25,17.9375,19.25,2183,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"10",10,"2021.07.28 02:15",4,15.25,17.875,19.375,2183,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"11",11,"2021.07.28 02:30",4,15.1875,17.875,19.375,2183,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"12",12,"2021.07.28 02:45",4,15.1875,17.875,19.375,2183,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"13",13,"2021.07.28 03:00",4,15.1875,17.875,19.375,2183,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"14",14,"2021.07.28 03:15",4,15.1875,17.875,19.25,2183,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"15",15,"2021.07.28 03:30",4,15.1875,17.875,19.25,2183,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"16",16,"2021.07.28 03:45",4,15.125,17.8125,19.25,2183,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"17",17,"2021.07.28 04:00",4,15.125,17.8125,19.25,2183,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"18",18,"2021.07.28 04:15",4,15.125,17.8125,19.25,2183,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"19",19,"2021.07.28 04:30",4,15.125,17.875,19.375,2183,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"20",20,"2021.07.28 04:45",4,15.125,17.875,19.4375,2183,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"21",21,"2021.07.28 05:00",4,15.125,17.875,19.5,2183,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"22",22,"2021.07.28 05:15",4,15.125,18,19.625,2183,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"23",23,"2021.07.28 05:30",4,15.125,18,19.75,2183,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"24",24,"2021.07.28 05:45",4,15.125,18.0625,19.875,2183,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"25",25,"2021.07.28 06:00",4,15.125,18.1875,20.0625,2181,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"26",26,"2021.07.28 06:15",4,15.125,18.25,20.125,2180,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"27",27,"2021.07.28 06:30",4,15.125,18.3125,20.375,2193,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"28",28,"2021.07.28 06:45",4,15.125,18.4375,20.5,2179,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"29",29,"2021.07.28 07:00",4,15.125,18.5625,20.6875,2179,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"30",30,"2021.07.28 07:15",4,15.125,18.5625,20.5,2179,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"31",31,"2021.07.28 07:30",4,15.125,18.625,20.5625,2179,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"32",32,"2021.07.28 07:45",4,15.125,18.6875,20.75,2179,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"33",33,"2021.07.28 08:00",4,15.125,18.75,20.8125,2178,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"34",34,"2021.07.28 08:15",4,15.1875,18.875,21,2178,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"35",35,"2021.07.28 08:30",4,15.1875,19.0625,21.5,2178,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"36",36,"2021.07.28 08:45",4,15.25,19.125,21.625,2178,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"37",37,"2021.07.28 09:00",4,15.25,19.25,21.8125,2178,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"38",38,"2021.07.28 09:15",4,15.25,19.375,21.875,2178,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"39",39,"2021.07.28 09:30",4,15.25,19.375,21.75,2178,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"40",40,"2021.07.28 09:45",4,15.25,19.5,22,2178,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"41",41,"2021.07.28 10:00",4,15.3125,19.625,22.5,2178,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"42",42,"2021.07.28 10:15",4,15.375,19.875,22.75,2177,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"43",43,"2021.07.28 10:30",4,15.375,19.875,22.5,2177,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"44",44,"2021.07.28 10:45",4,15.375,20.0625,22.875,2177,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"45",45,"2021.07.28 11:00",4,15.375,20.75,23.625,2178,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"46",46,"2021.07.28 11:15",4,15.4375,20.3125,22.3125,2178,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"47",47,"2021.07.28 11:30",4,15.5,20,21.75,2177,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"48",48,"2021.07.28 11:45",4,15.5,19.75,21.4375,2177,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"49",49,"2021.07.28 12:00",4,15.5,19.5625,21.0625,2177,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"50",50,"2021.07.28 12:15",4,15.5625,19.625,21.375,2177,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"51",51,"2021.07.28 12:30",4,15.625,19.75,21.875,2177,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"52",52,"2021.07.28 12:45",4,15.625,19.75,22,2176,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"53",53,"2021.07.28 13:00",4,15.625,19.8125,22.125,2176,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"54",54,"2021.07.28 13:15",4,15.625,19.75,21.8125,2175,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"55",55,"2021.07.28 13:30",4,15.625,19.625,21.5,2175,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"56",56,"2021.07.28 13:45",4,15.6875,19.5625,21.625,2175,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"57",57,"2021.07.28 14:00",4,15.6875,19.5625,21.6875,2175,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"58",58,"2021.07.28 14:15",4,15.6875,19.5,21.625,2174,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"59",59,"2021.07.28 14:30",4,15.6875,19.5,21.625,2174,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"60",60,"2021.07.28 14:45",4,15.6875,19.5,21.75,2174,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"61",61,"2021.07.28 15:00",4,15.6875,19.5,21.875,2174,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"62",62,"2021.07.28 15:15",4,15.75,19.5,21.875,2173,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"63",63,"2021.07.28 15:30",4,15.75,19,20.5,2173,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"64",64,"2021.07.28 15:45",4,15.75,18.5,19.5,2173,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"65",65,"2021.07.28 16:00",4,15.75,18.6875,20.5625,2173,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
"66",66,"2021.07.28 16:15",4,15.75,18.875,20.875,2173,202,0,NA,"94206476",26,"TMS-94206476",6,"1"
