"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","Code_sens","sensornumber","Serial","Plot","Subplot"
"44",44,"2021.07.28 10:45",4,14.375,19.375,22.25,1998,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"45",45,"2021.07.28 11:00",4,14.375,19.5,22.5,1997,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"46",46,"2021.07.28 11:15",4,14.375,19.3125,21.875,1997,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"47",47,"2021.07.28 11:30",4,14.375,19.1875,21.5,1996,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"48",48,"2021.07.28 11:45",4,14.4375,19,21.25,1996,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"49",49,"2021.07.28 12:00",4,14.5,18.875,20.875,1995,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"50",50,"2021.07.28 12:15",4,14.5,18.875,21.125,1995,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"51",51,"2021.07.28 12:30",4,14.5,19.125,21.75,1994,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"52",52,"2021.07.28 12:45",4,14.5,19.1875,21.625,1994,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"53",53,"2021.07.28 13:00",4,14.5,19.1875,21.625,1993,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"54",54,"2021.07.28 13:15",4,14.5,19.125,21.5,1992,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"55",55,"2021.07.28 13:30",4,14.5,19.0625,21.25,1992,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"56",56,"2021.07.28 13:45",4,14.5,19,21.25,1991,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"57",57,"2021.07.28 14:00",4,14.5,19.0625,21.375,1991,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"58",58,"2021.07.28 14:15",4,14.5625,19.0625,21.3125,1990,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"59",59,"2021.07.28 14:30",4,14.5625,19.0625,21.375,1989,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"60",60,"2021.07.28 14:45",4,14.5625,19,21.3125,1989,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"61",61,"2021.07.28 15:00",4,14.5625,19,21.375,1988,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"62",62,"2021.07.28 15:15",4,14.5625,19,21.5,1988,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"63",63,"2021.07.28 15:30",4,14.625,18.75,20.5625,1987,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"64",64,"2021.07.28 15:45",4,14.625,18.3125,19.6875,1987,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"65",65,"2021.07.28 16:00",4,14.625,18.5,20.375,1986,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"66",66,"2021.07.28 16:15",4,14.625,18.5,20.5,1986,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"67",67,"2021.07.28 16:30",4,14.625,18.4375,20.25,1986,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"68",68,"2021.07.28 16:45",4,14.625,18.25,19.625,1985,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"69",69,"2021.07.28 17:00",4,14.5625,18,19.5,1985,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"70",70,"2021.07.28 17:15",4,14.5625,17.875,19.25,1985,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"71",71,"2021.07.28 17:30",4,14.5625,17.75,19,1984,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"72",72,"2021.07.28 17:45",4,14.5625,17.625,18.625,1984,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"73",73,"2021.07.28 18:00",4,14.5625,17.5,18.6875,1983,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"74",74,"2021.07.28 18:15",4,14.5625,17.5,18.6875,1983,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"75",75,"2021.07.28 18:30",4,14.5,17.375,18.5,1983,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"76",76,"2021.07.28 18:45",4,14.5,17.25,18.375,1983,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"77",77,"2021.07.28 19:00",4,14.5,17.25,18.25,1982,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"78",78,"2021.07.28 19:15",4,14.5,17.125,18.125,1982,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"79",79,"2021.07.28 19:30",4,14.5,17.0625,18.0625,1982,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"80",80,"2021.07.28 19:45",4,14.5,16.9375,17.75,1982,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"81",81,"2021.07.28 20:00",4,14.5,16.875,17.625,1981,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"82",82,"2021.07.28 20:15",4,14.5,16.75,17.5,1981,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"83",83,"2021.07.28 20:30",4,14.5,16.625,17.375,1981,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"84",84,"2021.07.28 20:45",4,14.4375,16.625,17.375,1981,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"85",85,"2021.07.28 21:00",4,14.4375,16.75,17.75,1981,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"86",86,"2021.07.28 21:15",4,14.375,16.875,18.25,1981,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"87",87,"2021.07.28 21:30",4,14.375,17.0625,18.5625,1981,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"88",88,"2021.07.28 21:45",4,14.375,17.25,18.875,1981,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"89",89,"2021.07.28 22:00",4,14.375,17.5,19.5,1981,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"90",90,"2021.07.28 22:15",4,14.375,17.75,19.8125,1981,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"91",91,"2021.07.28 22:30",4,14.375,17.75,19.75,1981,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"92",92,"2021.07.28 22:45",4,14.375,17.75,19.6875,1980,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"93",93,"2021.07.28 23:00",4,14.375,17.8125,19.75,1980,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"94",94,"2021.07.28 23:15",4,14.375,17.875,19.875,1980,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"95",95,"2021.07.28 23:30",4,14.375,17.8125,19.6875,1980,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"96",96,"2021.07.28 23:45",4,14.375,17.875,19.75,1980,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"97",97,"2021.07.29 00:00",4,14.375,17.875,19.9375,1980,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"98",98,"2021.07.29 00:15",4,14.375,17.9375,19.875,1979,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"99",99,"2021.07.29 00:30",4,14.375,17.875,19.75,1979,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"100",100,"2021.07.29 00:45",4,14.375,17.875,19.875,1979,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"101",101,"2021.07.29 01:00",4,14.375,17.875,19.875,1979,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"102",102,"2021.07.29 01:15",4,14.375,17.9375,19.875,1979,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"103",103,"2021.07.29 01:30",4,14.3125,17.875,20,1979,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"104",104,"2021.07.29 01:45",4,14.3125,17.9375,19.9375,1979,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"105",105,"2021.07.29 02:00",4,14.375,17.9375,20,1979,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"106",106,"2021.07.29 02:15",4,14.3125,18,20.0625,1978,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"107",107,"2021.07.29 02:30",4,14.3125,18,20,1978,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"108",108,"2021.07.29 02:45",4,14.3125,18,20,1978,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"109",109,"2021.07.29 03:00",4,14.3125,18,20,1978,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"110",110,"2021.07.29 03:15",4,14.3125,18,20.125,1978,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"111",111,"2021.07.29 03:30",4,14.3125,17.9375,19.9375,1978,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"112",112,"2021.07.29 03:45",4,14.3125,17.9375,19.9375,1978,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"113",113,"2021.07.29 04:00",4,14.3125,17.875,19.875,1977,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"114",114,"2021.07.29 04:15",4,14.3125,17.875,19.8125,1977,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"115",115,"2021.07.29 04:30",4,14.3125,17.9375,20,1977,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"116",116,"2021.07.29 04:45",4,14.3125,18,20.25,1977,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"117",117,"2021.07.29 05:00",4,14.3125,18.25,20.9375,1976,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"118",118,"2021.07.29 05:15",4,14.3125,18.125,20.125,1976,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"119",119,"2021.07.29 05:30",4,14.3125,17.875,19.625,1976,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"120",120,"2021.07.29 05:45",4,14.3125,17.6875,19.375,1975,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"121",121,"2021.07.29 06:00",4,14.3125,17.625,19.375,1975,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"122",122,"2021.07.29 06:15",4,14.25,17.625,19.4375,1974,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"123",123,"2021.07.29 06:30",4,14.25,17.625,19.4375,1974,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"124",124,"2021.07.29 06:45",4,14.25,17.75,19.5625,1973,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"125",125,"2021.07.29 07:00",4,14.25,17.875,19.875,1973,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"126",126,"2021.07.29 07:15",4,14.25,18,20.25,1972,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"127",127,"2021.07.29 07:30",4,14.25,18.125,20.5,1972,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"128",128,"2021.07.29 07:45",4,14.25,18.25,20.75,1971,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"129",129,"2021.07.29 08:00",4,14.25,18.375,21,1971,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"130",130,"2021.07.29 08:15",4,14.25,18.8125,21.5625,1971,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"131",131,"2021.07.29 08:30",4,14.3125,19,22,1970,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"132",132,"2021.07.29 08:45",4,14.3125,19.125,22.0625,1969,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"133",133,"2021.07.29 09:00",4,14.3125,19.125,22.125,1969,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"134",134,"2021.07.29 09:15",4,14.3125,19.375,22.625,1968,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"135",135,"2021.07.29 09:30",4,14.375,19.5,22.625,1967,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"136",136,"2021.07.29 09:45",4,14.375,19.625,22.75,1967,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"137",137,"2021.07.29 10:00",4,14.375,19.625,22.75,1966,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"138",138,"2021.07.29 10:15",4,14.375,19.75,22.75,1965,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"139",139,"2021.07.29 10:30",4,14.375,19.5,22.1875,1964,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"140",140,"2021.07.29 10:45",4,14.375,19.25,21.75,1963,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"141",141,"2021.07.29 11:00",4,14.375,19.375,22.1875,1963,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"142",142,"2021.07.29 11:15",4,14.375,19.5625,22.375,1962,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"143",143,"2021.07.29 11:30",4,14.4375,19.625,22.625,1961,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"144",144,"2021.07.29 11:45",4,14.4375,19.625,22.4375,1961,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"145",145,"2021.07.29 12:00",4,14.5,19.625,22.625,1960,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"146",146,"2021.07.29 12:15",4,14.5,19.625,22.4375,1959,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"147",147,"2021.07.29 12:30",4,14.5,19.625,22.5,1959,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"148",148,"2021.07.29 12:45",4,14.5,19.75,22.75,1958,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"149",149,"2021.07.29 13:00",4,14.5,19.75,22.5,1957,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"150",150,"2021.07.29 13:15",4,14.5,19.75,22.5,1957,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"151",151,"2021.07.29 13:30",4,14.5,19.75,22.4375,1956,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"152",152,"2021.07.29 13:45",4,14.5,19.75,22.4375,1955,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"153",153,"2021.07.29 14:00",4,14.5625,19.75,22.375,1955,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"154",154,"2021.07.29 14:15",4,14.5625,19.75,22.5,1954,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"155",155,"2021.07.29 14:30",4,14.5625,19.75,22.25,1954,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"156",156,"2021.07.29 14:45",4,14.625,19.625,22.125,1953,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"157",157,"2021.07.29 15:00",4,14.625,19.625,22.0625,1952,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"158",158,"2021.07.29 15:15",4,14.625,19.5625,21.875,1952,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"159",159,"2021.07.29 15:30",4,14.625,19.375,21.625,1951,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"160",160,"2021.07.29 15:45",4,14.625,19.1875,21.3125,1951,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"161",161,"2021.07.29 16:00",4,14.625,19.125,21.125,1950,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"162",162,"2021.07.29 16:15",4,14.625,19,21.0625,1949,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"163",163,"2021.07.29 16:30",4,14.625,18.9375,20.9375,1949,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"164",164,"2021.07.29 16:45",4,14.625,18.75,20.75,1949,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"165",165,"2021.07.29 17:00",4,14.625,18.75,20.625,1948,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"166",166,"2021.07.29 17:15",4,14.625,18.75,20.625,1948,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"167",167,"2021.07.29 17:30",4,14.625,18.625,20.5,1947,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"168",168,"2021.07.29 17:45",4,14.625,18.625,20.4375,1947,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"169",169,"2021.07.29 18:00",4,14.625,18.5625,20.375,1947,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"170",170,"2021.07.29 18:15",4,14.625,18.5,20.3125,1946,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"171",171,"2021.07.29 18:30",4,14.625,18.5625,20.375,1946,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"172",172,"2021.07.29 18:45",4,14.625,18.5,20.25,1945,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"173",173,"2021.07.29 19:00",4,14.625,18.375,20.0625,1945,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"174",174,"2021.07.29 19:15",4,14.625,18.375,20.0625,1945,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"175",175,"2021.07.29 19:30",4,14.625,18.3125,20,1944,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"176",176,"2021.07.29 19:45",4,14.625,18.25,19.875,1944,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"177",177,"2021.07.29 20:00",4,14.625,18.1875,19.8125,1944,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"178",178,"2021.07.29 20:15",4,14.625,18.125,19.6875,1944,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"179",179,"2021.07.29 20:30",4,14.625,18.125,19.625,1943,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"180",180,"2021.07.29 20:45",4,14.625,18,19.5,1943,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"181",181,"2021.07.29 21:00",4,14.625,17.875,19.3125,1943,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"182",182,"2021.07.29 21:15",4,14.625,17.875,19.25,1943,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"183",183,"2021.07.29 21:30",4,14.625,17.75,19.125,1942,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"184",184,"2021.07.29 21:45",4,14.625,17.75,19,1942,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"185",185,"2021.07.29 22:00",4,14.625,17.625,18.9375,1942,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"186",186,"2021.07.29 22:15",4,14.625,17.5625,18.75,1941,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"187",187,"2021.07.29 22:30",4,14.625,17.5,18.6875,1941,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"188",188,"2021.07.29 22:45",4,14.5625,17.4375,18.625,1941,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"189",189,"2021.07.29 23:00",4,14.5625,17.375,18.625,1941,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"190",190,"2021.07.29 23:15",4,14.5625,17.375,18.5625,1941,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"191",191,"2021.07.29 23:30",4,14.5625,17.375,18.5,1942,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"192",192,"2021.07.29 23:45",4,14.5625,17.3125,18.4375,1940,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"193",193,"2021.07.30 00:00",4,14.5,17.25,18.25,1940,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"194",194,"2021.07.30 00:15",4,14.5,17.1875,18.25,1940,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"195",195,"2021.07.30 00:30",4,14.5,17.125,18.125,1940,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"196",196,"2021.07.30 00:45",4,14.5,17.0625,18,1939,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"197",197,"2021.07.30 01:00",4,14.5,17,18,1939,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"198",198,"2021.07.30 01:15",4,14.5,17,17.9375,1939,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"199",199,"2021.07.30 01:30",4,14.5,17,17.875,1939,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"200",200,"2021.07.30 01:45",4,14.5,16.9375,17.8125,1939,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"201",201,"2021.07.30 02:00",4,14.5,16.875,17.75,1939,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"202",202,"2021.07.30 02:15",4,14.5,16.875,17.75,1939,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"203",203,"2021.07.30 02:30",4,14.5,16.875,17.75,1938,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"204",204,"2021.07.30 02:45",4,14.5,16.75,17.6875,1938,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"205",205,"2021.07.30 03:00",4,14.5,16.75,17.5625,1938,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"206",206,"2021.07.30 03:15",4,14.5,16.75,17.625,1938,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"207",207,"2021.07.30 03:30",4,14.4375,16.75,17.625,1938,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"208",208,"2021.07.30 03:45",4,14.4375,16.75,17.6875,1938,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"209",209,"2021.07.30 04:00",4,14.4375,16.75,17.6875,1938,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"210",210,"2021.07.30 04:15",4,14.4375,16.75,17.75,1937,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"211",211,"2021.07.30 04:30",4,14.4375,16.75,17.75,1937,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"212",212,"2021.07.30 04:45",4,14.4375,16.75,17.8125,1937,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"213",213,"2021.07.30 05:00",4,14.375,16.8125,17.875,1937,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"214",214,"2021.07.30 05:15",4,14.375,16.875,17.875,1937,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"215",215,"2021.07.30 05:30",4,14.375,16.875,18,1937,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"216",216,"2021.07.30 05:45",4,14.375,16.9375,18.125,1937,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"217",217,"2021.07.30 06:00",4,14.375,17,18.375,1936,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"218",218,"2021.07.30 06:15",4,14.375,17.125,18.375,1936,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
"219",219,"2021.07.30 06:30",4,14.375,17.125,18.5,1937,202,0,NA,"94206480",30,"TMS-94206480",6,"5"
