"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","Code_sens","sensornumber","Serial","Plot","Subplot"
"61",61,"2021.07.25 15:00",4,14,16.625,18.625,1768,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"62",62,"2021.07.25 15:15",4,14,16.5625,18.5,1769,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"63",63,"2021.07.25 15:30",4,14,16.5,18.25,1768,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"64",64,"2021.07.25 15:45",4,14,16.375,18.125,1768,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"65",65,"2021.07.25 16:00",4,14,16.375,18.125,1768,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"66",66,"2021.07.25 16:15",4,14,16.375,18.0625,1768,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"67",67,"2021.07.25 16:30",4,14,16.3125,18,1768,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"68",68,"2021.07.25 16:45",4,14,16.25,17.875,1768,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"69",69,"2021.07.25 17:00",4,14,16.25,17.8125,1768,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"70",70,"2021.07.25 17:15",4,14,16.125,17.75,1768,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"71",71,"2021.07.25 17:30",4,14,16.125,17.5625,1768,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"72",72,"2021.07.25 17:45",4,14,16,17.375,1768,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"73",73,"2021.07.25 18:00",4,14,15.9375,17.125,1768,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"74",74,"2021.07.25 18:15",4,14,15.875,17,1768,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"75",75,"2021.07.25 18:30",4,14,15.75,16.875,1769,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"76",76,"2021.07.25 18:45",4,14,15.75,16.75,1768,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"77",77,"2021.07.25 19:00",4,14,15.625,16.625,1768,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"78",78,"2021.07.25 19:15",4,13.9375,15.625,16.5625,1769,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"79",79,"2021.07.25 19:30",4,13.9375,15.5625,16.5,1768,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"80",80,"2021.07.25 19:45",4,13.9375,15.5,16.5,1768,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"81",81,"2021.07.25 20:00",4,13.875,15.5,16.5,1768,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"82",82,"2021.07.25 20:15",4,13.875,15.5,16.5625,1771,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"83",83,"2021.07.25 20:30",4,13.875,15.5,16.5625,1772,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"84",84,"2021.07.25 20:45",4,13.875,15.5,16.5625,1770,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"85",85,"2021.07.25 21:00",4,13.875,15.5,16.5,1767,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"86",86,"2021.07.25 21:15",4,13.875,15.4375,16.5,1767,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"87",87,"2021.07.25 21:30",4,13.875,15.375,16.4375,1766,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"88",88,"2021.07.25 21:45",4,13.875,15.375,16.375,1766,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"89",89,"2021.07.25 22:00",4,13.875,15.375,16.4375,1766,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"90",90,"2021.07.25 22:15",4,13.8125,15.375,16.375,1766,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"91",91,"2021.07.25 22:30",4,13.8125,15.375,16.375,1766,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"92",92,"2021.07.25 22:45",4,13.8125,15.3125,16.3125,1766,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"93",93,"2021.07.25 23:00",4,13.8125,15.25,16.25,1766,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"94",94,"2021.07.25 23:15",4,13.75,15.25,16.1875,1767,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"95",95,"2021.07.25 23:30",4,13.75,15.25,16.1875,1767,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"96",96,"2021.07.25 23:45",4,13.75,15.25,16.125,1766,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"97",97,"2021.07.26 00:00",4,13.75,15.1875,16.125,1767,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"98",98,"2021.07.26 00:15",4,13.75,15.125,16.0625,1766,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"99",99,"2021.07.26 00:30",4,13.75,15.125,16,1767,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"100",100,"2021.07.26 00:45",4,13.75,15.125,16,1766,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"101",101,"2021.07.26 01:00",4,13.75,15.0625,15.9375,1766,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"102",102,"2021.07.26 01:15",4,13.75,15,15.8125,1766,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"103",103,"2021.07.26 01:30",4,13.75,15,15.75,1766,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"104",104,"2021.07.26 01:45",4,13.6875,15,15.75,1765,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"105",105,"2021.07.26 02:00",4,13.6875,14.9375,15.625,1765,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"106",106,"2021.07.26 02:15",4,13.625,14.875,15.5625,1765,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"107",107,"2021.07.26 02:30",4,13.625,14.875,15.625,1765,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"108",108,"2021.07.26 02:45",4,13.625,14.875,15.6875,1765,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"109",109,"2021.07.26 03:00",4,13.625,14.875,15.75,1766,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"110",110,"2021.07.26 03:15",4,13.625,14.875,15.75,1765,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"111",111,"2021.07.26 03:30",4,13.625,14.875,15.75,1765,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"112",112,"2021.07.26 03:45",4,13.625,14.875,15.8125,1765,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"113",113,"2021.07.26 04:00",4,13.625,14.9375,15.875,1765,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"114",114,"2021.07.26 04:15",4,13.625,15,16.125,1765,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"115",115,"2021.07.26 04:30",4,13.625,15.125,16.375,1765,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"116",116,"2021.07.26 04:45",4,13.5625,15.25,16.625,1764,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"117",117,"2021.07.26 05:00",4,13.5625,15.375,16.875,1764,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"118",118,"2021.07.26 05:15",4,13.5625,15.5,17.0625,1764,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"119",119,"2021.07.26 05:30",4,13.5625,15.5625,17.25,1764,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"120",120,"2021.07.26 05:45",4,13.625,15.625,17.4375,1764,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"121",121,"2021.07.26 06:00",4,13.625,15.75,17.625,1764,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"122",122,"2021.07.26 06:15",4,13.625,15.875,17.875,1763,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"123",123,"2021.07.26 06:30",4,13.625,16,18.0625,1763,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"124",124,"2021.07.26 06:45",4,13.625,16.125,18.375,1763,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"125",125,"2021.07.26 07:00",4,13.625,16.25,18.5625,1763,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"126",126,"2021.07.26 07:15",4,13.625,16.4375,18.875,1762,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"127",127,"2021.07.26 07:30",4,13.6875,16.625,19.125,1762,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"128",128,"2021.07.26 07:45",4,13.75,16.75,19.625,1762,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"129",129,"2021.07.26 08:00",4,13.75,17.3125,20.25,1763,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"130",130,"2021.07.26 08:15",4,13.75,17.5625,20.5,1763,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"131",131,"2021.07.26 08:30",4,13.8125,17.5,20.1875,1763,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"132",132,"2021.07.26 08:45",4,13.875,17.375,20,1763,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"133",133,"2021.07.26 09:00",4,13.875,17.375,20,1763,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"134",134,"2021.07.26 09:15",4,13.9375,17.25,20,1763,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"135",135,"2021.07.26 09:30",4,14,17.3125,20,1762,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"136",136,"2021.07.26 09:45",4,14,17.375,20.25,1762,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"137",137,"2021.07.26 10:00",4,14,17.4375,20.375,1762,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"138",138,"2021.07.26 10:15",4,14.0625,17.5,20.5,1762,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"139",139,"2021.07.26 10:30",4,14.125,17.5625,20.5,1762,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"140",140,"2021.07.26 10:45",4,14.125,17.625,20.625,1762,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"141",141,"2021.07.26 11:00",4,14.125,17.625,20.75,1762,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"142",142,"2021.07.26 11:15",4,14.125,17.75,20.875,1762,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"143",143,"2021.07.26 11:30",4,14.1875,17.8125,21,1762,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"144",144,"2021.07.26 11:45",4,14.25,17.875,21,1762,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"145",145,"2021.07.26 12:00",4,14.25,17.9375,21.1875,1762,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"146",146,"2021.07.26 12:15",4,14.25,17.9375,21.125,1762,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"147",147,"2021.07.26 12:30",4,14.25,17.9375,21.125,1762,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"148",148,"2021.07.26 12:45",4,14.3125,18,21.1875,1763,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"149",149,"2021.07.26 13:00",4,14.375,18,21.25,1763,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"150",150,"2021.07.26 13:15",4,14.375,18.125,21.375,1763,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"151",151,"2021.07.26 13:30",4,14.375,18.125,21.25,1762,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"152",152,"2021.07.26 13:45",4,14.375,18.125,21.25,1762,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"153",153,"2021.07.26 14:00",4,14.4375,18.1875,21.375,1762,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"154",154,"2021.07.26 14:15",4,14.5,18.25,21.375,1762,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"155",155,"2021.07.26 14:30",4,14.5,18.25,21.375,1762,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"156",156,"2021.07.26 14:45",4,14.5,18.25,21.25,1762,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"157",157,"2021.07.26 15:00",4,14.5,18.125,21.125,1762,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"158",158,"2021.07.26 15:15",4,14.5,18.125,21.125,1762,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"159",159,"2021.07.26 15:30",4,14.5625,18.125,21,1762,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"160",160,"2021.07.26 15:45",4,14.5625,18.125,20.9375,1762,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"161",161,"2021.07.26 16:00",4,14.625,18.0625,20.875,1762,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"162",162,"2021.07.26 16:15",4,14.625,18.0625,20.875,1761,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"163",163,"2021.07.26 16:30",4,14.625,18,20.75,1762,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"164",164,"2021.07.26 16:45",4,14.625,18,20.625,1761,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"165",165,"2021.07.26 17:00",4,14.625,17.9375,20.5,1762,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"166",166,"2021.07.26 17:15",4,14.625,17.875,20.5,1761,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"167",167,"2021.07.26 17:30",4,14.625,17.875,20.3125,1762,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"168",168,"2021.07.26 17:45",4,14.6875,17.75,20.125,1762,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"169",169,"2021.07.26 18:00",4,14.6875,17.75,20,1762,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"170",170,"2021.07.26 18:15",4,14.6875,17.625,19.875,1763,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"171",171,"2021.07.26 18:30",4,14.75,17.5625,19.6875,1762,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"172",172,"2021.07.26 18:45",4,14.75,17.5,19.5625,1763,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"173",173,"2021.07.26 19:00",4,14.75,17.4375,19.4375,1763,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"174",174,"2021.07.26 19:15",4,14.75,17.375,19.375,1763,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"175",175,"2021.07.26 19:30",4,14.75,17.375,19.3125,1763,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"176",176,"2021.07.26 19:45",4,14.75,17.3125,19.25,1763,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"177",177,"2021.07.26 20:00",4,14.75,17.3125,19.25,1763,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"178",178,"2021.07.26 20:15",4,14.75,17.25,19.1875,1764,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"179",179,"2021.07.26 20:30",4,14.75,17.25,19.1875,1764,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"180",180,"2021.07.26 20:45",4,14.6875,17.25,19.3125,1763,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"181",181,"2021.07.26 21:00",4,14.6875,17.25,19.375,1763,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"182",182,"2021.07.26 21:15",4,14.6875,17.25,19.375,1764,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"183",183,"2021.07.26 21:30",4,14.6875,17.25,19.375,1763,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"184",184,"2021.07.26 21:45",4,14.6875,17.25,19.375,1763,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"185",185,"2021.07.26 22:00",4,14.625,17.25,19.4375,1763,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"186",186,"2021.07.26 22:15",4,14.625,17.25,19.375,1763,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"187",187,"2021.07.26 22:30",4,14.625,17.25,19.4375,1763,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"188",188,"2021.07.26 22:45",4,14.625,17.25,19.4375,1765,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"189",189,"2021.07.26 23:00",4,14.625,17.25,19.5,1764,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"190",190,"2021.07.26 23:15",4,14.625,17.25,19.5,1764,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"191",191,"2021.07.26 23:30",4,14.625,17.25,19.625,1760,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"192",192,"2021.07.26 23:45",4,14.625,17.25,19.625,1760,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"193",193,"2021.07.27 00:00",4,14.625,17.25,19.625,1760,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"194",194,"2021.07.27 00:15",4,14.625,17.25,19.625,1760,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"195",195,"2021.07.27 00:30",4,14.625,17.25,19.625,1761,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"196",196,"2021.07.27 00:45",4,14.625,17.25,19.625,1761,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"197",197,"2021.07.27 01:00",4,14.625,17.25,19.625,1760,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"198",198,"2021.07.27 01:15",4,14.625,17.1875,19.5,1760,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"199",199,"2021.07.27 01:30",4,14.625,17.1875,19.5,1760,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"200",200,"2021.07.27 01:45",4,14.625,17.125,19.5,1760,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"201",201,"2021.07.27 02:00",4,14.5625,17.1875,19.5625,1760,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"202",202,"2021.07.27 02:15",4,14.5625,17.125,19.5,1761,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"203",203,"2021.07.27 02:30",4,14.5625,17.125,19.5,1759,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"204",204,"2021.07.27 02:45",4,14.5625,17.125,19.5,1759,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"205",205,"2021.07.27 03:00",4,14.5625,17.125,19.5,1758,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"206",206,"2021.07.27 03:15",4,14.5625,17.125,19.5,1758,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"207",207,"2021.07.27 03:30",4,14.5,17.125,19.5,1758,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"208",208,"2021.07.27 03:45",4,14.5,17.1875,19.625,1759,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"209",209,"2021.07.27 04:00",4,14.5,17.1875,19.625,1758,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"210",210,"2021.07.27 04:15",4,14.5,17.25,19.8125,1759,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"211",211,"2021.07.27 04:30",4,14.5,17.3125,19.875,1758,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"212",212,"2021.07.27 04:45",4,14.5,17.375,20,1758,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"213",213,"2021.07.27 05:00",4,14.5,17.4375,20.125,1758,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"214",214,"2021.07.27 05:15",4,14.5,17.5,20.125,1758,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"215",215,"2021.07.27 05:30",4,14.5625,17.5,20.1875,1759,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"216",216,"2021.07.27 05:45",4,14.5625,17.5,20.125,1759,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"217",217,"2021.07.27 06:00",4,14.5625,17.5,20.125,1758,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"218",218,"2021.07.27 06:15",4,14.5625,17.5625,20.3125,1757,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
"219",219,"2021.07.27 06:30",4,14.5625,17.6875,20.5,1757,202,0,NA,"94206496",6,"TMS-94206496",3,"5"
