"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","Code_sens","sensornumber","Serial","Plot","Subplot"
"115",115,"2021.07.26 04:30",4,13.625,14.875,16.375,2597,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"116",116,"2021.07.26 04:45",4,13.625,15,16.625,2597,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"117",117,"2021.07.26 05:00",4,13.625,15.0625,16.875,2597,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"118",118,"2021.07.26 05:15",4,13.625,15.125,17,2597,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"119",119,"2021.07.26 05:30",4,13.625,15.25,17.25,2597,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"120",120,"2021.07.26 05:45",4,13.625,15.25,17.375,2596,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"121",121,"2021.07.26 06:00",4,13.625,15.375,17.5,2596,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"122",122,"2021.07.26 06:15",4,13.625,15.5,17.75,2597,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"123",123,"2021.07.26 06:30",4,13.625,15.5,17.9375,2596,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"124",124,"2021.07.26 06:45",4,13.625,15.625,18.125,2596,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"125",125,"2021.07.26 07:00",4,13.625,15.6875,18.25,2596,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"126",126,"2021.07.26 07:15",4,13.625,15.75,18.5,2596,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"127",127,"2021.07.26 07:30",4,13.6875,15.875,18.75,2596,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"128",128,"2021.07.26 07:45",4,13.6875,15.9375,18.875,2596,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"129",129,"2021.07.26 08:00",4,13.75,15.875,18.75,2596,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"130",130,"2021.07.26 08:15",4,13.75,16,18.875,2596,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"131",131,"2021.07.26 08:30",4,13.75,16,19,2596,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"132",132,"2021.07.26 08:45",4,13.75,16.125,19.125,2596,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"133",133,"2021.07.26 09:00",4,13.75,16.1875,19.25,2596,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"134",134,"2021.07.26 09:15",4,13.75,16.25,19.4375,2596,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"135",135,"2021.07.26 09:30",4,13.8125,16.375,19.5625,2595,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"136",136,"2021.07.26 09:45",4,13.8125,16.4375,19.875,2595,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"137",137,"2021.07.26 10:00",4,13.875,16.5,20,2595,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"138",138,"2021.07.26 10:15",4,13.875,16.625,20.1875,2595,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"139",139,"2021.07.26 10:30",4,13.875,16.6875,20.25,2595,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"140",140,"2021.07.26 10:45",4,13.875,16.75,20.4375,2595,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"141",141,"2021.07.26 11:00",4,13.9375,16.75,20.5,2595,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"142",142,"2021.07.26 11:15",4,14,16.875,20.5,2595,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"143",143,"2021.07.26 11:30",4,14,16.9375,20.6875,2595,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"144",144,"2021.07.26 11:45",4,14,17,20.875,2595,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"145",145,"2021.07.26 12:00",4,14,17.125,21,2595,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"146",146,"2021.07.26 12:15",4,14,17.125,20.875,2595,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"147",147,"2021.07.26 12:30",4,14.0625,17.1875,21,2594,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"148",148,"2021.07.26 12:45",4,14.125,17.25,21.125,2594,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"149",149,"2021.07.26 13:00",4,14.125,17.3125,21.1875,2594,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"150",150,"2021.07.26 13:15",4,14.125,17.375,21.125,2594,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"151",151,"2021.07.26 13:30",4,14.125,17.375,21,2594,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"152",152,"2021.07.26 13:45",4,14.1875,17.5,21.1875,2594,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"153",153,"2021.07.26 14:00",4,14.1875,17.5,21.375,2594,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"154",154,"2021.07.26 14:15",4,14.25,17.5625,21.25,2594,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"155",155,"2021.07.26 14:30",4,14.25,17.625,21.25,2594,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"156",156,"2021.07.26 14:45",4,14.25,17.625,21.25,2594,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"157",157,"2021.07.26 15:00",4,14.25,17.625,21.125,2594,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"158",158,"2021.07.26 15:15",4,14.3125,17.625,21.125,2594,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"159",159,"2021.07.26 15:30",4,14.375,17.625,21.125,2594,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"160",160,"2021.07.26 15:45",4,14.375,17.625,21.125,2594,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"161",161,"2021.07.26 16:00",4,14.375,17.625,21,2594,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"162",162,"2021.07.26 16:15",4,14.375,17.625,21.125,2594,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"163",163,"2021.07.26 16:30",4,14.375,17.625,20.875,2594,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"164",164,"2021.07.26 16:45",4,14.4375,17.5625,20.75,2594,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"165",165,"2021.07.26 17:00",4,14.4375,17.5,20.625,2593,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"166",166,"2021.07.26 17:15",4,14.5,17.5,20.625,2594,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"167",167,"2021.07.26 17:30",4,14.5,17.5,20.5,2593,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"168",168,"2021.07.26 17:45",4,14.5,17.375,20.25,2593,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"169",169,"2021.07.26 18:00",4,14.5,17.375,20.125,2593,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"170",170,"2021.07.26 18:15",4,14.5,17.375,20.125,2593,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"171",171,"2021.07.26 18:30",4,14.5,17.25,19.9375,2593,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"172",172,"2021.07.26 18:45",4,14.5,17.25,19.75,2593,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"173",173,"2021.07.26 19:00",4,14.5,17.125,19.625,2593,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"174",174,"2021.07.26 19:15",4,14.5625,17.125,19.625,2593,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"175",175,"2021.07.26 19:30",4,14.5625,17.125,19.625,2593,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"176",176,"2021.07.26 19:45",4,14.5625,17.0625,19.5,2593,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"177",177,"2021.07.26 20:00",4,14.5625,17.125,19.625,2593,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"178",178,"2021.07.26 20:15",4,14.5625,17.125,19.625,2593,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"179",179,"2021.07.26 20:30",4,14.5625,17.0625,19.625,2593,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"180",180,"2021.07.26 20:45",4,14.5625,17.0625,19.5625,2593,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"181",181,"2021.07.26 21:00",4,14.625,17.0625,19.6875,2593,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"182",182,"2021.07.26 21:15",4,14.625,17,19.625,2593,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"183",183,"2021.07.26 21:30",4,14.5625,17,19.625,2593,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"184",184,"2021.07.26 21:45",4,14.5625,17,19.625,2593,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"185",185,"2021.07.26 22:00",4,14.5625,17,19.5625,2592,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"186",186,"2021.07.26 22:15",4,14.5625,17,19.6875,2592,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"187",187,"2021.07.26 22:30",4,14.5625,17,19.75,2593,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"188",188,"2021.07.26 22:45",4,14.5625,17,19.6875,2592,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"189",189,"2021.07.26 23:00",4,14.5625,17,19.75,2592,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"190",190,"2021.07.26 23:15",4,14.5625,17,19.875,2592,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"191",191,"2021.07.26 23:30",4,14.5,17,19.8125,2592,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"192",192,"2021.07.26 23:45",4,14.5,17,19.875,2592,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"193",193,"2021.07.27 00:00",4,14.5,17,19.875,2592,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"194",194,"2021.07.27 00:15",4,14.5,17,19.875,2592,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"195",195,"2021.07.27 00:30",4,14.5,16.9375,19.875,2592,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"196",196,"2021.07.27 00:45",4,14.5,17,19.875,2592,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"197",197,"2021.07.27 01:00",4,14.5,16.9375,19.75,2592,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"198",198,"2021.07.27 01:15",4,14.5,16.875,19.75,2592,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"199",199,"2021.07.27 01:30",4,14.5,16.875,19.6875,2592,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"200",200,"2021.07.27 01:45",4,14.5,16.875,19.6875,2592,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"201",201,"2021.07.27 02:00",4,14.5,16.875,19.75,2592,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"202",202,"2021.07.27 02:15",4,14.5,16.875,19.75,2592,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"203",203,"2021.07.27 02:30",4,14.5,16.875,19.75,2591,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"204",204,"2021.07.27 02:45",4,14.5,16.875,19.625,2591,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"205",205,"2021.07.27 03:00",4,14.5,16.875,19.8125,2592,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"206",206,"2021.07.27 03:15",4,14.5,16.875,19.75,2591,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"207",207,"2021.07.27 03:30",4,14.5,16.875,19.75,2592,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"208",208,"2021.07.27 03:45",4,14.5,16.875,19.875,2591,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"209",209,"2021.07.27 04:00",4,14.5,16.875,19.75,2591,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"210",210,"2021.07.27 04:15",4,14.5,16.9375,20,2591,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"211",211,"2021.07.27 04:30",4,14.5,16.9375,20,2591,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"212",212,"2021.07.27 04:45",4,14.5,17,20.125,2591,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"213",213,"2021.07.27 05:00",4,14.5,17,20.25,2591,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"214",214,"2021.07.27 05:15",4,14.5,17.0625,20.125,2591,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"215",215,"2021.07.27 05:30",4,14.5,17.125,20.3125,2591,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"216",216,"2021.07.27 05:45",4,14.5,17.0625,20.0625,2591,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"217",217,"2021.07.27 06:00",4,14.5,17.0625,20.125,2591,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"218",218,"2021.07.27 06:15",4,14.5,17.125,20.25,2590,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
"219",219,"2021.07.27 06:30",4,14.5,17.1875,20.375,2590,202,0,NA,"94206498",8,"TMS-94206498",3,"4"
