"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","Code_sens","sensornumber","Serial","Plot","Subplot"
"20",20,"2021.07.27 04:45",4,14.875,17.875,20.25,2891,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"21",21,"2021.07.27 05:00",4,14.875,17.875,20.25,2890,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"22",22,"2021.07.27 05:15",4,14.875,17.875,20.3125,2890,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"23",23,"2021.07.27 05:30",4,14.875,17.9375,20.375,2890,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"24",24,"2021.07.27 05:45",4,14.875,18,20.5,2890,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"25",25,"2021.07.27 06:00",4,14.875,18,20.5,2889,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"26",26,"2021.07.27 06:15",4,14.875,18,20.4375,2889,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"27",27,"2021.07.27 06:30",4,14.875,18.125,20.5,2889,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"28",28,"2021.07.27 06:45",4,14.875,18.125,20.5,2889,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"29",29,"2021.07.27 07:00",4,14.875,18.125,20.5,2888,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"30",30,"2021.07.27 07:15",4,14.875,18.25,20.625,2888,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"31",31,"2021.07.27 07:30",4,14.875,18.375,21,2888,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"32",32,"2021.07.27 07:45",4,14.875,18.5,21.125,2888,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"33",33,"2021.07.27 08:00",4,14.875,18.625,21.375,2887,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"34",34,"2021.07.27 08:15",4,14.875,18.6875,21.5625,2887,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"35",35,"2021.07.27 08:30",4,14.875,18.8125,21.8125,2887,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"36",36,"2021.07.27 08:45",4,14.875,19,22.125,2887,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"37",37,"2021.07.27 09:00",4,14.875,19.125,22.375,2886,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"38",38,"2021.07.27 09:15",4,14.9375,19.75,23.375,2887,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"39",39,"2021.07.27 09:30",4,15,20,23.25,2887,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"40",40,"2021.07.27 09:45",4,15,19.625,22.375,2886,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"41",41,"2021.07.27 10:00",4,15,19.5,22.5,2886,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"42",42,"2021.07.27 10:15",4,15,19.5,22.5,2886,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"43",43,"2021.07.27 10:30",4,15,19.5,22.5,2885,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"44",44,"2021.07.27 10:45",4,15,19.5,22.625,2885,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"45",45,"2021.07.27 11:00",4,15.125,20.125,24.125,2885,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"46",46,"2021.07.27 11:15",4,15.125,20.5,24,2886,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"47",47,"2021.07.27 11:30",4,15.125,20.625,23.8125,2885,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"48",48,"2021.07.27 11:45",4,15.125,20.25,23.375,2885,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"49",49,"2021.07.27 12:00",4,15.1875,20.125,23.25,2884,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"50",50,"2021.07.27 12:15",4,15.1875,20,23,2884,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"51",51,"2021.07.27 12:30",4,15.25,19.875,22.8125,2883,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"52",52,"2021.07.27 12:45",4,15.25,19.875,22.875,2883,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"53",53,"2021.07.27 13:00",4,15.25,19.875,22.875,2883,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"54",54,"2021.07.27 13:15",4,15.3125,19.75,22.6875,2883,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"55",55,"2021.07.27 13:30",4,15.3125,19.625,22.25,2882,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"56",56,"2021.07.27 13:45",4,15.375,19.5,21.9375,2882,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"57",57,"2021.07.27 14:00",4,15.375,19.5,21.875,2882,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"58",58,"2021.07.27 14:15",4,15.375,19.4375,21.875,2881,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"59",59,"2021.07.27 14:30",4,15.375,19.375,21.875,2881,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"60",60,"2021.07.27 14:45",4,15.375,19.375,21.875,2881,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"61",61,"2021.07.27 15:00",4,15.375,19.375,21.875,2881,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"62",62,"2021.07.27 15:15",4,15.4375,19.375,21.75,2880,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"63",63,"2021.07.27 15:30",4,15.5,19.375,21.75,2880,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"64",64,"2021.07.27 15:45",4,15.5,19.3125,21.5625,2880,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"65",65,"2021.07.27 16:00",4,15.5,19.25,21.375,2879,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"66",66,"2021.07.27 16:15",4,15.5,19.125,21.375,2879,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"67",67,"2021.07.27 16:30",4,15.5,19.1875,21.5,2879,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"68",68,"2021.07.27 16:45",4,15.5,19.25,21.8125,2879,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"69",69,"2021.07.27 17:00",4,15.5,19.3125,21.9375,2879,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"70",70,"2021.07.27 17:15",4,15.5625,19.3125,21.8125,2879,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"71",71,"2021.07.27 17:30",4,15.5625,19.25,21.5625,2878,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"72",72,"2021.07.27 17:45",4,15.5625,19.1875,21.5,2878,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"73",73,"2021.07.27 18:00",4,15.5625,19.125,21.375,2878,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"74",74,"2021.07.27 18:15",4,15.625,19.125,21.5,2878,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"75",75,"2021.07.27 18:30",4,15.625,19.125,21.5,2878,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"76",76,"2021.07.27 18:45",4,15.625,19.125,21.5,2878,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"77",77,"2021.07.27 19:00",4,15.625,19,21.375,2877,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"78",78,"2021.07.27 19:15",4,15.625,19,21.375,2877,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"79",79,"2021.07.27 19:30",4,15.625,19,21.375,2877,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"80",80,"2021.07.27 19:45",4,15.625,19,21.25,2877,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"81",81,"2021.07.27 20:00",4,15.625,19,21.25,2877,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"82",82,"2021.07.27 20:15",4,15.625,18.875,21.0625,2877,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"83",83,"2021.07.27 20:30",4,15.625,18.875,21,2876,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"84",84,"2021.07.27 20:45",4,15.625,18.875,21.125,2876,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"85",85,"2021.07.27 21:00",4,15.625,18.875,21,2876,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"86",86,"2021.07.27 21:15",4,15.625,18.75,20.875,2876,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"87",87,"2021.07.27 21:30",4,15.625,18.75,20.75,2876,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"88",88,"2021.07.27 21:45",4,15.625,18.625,20.625,2876,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"89",89,"2021.07.27 22:00",4,15.625,18.625,20.625,2876,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"90",90,"2021.07.27 22:15",4,15.625,18.625,20.625,2876,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"91",91,"2021.07.27 22:30",4,15.625,18.625,20.75,2876,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"92",92,"2021.07.27 22:45",4,15.625,18.625,20.625,2876,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"93",93,"2021.07.27 23:00",4,15.625,18.625,20.625,2876,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"94",94,"2021.07.27 23:15",4,15.625,18.5625,20.625,2876,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"95",95,"2021.07.27 23:30",4,15.625,18.5625,20.5,2876,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"96",96,"2021.07.27 23:45",4,15.625,18.5,20.5,2876,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"97",97,"2021.07.28 00:00",4,15.625,18.5,20.4375,2876,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"98",98,"2021.07.28 00:15",4,15.625,18.5,20.5,2875,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"99",99,"2021.07.28 00:30",4,15.625,18.4375,20.375,2875,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"100",100,"2021.07.28 00:45",4,15.625,18.4375,20.375,2875,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"101",101,"2021.07.28 01:00",4,15.5625,18.375,20.25,2875,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"102",102,"2021.07.28 01:15",4,15.625,18.375,20.25,2875,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"103",103,"2021.07.28 01:30",4,15.625,18.3125,20.125,2875,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"104",104,"2021.07.28 01:45",4,15.625,18.25,20,2875,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"105",105,"2021.07.28 02:00",4,15.625,18.25,20,2875,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"106",106,"2021.07.28 02:15",4,15.625,18.25,20,2874,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"107",107,"2021.07.28 02:30",4,15.5625,18.1875,20,2874,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"108",108,"2021.07.28 02:45",4,15.5625,18.1875,20,2874,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"109",109,"2021.07.28 03:00",4,15.5625,18.1875,20,2874,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"110",110,"2021.07.28 03:15",4,15.5625,18.25,20.125,2874,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"111",111,"2021.07.28 03:30",4,15.5625,18.25,20.1875,2874,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"112",112,"2021.07.28 03:45",4,15.5,18.3125,20.25,2874,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"113",113,"2021.07.28 04:00",4,15.5,18.3125,20.1875,2874,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"114",114,"2021.07.28 04:15",4,15.5,18.3125,20.25,2874,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"115",115,"2021.07.28 04:30",4,15.5,18.375,20.375,2874,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"116",116,"2021.07.28 04:45",4,15.5,18.5,20.5,2873,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"117",117,"2021.07.28 05:00",4,15.5,18.5,20.625,2873,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"118",118,"2021.07.28 05:15",4,15.5,18.5,20.75,2873,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"119",119,"2021.07.28 05:30",4,15.5,18.625,20.875,2873,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"120",120,"2021.07.28 05:45",4,15.5,18.6875,21,2873,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"121",121,"2021.07.28 06:00",4,15.5,18.75,21.125,2873,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"122",122,"2021.07.28 06:15",4,15.5,18.875,21.3125,2872,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"123",123,"2021.07.28 06:30",4,15.5,19,21.5,2872,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"124",124,"2021.07.28 06:45",4,15.5,19,21.6875,2872,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"125",125,"2021.07.28 07:00",4,15.5,19.125,21.875,2872,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"126",126,"2021.07.28 07:15",4,15.5,19.25,21.875,2872,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"127",127,"2021.07.28 07:30",4,15.5,19.3125,22,2872,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"128",128,"2021.07.28 07:45",4,15.5,19.4375,22.25,2871,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"129",129,"2021.07.28 08:00",4,15.5,19.5,22.375,2871,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"130",130,"2021.07.28 08:15",4,15.5,19.625,22.75,2871,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"131",131,"2021.07.28 08:30",4,15.5,19.8125,23,2871,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"132",132,"2021.07.28 08:45",4,15.5625,19.9375,23.25,2870,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"133",133,"2021.07.28 09:00",4,15.5625,20.25,23.5,2870,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"134",134,"2021.07.28 09:15",4,15.625,20.5,24,2870,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"135",135,"2021.07.28 09:30",4,15.625,20.5,23.875,2871,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"136",136,"2021.07.28 09:45",4,15.625,20.375,23.375,2870,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"137",137,"2021.07.28 10:00",4,15.625,20.375,23.5625,2870,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"138",138,"2021.07.28 10:15",4,15.625,20.4375,23.75,2870,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"139",139,"2021.07.28 10:30",4,15.6875,20.375,23.5625,2869,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"140",140,"2021.07.28 10:45",4,15.6875,20.375,23.5,2869,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"141",141,"2021.07.28 11:00",4,15.75,20.75,24.875,2869,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"142",142,"2021.07.28 11:15",4,15.75,20.625,23.5,2869,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"143",143,"2021.07.28 11:30",4,15.75,20.25,22.8125,2868,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"144",144,"2021.07.28 11:45",4,15.75,20.125,22.5625,2868,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"145",145,"2021.07.28 12:00",4,15.75,19.875,22.25,2868,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"146",146,"2021.07.28 12:15",4,15.8125,19.875,22.3125,2868,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"147",147,"2021.07.28 12:30",4,15.875,20.125,23,2867,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"148",148,"2021.07.28 12:45",4,15.875,20.125,22.9375,2867,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"149",149,"2021.07.28 13:00",4,15.875,20,22.75,2867,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"150",150,"2021.07.28 13:15",4,15.875,19.875,22.5,2866,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"151",151,"2021.07.28 13:30",4,15.875,19.75,22.375,2866,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"152",152,"2021.07.28 13:45",4,15.9375,19.75,22.375,2865,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"153",153,"2021.07.28 14:00",4,15.875,19.8125,22.4375,2865,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"154",154,"2021.07.28 14:15",4,15.875,19.75,22.4375,2864,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"155",155,"2021.07.28 14:30",4,16,19.75,22.3125,2864,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"156",156,"2021.07.28 14:45",4,16,19.75,22.5,2864,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"157",157,"2021.07.28 15:00",4,15.9375,19.75,22.5,2864,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"158",158,"2021.07.28 15:15",4,16,19.75,22.4375,2861,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"159",159,"2021.07.28 15:30",4,16,19.5,21.3125,2861,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"160",160,"2021.07.28 15:45",4,16,18.75,19.5,2860,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"161",161,"2021.07.28 16:00",4,16,18.6875,20.125,2860,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"162",162,"2021.07.28 16:15",4,16,18.9375,21,2860,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"163",163,"2021.07.28 16:30",4,16,19,20.875,2860,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"164",164,"2021.07.28 16:45",4,16,18.75,20.3125,2860,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"165",165,"2021.07.28 17:00",4,16,18.625,19.9375,2860,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"166",166,"2021.07.28 17:15",4,16,18.5,19.75,2859,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"167",167,"2021.07.28 17:30",4,16,18.3125,19.375,2859,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"168",168,"2021.07.28 17:45",4,16,18.125,19.125,2859,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"169",169,"2021.07.28 18:00",4,16,18.0625,19,2858,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"170",170,"2021.07.28 18:15",4,16,18,19,2858,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"171",171,"2021.07.28 18:30",4,16,17.875,18.875,2858,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"172",172,"2021.07.28 18:45",4,16,17.75,18.625,2858,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"173",173,"2021.07.28 19:00",4,16,17.75,18.5625,2857,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"174",174,"2021.07.28 19:15",4,15.9375,17.625,18.5,2857,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"175",175,"2021.07.28 19:30",4,15.9375,17.625,18.4375,2857,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"176",176,"2021.07.28 19:45",4,15.9375,17.5,18.25,2856,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"177",177,"2021.07.28 20:00",4,15.875,17.375,18,2856,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"178",178,"2021.07.28 20:15",4,15.875,17.375,17.875,2856,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"179",179,"2021.07.28 20:30",4,15.875,17.25,17.75,2856,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"180",180,"2021.07.28 20:45",4,15.875,17.25,17.875,2856,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"181",181,"2021.07.28 21:00",4,15.875,17.1875,17.9375,2856,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"182",182,"2021.07.28 21:15",4,15.875,17.3125,18.625,2855,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"183",183,"2021.07.28 21:30",4,15.875,17.5,19.125,2855,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"184",184,"2021.07.28 21:45",4,15.875,17.8125,19.8125,2855,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"185",185,"2021.07.28 22:00",4,15.8125,18.125,20.5,2855,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"186",186,"2021.07.28 22:15",4,15.8125,18.375,21,2855,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"187",187,"2021.07.28 22:30",4,15.8125,18.5,21.125,2855,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"188",188,"2021.07.28 22:45",4,15.75,18.5625,21.3125,2855,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"189",189,"2021.07.28 23:00",4,15.75,18.625,21.4375,2854,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"190",190,"2021.07.28 23:15",4,15.75,18.6875,21.5,2854,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"191",191,"2021.07.28 23:30",4,15.75,18.75,21.5,2854,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"192",192,"2021.07.28 23:45",4,15.75,18.75,21.5,2854,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"193",193,"2021.07.29 00:00",4,15.75,18.75,21.5,2854,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"194",194,"2021.07.29 00:15",4,15.75,18.75,21.4375,2854,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"195",195,"2021.07.29 00:30",4,15.6875,18.75,21.5,2854,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"196",196,"2021.07.29 00:45",4,15.6875,18.75,21.6875,2853,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"197",197,"2021.07.29 01:00",4,15.6875,18.75,21.5625,2853,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"198",198,"2021.07.29 01:15",4,15.6875,18.75,21.5625,2853,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"199",199,"2021.07.29 01:30",4,15.625,18.8125,21.875,2853,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"200",200,"2021.07.29 01:45",4,15.625,18.875,21.8125,2853,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"201",201,"2021.07.29 02:00",4,15.625,18.875,22,2853,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"202",202,"2021.07.29 02:15",4,15.625,18.875,21.875,2852,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"203",203,"2021.07.29 02:30",4,15.625,18.875,21.75,2852,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"204",204,"2021.07.29 02:45",4,15.625,18.875,21.9375,2852,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"205",205,"2021.07.29 03:00",4,15.625,18.875,21.875,2852,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"206",206,"2021.07.29 03:15",4,15.625,18.875,21.875,2852,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"207",207,"2021.07.29 03:30",4,15.625,18.875,21.875,2852,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"208",208,"2021.07.29 03:45",4,15.625,18.875,21.75,2852,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"209",209,"2021.07.29 04:00",4,15.625,18.875,21.75,2851,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"210",210,"2021.07.29 04:15",4,15.625,18.9375,22.0625,2851,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"211",211,"2021.07.29 04:30",4,15.625,18.875,21.625,2851,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"212",212,"2021.07.29 04:45",4,15.625,18.875,21.75,2851,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"213",213,"2021.07.29 05:00",4,15.625,19,22.375,2850,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"214",214,"2021.07.29 05:15",4,15.625,18.875,21.375,2850,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"215",215,"2021.07.29 05:30",4,15.625,18.5625,20.625,2849,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"216",216,"2021.07.29 05:45",4,15.625,18.5,20.625,2849,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"217",217,"2021.07.29 06:00",4,15.5625,18.5,20.75,2849,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"218",218,"2021.07.29 06:15",4,15.5625,18.5,20.875,2848,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"219",219,"2021.07.29 06:30",4,15.5625,18.5625,21,2848,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"220",220,"2021.07.29 06:45",4,15.5,18.625,21,2848,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
