"","Class","Bark(%)_mean","Waterpercentage_mean","T3_mean","Soil_moist_mean","RespCorrectedArea_mean","Bark(%)_sd","Waterpercentage_sd","T3_sd","Soil_moist_sd","RespCorrectedArea_sd","Bark(%)_n","Waterpercentage_n","T3_n","Soil_moist_n","RespCorrectedArea_n"
"1",1,96.2313349320544,38.1675140620842,5.56666666666667,2273.51111111111,0.00722322916124457,4.36600237476638,2.4267518485494,2.09772773441342,301.953234053811,0.00457959376175902,45,45,45,45,45
"2",2,97.6682994030308,30.3767847015087,5.5093085106383,2280.70212765957,0.00738574741908839,2.65528068391367,4.24031797272584,1.81376355522814,295.209867492501,0.00521520241331067,47,47,47,47,47
"3",4,75.5953676083523,59.3454436358443,5.39481707317073,2321.73170731707,0.00433775144498726,12.4918225703064,15.1875515909701,1.73230106995038,278.103400230044,0.00355809954069366,41,41,41,41,41
