DATATYPE	 IR Spectrum
XYUNITS	 Wavenumber;Absorbance
DECIMALSYMBOL	 .
599.8177	 0.0606
601.7464	 0.0599
603.6751	 0.0593
605.6037	 0.0597
607.5324	 0.0597
609.4611	 0.0583
611.3898	 0.0576
613.3184	 0.0584
615.2471	 0.0581
617.1758	 0.0567
619.1045	 0.0557
621.0331	 0.0551
622.9618	 0.0547
624.8905	 0.0544
626.8192	 0.0539
628.7478	 0.0532
630.6765	 0.0525
632.6052	 0.0522
634.5339	 0.0517
636.4625	 0.0512
638.3912	 0.0512
640.3199	 0.0514
642.2485	 0.0511
644.1772	 0.0509
646.1059	 0.0511
648.0346	 0.0513
649.9632	 0.0511
651.8919	 0.0509
653.8206	 0.0509
655.7493	 0.0509
657.6779	 0.0508
659.6066	 0.0502
661.5353	 0.0496
663.4640	 0.0487
665.3926	 0.0494
667.3213	 0.0552
669.2500	 0.0561
671.1787	 0.0501
673.1073	 0.0478
675.0360	 0.0472
676.9647	 0.0464
678.8934	 0.0457
680.8220	 0.0450
682.7507	 0.0443
684.6794	 0.0436
686.6081	 0.0429
688.5367	 0.0423
690.4654	 0.0416
692.3941	 0.0409
694.3228	 0.0402
696.2514	 0.0396
698.1801	 0.0391
700.1088	 0.0385
702.0375	 0.0379
703.9661	 0.0375
705.8948	 0.0370
707.8235	 0.0365
709.7521	 0.0361
711.6808	 0.0357
713.6095	 0.0354
715.5382	 0.0351
717.4668	 0.0350
719.3955	 0.0353
721.3242	 0.0348
723.2529	 0.0338
725.1815	 0.0333
727.1102	 0.0329
729.0389	 0.0326
730.9676	 0.0323
732.8962	 0.0319
734.8249	 0.0315
736.7536	 0.0313
738.6823	 0.0311
740.6109	 0.0309
742.5396	 0.0307
744.4683	 0.0305
746.3970	 0.0303
748.3256	 0.0300
750.2543	 0.0298
752.1830	 0.0296
754.1117	 0.0294
756.0403	 0.0292
757.9690	 0.0291
759.8977	 0.0289
761.8264	 0.0288
763.7550	 0.0286
765.6837	 0.0285
767.6124	 0.0283
769.5411	 0.0281
771.4697	 0.0279
773.3984	 0.0277
775.3271	 0.0276
777.2557	 0.0274
779.1844	 0.0271
781.1131	 0.0269
783.0418	 0.0267
784.9704	 0.0264
786.8991	 0.0260
788.8278	 0.0258
790.7565	 0.0257
792.6851	 0.0256
794.6138	 0.0256
796.5425	 0.0256
798.4712	 0.0257
800.3998	 0.0258
802.3285	 0.0258
804.2572	 0.0259
806.1859	 0.0260
808.1145	 0.0260
810.0432	 0.0260
811.9719	 0.0258
813.9006	 0.0256
815.8292	 0.0254
817.7579	 0.0251
819.6866	 0.0247
821.6153	 0.0245
823.5439	 0.0242
825.4726	 0.0240
827.4013	 0.0238
829.3300	 0.0237
831.2586	 0.0235
833.1873	 0.0233
835.1160	 0.0231
837.0447	 0.0229
838.9733	 0.0227
840.9020	 0.0224
842.8307	 0.0223
844.7594	 0.0223
846.6880	 0.0223
848.6167	 0.0224
850.5454	 0.0225
852.4740	 0.0226
854.4027	 0.0226
856.3314	 0.0228
858.2601	 0.0229
860.1887	 0.0230
862.1174	 0.0230
864.0461	 0.0230
865.9748	 0.0229
867.9034	 0.0230
869.8321	 0.0230
871.7608	 0.0230
873.6895	 0.0230
875.6181	 0.0231
877.5468	 0.0231
879.4755	 0.0232
881.4042	 0.0233
883.3328	 0.0235
885.2615	 0.0237
887.1902	 0.0239
889.1189	 0.0242
891.0475	 0.0244
892.9762	 0.0246
894.9049	 0.0247
896.8336	 0.0247
898.7622	 0.0245
900.6909	 0.0241
902.6196	 0.0238
904.5483	 0.0235
906.4769	 0.0231
908.4056	 0.0228
910.3343	 0.0226
912.2630	 0.0224
914.1916	 0.0223
916.1203	 0.0224
918.0490	 0.0224
919.9776	 0.0225
921.9063	 0.0227
923.8350	 0.0229
925.7637	 0.0231
927.6923	 0.0234
929.6210	 0.0237
931.5497	 0.0241
933.4784	 0.0244
935.4070	 0.0248
937.3357	 0.0252
939.2644	 0.0256
941.1931	 0.0261
943.1217	 0.0267
945.0504	 0.0273
946.9791	 0.0278
948.9078	 0.0285
950.8364	 0.0292
952.7651	 0.0299
954.6938	 0.0307
956.6225	 0.0315
958.5511	 0.0323
960.4798	 0.0331
962.4085	 0.0340
964.3372	 0.0348
966.2658	 0.0356
968.1945	 0.0364
970.1232	 0.0373
972.0519	 0.0382
973.9805	 0.0392
975.9092	 0.0404
977.8379	 0.0418
979.7666	 0.0434
981.6952	 0.0453
983.6239	 0.0472
985.5526	 0.0490
987.4812	 0.0506
989.4099	 0.0521
991.3386	 0.0533
993.2673	 0.0545
995.1959	 0.0556
997.1246	 0.0567
999.0533	 0.0579
1000.9820	 0.0593
1002.9106	 0.0607
1004.8393	 0.0622
1006.7680	 0.0637
1008.6967	 0.0653
1010.6253	 0.0669
1012.5540	 0.0687
1014.4827	 0.0705
1016.4114	 0.0722
1018.3400	 0.0737
1020.2687	 0.0750
1022.1974	 0.0761
1024.1261	 0.0770
1026.0547	 0.0776
1027.9834	 0.0778
1029.9121	 0.0777
1031.8408	 0.0773
1033.7694	 0.0764
1035.6981	 0.0752
1037.6268	 0.0736
1039.5555	 0.0722
1041.4841	 0.0711
1043.4128	 0.0704
1045.3415	 0.0702
1047.2702	 0.0701
1049.1988	 0.0702
1051.1275	 0.0701
1053.0562	 0.0698
1054.9849	 0.0692
1056.9135	 0.0683
1058.8422	 0.0670
1060.7709	 0.0656
1062.6995	 0.0638
1064.6282	 0.0620
1066.5569	 0.0603
1068.4856	 0.0587
1070.4142	 0.0571
1072.3429	 0.0558
1074.2716	 0.0545
1076.2003	 0.0533
1078.1289	 0.0520
1080.0576	 0.0508
1081.9863	 0.0497
1083.9150	 0.0489
1085.8436	 0.0482
1087.7723	 0.0476
1089.7010	 0.0471
1091.6297	 0.0466
1093.5583	 0.0460
1095.4870	 0.0455
1097.4157	 0.0451
1099.3444	 0.0447
1101.2730	 0.0444
1103.2017	 0.0441
1105.1304	 0.0436
1107.0591	 0.0431
1108.9877	 0.0424
1110.9164	 0.0415
1112.8451	 0.0404
1114.7738	 0.0391
1116.7024	 0.0379
1118.6311	 0.0369
1120.5598	 0.0362
1122.4885	 0.0355
1124.4171	 0.0349
1126.3458	 0.0343
1128.2745	 0.0337
1130.2031	 0.0331
1132.1318	 0.0328
1134.0605	 0.0325
1135.9892	 0.0322
1137.9178	 0.0321
1139.8465	 0.0321
1141.7752	 0.0321
1143.7039	 0.0320
1145.6325	 0.0318
1147.5612	 0.0316
1149.4899	 0.0315
1151.4186	 0.0315
1153.3472	 0.0315
1155.2759	 0.0315
1157.2046	 0.0314
1159.1333	 0.0310
1161.0619	 0.0303
1162.9906	 0.0293
1164.9193	 0.0280
1166.8480	 0.0264
1168.7766	 0.0248
1170.7053	 0.0232
1172.6340	 0.0218
1174.5627	 0.0207
1176.4913	 0.0198
1178.4200	 0.0191
1180.3487	 0.0186
1182.2774	 0.0183
1184.2060	 0.0181
1186.1347	 0.0181
1188.0634	 0.0182
1189.9921	 0.0183
1191.9207	 0.0186
1193.8494	 0.0190
1195.7781	 0.0195
1197.7068	 0.0200
1199.6354	 0.0206
1201.5641	 0.0212
1203.4928	 0.0217
1205.4214	 0.0222
1207.3501	 0.0227
1209.2788	 0.0232
1211.2075	 0.0236
1213.1361	 0.0239
1215.0648	 0.0241
1216.9935	 0.0243
1218.9222	 0.0246
1220.8508	 0.0248
1222.7795	 0.0250
1224.7082	 0.0252
1226.6369	 0.0253
1228.5655	 0.0253
1230.4942	 0.0253
1232.4229	 0.0253
1234.3516	 0.0251
1236.2802	 0.0249
1238.2089	 0.0248
1240.1376	 0.0248
1242.0663	 0.0248
1243.9949	 0.0249
1245.9236	 0.0251
1247.8523	 0.0253
1249.7810	 0.0255
1251.7096	 0.0258
1253.6383	 0.0261
1255.5670	 0.0265
1257.4957	 0.0268
1259.4243	 0.0273
1261.3530	 0.0275
1263.2817	 0.0275
1265.2104	 0.0275
1267.1390	 0.0273
1269.0677	 0.0269
1270.9964	 0.0264
1272.9250	 0.0256
1274.8537	 0.0247
1276.7824	 0.0239
1278.7111	 0.0231
1280.6397	 0.0224
1282.5684	 0.0216
1284.4971	 0.0209
1286.4258	 0.0203
1288.3544	 0.0198
1290.2831	 0.0194
1292.2118	 0.0191
1294.1405	 0.0188
1296.0691	 0.0186
1297.9978	 0.0186
1299.9265	 0.0186
1301.8552	 0.0186
1303.7838	 0.0187
1305.7125	 0.0190
1307.6412	 0.0192
1309.5699	 0.0194
1311.4985	 0.0198
1313.4272	 0.0201
1315.3559	 0.0203
1317.2846	 0.0204
1319.2132	 0.0203
1321.1419	 0.0199
1323.0706	 0.0195
1324.9993	 0.0192
1326.9279	 0.0191
1328.8566	 0.0190
1330.7853	 0.0190
1332.7140	 0.0189
1334.6426	 0.0190
