DATATYPE	 IR Spectrum
XYUNITS	 Wavenumber;Absorbance
DECIMALSYMBOL	 .
599.8177	 0.0871
601.7464	 0.0865
603.6751	 0.0861
605.6037	 0.0858
607.5324	 0.0850
609.4611	 0.0837
611.3898	 0.0814
613.3184	 0.0797
615.2471	 0.0789
617.1758	 0.0780
619.1045	 0.0778
621.0331	 0.0774
622.9618	 0.0758
624.8905	 0.0745
626.8192	 0.0740
628.7478	 0.0735
630.6765	 0.0733
632.6052	 0.0730
634.5339	 0.0724
636.4625	 0.0717
638.3912	 0.0712
640.3199	 0.0710
642.2485	 0.0706
644.1772	 0.0702
646.1059	 0.0700
648.0346	 0.0697
649.9632	 0.0692
651.8919	 0.0688
653.8206	 0.0684
655.7493	 0.0683
657.6779	 0.0683
659.6066	 0.0682
661.5353	 0.0679
663.4640	 0.0673
665.3926	 0.0668
667.3213	 0.0666
669.2500	 0.0653
671.1787	 0.0637
673.1073	 0.0622
675.0360	 0.0606
676.9647	 0.0591
678.8934	 0.0577
680.8220	 0.0565
682.7507	 0.0556
684.6794	 0.0550
686.6081	 0.0544
688.5367	 0.0538
690.4654	 0.0533
692.3941	 0.0530
694.3228	 0.0526
696.2514	 0.0522
698.1801	 0.0519
700.1088	 0.0516
702.0375	 0.0514
703.9661	 0.0509
705.8948	 0.0505
707.8235	 0.0501
709.7521	 0.0497
711.6808	 0.0493
713.6095	 0.0489
715.5382	 0.0485
717.4668	 0.0481
719.3955	 0.0476
721.3242	 0.0470
723.2529	 0.0464
725.1815	 0.0459
727.1102	 0.0453
729.0389	 0.0448
730.9676	 0.0444
732.8962	 0.0439
734.8249	 0.0435
736.7536	 0.0432
738.6823	 0.0428
740.6109	 0.0423
742.5396	 0.0420
744.4683	 0.0416
746.3970	 0.0412
748.3256	 0.0408
750.2543	 0.0405
752.1830	 0.0401
754.1117	 0.0398
756.0403	 0.0395
757.9690	 0.0390
759.8977	 0.0385
761.8264	 0.0381
763.7550	 0.0377
765.6837	 0.0373
767.6124	 0.0369
769.5411	 0.0366
771.4697	 0.0363
773.3984	 0.0360
775.3271	 0.0357
777.2557	 0.0354
779.1844	 0.0352
781.1131	 0.0352
783.0418	 0.0350
784.9704	 0.0349
786.8991	 0.0348
788.8278	 0.0347
790.7565	 0.0346
792.6851	 0.0344
794.6138	 0.0344
796.5425	 0.0343
798.4712	 0.0343
800.3998	 0.0342
802.3285	 0.0341
804.2572	 0.0339
806.1859	 0.0339
808.1145	 0.0340
810.0432	 0.0340
811.9719	 0.0341
813.9006	 0.0342
815.8292	 0.0343
817.7579	 0.0344
819.6866	 0.0346
821.6153	 0.0348
823.5439	 0.0350
825.4726	 0.0351
827.4013	 0.0352
829.3300	 0.0353
831.2586	 0.0352
833.1873	 0.0352
835.1160	 0.0352
837.0447	 0.0351
838.9733	 0.0349
840.9020	 0.0348
842.8307	 0.0345
844.7594	 0.0342
846.6880	 0.0340
848.6167	 0.0338
850.5454	 0.0336
852.4740	 0.0334
854.4027	 0.0333
856.3314	 0.0332
858.2601	 0.0331
860.1887	 0.0332
862.1174	 0.0335
864.0461	 0.0337
865.9748	 0.0340
867.9034	 0.0344
869.8321	 0.0349
871.7608	 0.0354
873.6895	 0.0357
875.6181	 0.0361
877.5468	 0.0366
879.4755	 0.0370
881.4042	 0.0376
883.3328	 0.0383
885.2615	 0.0391
887.1902	 0.0400
889.1189	 0.0410
891.0475	 0.0421
892.9762	 0.0430
894.9049	 0.0437
896.8336	 0.0440
898.7622	 0.0438
900.6909	 0.0432
902.6196	 0.0424
904.5483	 0.0415
906.4769	 0.0407
908.4056	 0.0400
910.3343	 0.0394
912.2630	 0.0391
914.1916	 0.0388
916.1203	 0.0388
918.0490	 0.0388
919.9776	 0.0390
921.9063	 0.0392
923.8350	 0.0393
925.7637	 0.0395
927.6923	 0.0396
929.6210	 0.0397
931.5497	 0.0398
933.4784	 0.0400
935.4070	 0.0403
937.3357	 0.0406
939.2644	 0.0411
941.1931	 0.0418
943.1217	 0.0428
945.0504	 0.0439
946.9791	 0.0452
948.9078	 0.0467
950.8364	 0.0483
952.7651	 0.0501
954.6938	 0.0520
956.6225	 0.0540
958.5511	 0.0560
960.4798	 0.0581
962.4085	 0.0602
964.3372	 0.0623
966.2658	 0.0644
968.1945	 0.0665
970.1232	 0.0688
972.0519	 0.0713
973.9805	 0.0740
975.9092	 0.0770
977.8379	 0.0803
979.7666	 0.0840
981.6952	 0.0880
983.6239	 0.0920
985.5526	 0.0958
987.4812	 0.0993
989.4099	 0.1024
991.3386	 0.1048
993.2673	 0.1064
995.1959	 0.1075
997.1246	 0.1083
999.0533	 0.1090
1000.9820	 0.1100
1002.9106	 0.1114
1004.8393	 0.1133
1006.7680	 0.1158
1008.6967	 0.1190
1010.6253	 0.1226
1012.5540	 0.1265
1014.4827	 0.1302
1016.4114	 0.1335
1018.3400	 0.1361
1020.2687	 0.1381
1022.1974	 0.1395
1024.1261	 0.1403
1026.0547	 0.1407
1027.9834	 0.1410
1029.9121	 0.1410
1031.8408	 0.1409
1033.7694	 0.1406
1035.6981	 0.1400
1037.6268	 0.1391
1039.5555	 0.1381
1041.4841	 0.1369
1043.4128	 0.1357
1045.3415	 0.1342
1047.2702	 0.1325
1049.1988	 0.1304
1051.1275	 0.1282
1053.0562	 0.1258
1054.9849	 0.1231
1056.9135	 0.1205
1058.8422	 0.1179
1060.7709	 0.1152
1062.6995	 0.1125
1064.6282	 0.1100
1066.5569	 0.1077
1068.4856	 0.1055
1070.4142	 0.1034
1072.3429	 0.1012
1074.2716	 0.0990
1076.2003	 0.0967
1078.1289	 0.0946
1080.0576	 0.0926
1081.9863	 0.0907
1083.9150	 0.0889
1085.8436	 0.0873
1087.7723	 0.0858
1089.7010	 0.0843
1091.6297	 0.0829
1093.5583	 0.0814
1095.4870	 0.0800
1097.4157	 0.0787
1099.3444	 0.0776
1101.2730	 0.0766
1103.2017	 0.0758
1105.1304	 0.0751
1107.0591	 0.0744
1108.9877	 0.0739
1110.9164	 0.0734
1112.8451	 0.0728
1114.7738	 0.0720
1116.7024	 0.0712
1118.6311	 0.0703
1120.5598	 0.0693
1122.4885	 0.0679
1124.4171	 0.0661
1126.3458	 0.0638
1128.2745	 0.0610
1130.2031	 0.0579
1132.1318	 0.0546
1134.0605	 0.0515
1135.9892	 0.0486
1137.9178	 0.0463
1139.8465	 0.0448
1141.7752	 0.0440
1143.7039	 0.0437
1145.6325	 0.0439
1147.5612	 0.0445
1149.4899	 0.0452
1151.4186	 0.0458
1153.3472	 0.0462
1155.2759	 0.0462
1157.2046	 0.0458
1159.1333	 0.0449
1161.0619	 0.0434
1162.9906	 0.0415
1164.9193	 0.0394
1166.8480	 0.0371
1168.7766	 0.0349
1170.7053	 0.0328
1172.6340	 0.0309
1174.5627	 0.0293
1176.4913	 0.0281
1178.4200	 0.0271
1180.3487	 0.0263
1182.2774	 0.0258
1184.2060	 0.0254
1186.1347	 0.0252
1188.0634	 0.0252
1189.9921	 0.0254
1191.9207	 0.0258
1193.8494	 0.0264
1195.7781	 0.0272
1197.7068	 0.0281
1199.6354	 0.0291
1201.5641	 0.0301
1203.4928	 0.0313
1205.4214	 0.0326
1207.3501	 0.0340
1209.2788	 0.0355
1211.2075	 0.0371
1213.1361	 0.0388
1215.0648	 0.0404
1216.9935	 0.0421
1218.9222	 0.0436
1220.8508	 0.0450
1222.7795	 0.0463
1224.7082	 0.0475
1226.6369	 0.0484
1228.5655	 0.0492
1230.4942	 0.0497
1232.4229	 0.0500
1234.3516	 0.0501
1236.2802	 0.0500
1238.2089	 0.0497
1240.1376	 0.0492
1242.0663	 0.0486
1243.9949	 0.0478
1245.9236	 0.0469
1247.8523	 0.0459
1249.7810	 0.0449
1251.7096	 0.0438
1253.6383	 0.0427
1255.5670	 0.0416
1257.4957	 0.0405
1259.4243	 0.0395
1261.3530	 0.0384
1263.2817	 0.0373
1265.2104	 0.0362
1267.1390	 0.0351
1269.0677	 0.0340
1270.9964	 0.0329
1272.9250	 0.0318
1274.8537	 0.0306
1276.7824	 0.0295
1278.7111	 0.0285
1280.6397	 0.0276
1282.5684	 0.0268
1284.4971	 0.0262
1286.4258	 0.0258
1288.3544	 0.0255
1290.2831	 0.0253
1292.2118	 0.0252
1294.1405	 0.0253
1296.0691	 0.0255
1297.9978	 0.0257
1299.9265	 0.0260
1301.8552	 0.0265
1303.7838	 0.0269
1305.7125	 0.0274
1307.6412	 0.0279
1309.5699	 0.0285
1311.4985	 0.0291
1313.4272	 0.0297
1315.3559	 0.0303
1317.2846	 0.0309
1319.2132	 0.0314
1321.1419	 0.0318
1323.0706	 0.0322
1324.9993	 0.0325
1326.9279	 0.0326
1328.8566	 0.0326
1330.7853	 0.0323
1332.7140	 0.0319
1334.6426	 0.0314
