DATATYPE	 IR Spectrum
XYUNITS	 Wavenumber;Absorbance
DECIMALSYMBOL	 .
599.8177	 0.1855
601.7464	 0.1849
603.6751	 0.1839
605.6037	 0.1824
607.5324	 0.1812
609.4611	 0.1792
611.3898	 0.1775
613.3184	 0.1773
615.2471	 0.1769
617.1758	 0.1765
619.1045	 0.1755
621.0331	 0.1734
622.9618	 0.1722
624.8905	 0.1714
626.8192	 0.1698
628.7478	 0.1681
630.6765	 0.1666
632.6052	 0.1654
634.5339	 0.1642
636.4625	 0.1629
638.3912	 0.1618
640.3199	 0.1609
642.2485	 0.1601
644.1772	 0.1592
646.1059	 0.1584
648.0346	 0.1577
649.9632	 0.1571
651.8919	 0.1564
653.8206	 0.1560
655.7493	 0.1557
657.6779	 0.1553
659.6066	 0.1547
661.5353	 0.1537
663.4640	 0.1524
665.3926	 0.1518
667.3213	 0.1523
669.2500	 0.1502
671.1787	 0.1467
673.1073	 0.1440
675.0360	 0.1417
676.9647	 0.1396
678.8934	 0.1376
680.8220	 0.1358
682.7507	 0.1344
684.6794	 0.1332
686.6081	 0.1322
688.5367	 0.1313
690.4654	 0.1304
692.3941	 0.1297
694.3228	 0.1290
696.2514	 0.1285
698.1801	 0.1278
700.1088	 0.1270
702.0375	 0.1260
703.9661	 0.1251
705.8948	 0.1239
707.8235	 0.1226
709.7521	 0.1215
711.6808	 0.1203
713.6095	 0.1191
715.5382	 0.1181
717.4668	 0.1173
719.3955	 0.1165
721.3242	 0.1154
723.2529	 0.1141
725.1815	 0.1130
727.1102	 0.1120
729.0389	 0.1109
730.9676	 0.1097
732.8962	 0.1087
734.8249	 0.1078
736.7536	 0.1071
738.6823	 0.1064
740.6109	 0.1057
742.5396	 0.1050
744.4683	 0.1042
746.3970	 0.1034
748.3256	 0.1027
750.2543	 0.1020
752.1830	 0.1013
754.1117	 0.1006
756.0403	 0.0999
757.9690	 0.0992
759.8977	 0.0986
761.8264	 0.0979
763.7550	 0.0972
765.6837	 0.0964
767.6124	 0.0957
769.5411	 0.0950
771.4697	 0.0941
773.3984	 0.0933
775.3271	 0.0925
777.2557	 0.0916
779.1844	 0.0908
781.1131	 0.0899
783.0418	 0.0889
784.9704	 0.0879
786.8991	 0.0870
788.8278	 0.0863
790.7565	 0.0857
792.6851	 0.0852
794.6138	 0.0849
796.5425	 0.0848
798.4712	 0.0847
800.3998	 0.0846
802.3285	 0.0846
804.2572	 0.0845
806.1859	 0.0843
808.1145	 0.0841
810.0432	 0.0837
811.9719	 0.0830
813.9006	 0.0822
815.8292	 0.0813
817.7579	 0.0802
819.6866	 0.0790
821.6153	 0.0779
823.5439	 0.0769
825.4726	 0.0760
827.4013	 0.0751
829.3300	 0.0743
831.2586	 0.0736
833.1873	 0.0728
835.1160	 0.0720
837.0447	 0.0712
838.9733	 0.0704
840.9020	 0.0697
842.8307	 0.0690
844.7594	 0.0684
846.6880	 0.0682
848.6167	 0.0681
850.5454	 0.0682
852.4740	 0.0683
854.4027	 0.0685
856.3314	 0.0686
858.2601	 0.0686
860.1887	 0.0685
862.1174	 0.0683
864.0461	 0.0681
865.9748	 0.0678
867.9034	 0.0676
869.8321	 0.0674
871.7608	 0.0672
873.6895	 0.0671
875.6181	 0.0671
877.5468	 0.0671
879.4755	 0.0673
881.4042	 0.0676
883.3328	 0.0679
885.2615	 0.0685
887.1902	 0.0691
889.1189	 0.0699
891.0475	 0.0707
892.9762	 0.0714
894.9049	 0.0718
896.8336	 0.0717
898.7622	 0.0710
900.6909	 0.0699
902.6196	 0.0684
904.5483	 0.0667
906.4769	 0.0652
908.4056	 0.0638
910.3343	 0.0627
912.2630	 0.0618
914.1916	 0.0612
916.1203	 0.0609
918.0490	 0.0608
919.9776	 0.0609
921.9063	 0.0610
923.8350	 0.0613
925.7637	 0.0617
927.6923	 0.0622
929.6210	 0.0627
931.5497	 0.0634
933.4784	 0.0641
935.4070	 0.0649
937.3357	 0.0660
939.2644	 0.0672
941.1931	 0.0685
943.1217	 0.0699
945.0504	 0.0715
946.9791	 0.0731
948.9078	 0.0749
950.8364	 0.0769
952.7651	 0.0791
954.6938	 0.0814
956.6225	 0.0838
958.5511	 0.0863
960.4798	 0.0890
962.4085	 0.0915
964.3372	 0.0940
966.2658	 0.0963
968.1945	 0.0986
970.1232	 0.1009
972.0519	 0.1035
973.9805	 0.1064
975.9092	 0.1098
977.8379	 0.1139
979.7666	 0.1187
981.6952	 0.1241
983.6239	 0.1299
985.5526	 0.1358
987.4812	 0.1416
989.4099	 0.1470
991.3386	 0.1522
993.2673	 0.1570
995.1959	 0.1612
997.1246	 0.1650
999.0533	 0.1688
1000.9820	 0.1729
1002.9106	 0.1771
1004.8393	 0.1818
1006.7680	 0.1869
1008.6967	 0.1927
1010.6253	 0.1991
1012.5540	 0.2062
1014.4827	 0.2133
1016.4114	 0.2201
1018.3400	 0.2262
1020.2687	 0.2313
1022.1974	 0.2354
1024.1261	 0.2381
1026.0547	 0.2396
1027.9834	 0.2399
1029.9121	 0.2390
1031.8408	 0.2370
1033.7694	 0.2338
1035.6981	 0.2297
1037.6268	 0.2253
1039.5555	 0.2214
1041.4841	 0.2186
1043.4128	 0.2168
1045.3415	 0.2157
1047.2702	 0.2147
1049.1988	 0.2136
1051.1275	 0.2121
1053.0562	 0.2098
1054.9849	 0.2070
1056.9135	 0.2037
1058.8422	 0.1998
1060.7709	 0.1952
1062.6995	 0.1900
1064.6282	 0.1847
1066.5569	 0.1799
1068.4856	 0.1754
1070.4142	 0.1712
1072.3429	 0.1670
1074.2716	 0.1627
1076.2003	 0.1584
1078.1289	 0.1541
1080.0576	 0.1502
1081.9863	 0.1470
1083.9150	 0.1445
1085.8436	 0.1424
1087.7723	 0.1405
1089.7010	 0.1385
1091.6297	 0.1365
1093.5583	 0.1344
1095.4870	 0.1323
1097.4157	 0.1302
1099.3444	 0.1282
1101.2730	 0.1263
1103.2017	 0.1246
1105.1304	 0.1231
1107.0591	 0.1214
1108.9877	 0.1196
1110.9164	 0.1176
1112.8451	 0.1152
1114.7738	 0.1124
1116.7024	 0.1094
1118.6311	 0.1068
1120.5598	 0.1045
1122.4885	 0.1025
1124.4171	 0.1005
1126.3458	 0.0984
1128.2745	 0.0964
1130.2031	 0.0948
1132.1318	 0.0936
1134.0605	 0.0927
1135.9892	 0.0921
1137.9178	 0.0920
1139.8465	 0.0919
1141.7752	 0.0918
1143.7039	 0.0914
1145.6325	 0.0908
1147.5612	 0.0901
1149.4899	 0.0896
1151.4186	 0.0893
1153.3472	 0.0891
1155.2759	 0.0888
1157.2046	 0.0880
1159.1333	 0.0864
1161.0619	 0.0838
1162.9906	 0.0801
1164.9193	 0.0755
1166.8480	 0.0706
1168.7766	 0.0658
1170.7053	 0.0614
1172.6340	 0.0577
1174.5627	 0.0547
1176.4913	 0.0522
1178.4200	 0.0502
1180.3487	 0.0487
1182.2774	 0.0477
1184.2060	 0.0471
1186.1347	 0.0470
1188.0634	 0.0473
1189.9921	 0.0479
1191.9207	 0.0488
1193.8494	 0.0499
1195.7781	 0.0513
1197.7068	 0.0529
1199.6354	 0.0547
1201.5641	 0.0565
1203.4928	 0.0584
1205.4214	 0.0603
1207.3501	 0.0621
1209.2788	 0.0636
1211.2075	 0.0649
1213.1361	 0.0661
1215.0648	 0.0670
1216.9935	 0.0679
1218.9222	 0.0686
1220.8508	 0.0692
1222.7795	 0.0698
1224.7082	 0.0703
1226.6369	 0.0706
1228.5655	 0.0707
1230.4942	 0.0705
1232.4229	 0.0702
1234.3516	 0.0699
1236.2802	 0.0696
1238.2089	 0.0693
1240.1376	 0.0692
1242.0663	 0.0694
1243.9949	 0.0698
1245.9236	 0.0704
1247.8523	 0.0711
1249.7810	 0.0720
1251.7096	 0.0731
1253.6383	 0.0743
1255.5670	 0.0756
1257.4957	 0.0769
1259.4243	 0.0781
1261.3530	 0.0788
1263.2817	 0.0792
1265.2104	 0.0791
1267.1390	 0.0785
1269.0677	 0.0773
1270.9964	 0.0755
1272.9250	 0.0733
1274.8537	 0.0707
1276.7824	 0.0681
1278.7111	 0.0654
1280.6397	 0.0629
1282.5684	 0.0605
1284.4971	 0.0584
1286.4258	 0.0565
1288.3544	 0.0550
1290.2831	 0.0538
1292.2118	 0.0529
1294.1405	 0.0522
1296.0691	 0.0518
1297.9978	 0.0516
1299.9265	 0.0516
1301.8552	 0.0518
1303.7838	 0.0521
1305.7125	 0.0525
1307.6412	 0.0530
1309.5699	 0.0535
1311.4985	 0.0542
1313.4272	 0.0549
1315.3559	 0.0554
1317.2846	 0.0557
1319.2132	 0.0556
1321.1419	 0.0551
1323.0706	 0.0546
1324.9993	 0.0542
1326.9279	 0.0539
1328.8566	 0.0538
1330.7853	 0.0537
1332.7140	 0.0536
1334.6426	 0.0535
