DATATYPE	 IR Spectrum
XYUNITS	 Wavenumber;Absorbance
DECIMALSYMBOL	 .
599.8177	 0.0536
601.7464	 0.0523
603.6751	 0.0513
605.6037	 0.0516
607.5324	 0.0515
609.4611	 0.0508
611.3898	 0.0506
613.3184	 0.0508
615.2471	 0.0507
617.1758	 0.0503
619.1045	 0.0494
621.0331	 0.0485
622.9618	 0.0478
624.8905	 0.0475
626.8192	 0.0474
628.7478	 0.0471
630.6765	 0.0465
632.6052	 0.0462
634.5339	 0.0460
636.4625	 0.0457
638.3912	 0.0459
640.3199	 0.0459
642.2485	 0.0456
644.1772	 0.0456
646.1059	 0.0459
648.0346	 0.0463
649.9632	 0.0461
651.8919	 0.0457
653.8206	 0.0457
655.7493	 0.0456
657.6779	 0.0454
659.6066	 0.0450
661.5353	 0.0444
663.4640	 0.0435
665.3926	 0.0443
667.3213	 0.0508
669.2500	 0.0522
671.1787	 0.0456
673.1073	 0.0431
675.0360	 0.0427
676.9647	 0.0422
678.8934	 0.0417
680.8220	 0.0412
682.7507	 0.0404
684.6794	 0.0397
686.6081	 0.0391
688.5367	 0.0385
690.4654	 0.0378
692.3941	 0.0371
694.3228	 0.0365
696.2514	 0.0359
698.1801	 0.0354
700.1088	 0.0347
702.0375	 0.0342
703.9661	 0.0338
705.8948	 0.0333
707.8235	 0.0327
709.7521	 0.0322
711.6808	 0.0319
713.6095	 0.0316
715.5382	 0.0312
717.4668	 0.0312
719.3955	 0.0316
721.3242	 0.0311
723.2529	 0.0301
725.1815	 0.0297
727.1102	 0.0293
729.0389	 0.0290
730.9676	 0.0288
732.8962	 0.0285
734.8249	 0.0283
736.7536	 0.0281
738.6823	 0.0278
740.6109	 0.0277
742.5396	 0.0275
744.4683	 0.0273
746.3970	 0.0271
748.3256	 0.0269
750.2543	 0.0267
752.1830	 0.0265
754.1117	 0.0264
756.0403	 0.0262
757.9690	 0.0261
759.8977	 0.0260
761.8264	 0.0259
763.7550	 0.0257
765.6837	 0.0256
767.6124	 0.0254
769.5411	 0.0252
771.4697	 0.0251
773.3984	 0.0249
775.3271	 0.0247
777.2557	 0.0245
779.1844	 0.0242
781.1131	 0.0241
783.0418	 0.0239
784.9704	 0.0237
786.8991	 0.0235
788.8278	 0.0233
790.7565	 0.0231
792.6851	 0.0231
794.6138	 0.0231
796.5425	 0.0232
798.4712	 0.0232
800.3998	 0.0232
802.3285	 0.0233
804.2572	 0.0234
806.1859	 0.0234
808.1145	 0.0234
810.0432	 0.0233
811.9719	 0.0232
813.9006	 0.0230
815.8292	 0.0228
817.7579	 0.0226
819.6866	 0.0223
821.6153	 0.0221
823.5439	 0.0219
825.4726	 0.0217
827.4013	 0.0215
829.3300	 0.0214
831.2586	 0.0213
833.1873	 0.0211
835.1160	 0.0209
837.0447	 0.0208
838.9733	 0.0205
840.9020	 0.0203
842.8307	 0.0202
844.7594	 0.0202
846.6880	 0.0202
848.6167	 0.0202
850.5454	 0.0203
852.4740	 0.0204
854.4027	 0.0205
856.3314	 0.0206
858.2601	 0.0207
860.1887	 0.0208
862.1174	 0.0208
864.0461	 0.0208
865.9748	 0.0208
867.9034	 0.0208
869.8321	 0.0208
871.7608	 0.0208
873.6895	 0.0208
875.6181	 0.0209
877.5468	 0.0210
879.4755	 0.0211
881.4042	 0.0212
883.3328	 0.0214
885.2615	 0.0215
887.1902	 0.0218
889.1189	 0.0220
891.0475	 0.0222
892.9762	 0.0224
894.9049	 0.0225
896.8336	 0.0225
898.7622	 0.0223
900.6909	 0.0220
902.6196	 0.0217
904.5483	 0.0213
906.4769	 0.0210
908.4056	 0.0208
910.3343	 0.0206
912.2630	 0.0206
914.1916	 0.0205
916.1203	 0.0205
918.0490	 0.0206
919.9776	 0.0206
921.9063	 0.0208
923.8350	 0.0210
925.7637	 0.0212
927.6923	 0.0215
929.6210	 0.0218
931.5497	 0.0221
933.4784	 0.0224
935.4070	 0.0228
937.3357	 0.0231
939.2644	 0.0235
941.1931	 0.0240
943.1217	 0.0245
945.0504	 0.0250
946.9791	 0.0255
948.9078	 0.0261
950.8364	 0.0267
952.7651	 0.0274
954.6938	 0.0281
956.6225	 0.0288
958.5511	 0.0295
960.4798	 0.0302
962.4085	 0.0309
964.3372	 0.0316
966.2658	 0.0323
968.1945	 0.0330
970.1232	 0.0338
972.0519	 0.0346
973.9805	 0.0355
975.9092	 0.0364
977.8379	 0.0376
979.7666	 0.0390
981.6952	 0.0405
983.6239	 0.0422
985.5526	 0.0437
987.4812	 0.0451
989.4099	 0.0463
991.3386	 0.0474
993.2673	 0.0484
995.1959	 0.0494
997.1246	 0.0504
999.0533	 0.0514
1000.9820	 0.0525
1002.9106	 0.0538
1004.8393	 0.0551
1006.7680	 0.0563
1008.6967	 0.0576
1010.6253	 0.0590
1012.5540	 0.0605
1014.4827	 0.0619
1016.4114	 0.0632
1018.3400	 0.0644
1020.2687	 0.0654
1022.1974	 0.0662
1024.1261	 0.0669
1026.0547	 0.0673
1027.9834	 0.0675
1029.9121	 0.0673
1031.8408	 0.0669
1033.7694	 0.0661
1035.6981	 0.0650
1037.6268	 0.0638
1039.5555	 0.0626
1041.4841	 0.0616
1043.4128	 0.0610
1045.3415	 0.0608
1047.2702	 0.0607
1049.1988	 0.0607
1051.1275	 0.0606
1053.0562	 0.0602
1054.9849	 0.0597
1056.9135	 0.0589
1058.8422	 0.0578
1060.7709	 0.0566
1062.6995	 0.0551
1064.6282	 0.0536
1066.5569	 0.0521
1068.4856	 0.0508
1070.4142	 0.0495
1072.3429	 0.0483
1074.2716	 0.0472
1076.2003	 0.0462
1078.1289	 0.0452
1080.0576	 0.0441
1081.9863	 0.0431
1083.9150	 0.0424
1085.8436	 0.0419
1087.7723	 0.0415
1089.7010	 0.0409
1091.6297	 0.0404
1093.5583	 0.0398
1095.4870	 0.0393
1097.4157	 0.0389
1099.3444	 0.0386
1101.2730	 0.0382
1103.2017	 0.0379
1105.1304	 0.0375
1107.0591	 0.0370
1108.9877	 0.0364
1110.9164	 0.0356
1112.8451	 0.0346
1114.7738	 0.0335
1116.7024	 0.0326
1118.6311	 0.0318
1120.5598	 0.0311
1122.4885	 0.0305
1124.4171	 0.0300
1126.3458	 0.0295
1128.2745	 0.0290
1130.2031	 0.0285
1132.1318	 0.0282
1134.0605	 0.0279
1135.9892	 0.0277
1137.9178	 0.0276
1139.8465	 0.0276
1141.7752	 0.0276
1143.7039	 0.0274
1145.6325	 0.0271
1147.5612	 0.0269
1149.4899	 0.0268
1151.4186	 0.0267
1153.3472	 0.0266
1155.2759	 0.0266
1157.2046	 0.0264
1159.1333	 0.0260
1161.0619	 0.0254
1162.9906	 0.0245
1164.9193	 0.0234
1166.8480	 0.0221
1168.7766	 0.0207
1170.7053	 0.0193
1172.6340	 0.0182
1174.5627	 0.0172
1176.4913	 0.0165
1178.4200	 0.0159
1180.3487	 0.0156
1182.2774	 0.0153
1184.2060	 0.0152
1186.1347	 0.0152
1188.0634	 0.0153
1189.9921	 0.0155
1191.9207	 0.0158
1193.8494	 0.0161
1195.7781	 0.0166
1197.7068	 0.0171
1199.6354	 0.0176
1201.5641	 0.0182
1203.4928	 0.0187
1205.4214	 0.0192
1207.3501	 0.0196
1209.2788	 0.0200
1211.2075	 0.0203
1213.1361	 0.0206
1215.0648	 0.0208
1216.9935	 0.0210
1218.9222	 0.0213
1220.8508	 0.0215
1222.7795	 0.0217
1224.7082	 0.0219
1226.6369	 0.0219
1228.5655	 0.0219
1230.4942	 0.0219
1232.4229	 0.0218
1234.3516	 0.0217
1236.2802	 0.0216
1238.2089	 0.0215
1240.1376	 0.0214
1242.0663	 0.0214
1243.9949	 0.0215
1245.9236	 0.0217
1247.8523	 0.0218
1249.7810	 0.0220
1251.7096	 0.0222
1253.6383	 0.0224
1255.5670	 0.0228
1257.4957	 0.0231
1259.4243	 0.0234
1261.3530	 0.0236
1263.2817	 0.0237
1265.2104	 0.0236
1267.1390	 0.0234
1269.0677	 0.0231
1270.9964	 0.0227
1272.9250	 0.0221
1274.8537	 0.0213
1276.7824	 0.0206
1278.7111	 0.0199
1280.6397	 0.0193
1282.5684	 0.0186
1284.4971	 0.0180
1286.4258	 0.0175
1288.3544	 0.0171
1290.2831	 0.0167
1292.2118	 0.0164
1294.1405	 0.0162
1296.0691	 0.0160
1297.9978	 0.0160
1299.9265	 0.0159
1301.8552	 0.0160
1303.7838	 0.0161
1305.7125	 0.0163
1307.6412	 0.0165
1309.5699	 0.0167
1311.4985	 0.0170
1313.4272	 0.0173
1315.3559	 0.0174
1317.2846	 0.0175
1319.2132	 0.0175
1321.1419	 0.0171
1323.0706	 0.0168
1324.9993	 0.0166
1326.9279	 0.0165
1328.8566	 0.0164
1330.7853	 0.0164
1332.7140	 0.0164
1334.6426	 0.0165
