DATATYPE	 IR Spectrum
XYUNITS	 Wavenumber;Absorbance
DECIMALSYMBOL	 .
599.8177	 0.1352
601.7464	 0.1348
603.6751	 0.1333
605.6037	 0.1316
607.5324	 0.1296
609.4611	 0.1272
611.3898	 0.1263
613.3184	 0.1257
615.2471	 0.1244
617.1758	 0.1234
619.1045	 0.1224
621.0331	 0.1207
622.9618	 0.1189
624.8905	 0.1174
626.8192	 0.1166
628.7478	 0.1159
630.6765	 0.1150
632.6052	 0.1144
634.5339	 0.1137
636.4625	 0.1132
638.3912	 0.1125
640.3199	 0.1112
642.2485	 0.1100
644.1772	 0.1093
646.1059	 0.1088
648.0346	 0.1085
649.9632	 0.1080
651.8919	 0.1072
653.8206	 0.1066
655.7493	 0.1063
657.6779	 0.1059
659.6066	 0.1055
661.5353	 0.1051
663.4640	 0.1044
665.3926	 0.1041
667.3213	 0.1048
669.2500	 0.1033
671.1787	 0.1004
673.1073	 0.0985
675.0360	 0.0966
676.9647	 0.0946
678.8934	 0.0929
680.8220	 0.0913
682.7507	 0.0900
684.6794	 0.0888
686.6081	 0.0880
688.5367	 0.0873
690.4654	 0.0865
692.3941	 0.0857
694.3228	 0.0851
696.2514	 0.0845
698.1801	 0.0840
700.1088	 0.0835
702.0375	 0.0829
703.9661	 0.0822
705.8948	 0.0817
707.8235	 0.0810
709.7521	 0.0803
711.6808	 0.0797
713.6095	 0.0791
715.5382	 0.0785
717.4668	 0.0779
719.3955	 0.0775
721.3242	 0.0767
723.2529	 0.0757
725.1815	 0.0748
727.1102	 0.0738
729.0389	 0.0729
730.9676	 0.0720
732.8962	 0.0712
734.8249	 0.0704
736.7536	 0.0697
738.6823	 0.0691
740.6109	 0.0685
742.5396	 0.0679
744.4683	 0.0674
746.3970	 0.0668
748.3256	 0.0663
750.2543	 0.0658
752.1830	 0.0653
754.1117	 0.0647
756.0403	 0.0642
757.9690	 0.0637
759.8977	 0.0632
761.8264	 0.0626
763.7550	 0.0620
765.6837	 0.0615
767.6124	 0.0610
769.5411	 0.0603
771.4697	 0.0599
773.3984	 0.0595
775.3271	 0.0592
777.2557	 0.0590
779.1844	 0.0588
781.1131	 0.0585
783.0418	 0.0580
784.9704	 0.0573
786.8991	 0.0566
788.8278	 0.0559
790.7565	 0.0553
792.6851	 0.0549
794.6138	 0.0546
796.5425	 0.0543
798.4712	 0.0542
800.3998	 0.0539
802.3285	 0.0537
804.2572	 0.0536
806.1859	 0.0536
808.1145	 0.0536
810.0432	 0.0536
811.9719	 0.0537
813.9006	 0.0538
815.8292	 0.0539
817.7579	 0.0539
819.6866	 0.0540
821.6153	 0.0539
823.5439	 0.0539
825.4726	 0.0540
827.4013	 0.0539
829.3300	 0.0537
831.2586	 0.0534
833.1873	 0.0531
835.1160	 0.0527
837.0447	 0.0522
838.9733	 0.0517
840.9020	 0.0512
842.8307	 0.0507
844.7594	 0.0503
846.6880	 0.0499
848.6167	 0.0495
850.5454	 0.0491
852.4740	 0.0488
854.4027	 0.0486
856.3314	 0.0484
858.2601	 0.0482
860.1887	 0.0483
862.1174	 0.0485
864.0461	 0.0488
865.9748	 0.0492
867.9034	 0.0496
869.8321	 0.0501
871.7608	 0.0505
873.6895	 0.0508
875.6181	 0.0510
877.5468	 0.0512
879.4755	 0.0515
881.4042	 0.0519
883.3328	 0.0523
885.2615	 0.0530
887.1902	 0.0538
889.1189	 0.0548
891.0475	 0.0559
892.9762	 0.0569
894.9049	 0.0576
896.8336	 0.0580
898.7622	 0.0578
900.6909	 0.0570
902.6196	 0.0559
904.5483	 0.0548
906.4769	 0.0537
908.4056	 0.0529
910.3343	 0.0523
912.2630	 0.0519
914.1916	 0.0517
916.1203	 0.0518
918.0490	 0.0520
919.9776	 0.0522
921.9063	 0.0523
923.8350	 0.0526
925.7637	 0.0528
927.6923	 0.0530
929.6210	 0.0532
931.5497	 0.0533
933.4784	 0.0537
935.4070	 0.0541
937.3357	 0.0547
939.2644	 0.0554
941.1931	 0.0564
943.1217	 0.0576
945.0504	 0.0591
946.9791	 0.0608
948.9078	 0.0628
950.8364	 0.0651
952.7651	 0.0675
954.6938	 0.0699
956.6225	 0.0725
958.5511	 0.0750
960.4798	 0.0777
962.4085	 0.0804
964.3372	 0.0830
966.2658	 0.0855
968.1945	 0.0881
970.1232	 0.0908
972.0519	 0.0936
973.9805	 0.0967
975.9092	 0.1001
977.8379	 0.1040
979.7666	 0.1082
981.6952	 0.1128
983.6239	 0.1174
985.5526	 0.1217
987.4812	 0.1257
989.4099	 0.1292
991.3386	 0.1321
993.2673	 0.1343
995.1959	 0.1362
997.1246	 0.1379
999.0533	 0.1396
1000.9820	 0.1416
1002.9106	 0.1441
1004.8393	 0.1470
1006.7680	 0.1506
1008.6967	 0.1548
1010.6253	 0.1595
1012.5540	 0.1646
1014.4827	 0.1697
1016.4114	 0.1747
1018.3400	 0.1790
1020.2687	 0.1826
1022.1974	 0.1857
1024.1261	 0.1882
1026.0547	 0.1902
1027.9834	 0.1919
1029.9121	 0.1934
1031.8408	 0.1945
1033.7694	 0.1949
1035.6981	 0.1945
1037.6268	 0.1935
1039.5555	 0.1923
1041.4841	 0.1911
1043.4128	 0.1897
1045.3415	 0.1882
1047.2702	 0.1863
1049.1988	 0.1839
1051.1275	 0.1808
1053.0562	 0.1772
1054.9849	 0.1732
1056.9135	 0.1692
1058.8422	 0.1652
1060.7709	 0.1612
1062.6995	 0.1572
1064.6282	 0.1534
1066.5569	 0.1501
1068.4856	 0.1472
1070.4142	 0.1446
1072.3429	 0.1421
1074.2716	 0.1395
1076.2003	 0.1369
1078.1289	 0.1342
1080.0576	 0.1315
1081.9863	 0.1289
1083.9150	 0.1266
1085.8436	 0.1246
1087.7723	 0.1227
1089.7010	 0.1209
1091.6297	 0.1190
1093.5583	 0.1175
1095.4870	 0.1161
1097.4157	 0.1148
1099.3444	 0.1136
1101.2730	 0.1127
1103.2017	 0.1119
1105.1304	 0.1111
1107.0591	 0.1104
1108.9877	 0.1097
1110.9164	 0.1089
1112.8451	 0.1079
1114.7738	 0.1067
1116.7024	 0.1054
1118.6311	 0.1041
1120.5598	 0.1027
1122.4885	 0.1011
1124.4171	 0.0988
1126.3458	 0.0959
1128.2745	 0.0923
1130.2031	 0.0883
1132.1318	 0.0840
1134.0605	 0.0799
1135.9892	 0.0763
1137.9178	 0.0735
1139.8465	 0.0716
1141.7752	 0.0706
1143.7039	 0.0703
1145.6325	 0.0706
1147.5612	 0.0712
1149.4899	 0.0718
1151.4186	 0.0724
1153.3472	 0.0729
1155.2759	 0.0729
1157.2046	 0.0724
1159.1333	 0.0713
1161.0619	 0.0696
1162.9906	 0.0672
1164.9193	 0.0644
1166.8480	 0.0613
1168.7766	 0.0581
1170.7053	 0.0552
1172.6340	 0.0526
1174.5627	 0.0504
1176.4913	 0.0486
1178.4200	 0.0473
1180.3487	 0.0462
1182.2774	 0.0455
1184.2060	 0.0450
1186.1347	 0.0446
1188.0634	 0.0445
1189.9921	 0.0446
1191.9207	 0.0450
1193.8494	 0.0457
1195.7781	 0.0467
1197.7068	 0.0478
1199.6354	 0.0490
1201.5641	 0.0505
1203.4928	 0.0521
1205.4214	 0.0539
1207.3501	 0.0558
1209.2788	 0.0579
1211.2075	 0.0601
1213.1361	 0.0624
1215.0648	 0.0646
1216.9935	 0.0667
1218.9222	 0.0687
1220.8508	 0.0706
1222.7795	 0.0723
1224.7082	 0.0737
1226.6369	 0.0750
1228.5655	 0.0761
1230.4942	 0.0769
1232.4229	 0.0775
1234.3516	 0.0778
1236.2802	 0.0780
1238.2089	 0.0778
1240.1376	 0.0775
1242.0663	 0.0769
1243.9949	 0.0760
1245.9236	 0.0750
1247.8523	 0.0738
1249.7810	 0.0724
1251.7096	 0.0710
1253.6383	 0.0695
1255.5670	 0.0680
1257.4957	 0.0666
1259.4243	 0.0651
1261.3530	 0.0635
1263.2817	 0.0620
1265.2104	 0.0605
1267.1390	 0.0590
1269.0677	 0.0574
1270.9964	 0.0558
1272.9250	 0.0541
1274.8537	 0.0524
1276.7824	 0.0508
1278.7111	 0.0494
1280.6397	 0.0481
1282.5684	 0.0469
1284.4971	 0.0458
1286.4258	 0.0449
1288.3544	 0.0441
1290.2831	 0.0434
1292.2118	 0.0430
1294.1405	 0.0427
1296.0691	 0.0427
1297.9978	 0.0428
1299.9265	 0.0430
1301.8552	 0.0435
1303.7838	 0.0441
1305.7125	 0.0448
1307.6412	 0.0455
1309.5699	 0.0464
1311.4985	 0.0474
1313.4272	 0.0485
1315.3559	 0.0495
1317.2846	 0.0504
1319.2132	 0.0509
1321.1419	 0.0510
1323.0706	 0.0510
1324.9993	 0.0510
1326.9279	 0.0509
1328.8566	 0.0507
1330.7853	 0.0502
1332.7140	 0.0496
1334.6426	 0.0489
