"","sample_code","Code","D1(cm)","D2(cm)","D3(cm)","D4(cm)","Length(cm)","FW(g)","DW(g)","Bark(%)","Watercontent(g)","Waterpercentage","Notes","DiamClass","Plot","SubPlot","Class","Species","Areacm2","Volcm3","X","ID","slope","rsq","Month","Day","Hour","Min","Sample_code1","Sample_code2","ATMP"
"1","461","01-P6S1C4FS-F",1.2,1.4,1.1,1.1,42.7,6.17,4.365,20,1.805,28.5791485646137,NA,"01","6","1","4","FS",285.858251532245,77.2888079651466,38,"288_461+462_12_11",0.106364835516237,0.968399720185293,12,11,13,25,"461",462,0.086926152
"2","452","01-P6S1C4AA-S",0.9,1,1.1,1,43,6.96,4.96,100,2,29.0851614853213,NA,"01","6","1","4","AA",263.101058413398,66.6303003893737,39,"289_452+453_12_11",0.1672447432507,0.986666280244076,12,11,13,28,"452",453,0.086926152
"3","452","01-P6S1C4AA-S",0.9,1,1.1,1,43,6.96,4.96,100,2,29.0851614853213,NA,"01","6","1","4","AA",263.101058413398,66.6303003893737,41,"291_452+453_12_11",0.0595687462536621,0.877306862382078,12,11,13,33,"452",453,0.086936021
"4","449","01-P6S1C2AA-F",1.1,1.2,1,0.9,35.7,7.515,5.2,98.5,2.315,30.9224168181963,NA,"01","6","1","2","AA",252.027379041842,68.5973300896026,42,"292_449+450_12_11",0.0550537042137153,0.886397677018959,12,11,13,36,"449",450,0.086926152
"5","455","01-P6S1C4AA-Sp",1.4,1.3,1.3,1.2,36,10.395,7.195,95,3.2,28.0363262241965,NA,"01","6","1","4","AA",276.171443320415,80.9341026408619,43,"293_455+456_12_11",0.0914475476839191,0.960893553446167,12,11,13,39,"455",456,0.08694589
"6","474","01-P6S2C4AA-W",1.3,1.3,0.9,0.9,40.2,7.821,8.52,87.5,3.561,48.8963531669866,NA,"01","6","2","4","AA",284.16365231675,77.7338014745582,44,"294_474+475_12_11",0.134875823120129,0.964542222819009,12,11,13,43,"474",475,0.086965628
"7","469","01-P6S2C2AA-F",1.3,1.2,1.3,1.4,39,8.916,NA,100,8.916,100,NA,"01","6","2","2","AA",313.147306332847,96.6972401297896,45,"295_469+470_12_11",0.0819963320425124,0.913219453440306,12,11,13,45,"469",470,0.086965628
"8","466","01-P6S2C1AA-W",1.2,1.1,1.2,1.3,35.7,7.71,5.975,100,1.735,22.0050798150034,NA,"01","6","2","1","AA",253.806343080065,68.058481499665,46,"296_466+467_12_11",0.0797373141237056,0.937993961535453,12,11,13,48,"466",467,0.086985366
"9","476","01-P6S2C1FS-S",1.1,0.9,0.8,0.8,39.2,6.6425,4.655,97.5,1.9875,29.5118945058291,NA,"01","6","2","1","FS",236.708315670442,53.0345345821883,47,"297_476+477_12_11",0.0582866476946417,0.853154834894604,12,11,13,52,"476",477,0.086975497
"10","485","01-P6S2C2FS-F",1.6,1.6,1.3,1.3,37.5,12.5515,8.355,100,4.1965,30.4571826490353,NA,"01","6","2","2","FS",298.283273120873,95.2909192683795,48,"298_485+487_12_11",0.211329766530551,0.990107715466763,12,11,13,54,"485",487,0.086985366
"11","488","01-P6S2C4FS-S",1.4,1.5,0.8,0.9,48.3,9.4475,5.63,70,6.6325,64.6134506599623,NA,"01","6","2","4","FS",327.620558709211,97.7190431403696,49,"299_488+491_12_11",0.0838882414693172,0.941845012691404,12,11,13,56,"488",491,0.086975497
"12","514","01-P6S3C4FS-W",1.1,1.2,1.3,1.3,41.5,9.6215,6.48,57.5,3.1415,29.9245060192693,NA,"01","6","3","4","FS",293.153035478811,83.1467656166934,50,"300_514+515_12_11",0.117353937666265,0.983975737008915,12,11,13,59,"514",515,0.086995235
"13","508","01-P6S3C2FS-S",1.4,1.3,1.2,1.1,35.3,14.2085,9.355,100,4.8535,33.6855441842785,NA,"01","6","3","2","FS",287.792843506594,87.7624851731333,51,"301_508+509_12_11",0.141620355890462,0.983717084114449,12,11,14,2,"508",509,0.086985366
"14","506","01-P6S3C1FS-W",1,1.1,0.6,0.7,36.8,9.719,6.82,100,1.4495,29.8281716225949,NA,"01","6","3","1","FS",225.121212793904,55.5002921161746,52,"302_506+507_12_11",0,0.348478398711353,12,11,14,6,"506",507,0.086995235
"15","494","01-P6S3C1AA-W",1.3,1.2,0.9,0.9,36.8,8.644,NA,97.5,8.644,100,NA,"01","6","3","1","AA",246.694837461151,65.2451198285284,53,"303_494+493_12_11",0.062360354223425,0.887007244776835,12,11,14,9,"494",493,0.086995235
"16","497","01-P6S3C2AA-F",1.3,1.3,0.9,1,36.7,9.69,NA,100,9.69,100,NA,"01","6","3","2","AA",271.903231627348,79.1146623455048,54,"304_497+498_12_11",0.0832411762354606,0.919257871419157,12,11,14,11,"497",498,0.086985366
"17","501","01-P6S3C4AA-F",1.3,1.4,1,0.9,39.8,6.9995,4.145,95,2.8545,40.3550089732815,NA,"01","6","3","4","AA",274.449113500209,73.6617737967302,55,"305_501+503_12_11",0.0524319533183096,0.887535997687024,12,11,14,13,"501",503,0.086985366
"18","538","01-P6S4C2FS-W",1.2,1.4,1.5,1.3,37.2,16.2485,10.125,100,6.1235,37.9060304890729,NA,"01","6","4","2","FS",333.89880784707,117.98369020281,56,"306_538+539_12_11",0.154427868363018,0.981667543799509,12,11,14,16,"538",539,0.086975497
"19","532","01-P6S4C4FS-S",1.2,1.2,0.5,0.6,37.2,10.444,6.97,40,3.474,35.1372935299173,NA,"01","6","4","4","FS",300.408739397726,97.3305328488757,57,"307_532+533_12_11",0.200402577264975,0.981263372489103,12,11,14,19,"532",533,0.086975497
"20","528","01-P6S4C1FS-S",1.1,1,0.9,1,36.6,12.5885,8.675,100,3.9135,31.282759621892,NA,"01","6","4","1","FS",325.652372389154,113.64390720111,58,"308_528+529_12_11",0,0.507397056514833,12,11,14,22,"528",529,0.086985366
"21","524","01-P6S4C4AA-S",1.6,1.8,0.9,0.9,36.4,7.804,4.29,97.5,3.514,45.2385797348899,NA,"01","6","4","4","AA",273.191017095457,80.0664994696956,59,"309_524+525_12_11",0,0.00293678573735,12,11,14,24,"524",525,0.086985366
"22","523","01-P6S4C2AA-Sp",1.5,1.6,1.3,1.3,34.5,13.6725,9.43,100,4.2425,33.0850615798502,NA,"01","6","4","2","AA",292.348300834382,93.379391038364,60,"310_523+520_12_11",0.0487908719346008,0.85360190579292,12,11,14,27,"523",520,0.086975497
"23","517","01-P6S4C1AA-F",1.3,1.2,0.9,0.9,38.4,8.178,5.625,100,2.553,30.1366905888774,NA,"01","6","4","1","AA",273.568554088438,73.1599043703193,61,"311_517+518_12_11",0.0534468664850096,0.709070196891147,12,11,14,29,"517",518,0.086975497
"24","540","01-P6S5C1AA-S",1.1,1.1,1,0.9,38.9,9.88,8.95,100,0.93,12.9439558383234,NA,"01","6","5","1","AA",286.523490515778,92.5583227083789,62,"312_540+541_12_11",0.034213215258852,0.765075127504935,12,11,14,33,"540",541,0.086965628
"25","545","01-P6S5C2AA-F",1.2,1.3,0.8,0.8,39.8,7.66,5.375,100,2.285,29.6531742431375,NA,"01","6","5","2","AA",267.599011967714,71.5454529956088,63,"313_545+547_12_11",0,0.285675669040255,12,11,14,35,"545",547,0.086955759
"26","549","01-P6S5C4AA-F",1.5,1.5,1.4,1.4,38.2,10.536,7.355,100,3.181,28.4619626840409,NA,"01","6","5","4","AA",288.850070804283,90.6164911992257,64,"314_549+551_12_11",0,0.312679766903883,12,11,14,37,"549",551,0.086965628
"27","560","01-P6S5C4FS-S",NA,1.1,1,0.9,36.7,14.967,8.76,50,6.207,39.2627435776138,NA,"01","6","5","4","FS",291.589625657048,85.3969313548271,65,"315_560+563_12_11",0.186815395095373,0.959890359124822,12,11,14,39,"560",563,0.086965628
"28","557","01-P6S5C2FS-F",1.2,1.2,1.3,1.4,40.2,15.9705,8.16,100,11.8905,71.1945778028805,NA,"01","6","5","2","FS",301.665169774252,92.6891569524316,66,"316_557+558_12_11",0.105885558583106,0.979110721365737,12,11,14,42,"557",558,0.086965628
