"","data_format","date","time","egmplotcode","RecNo","CO2 Ref","Atm_press","Flow_rate","H2O","H2O_temp","O2","Cod_err","Out_vltg","PAR","Tsoil","Tair","RH","Column.18","Column.19","Column.20","Column.21","Column.22","Day","Month","Hour","Min","Ap_Code","sample_code","Data","Plot","Round","Sample_code1","Sample_code2"
"19","M3","09/12/21","10:33:51",1,1359,445,885.9,416,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","33",NA,NA,NA,NA,NA,NA,NA
"20","M3","09/12/21","10:33:56",1,1364,445,885.9,416,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","33",NA,NA,NA,NA,NA,NA,NA
"21","M3","09/12/21","10:34:01",1,1369,445,885.9,417,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","34",NA,NA,NA,NA,NA,NA,NA
"22","M3","09/12/21","10:34:06",1,1374,444,885.9,417,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","34",NA,NA,NA,NA,NA,NA,NA
"23","M3","09/12/21","10:34:11",1,1379,446,885.9,416,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","34",NA,NA,NA,NA,NA,NA,NA
"24","Zero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","M3","09/12/21","10:34:42",1,1410,430,885.8,415,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","34",NA,NA,NA,NA,NA,NA,NA
"26","M3","09/12/21","10:34:47",1,1415,430,885.9,415,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","34",NA,NA,NA,NA,NA,NA,NA
"27","M3","09/12/21","10:34:52",1,1420,430,885.9,416,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","34",NA,NA,NA,NA,NA,NA,NA
"28","M3","09/12/21","10:34:57",1,1425,431,885.9,415,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","34",NA,NA,NA,NA,NA,NA,NA
"29","M3","09/12/21","10:35:02",1,1430,431,885.8,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","35",NA,NA,NA,NA,NA,NA,NA
"30","M3","09/12/21","10:35:07",1,1435,432,885.8,406,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","35",NA,NA,NA,NA,NA,NA,NA
"31","M3","09/12/21","10:35:12",1,1440,432,885.8,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","35",NA,NA,NA,NA,NA,NA,NA
"32","M3","09/12/21","10:35:17",1,1445,432,885.8,404,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","35",NA,NA,NA,NA,NA,NA,NA
"33","M3","09/12/21","10:35:22",1,1450,432,885.8,407,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","35",NA,NA,NA,NA,NA,NA,NA
"34","M3","09/12/21","10:35:27",1,1455,557,885.8,409,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","35",NA,NA,NA,NA,NA,NA,NA
"35","M3","09/12/21","10:35:32",1,1460,2908,885.8,411,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","35",NA,NA,NA,NA,NA,NA,NA
"36","M3","09/12/21","10:35:37",1,1465,3076,885.9,412,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","35",NA,NA,NA,NA,NA,NA,NA
"37","M3","09/12/21","10:35:42",1,1470,3070,885.9,411,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","35",NA,NA,NA,NA,NA,NA,NA
"38","M3","09/12/21","10:35:47",1,1475,3078,885.9,411,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","35",NA,NA,NA,NA,NA,NA,NA
"39","M3","09/12/21","10:35:52",1,1480,3083,886,410,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","35",NA,NA,NA,NA,NA,NA,NA
"40","M3","09/12/21","10:35:57",1,1485,3083,886,410,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","35",NA,NA,NA,NA,NA,NA,NA
"41","M3","09/12/21","10:36:02",1,1490,3083,886,409,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","36",NA,NA,NA,NA,NA,NA,NA
"42","M3","09/12/21","10:36:07",1,1495,3084,886,409,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","36",NA,NA,NA,NA,NA,NA,NA
"43","M3","09/12/21","10:36:12",1,1500,3086,886,409,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","36",NA,NA,NA,NA,NA,NA,NA
"44","M3","09/12/21","10:36:17",1,1505,3087,886,409,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","36",NA,NA,NA,NA,NA,NA,NA
"45","M3","09/12/21","10:36:22",1,1510,3090,886,409,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","36",NA,NA,NA,NA,NA,NA,NA
"46","M3","09/12/21","10:36:27",1,1515,3093,886,410,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","36",NA,NA,NA,NA,NA,NA,NA
"47","M3","09/12/21","10:36:32",1,1520,3097,886,410,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","36",NA,NA,NA,NA,NA,NA,NA
"48","M3","09/12/21","10:36:38",1,1525,3100,886,410,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","36",NA,NA,NA,NA,NA,NA,NA
"49","M3","09/12/21","10:36:43",1,1530,3102,886,409,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","36",NA,NA,NA,NA,NA,NA,NA
"50","M3","09/12/21","10:36:48",1,1535,3102,886,409,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","36",NA,NA,NA,NA,NA,NA,NA
"51","M3","09/12/21","10:36:53",1,1540,3105,886,409,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","36",NA,NA,NA,NA,NA,NA,NA
"52","M3","09/12/21","10:36:58",1,1545,3109,886,409,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","36",NA,NA,NA,NA,NA,NA,NA
"53","M3","09/12/21","10:37:03",1,1550,3113,886,409,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","37",NA,NA,NA,NA,NA,NA,NA
"54","M3","09/12/21","10:37:08",1,1555,3115,886,409,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","37",NA,NA,NA,NA,NA,NA,NA
"55","M3","09/12/21","10:37:13",1,1560,3109,885.9,412,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","37",NA,NA,NA,NA,NA,NA,NA
"56","M3","09/12/21","10:37:18",1,1565,649,885.8,411,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","37",NA,NA,NA,NA,NA,NA,NA
"57","M3","09/12/21","10:37:23",1,1570,448,885.8,412,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","37",NA,NA,NA,NA,NA,NA,NA
"58","M3","09/12/21","10:37:28",1,1575,435,885.8,411,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","37",NA,NA,NA,NA,NA,NA,NA
"59","M3","09/12/21","10:37:33",1,1580,434,885.8,411,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","37",NA,NA,NA,NA,NA,NA,NA
"60","M3","09/12/21","10:37:38",1,1585,433,885.8,411,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","37",NA,NA,NA,NA,NA,NA,NA
"61","M3","09/12/21","10:37:43",1,1590,433,885.8,411,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","37",NA,NA,NA,NA,NA,NA,NA
"62","M3","09/12/21","10:37:48",1,1595,432,885.8,412,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","37",NA,NA,NA,NA,NA,NA,NA
"63","M3","09/12/21","10:37:53",1,1600,432,885.8,412,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","37",NA,NA,NA,NA,NA,NA,NA
"64","M3","09/12/21","10:37:58",1,1605,432,885.8,414,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","37",NA,NA,NA,NA,NA,NA,NA
"65","M3","09/12/21","10:38:03",1,1610,433,885.8,414,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","38",NA,NA,NA,NA,NA,NA,NA
"66","M3","09/12/21","10:38:08",1,1615,433,885.8,415,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","38",NA,NA,NA,NA,NA,NA,NA
"67","M3","09/12/21","10:38:13",1,1620,432,885.8,414,0,0,0,24,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","38",NA,NA,NA,NA,NA,NA,NA
"68","M3","09/12/21","10:38:18",1,1625,431,885.8,414,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","38",NA,NA,NA,NA,NA,NA,NA
"69","M3","09/12/21","10:38:23",1,1630,432,885.8,414,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","38",NA,NA,NA,NA,NA,NA,NA
"70","M3","09/12/21","10:38:28",1,1635,431,885.8,415,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","38",NA,NA,NA,NA,NA,NA,NA
"71","M3","09/12/21","10:38:33",1,1640,431,885.8,415,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","38",NA,NA,NA,NA,NA,NA,NA
"72","M3","09/12/21","10:38:38",1,1645,432,885.8,415,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","38",NA,NA,NA,NA,NA,NA,NA
"73","M3","09/12/21","10:38:43",1,1650,432,885.8,415,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","38",NA,NA,NA,NA,NA,NA,NA
"74","M3","09/12/21","10:38:48",1,1655,433,885.8,415,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","38",NA,NA,NA,NA,NA,NA,NA
"75","M3","09/12/21","10:38:53",1,1660,433,885.8,415,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","38",NA,NA,NA,NA,NA,NA,NA
"76","M3","09/12/21","10:38:58",1,1665,432,885.8,414,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","38",NA,NA,NA,NA,NA,NA,NA
"77","M3","09/12/21","10:39:03",1,1670,432,885.8,414,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","39",NA,NA,NA,NA,NA,NA,NA
"78","M3","09/12/21","10:39:08",1,1675,431,885.8,414,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","39",NA,NA,NA,NA,NA,NA,NA
"79","M3","09/12/21","10:39:13",1,1680,430,885.8,414,0,0,0,25,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","39",NA,NA,NA,NA,NA,NA,NA
"80","M3","09/12/21","10:39:18",1,1685,431,885.8,414,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","39",NA,NA,NA,NA,NA,NA,NA
"81","M3","09/12/21","10:39:23",1,1690,431,885.8,414,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","39",NA,NA,NA,NA,NA,NA,NA
"82","M3","09/12/21","10:39:28",1,1695,432,885.8,414,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","39",NA,NA,NA,NA,NA,NA,NA
"83","M3","09/12/21","10:39:33",1,1700,433,885.8,415,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","39",NA,NA,NA,NA,NA,NA,NA
"84","M3","09/12/21","10:39:38",1,1705,432,885.8,414,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","39",NA,NA,NA,NA,NA,NA,NA
"85","M3","09/12/21","10:39:43",1,1710,432,885.8,414,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","39",NA,NA,NA,NA,NA,NA,NA
"86","M3","09/12/21","10:39:48",1,1715,432,885.8,415,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","39",NA,NA,NA,NA,NA,NA,NA
"87","M3","09/12/21","10:39:53",1,1720,432,885.8,415,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","39",NA,NA,NA,NA,NA,NA,NA
"88","M3","09/12/21","10:39:58",1,1725,433,885.8,416,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","39",NA,NA,NA,NA,NA,NA,NA
"89","M3","09/12/21","10:40:03",1,1730,433,885.8,417,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","40",NA,NA,NA,NA,NA,NA,NA
"90","M3","09/12/21","10:40:08",1,1735,433,885.9,416,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","40",NA,NA,NA,NA,NA,NA,NA
"91","Zero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","M3","09/12/21","10:40:39",66,1766,425,885.8,417,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","40",2,"29+30",2021-12-09,1,NA,29,30
"93","M3","09/12/21","10:40:44",66,1771,429,885.8,417,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","40",2,"29+30",2021-12-09,1,NA,29,30
"94","M3","09/12/21","10:40:49",66,1776,429,885.8,418,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","40",2,"29+30",2021-12-09,1,NA,29,30
"95","M3","09/12/21","10:40:54",66,1781,430,885.8,418,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","40",2,"29+30",2021-12-09,1,NA,29,30
"96","M3","09/12/21","10:40:59",66,1786,431,885.8,418,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","40",2,"29+30",2021-12-09,1,NA,29,30
"97","M3","09/12/21","10:41:04",66,1791,431,885.8,417,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","41",2,"29+30",2021-12-09,1,NA,29,30
"98","M3","09/12/21","10:41:09",66,1796,451,885.8,413,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","41",2,"29+30",2021-12-09,1,NA,29,30
"99","M3","09/12/21","10:41:14",66,1801,535,885.8,413,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","41",2,"29+30",2021-12-09,1,NA,29,30
"100","M3","09/12/21","10:41:19",66,1806,534,886.1,412,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","41",2,"29+30",2021-12-09,1,NA,29,30
"101","M3","09/12/21","10:41:24",66,1811,535,886.1,413,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","41",2,"29+30",2021-12-09,1,NA,29,30
"102","M3","09/12/21","10:41:29",66,1816,536,886.2,413,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","41",2,"29+30",2021-12-09,1,NA,29,30
"103","M3","09/12/21","10:41:34",66,1821,536,886.2,413,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","41",2,"29+30",2021-12-09,1,NA,29,30
"104","M3","09/12/21","10:41:39",66,1826,537,886.2,413,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","41",2,"29+30",2021-12-09,1,NA,29,30
"105","M3","09/12/21","10:41:44",66,1831,537,886.1,413,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","41",2,"29+30",2021-12-09,1,NA,29,30
"106","M3","09/12/21","10:41:49",66,1836,537,886.1,413,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","41",2,"29+30",2021-12-09,1,NA,29,30
"107","M3","09/12/21","10:41:54",66,1841,538,886.1,413,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","41",2,"29+30",2021-12-09,1,NA,29,30
"108","M3","09/12/21","10:41:59",66,1846,538,886.1,413,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","41",2,"29+30",2021-12-09,1,NA,29,30
"109","M3","09/12/21","10:42:04",66,1851,538,886.1,413,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","42",2,"29+30",2021-12-09,1,NA,29,30
"110","M3","09/12/21","10:42:09",66,1856,536,886.1,413,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","42",2,"29+30",2021-12-09,1,NA,29,30
"111","M3","09/12/21","10:42:14",66,1861,525,886.2,414,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","42",2,"29+30",2021-12-09,1,NA,29,30
"112","M3","09/12/21","10:42:19",66,1866,524,886.3,414,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","42",2,"29+30",2021-12-09,1,NA,29,30
"113","M3","09/12/21","10:42:24",66,1871,521,886.1,414,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","42",2,"29+30",2021-12-09,1,NA,29,30
"114","M3","09/12/21","10:42:29",66,1876,523,886.1,414,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","42",2,"29+30",2021-12-09,1,NA,29,30
"115","M3","09/12/21","10:42:34",66,1881,524,886.1,414,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","42",2,"29+30",2021-12-09,1,NA,29,30
"116","M3","09/12/21","10:42:39",66,1886,524,886.1,414,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","42",2,"29+30",2021-12-09,1,NA,29,30
"117","M3","09/12/21","10:42:44",66,1891,525,886.1,414,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","42",2,"29+30",2021-12-09,1,NA,29,30
"118","M3","09/12/21","10:42:49",66,1896,526,886.1,413,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"09","12","10","42",2,"29+30",2021-12-09,1,NA,29,30
"119","Start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","M5","09/12/21","10:42:53",66,1900,527,886,413,0,0,0,0,0,0,0,0,0,20,0,1,0,0,"09","12","10","42",2,"29+30",2021-12-09,1,NA,29,30
"121","M5","09/12/21","10:42:54",66,1901,527,886,413,0,0,0,0,0,0,0,0,0,20,0,2,0,0,"09","12","10","42",2,"29+30",2021-12-09,1,NA,29,30
"122","M5","09/12/21","10:42:55",66,1902,527,886,413,0,0,0,0,0,0,0,0,0,20,0,3,0,0,"09","12","10","42",2,"29+30",2021-12-09,1,NA,29,30
"123","M5","09/12/21","10:42:56",66,1903,527,886,413,0,0,0,0,0,0,0,0,0,20,0,4,0,0,"09","12","10","42",2,"29+30",2021-12-09,1,NA,29,30
"124","M5","09/12/21","10:42:57",66,1904,527,886,414,0,0,0,0,0,0,0,0,0,20,0,5,0,0,"09","12","10","42",2,"29+30",2021-12-09,1,NA,29,30
"125","M5","09/12/21","10:42:58",66,1905,527,886,414,0,0,0,0,0,0,0,0,0,20,0,6,0,0,"09","12","10","42",2,"29+30",2021-12-09,1,NA,29,30
"126","M5","09/12/21","10:42:59",66,1906,527,886,414,0,0,0,0,0,0,0,0,0,20,1,7,0,0,"09","12","10","42",2,"29+30",2021-12-09,1,NA,29,30
"127","M5","09/12/21","10:43:00",66,1907,527,886,414,0,0,0,0,0,0,0,0,0,20,1,8,0,0,"09","12","10","43",2,"29+30",2021-12-09,1,NA,29,30
"128","M5","09/12/21","10:43:01",66,1908,527,886,413,0,0,0,0,0,0,0,0,0,20,0,9,0,0,"09","12","10","43",2,"29+30",2021-12-09,1,NA,29,30
"129","M5","09/12/21","10:43:03",66,1909,527,886,412,0,0,0,0,0,0,0,0,0,25,0,10,0,0,"09","12","10","43",2,"29+30",2021-12-09,1,NA,29,30
"130","M5","09/12/21","10:43:04",66,1910,527,886,412,0,0,0,0,0,0,0,0,0,25,0,11,0,0,"09","12","10","43",2,"29+30",2021-12-09,1,NA,29,30
"131","M5","09/12/21","10:43:05",66,1911,527,886,412,0,0,0,0,0,0,0,0,0,25,1,12,0,0,"09","12","10","43",2,"29+30",2021-12-09,1,NA,29,30
"132","M5","09/12/21","10:43:06",66,1912,527,886,413,0,0,0,21,0,0,0,0,0,25,1,13,0.2603,-0.0073,"09","12","10","43",2,"29+30",2021-12-09,1,NA,29,30
"133","M5","09/12/21","10:43:07",66,1913,528,886,413,0,0,0,21,0,0,0,0,0,25,1,14,0.2746,0.1319,"09","12","10","43",2,"29+30",2021-12-09,1,NA,29,30
"134","M5","09/12/21","10:43:08",66,1914,528,886,413,0,0,0,0,0,0,0,0,0,25,1,15,0.2438,0.2731,"09","12","10","43",2,"29+30",2021-12-09,1,NA,29,30
"135","M5","09/12/21","10:43:09",66,1915,528,886,412,0,0,0,0,0,0,0,0,0,25,1,16,0.1891,0.387,"09","12","10","43",2,"29+30",2021-12-09,1,NA,29,30
"136","M5","09/12/21","10:43:10",66,1916,528,886,412,0,0,0,0,0,0,0,0,0,25,1,17,0.1642,0.367,"09","12","10","43",2,"29+30",2021-12-09,1,NA,29,30
"137","M5","09/12/21","10:43:11",66,1917,528,886,412,0,0,0,0,0,0,0,0,0,25,1,18,0.155,0.3147,"09","12","10","43",2,"29+30",2021-12-09,1,NA,29,30
"138","M5","09/12/21","10:43:12",66,1918,528,886,412,0,0,0,0,0,0,0,0,0,25,2,19,0.153,0.2654,"09","12","10","43",2,"29+30",2021-12-09,1,NA,29,30
"139","M5","09/12/21","10:43:13",66,1919,528,886,412,0,0,0,0,0,0,0,0,0,25,2,20,0.1574,0.2173,"09","12","10","43",2,"29+30",2021-12-09,1,NA,29,30
"140","M5","09/12/21","10:43:14",66,1920,528,886,412,0,0,0,0,0,0,0,0,0,25,2,21,0.157,0.2008,"09","12","10","43",2,"29+30",2021-12-09,1,NA,29,30
"141","M5","09/12/21","10:43:15",66,1921,529,886,413,0,0,0,0,0,0,0,0,0,25,2,22,0.1592,0.1822,"09","12","10","43",2,"29+30",2021-12-09,1,NA,29,30
"142","M5","09/12/21","10:43:16",66,1922,529,886,413,0,0,0,0,0,0,0,0,0,25,2,23,0.1568,0.1839,"09","12","10","43",2,"29+30",2021-12-09,1,NA,29,30
"143","M5","09/12/21","10:43:17",66,1923,529,886,412,0,0,0,0,0,0,0,0,0,25,2,24,0.1513,0.1945,"09","12","10","43",2,"29+30",2021-12-09,1,NA,29,30
"144","M5","09/12/21","10:43:18",66,1924,529,886,412,0,0,0,0,0,0,0,0,0,25,2,25,0.1456,0.2028,"09","12","10","43",2,"29+30",2021-12-09,1,NA,29,30
"145","M5","09/12/21","10:43:19",66,1925,529,886,412,0,0,0,0,0,0,0,0,0,25,2,26,0.1442,0.1949,"09","12","10","43",2,"29+30",2021-12-09,1,NA,29,30
