"","data_format","date","time","egmplotcode","RecNo","CO2 Ref","Atm_press","Flow_rate","H2O","H2O_temp","O2","Cod_err","Out_vltg","PAR","Tsoil","Tair","RH","Column.18","Column.19","Column.20","Column.21","Column.22","Day","Month","Hour","Min","Ap_Code","sample_code","Data","Plot","Round","Sample_code1","Sample_code2"
"25","M5","26/10/21","09:01:30",1,1424,443,911.6,431,0,0,0,20,0,0,0,0,0,25,-11,60,0.0082,0.2305,"26","10","09","01",2,"194+195",2021-10-26,3,NA,194,195
"26","M5","26/10/21","09:01:31",1,1425,444,911.6,431,0,0,0,20,0,0,0,0,0,25,-11,60,0.0082,0.2305,"26","10","09","01",2,"194+195",2021-10-26,3,NA,194,195
"27","M5","26/10/21","09:01:32",1,1426,444,911.6,431,0,0,0,20,0,0,0,0,0,25,-11,60,0.0082,0.2305,"26","10","09","01",2,"194+195",2021-10-26,3,NA,194,195
"28","M5","26/10/21","09:01:33",1,1427,444,911.6,431,0,0,0,20,0,0,0,0,0,25,-11,60,0.0082,0.2305,"26","10","09","01",2,"194+195",2021-10-26,3,NA,194,195
"29","M5","26/10/21","09:01:34",1,1428,444,911.6,431,0,0,0,20,0,0,0,0,0,25,-11,60,0.0082,0.2305,"26","10","09","01",2,"194+195",2021-10-26,3,NA,194,195
"30","M5","26/10/21","09:01:35",1,1429,444,911.6,431,0,0,0,20,0,0,0,0,0,25,-11,60,0.0082,0.2305,"26","10","09","01",2,"194+195",2021-10-26,3,NA,194,195
"31","M5","26/10/21","09:01:36",1,1430,445,911.6,431,0,0,0,20,0,0,0,0,0,25,-11,60,0.0082,0.2305,"26","10","09","01",2,"194+195",2021-10-26,3,NA,194,195
"32","M5","26/10/21","09:01:37",1,1431,445,911.6,431,0,0,0,20,0,0,0,0,0,25,-11,60,0.0082,0.2305,"26","10","09","01",2,"194+195",2021-10-26,3,NA,194,195
"33","M5","26/10/21","09:01:38",1,1432,445,911.6,431,0,0,0,20,0,0,0,0,0,25,-11,60,0.0082,0.2305,"26","10","09","01",2,"194+195",2021-10-26,3,NA,194,195
"34","M5","26/10/21","09:01:39",1,1433,445,911.6,430,0,0,0,20,0,0,0,0,0,25,-11,60,0.0082,0.2305,"26","10","09","01",2,"194+195",2021-10-26,3,NA,194,195
"35","M5","26/10/21","09:01:40",1,1434,445,911.6,431,0,0,0,20,0,0,0,0,0,25,-11,60,0.0082,0.2305,"26","10","09","01",2,"194+195",2021-10-26,3,NA,194,195
"36","M5","26/10/21","09:01:41",1,1435,444,911.6,431,0,0,0,20,0,0,0,0,0,25,-11,60,0.0082,0.2305,"26","10","09","01",2,"194+195",2021-10-26,3,NA,194,195
"37","M5","26/10/21","09:01:42",1,1436,444,911.6,431,0,0,0,20,0,0,0,0,0,25,-11,60,0.0082,0.2305,"26","10","09","01",2,"194+195",2021-10-26,3,NA,194,195
"38","M5","26/10/21","09:01:43",1,1437,443,911.6,431,0,0,0,20,0,0,0,0,0,25,-11,60,0.0082,0.2305,"26","10","09","01",2,"194+195",2021-10-26,3,NA,194,195
"39","M5","26/10/21","09:01:44",1,1438,443,911.6,431,0,0,0,20,0,0,0,0,0,25,-11,60,0.0082,0.2305,"26","10","09","01",2,"194+195",2021-10-26,3,NA,194,195
"40","M5","26/10/21","09:01:45",1,1439,444,911.6,431,0,0,0,20,0,0,0,0,0,25,-11,60,0.0082,0.2305,"26","10","09","01",2,"194+195",2021-10-26,3,NA,194,195
"41","M5","26/10/21","09:01:46",1,1440,446,911.6,431,0,0,0,20,0,0,0,0,0,25,-11,60,0.0082,0.2305,"26","10","09","01",2,"194+195",2021-10-26,3,NA,194,195
"42","M5","26/10/21","09:01:47",1,1441,449,911.6,431,0,0,0,20,0,0,0,0,0,25,-11,60,0.0082,0.2305,"26","10","09","01",2,"194+195",2021-10-26,3,NA,194,195
"43","M5","26/10/21","09:01:48",1,1442,452,911.6,431,0,0,0,20,0,0,0,0,0,25,-11,60,0.0082,0.2305,"26","10","09","01",2,"194+195",2021-10-26,3,NA,194,195
"44","M5","26/10/21","09:01:49",1,1443,454,911.5,431,0,0,0,20,0,0,0,0,0,25,-11,60,0.0082,0.2305,"26","10","09","01",2,"194+195",2021-10-26,3,NA,194,195
"45","M5","26/10/21","09:01:50",1,1444,455,911.5,431,0,0,0,20,0,0,0,0,0,25,-11,60,0.0082,0.2305,"26","10","09","01",2,"194+195",2021-10-26,3,NA,194,195
"46","M5","26/10/21","09:01:51",1,1445,455,911.5,431,0,0,0,20,0,0,0,0,0,25,-11,60,0.0082,0.2305,"26","10","09","01",2,"194+195",2021-10-26,3,NA,194,195
"47","M5","26/10/21","09:01:52",1,1446,453,911.5,431,0,0,0,20,0,0,0,0,0,25,-11,60,0.0082,0.2305,"26","10","09","01",2,"194+195",2021-10-26,3,NA,194,195
"48","M5","26/10/21","09:01:53",1,1447,451,911.5,431,0,0,0,20,0,0,0,0,0,25,-11,60,0.0082,0.2305,"26","10","09","01",2,"194+195",2021-10-26,3,NA,194,195
"49","M5","26/10/21","09:01:54",1,1448,449,911.6,431,0,0,0,20,0,0,0,0,0,25,-11,60,0.0082,0.2305,"26","10","09","01",2,"194+195",2021-10-26,3,NA,194,195
"50","M5","26/10/21","09:01:55",1,1449,448,911.6,431,0,0,0,20,0,0,0,0,0,25,-11,60,0.0082,0.2305,"26","10","09","01",2,"194+195",2021-10-26,3,NA,194,195
"51","M5","26/10/21","09:01:56",1,1450,447,911.6,431,0,0,0,20,0,0,0,0,0,25,-11,60,0.0082,0.2305,"26","10","09","01",2,"194+195",2021-10-26,3,NA,194,195
"52","M5","26/10/21","09:01:57",1,1451,447,911.6,431,0,0,0,20,0,0,0,0,0,25,-11,60,0.0082,0.2305,"26","10","09","01",2,"194+195",2021-10-26,3,NA,194,195
"53","R5","26/10/21","09:01:20",1,1414,445,911.6,432,0,0,0,0,0,0,0,0,0,25,-11,60,0.0082,0.2305,"26","10","09","01",2,"194+195",2021-10-26,3,NA,194,195
"54","End",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","M3","26/10/21","09:02:03",1,1457,448,911.5,431,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"26","10","09","02",2,"194+195",2021-10-26,3,NA,194,195
"56","M3","26/10/21","09:02:08",1,1462,447,911.5,431,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"26","10","09","02",2,"194+195",2021-10-26,3,NA,194,195
"57","M3","26/10/21","09:02:13",1,1467,447,911.5,432,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"26","10","09","02",2,"194+195",2021-10-26,3,NA,194,195
"58","M3","26/10/21","09:02:18",1,1472,447,911.5,431,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"26","10","09","02",2,"194+195",2021-10-26,3,NA,194,195
"59","M3","26/10/21","09:02:23",1,1477,464,911.6,431,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"26","10","09","02",2,"194+195",2021-10-26,3,NA,194,195
"60","M3","26/10/21","09:02:28",1,1482,487,911.6,431,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"26","10","09","02",2,"194+195",2021-10-26,3,NA,194,195
"61","M3","26/10/21","09:02:33",1,1487,455,911.6,431,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"26","10","09","02",2,"194+195",2021-10-26,3,NA,194,195
"62","M3","26/10/21","09:02:38",1,1492,448,911.6,431,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"26","10","09","02",2,"194+195",2021-10-26,3,NA,194,195
"63","Start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","M5","26/10/21","09:02:40",1,1494,448,911.6,431,0,0,0,0,0,0,0,0,0,20,0,1,0,0,"26","10","09","02",2,"194+195",2021-10-26,3,NA,194,195
"65","M5","26/10/21","09:02:41",1,1495,449,911.6,430,0,0,0,0,0,0,0,0,0,20,1,2,0,0,"26","10","09","02",2,"194+195",2021-10-26,3,NA,194,195
"66","M5","26/10/21","09:02:42",1,1496,450,911.6,431,0,0,0,0,0,0,0,0,0,20,2,3,0,0,"26","10","09","02",2,"194+195",2021-10-26,3,NA,194,195
"67","M5","26/10/21","09:02:43",1,1497,450,911.6,431,0,0,0,0,0,0,0,0,0,20,2,4,0,0,"26","10","09","02",2,"194+195",2021-10-26,3,NA,194,195
"68","M5","26/10/21","09:02:44",1,1498,449,911.6,431,0,0,0,0,0,0,0,0,0,20,1,5,0,0,"26","10","09","02",2,"194+195",2021-10-26,3,NA,194,195
"69","M5","26/10/21","09:02:45",1,1499,449,911.6,431,0,0,0,0,0,0,0,0,0,20,1,6,0,0,"26","10","09","02",2,"194+195",2021-10-26,3,NA,194,195
"70","M5","26/10/21","09:02:46",1,1500,449,911.6,431,0,0,0,0,0,0,0,0,0,20,1,7,0,0,"26","10","09","02",2,"194+195",2021-10-26,3,NA,194,195
"71","M5","26/10/21","09:02:47",1,1501,449,911.6,431,0,0,0,0,0,0,0,0,0,20,2,8,0,0,"26","10","09","02",2,"194+195",2021-10-26,3,NA,194,195
"72","M5","26/10/21","09:02:48",1,1502,450,911.6,431,0,0,0,0,0,0,0,0,0,20,2,9,0,0,"26","10","09","02",2,"194+195",2021-10-26,3,NA,194,195
"73","M5","26/10/21","09:02:49",1,1503,450,911.6,432,0,0,0,0,0,0,0,0,0,25,2,10,0,0,"26","10","09","02",2,"194+195",2021-10-26,3,NA,194,195
"74","M5","26/10/21","09:02:50",1,1504,450,911.6,432,0,0,0,0,0,0,0,0,0,25,3,11,0,0,"26","10","09","02",2,"194+195",2021-10-26,3,NA,194,195
"75","M5","26/10/21","09:02:51",1,1505,450,911.6,431,0,0,0,0,0,0,0,0,0,25,2,12,0,0,"26","10","09","02",2,"194+195",2021-10-26,3,NA,194,195
"76","M5","26/10/21","09:02:52",1,1506,450,911.6,431,0,0,0,0,0,0,0,0,0,25,2,13,-0.1769,0.2133,"26","10","09","02",2,"194+195",2021-10-26,3,NA,194,195
"77","M5","26/10/21","09:02:53",1,1507,450,911.5,431,0,0,0,0,0,0,0,0,0,25,2,14,-0.221,0.0537,"26","10","09","02",2,"194+195",2021-10-26,3,NA,194,195
"78","M5","26/10/21","09:02:54",1,1508,449,911.5,431,0,0,0,0,0,0,0,0,0,25,1,15,-0.2829,0.0393,"26","10","09","02",2,"194+195",2021-10-26,3,NA,194,195
"79","M5","26/10/21","09:02:55",1,1509,449,911.5,431,0,0,0,0,0,0,0,0,0,25,1,16,-0.3346,0.0095,"26","10","09","02",2,"194+195",2021-10-26,3,NA,194,195
"80","M5","26/10/21","09:02:56",1,1510,448,911.5,431,0,0,0,0,0,0,0,0,0,25,0,17,-0.3687,-0.0485,"26","10","09","02",2,"194+195",2021-10-26,3,NA,194,195
"81","M5","26/10/21","09:02:57",1,1511,448,911.5,431,0,0,0,0,0,0,0,0,0,25,1,18,-0.3533,-0.2096,"26","10","09","02",2,"194+195",2021-10-26,3,NA,194,195
"82","M5","26/10/21","09:02:58",1,1512,449,911.5,431,0,0,0,21,0,0,0,0,0,25,1,19,-0.3121,-0.3723,"26","10","09","02",2,"194+195",2021-10-26,3,NA,194,195
"83","M5","26/10/21","09:02:59",1,1513,448,911.5,431,0,0,0,21,0,0,0,0,0,25,1,20,-0.2795,-0.4462,"26","10","09","02",2,"194+195",2021-10-26,3,NA,194,195
"84","M5","26/10/21","09:03:00",1,1514,449,911.5,431,0,0,0,21,0,0,0,0,0,25,1,21,-0.2421,-0.5069,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"85","M5","26/10/21","09:03:01",1,1515,449,911.5,431,0,0,0,21,0,0,0,0,0,25,1,22,-0.1947,-0.5768,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"86","M5","26/10/21","09:03:02",1,1516,449,911.5,431,0,0,0,21,0,0,0,0,0,25,1,23,-0.1638,-0.574,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"87","M5","26/10/21","09:03:03",1,1517,449,911.6,431,0,0,0,21,0,0,0,0,0,25,1,24,-0.1489,-0.5223,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"88","M5","26/10/21","09:03:04",1,1518,449,911.6,431,0,0,0,21,0,0,0,0,0,25,1,25,-0.1376,-0.4733,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"89","M5","26/10/21","09:03:05",1,1519,448,911.6,431,0,0,0,21,0,0,0,0,0,25,0,26,-0.1408,-0.3913,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"90","M5","26/10/21","09:03:06",1,1520,447,911.6,431,0,0,0,21,0,0,0,0,0,25,-1,27,-0.1567,-0.2889,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"91","M5","26/10/21","09:03:07",1,1521,447,911.6,431,0,0,0,21,0,0,0,0,0,25,-1,28,-0.17,-0.2194,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"92","M5","26/10/21","09:03:08",1,1522,447,911.6,431,0,0,0,21,0,0,0,0,0,25,-1,29,-0.1775,-0.1854,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"93","M5","26/10/21","09:03:09",1,1523,447,911.6,431,0,0,0,21,0,0,0,0,0,25,-1,30,-0.1775,-0.1841,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"94","M5","26/10/21","09:03:10",1,1524,447,911.6,431,0,0,0,21,0,0,0,0,0,25,0,31,-0.1742,-0.1942,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"95","M5","26/10/21","09:03:11",1,1525,447,911.6,431,0,0,0,21,0,0,0,0,0,25,-1,32,-0.1757,-0.1858,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"96","M5","26/10/21","09:03:12",1,1526,447,911.6,431,0,0,0,21,0,0,0,0,0,25,-1,33,-0.1784,-0.1751,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"97","M5","26/10/21","09:03:13",1,1527,447,911.6,431,0,0,0,21,0,0,0,0,0,25,-1,34,-0.1785,-0.1752,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"98","M5","26/10/21","09:03:14",1,1528,447,911.6,431,0,0,0,21,0,0,0,0,0,25,-1,35,-0.1739,-0.1914,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"99","M5","26/10/21","09:03:15",1,1529,447,911.6,431,0,0,0,21,0,0,0,0,0,25,-1,36,-0.1664,-0.2152,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"100","M5","26/10/21","09:03:16",1,1530,447,911.6,431,0,0,0,21,0,0,0,0,0,25,-1,37,-0.1589,-0.2349,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"101","M5","26/10/21","09:03:17",1,1531,447,911.6,431,0,0,0,21,0,0,0,0,0,25,-1,38,-0.1513,-0.2517,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"102","M5","26/10/21","09:03:18",1,1532,448,911.6,431,0,0,0,21,0,0,0,0,0,25,0,39,-0.14,-0.279,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"103","M5","26/10/21","09:03:19",1,1533,450,911.6,430,0,0,0,21,0,0,0,0,0,25,3,40,-0.1104,-0.3669,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"104","M5","26/10/21","09:03:20",1,1534,455,911.6,430,0,0,0,21,0,0,0,0,0,25,7,41,-0.0569,-0.527,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"105","M5","26/10/21","09:03:21",1,1535,457,911.6,430,0,0,0,21,0,0,0,0,0,25,9,42,0.0049,-0.6934,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"106","M5","26/10/21","09:03:22",1,1536,457,911.6,431,0,0,0,21,0,0,0,0,0,25,10,43,0.0579,-0.8052,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"107","M5","26/10/21","09:03:23",1,1537,457,911.6,430,0,0,0,21,0,0,0,0,0,25,9,44,0.0968,-0.8512,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"108","M5","26/10/21","09:03:24",1,1538,458,911.6,430,0,0,0,21,0,0,0,0,0,25,10,45,0.1353,-0.8894,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"109","M5","26/10/21","09:03:26",1,1539,460,911.6,431,0,0,0,21,0,0,0,0,0,25,12,46,0.1778,-0.9372,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"110","M5","26/10/21","09:03:27",1,1540,461,911.6,431,0,0,0,21,0,0,0,0,0,25,13,47,0.2192,-0.9749,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"111","M5","26/10/21","09:03:28",1,1541,462,911.6,431,0,0,0,21,0,0,0,0,0,25,14,48,0.2569,-0.9945,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"112","M5","26/10/21","09:03:29",1,1542,462,911.6,431,0,0,0,21,0,0,0,0,0,25,14,49,0.289,-0.9915,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"113","M5","26/10/21","09:03:30",1,1543,461,911.6,431,0,0,0,21,0,0,0,0,0,25,13,50,0.3109,-0.9518,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"114","M5","26/10/21","09:03:31",1,1544,458,911.6,431,0,0,0,21,0,0,0,0,0,25,10,51,0.3174,-0.8599,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"115","M5","26/10/21","09:03:32",1,1545,454,911.6,431,0,0,0,21,0,0,0,0,0,25,7,52,0.3089,-0.7235,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"116","M5","26/10/21","09:03:33",1,1546,452,911.6,432,0,0,0,21,0,0,0,0,0,25,4,53,0.2903,-0.5647,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"117","M5","26/10/21","09:03:34",1,1547,450,911.6,432,0,0,0,21,0,0,0,0,0,25,2,54,0.2667,-0.4049,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"118","M5","26/10/21","09:03:35",1,1548,449,911.6,432,0,0,0,21,0,0,0,0,0,25,1,55,0.2421,-0.2576,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"119","M5","26/10/21","09:03:36",1,1549,448,911.6,431,0,0,0,21,0,0,0,0,0,25,0,56,0.218,-0.1278,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"120","M5","26/10/21","09:03:37",1,1550,449,911.6,431,0,0,0,21,0,0,0,0,0,25,1,57,0.1991,-0.0298,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"121","M5","26/10/21","09:03:38",1,1551,452,911.6,431,0,0,0,21,0,0,0,0,0,25,4,58,0.1896,0.0233,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"122","M5","26/10/21","09:03:39",1,1552,455,911.6,431,0,0,0,21,0,0,0,0,0,25,7,59,0.1892,0.0378,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"123","M5","26/10/21","09:03:40",1,1553,457,911.6,430,0,0,0,21,0,0,0,0,0,25,9,60,0.1934,0.0334,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"124","M5","26/10/21","09:03:41",1,1554,457,911.6,431,0,0,0,20,0,0,0,0,0,25,9,60,0.1934,0.0334,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"125","M5","26/10/21","09:03:42",1,1555,456,911.6,431,0,0,0,20,0,0,0,0,0,25,9,60,0.1934,0.0334,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"126","M5","26/10/21","09:03:43",1,1556,454,911.6,431,0,0,0,20,0,0,0,0,0,25,9,60,0.1934,0.0334,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"127","M5","26/10/21","09:03:44",1,1557,452,911.6,431,0,0,0,20,0,0,0,0,0,25,9,60,0.1934,0.0334,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"128","M5","26/10/21","09:03:45",1,1558,451,911.6,431,0,0,0,20,0,0,0,0,0,25,9,60,0.1934,0.0334,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"129","M5","26/10/21","09:03:46",1,1559,452,911.6,431,0,0,0,20,0,0,0,0,0,25,9,60,0.1934,0.0334,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"130","M5","26/10/21","09:03:47",1,1560,452,911.6,431,0,0,0,20,0,0,0,0,0,25,9,60,0.1934,0.0334,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"131","M5","26/10/21","09:03:48",1,1561,451,911.6,431,0,0,0,20,0,0,0,0,0,25,9,60,0.1934,0.0334,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"132","M5","26/10/21","09:03:49",1,1562,450,911.6,431,0,0,0,20,0,0,0,0,0,25,9,60,0.1934,0.0334,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"133","M5","26/10/21","09:03:50",1,1563,449,911.6,432,0,0,0,20,0,0,0,0,0,25,9,60,0.1934,0.0334,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"134","M5","26/10/21","09:03:51",1,1564,448,911.6,431,0,0,0,20,0,0,0,0,0,25,9,60,0.1934,0.0334,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"135","M5","26/10/21","09:03:52",1,1565,449,911.6,431,0,0,0,20,0,0,0,0,0,25,9,60,0.1934,0.0334,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"136","M5","26/10/21","09:03:53",1,1566,448,911.6,431,0,0,0,20,0,0,0,0,0,25,9,60,0.1934,0.0334,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"137","M5","26/10/21","09:03:54",1,1567,449,911.6,432,0,0,0,20,0,0,0,0,0,25,9,60,0.1934,0.0334,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"138","M5","26/10/21","09:03:55",1,1568,450,911.6,431,0,0,0,20,0,0,0,0,0,25,9,60,0.1934,0.0334,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"139","M5","26/10/21","09:03:56",1,1569,450,911.6,431,0,0,0,20,0,0,0,0,0,25,9,60,0.1934,0.0334,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
"140","M5","26/10/21","09:03:57",1,1570,450,911.6,431,0,0,0,20,0,0,0,0,0,25,9,60,0.1934,0.0334,"26","10","09","03",2,"194+195",2021-10-26,3,NA,194,195
