DATATYPE	 IR Spectrum
XYUNITS	 Wavenumber;Absorbance
DECIMALSYMBOL	 .
599.8177	 0.0963
601.7464	 0.0953
603.6751	 0.0953
605.6037	 0.0955
607.5324	 0.0946
609.4611	 0.0936
611.3898	 0.0925
613.3184	 0.0913
615.2471	 0.0908
617.1758	 0.0903
619.1045	 0.0895
621.0331	 0.0889
622.9618	 0.0878
624.8905	 0.0871
626.8192	 0.0869
628.7478	 0.0863
630.6765	 0.0853
632.6052	 0.0844
634.5339	 0.0833
636.4625	 0.0823
638.3912	 0.0818
640.3199	 0.0814
642.2485	 0.0811
644.1772	 0.0806
646.1059	 0.0800
648.0346	 0.0794
649.9632	 0.0787
651.8919	 0.0782
653.8206	 0.0781
655.7493	 0.0779
657.6779	 0.0776
659.6066	 0.0775
661.5353	 0.0772
663.4640	 0.0767
665.3926	 0.0763
667.3213	 0.0755
669.2500	 0.0740
671.1787	 0.0729
673.1073	 0.0716
675.0360	 0.0701
676.9647	 0.0685
678.8934	 0.0670
680.8220	 0.0658
682.7507	 0.0649
684.6794	 0.0642
686.6081	 0.0637
688.5367	 0.0632
690.4654	 0.0626
692.3941	 0.0621
694.3228	 0.0618
696.2514	 0.0615
698.1801	 0.0610
700.1088	 0.0605
702.0375	 0.0601
703.9661	 0.0597
705.8948	 0.0592
707.8235	 0.0587
709.7521	 0.0583
711.6808	 0.0578
713.6095	 0.0574
715.5382	 0.0568
717.4668	 0.0563
719.3955	 0.0559
721.3242	 0.0555
723.2529	 0.0551
725.1815	 0.0547
727.1102	 0.0543
729.0389	 0.0538
730.9676	 0.0533
732.8962	 0.0529
734.8249	 0.0526
736.7536	 0.0522
738.6823	 0.0519
740.6109	 0.0516
742.5396	 0.0514
744.4683	 0.0511
746.3970	 0.0508
748.3256	 0.0504
750.2543	 0.0500
752.1830	 0.0497
754.1117	 0.0494
756.0403	 0.0491
757.9690	 0.0489
759.8977	 0.0487
761.8264	 0.0485
763.7550	 0.0482
765.6837	 0.0480
767.6124	 0.0477
769.5411	 0.0474
771.4697	 0.0471
773.3984	 0.0468
775.3271	 0.0464
777.2557	 0.0461
779.1844	 0.0457
781.1131	 0.0454
783.0418	 0.0451
784.9704	 0.0448
786.8991	 0.0446
788.8278	 0.0445
790.7565	 0.0444
792.6851	 0.0444
794.6138	 0.0444
796.5425	 0.0445
798.4712	 0.0448
800.3998	 0.0451
802.3285	 0.0453
804.2572	 0.0454
806.1859	 0.0454
808.1145	 0.0454
810.0432	 0.0452
811.9719	 0.0449
813.9006	 0.0443
815.8292	 0.0437
817.7579	 0.0430
819.6866	 0.0424
821.6153	 0.0418
823.5439	 0.0412
825.4726	 0.0408
827.4013	 0.0404
829.3300	 0.0401
831.2586	 0.0399
833.1873	 0.0397
835.1160	 0.0394
837.0447	 0.0391
838.9733	 0.0388
840.9020	 0.0386
842.8307	 0.0386
844.7594	 0.0387
846.6880	 0.0389
848.6167	 0.0391
850.5454	 0.0395
852.4740	 0.0399
854.4027	 0.0404
856.3314	 0.0407
858.2601	 0.0410
860.1887	 0.0412
862.1174	 0.0413
864.0461	 0.0415
865.9748	 0.0417
867.9034	 0.0418
869.8321	 0.0418
871.7608	 0.0419
873.6895	 0.0420
875.6181	 0.0422
877.5468	 0.0424
879.4755	 0.0427
881.4042	 0.0430
883.3328	 0.0434
885.2615	 0.0439
887.1902	 0.0445
889.1189	 0.0452
891.0475	 0.0458
892.9762	 0.0463
894.9049	 0.0465
896.8336	 0.0464
898.7622	 0.0461
900.6909	 0.0455
902.6196	 0.0447
904.5483	 0.0438
906.4769	 0.0429
908.4056	 0.0421
910.3343	 0.0415
912.2630	 0.0410
914.1916	 0.0408
916.1203	 0.0407
918.0490	 0.0408
919.9776	 0.0410
921.9063	 0.0412
923.8350	 0.0416
925.7637	 0.0420
927.6923	 0.0425
929.6210	 0.0431
931.5497	 0.0437
933.4784	 0.0443
935.4070	 0.0449
937.3357	 0.0456
939.2644	 0.0463
941.1931	 0.0471
943.1217	 0.0480
945.0504	 0.0489
946.9791	 0.0499
948.9078	 0.0509
950.8364	 0.0521
952.7651	 0.0533
954.6938	 0.0546
956.6225	 0.0559
958.5511	 0.0574
960.4798	 0.0588
962.4085	 0.0602
964.3372	 0.0615
966.2658	 0.0629
968.1945	 0.0643
970.1232	 0.0658
972.0519	 0.0675
973.9805	 0.0695
975.9092	 0.0720
977.8379	 0.0749
979.7666	 0.0783
981.6952	 0.0822
983.6239	 0.0864
985.5526	 0.0908
987.4812	 0.0950
989.4099	 0.0989
991.3386	 0.1023
993.2673	 0.1051
995.1959	 0.1073
997.1246	 0.1093
999.0533	 0.1112
1000.9820	 0.1133
1002.9106	 0.1157
1004.8393	 0.1185
1006.7680	 0.1216
1008.6967	 0.1253
1010.6253	 0.1294
1012.5540	 0.1336
1014.4827	 0.1376
1016.4114	 0.1412
1018.3400	 0.1443
1020.2687	 0.1466
1022.1974	 0.1481
1024.1261	 0.1488
1026.0547	 0.1487
1027.9834	 0.1480
1029.9121	 0.1468
1031.8408	 0.1451
1033.7694	 0.1428
1035.6981	 0.1402
1037.6268	 0.1377
1039.5555	 0.1353
1041.4841	 0.1335
1043.4128	 0.1322
1045.3415	 0.1313
1047.2702	 0.1305
1049.1988	 0.1298
1051.1275	 0.1290
1053.0562	 0.1279
1054.9849	 0.1265
1056.9135	 0.1249
1058.8422	 0.1230
1060.7709	 0.1208
1062.6995	 0.1182
1064.6282	 0.1155
1066.5569	 0.1129
1068.4856	 0.1102
1070.4142	 0.1074
1072.3429	 0.1046
1074.2716	 0.1017
1076.2003	 0.0990
1078.1289	 0.0963
1080.0576	 0.0937
1081.9863	 0.0917
1083.9150	 0.0900
1085.8436	 0.0884
1087.7723	 0.0870
1089.7010	 0.0857
1091.6297	 0.0842
1093.5583	 0.0825
1095.4870	 0.0808
1097.4157	 0.0792
1099.3444	 0.0777
1101.2730	 0.0762
1103.2017	 0.0749
1105.1304	 0.0737
1107.0591	 0.0725
1108.9877	 0.0714
1110.9164	 0.0701
1112.8451	 0.0688
1114.7738	 0.0673
1116.7024	 0.0660
1118.6311	 0.0647
1120.5598	 0.0635
1122.4885	 0.0625
1124.4171	 0.0613
1126.3458	 0.0601
1128.2745	 0.0588
1130.2031	 0.0576
1132.1318	 0.0565
1134.0605	 0.0557
1135.9892	 0.0550
1137.9178	 0.0545
1139.8465	 0.0541
1141.7752	 0.0538
1143.7039	 0.0534
1145.6325	 0.0531
1147.5612	 0.0528
1149.4899	 0.0528
1151.4186	 0.0529
1153.3472	 0.0529
1155.2759	 0.0527
1157.2046	 0.0522
1159.1333	 0.0510
1161.0619	 0.0492
1162.9906	 0.0469
1164.9193	 0.0443
1166.8480	 0.0414
1168.7766	 0.0387
1170.7053	 0.0362
1172.6340	 0.0341
1174.5627	 0.0322
1176.4913	 0.0308
1178.4200	 0.0297
1180.3487	 0.0288
1182.2774	 0.0283
1184.2060	 0.0281
1186.1347	 0.0281
1188.0634	 0.0284
1189.9921	 0.0288
1191.9207	 0.0294
1193.8494	 0.0301
1195.7781	 0.0310
1197.7068	 0.0320
1199.6354	 0.0330
1201.5641	 0.0342
1203.4928	 0.0353
1205.4214	 0.0364
1207.3501	 0.0374
1209.2788	 0.0383
1211.2075	 0.0390
1213.1361	 0.0396
1215.0648	 0.0401
1216.9935	 0.0405
1218.9222	 0.0409
1220.8508	 0.0412
1222.7795	 0.0415
1224.7082	 0.0418
1226.6369	 0.0419
1228.5655	 0.0420
1230.4942	 0.0419
1232.4229	 0.0418
1234.3516	 0.0415
1236.2802	 0.0413
1238.2089	 0.0412
1240.1376	 0.0411
1242.0663	 0.0412
1243.9949	 0.0414
1245.9236	 0.0417
1247.8523	 0.0422
1249.7810	 0.0428
1251.7096	 0.0436
1253.6383	 0.0444
1255.5670	 0.0453
1257.4957	 0.0462
1259.4243	 0.0469
1261.3530	 0.0475
1263.2817	 0.0478
1265.2104	 0.0478
1267.1390	 0.0474
1269.0677	 0.0467
1270.9964	 0.0456
1272.9250	 0.0442
1274.8537	 0.0426
1276.7824	 0.0409
1278.7111	 0.0392
1280.6397	 0.0376
1282.5684	 0.0362
1284.4971	 0.0348
1286.4258	 0.0337
1288.3544	 0.0328
1290.2831	 0.0321
1292.2118	 0.0316
1294.1405	 0.0313
1296.0691	 0.0311
1297.9978	 0.0309
1299.9265	 0.0309
1301.8552	 0.0309
1303.7838	 0.0310
1305.7125	 0.0312
1307.6412	 0.0314
1309.5699	 0.0316
1311.4985	 0.0319
1313.4272	 0.0321
1315.3559	 0.0322
1317.2846	 0.0323
1319.2132	 0.0323
1321.1419	 0.0322
1323.0706	 0.0320
1324.9993	 0.0319
1326.9279	 0.0318
1328.8566	 0.0318
1330.7853	 0.0317
1332.7140	 0.0317
1334.6426	 0.0316
