DATATYPE	 IR Spectrum
XYUNITS	 Wavenumber;Absorbance
DECIMALSYMBOL	 .
599.8177	 0.0929
601.7464	 0.0924
603.6751	 0.0919
605.6037	 0.0912
607.5324	 0.0903
609.4611	 0.0894
611.3898	 0.0885
613.3184	 0.0877
615.2471	 0.0869
617.1758	 0.0862
619.1045	 0.0852
621.0331	 0.0840
622.9618	 0.0832
624.8905	 0.0823
626.8192	 0.0817
628.7478	 0.0815
630.6765	 0.0812
632.6052	 0.0806
634.5339	 0.0799
636.4625	 0.0790
638.3912	 0.0782
640.3199	 0.0778
642.2485	 0.0772
644.1772	 0.0767
646.1059	 0.0763
648.0346	 0.0760
649.9632	 0.0756
651.8919	 0.0751
653.8206	 0.0746
655.7493	 0.0744
657.6779	 0.0742
659.6066	 0.0740
661.5353	 0.0736
663.4640	 0.0730
665.3926	 0.0726
667.3213	 0.0724
669.2500	 0.0710
671.1787	 0.0695
673.1073	 0.0683
675.0360	 0.0670
676.9647	 0.0657
678.8934	 0.0644
680.8220	 0.0634
682.7507	 0.0625
684.6794	 0.0619
686.6081	 0.0614
688.5367	 0.0609
690.4654	 0.0605
692.3941	 0.0601
694.3228	 0.0596
696.2514	 0.0591
698.1801	 0.0588
700.1088	 0.0584
702.0375	 0.0580
703.9661	 0.0575
705.8948	 0.0571
707.8235	 0.0566
709.7521	 0.0562
711.6808	 0.0557
713.6095	 0.0552
715.5382	 0.0548
717.4668	 0.0544
719.3955	 0.0540
721.3242	 0.0535
723.2529	 0.0531
725.1815	 0.0527
727.1102	 0.0522
729.0389	 0.0518
730.9676	 0.0513
732.8962	 0.0510
734.8249	 0.0506
736.7536	 0.0504
738.6823	 0.0501
740.6109	 0.0498
742.5396	 0.0494
744.4683	 0.0492
746.3970	 0.0488
748.3256	 0.0484
750.2543	 0.0481
752.1830	 0.0478
754.1117	 0.0476
756.0403	 0.0474
757.9690	 0.0472
759.8977	 0.0469
761.8264	 0.0467
763.7550	 0.0465
765.6837	 0.0462
767.6124	 0.0459
769.5411	 0.0457
771.4697	 0.0454
773.3984	 0.0451
775.3271	 0.0448
777.2557	 0.0446
779.1844	 0.0444
781.1131	 0.0441
783.0418	 0.0438
784.9704	 0.0433
786.8991	 0.0429
788.8278	 0.0426
790.7565	 0.0424
792.6851	 0.0423
794.6138	 0.0423
796.5425	 0.0424
798.4712	 0.0425
800.3998	 0.0426
802.3285	 0.0427
804.2572	 0.0428
806.1859	 0.0428
808.1145	 0.0428
810.0432	 0.0427
811.9719	 0.0424
813.9006	 0.0420
815.8292	 0.0415
817.7579	 0.0410
819.6866	 0.0405
821.6153	 0.0400
823.5439	 0.0397
825.4726	 0.0393
827.4013	 0.0390
829.3300	 0.0388
831.2586	 0.0385
833.1873	 0.0383
835.1160	 0.0381
837.0447	 0.0378
838.9733	 0.0375
840.9020	 0.0372
842.8307	 0.0370
844.7594	 0.0369
846.6880	 0.0370
848.6167	 0.0372
850.5454	 0.0374
852.4740	 0.0377
854.4027	 0.0379
856.3314	 0.0381
858.2601	 0.0383
860.1887	 0.0385
862.1174	 0.0385
864.0461	 0.0385
865.9748	 0.0386
867.9034	 0.0386
869.8321	 0.0387
871.7608	 0.0387
873.6895	 0.0388
875.6181	 0.0390
877.5468	 0.0392
879.4755	 0.0395
881.4042	 0.0399
883.3328	 0.0402
885.2615	 0.0407
887.1902	 0.0411
889.1189	 0.0416
891.0475	 0.0420
892.9762	 0.0424
894.9049	 0.0426
896.8336	 0.0425
898.7622	 0.0421
900.6909	 0.0415
902.6196	 0.0409
904.5483	 0.0401
906.4769	 0.0394
908.4056	 0.0388
910.3343	 0.0382
912.2630	 0.0378
914.1916	 0.0376
916.1203	 0.0375
918.0490	 0.0376
919.9776	 0.0378
921.9063	 0.0381
923.8350	 0.0384
925.7637	 0.0387
927.6923	 0.0392
929.6210	 0.0396
931.5497	 0.0401
933.4784	 0.0406
935.4070	 0.0412
937.3357	 0.0419
939.2644	 0.0426
941.1931	 0.0433
943.1217	 0.0441
945.0504	 0.0449
946.9791	 0.0458
948.9078	 0.0468
950.8364	 0.0479
952.7651	 0.0490
954.6938	 0.0502
956.6225	 0.0515
958.5511	 0.0528
960.4798	 0.0541
962.4085	 0.0554
964.3372	 0.0567
966.2658	 0.0579
968.1945	 0.0591
970.1232	 0.0605
972.0519	 0.0620
973.9805	 0.0636
975.9092	 0.0656
977.8379	 0.0679
979.7666	 0.0706
981.6952	 0.0737
983.6239	 0.0771
985.5526	 0.0806
987.4812	 0.0841
989.4099	 0.0874
991.3386	 0.0903
993.2673	 0.0928
995.1959	 0.0949
997.1246	 0.0967
999.0533	 0.0985
1000.9820	 0.1005
1002.9106	 0.1027
1004.8393	 0.1052
1006.7680	 0.1081
1008.6967	 0.1114
1010.6253	 0.1150
1012.5540	 0.1188
1014.4827	 0.1225
1016.4114	 0.1258
1018.3400	 0.1287
1020.2687	 0.1310
1022.1974	 0.1326
1024.1261	 0.1335
1026.0547	 0.1338
1027.9834	 0.1334
1029.9121	 0.1325
1031.8408	 0.1312
1033.7694	 0.1295
1035.6981	 0.1276
1037.6268	 0.1255
1039.5555	 0.1236
1041.4841	 0.1221
1043.4128	 0.1210
1045.3415	 0.1202
1047.2702	 0.1194
1049.1988	 0.1185
1051.1275	 0.1175
1053.0562	 0.1164
1054.9849	 0.1151
1056.9135	 0.1135
1058.8422	 0.1118
1060.7709	 0.1098
1062.6995	 0.1076
1064.6282	 0.1053
1066.5569	 0.1031
1068.4856	 0.1010
1070.4142	 0.0987
1072.3429	 0.0964
1074.2716	 0.0940
1076.2003	 0.0916
1078.1289	 0.0894
1080.0576	 0.0873
1081.9863	 0.0854
1083.9150	 0.0838
1085.8436	 0.0824
1087.7723	 0.0810
1089.7010	 0.0796
1091.6297	 0.0781
1093.5583	 0.0765
1095.4870	 0.0749
1097.4157	 0.0733
1099.3444	 0.0718
1101.2730	 0.0704
1103.2017	 0.0692
1105.1304	 0.0681
1107.0591	 0.0670
1108.9877	 0.0660
1110.9164	 0.0649
1112.8451	 0.0636
1114.7738	 0.0623
1116.7024	 0.0611
1118.6311	 0.0600
1120.5598	 0.0590
1122.4885	 0.0580
1124.4171	 0.0571
1126.3458	 0.0560
1128.2745	 0.0550
1130.2031	 0.0540
1132.1318	 0.0532
1134.0605	 0.0525
1135.9892	 0.0520
1137.9178	 0.0516
1139.8465	 0.0513
1141.7752	 0.0510
1143.7039	 0.0507
1145.6325	 0.0503
1147.5612	 0.0501
1149.4899	 0.0500
1151.4186	 0.0499
1153.3472	 0.0498
1155.2759	 0.0496
1157.2046	 0.0490
1159.1333	 0.0480
1161.0619	 0.0465
1162.9906	 0.0445
1164.9193	 0.0423
1166.8480	 0.0399
1168.7766	 0.0375
1170.7053	 0.0354
1172.6340	 0.0335
1174.5627	 0.0319
1176.4913	 0.0307
1178.4200	 0.0296
1180.3487	 0.0289
1182.2774	 0.0284
1184.2060	 0.0281
1186.1347	 0.0281
1188.0634	 0.0282
1189.9921	 0.0286
1191.9207	 0.0291
1193.8494	 0.0298
1195.7781	 0.0306
1197.7068	 0.0315
1199.6354	 0.0325
1201.5641	 0.0335
1203.4928	 0.0345
1205.4214	 0.0355
1207.3501	 0.0365
1209.2788	 0.0373
1211.2075	 0.0380
1213.1361	 0.0386
1215.0648	 0.0391
1216.9935	 0.0394
1218.9222	 0.0397
1220.8508	 0.0400
1222.7795	 0.0403
1224.7082	 0.0405
1226.6369	 0.0406
1228.5655	 0.0406
1230.4942	 0.0405
1232.4229	 0.0403
1234.3516	 0.0401
1236.2802	 0.0399
1238.2089	 0.0397
1240.1376	 0.0396
1242.0663	 0.0397
1243.9949	 0.0398
1245.9236	 0.0401
1247.8523	 0.0405
1249.7810	 0.0410
1251.7096	 0.0416
1253.6383	 0.0422
1255.5670	 0.0429
1257.4957	 0.0436
1259.4243	 0.0442
1261.3530	 0.0447
1263.2817	 0.0449
1265.2104	 0.0449
1267.1390	 0.0445
1269.0677	 0.0439
1270.9964	 0.0429
1272.9250	 0.0416
1274.8537	 0.0401
1276.7824	 0.0386
1278.7111	 0.0371
1280.6397	 0.0357
1282.5684	 0.0344
1284.4971	 0.0333
1286.4258	 0.0324
1288.3544	 0.0315
1290.2831	 0.0309
1292.2118	 0.0305
1294.1405	 0.0302
1296.0691	 0.0299
1297.9978	 0.0298
1299.9265	 0.0298
1301.8552	 0.0298
1303.7838	 0.0299
1305.7125	 0.0300
1307.6412	 0.0302
1309.5699	 0.0303
1311.4985	 0.0306
1313.4272	 0.0309
1315.3559	 0.0311
1317.2846	 0.0312
1319.2132	 0.0312
1321.1419	 0.0310
1323.0706	 0.0309
1324.9993	 0.0307
1326.9279	 0.0306
1328.8566	 0.0305
1330.7853	 0.0304
1332.7140	 0.0303
1334.6426	 0.0302
