DATATYPE	 IR Spectrum
XYUNITS	 Wavenumber;Absorbance
DECIMALSYMBOL	 .
599.8177	 0.1671
601.7464	 0.1658
603.6751	 0.1654
605.6037	 0.1653
607.5324	 0.1641
609.4611	 0.1625
611.3898	 0.1616
613.3184	 0.1606
615.2471	 0.1591
617.1758	 0.1578
619.1045	 0.1563
621.0331	 0.1548
622.9618	 0.1540
624.8905	 0.1531
626.8192	 0.1515
628.7478	 0.1499
630.6765	 0.1485
632.6052	 0.1472
634.5339	 0.1461
636.4625	 0.1453
638.3912	 0.1442
640.3199	 0.1430
642.2485	 0.1421
644.1772	 0.1411
646.1059	 0.1402
648.0346	 0.1395
649.9632	 0.1388
651.8919	 0.1380
653.8206	 0.1374
655.7493	 0.1370
657.6779	 0.1367
659.6066	 0.1365
661.5353	 0.1358
663.4640	 0.1346
665.3926	 0.1342
667.3213	 0.1351
669.2500	 0.1331
671.1787	 0.1293
673.1073	 0.1265
675.0360	 0.1242
676.9647	 0.1220
678.8934	 0.1201
680.8220	 0.1185
682.7507	 0.1170
684.6794	 0.1157
686.6081	 0.1145
688.5367	 0.1135
690.4654	 0.1126
692.3941	 0.1116
694.3228	 0.1107
696.2514	 0.1101
698.1801	 0.1092
700.1088	 0.1082
702.0375	 0.1073
703.9661	 0.1064
705.8948	 0.1055
707.8235	 0.1046
709.7521	 0.1037
711.6808	 0.1028
713.6095	 0.1019
715.5382	 0.1010
717.4668	 0.1002
719.3955	 0.0994
721.3242	 0.0983
723.2529	 0.0972
725.1815	 0.0963
727.1102	 0.0953
729.0389	 0.0944
730.9676	 0.0934
732.8962	 0.0925
734.8249	 0.0918
736.7536	 0.0911
738.6823	 0.0903
740.6109	 0.0897
742.5396	 0.0890
744.4683	 0.0883
746.3970	 0.0874
748.3256	 0.0866
750.2543	 0.0858
752.1830	 0.0851
754.1117	 0.0845
756.0403	 0.0839
757.9690	 0.0833
759.8977	 0.0828
761.8264	 0.0822
763.7550	 0.0817
765.6837	 0.0812
767.6124	 0.0807
769.5411	 0.0801
771.4697	 0.0795
773.3984	 0.0787
775.3271	 0.0779
777.2557	 0.0771
779.1844	 0.0763
781.1131	 0.0756
783.0418	 0.0749
784.9704	 0.0742
786.8991	 0.0734
788.8278	 0.0729
790.7565	 0.0726
792.6851	 0.0723
794.6138	 0.0722
796.5425	 0.0722
798.4712	 0.0722
800.3998	 0.0722
802.3285	 0.0723
804.2572	 0.0724
806.1859	 0.0724
808.1145	 0.0721
810.0432	 0.0716
811.9719	 0.0708
813.9006	 0.0698
815.8292	 0.0686
817.7579	 0.0672
819.6866	 0.0656
821.6153	 0.0642
823.5439	 0.0629
825.4726	 0.0618
827.4013	 0.0609
829.3300	 0.0601
831.2586	 0.0593
833.1873	 0.0586
835.1160	 0.0579
837.0447	 0.0572
838.9733	 0.0566
840.9020	 0.0561
842.8307	 0.0558
844.7594	 0.0557
846.6880	 0.0558
848.6167	 0.0561
850.5454	 0.0564
852.4740	 0.0568
854.4027	 0.0572
856.3314	 0.0575
858.2601	 0.0578
860.1887	 0.0579
862.1174	 0.0579
864.0461	 0.0580
865.9748	 0.0580
867.9034	 0.0579
869.8321	 0.0579
871.7608	 0.0578
873.6895	 0.0577
875.6181	 0.0575
877.5468	 0.0575
879.4755	 0.0575
881.4042	 0.0577
883.3328	 0.0579
885.2615	 0.0583
887.1902	 0.0589
889.1189	 0.0597
891.0475	 0.0605
892.9762	 0.0613
894.9049	 0.0619
896.8336	 0.0620
898.7622	 0.0615
900.6909	 0.0606
902.6196	 0.0593
904.5483	 0.0578
906.4769	 0.0562
908.4056	 0.0549
910.3343	 0.0537
912.2630	 0.0527
914.1916	 0.0521
916.1203	 0.0518
918.0490	 0.0516
919.9776	 0.0516
921.9063	 0.0518
923.8350	 0.0521
925.7637	 0.0524
927.6923	 0.0529
929.6210	 0.0535
931.5497	 0.0541
933.4784	 0.0547
935.4070	 0.0555
937.3357	 0.0563
939.2644	 0.0572
941.1931	 0.0581
943.1217	 0.0591
945.0504	 0.0602
946.9791	 0.0615
948.9078	 0.0630
950.8364	 0.0644
952.7651	 0.0661
954.6938	 0.0680
956.6225	 0.0700
958.5511	 0.0720
960.4798	 0.0741
962.4085	 0.0761
964.3372	 0.0780
966.2658	 0.0798
968.1945	 0.0816
970.1232	 0.0836
972.0519	 0.0859
973.9805	 0.0887
975.9092	 0.0923
977.8379	 0.0966
979.7666	 0.1019
981.6952	 0.1080
983.6239	 0.1146
985.5526	 0.1211
987.4812	 0.1274
989.4099	 0.1333
991.3386	 0.1388
993.2673	 0.1435
995.1959	 0.1476
997.1246	 0.1510
999.0533	 0.1540
1000.9820	 0.1571
1002.9106	 0.1604
1004.8393	 0.1641
1006.7680	 0.1686
1008.6967	 0.1740
1010.6253	 0.1802
1012.5540	 0.1870
1014.4827	 0.1939
1016.4114	 0.2003
1018.3400	 0.2057
1020.2687	 0.2101
1022.1974	 0.2131
1024.1261	 0.2148
1026.0547	 0.2154
1027.9834	 0.2148
1029.9121	 0.2131
1031.8408	 0.2104
1033.7694	 0.2066
1035.6981	 0.2017
1037.6268	 0.1965
1039.5555	 0.1921
1041.4841	 0.1891
1043.4128	 0.1876
1045.3415	 0.1870
1047.2702	 0.1871
1049.1988	 0.1872
1051.1275	 0.1869
1053.0562	 0.1861
1054.9849	 0.1846
1056.9135	 0.1824
1058.8422	 0.1793
1060.7709	 0.1749
1062.6995	 0.1696
1064.6282	 0.1641
1066.5569	 0.1591
1068.4856	 0.1545
1070.4142	 0.1501
1072.3429	 0.1458
1074.2716	 0.1414
1076.2003	 0.1369
1078.1289	 0.1326
1080.0576	 0.1288
1081.9863	 0.1257
1083.9150	 0.1234
1085.8436	 0.1218
1087.7723	 0.1203
1089.7010	 0.1189
1091.6297	 0.1175
1093.5583	 0.1161
1095.4870	 0.1146
1097.4157	 0.1131
1099.3444	 0.1117
1101.2730	 0.1103
1103.2017	 0.1089
1105.1304	 0.1075
1107.0591	 0.1060
1108.9877	 0.1045
1110.9164	 0.1027
1112.8451	 0.1004
1114.7738	 0.0975
1116.7024	 0.0946
1118.6311	 0.0920
1120.5598	 0.0899
1122.4885	 0.0879
1124.4171	 0.0860
1126.3458	 0.0839
1128.2745	 0.0819
1130.2031	 0.0802
1132.1318	 0.0790
1134.0605	 0.0782
1135.9892	 0.0778
1137.9178	 0.0776
1139.8465	 0.0777
1141.7752	 0.0777
1143.7039	 0.0776
1145.6325	 0.0774
1147.5612	 0.0772
1149.4899	 0.0771
1151.4186	 0.0773
1153.3472	 0.0775
1155.2759	 0.0773
1157.2046	 0.0766
1159.1333	 0.0750
1161.0619	 0.0723
1162.9906	 0.0685
1164.9193	 0.0637
1166.8480	 0.0585
1168.7766	 0.0536
1170.7053	 0.0492
1172.6340	 0.0457
1174.5627	 0.0429
1176.4913	 0.0408
1178.4200	 0.0393
1180.3487	 0.0381
1182.2774	 0.0373
1184.2060	 0.0368
1186.1347	 0.0367
1188.0634	 0.0369
1189.9921	 0.0374
1191.9207	 0.0382
1193.8494	 0.0392
1195.7781	 0.0405
1197.7068	 0.0420
1199.6354	 0.0436
1201.5641	 0.0453
1203.4928	 0.0468
1205.4214	 0.0483
1207.3501	 0.0497
1209.2788	 0.0508
1211.2075	 0.0518
1213.1361	 0.0528
1215.0648	 0.0536
1216.9935	 0.0544
1218.9222	 0.0551
1220.8508	 0.0559
1222.7795	 0.0565
1224.7082	 0.0570
1226.6369	 0.0574
1228.5655	 0.0576
1230.4942	 0.0575
1232.4229	 0.0573
1234.3516	 0.0571
1236.2802	 0.0568
1238.2089	 0.0566
1240.1376	 0.0567
1242.0663	 0.0570
1243.9949	 0.0575
1245.9236	 0.0582
1247.8523	 0.0590
1249.7810	 0.0600
1251.7096	 0.0611
1253.6383	 0.0624
1255.5670	 0.0637
1257.4957	 0.0651
1259.4243	 0.0664
1261.3530	 0.0674
1263.2817	 0.0679
1265.2104	 0.0680
1267.1390	 0.0675
1269.0677	 0.0664
1270.9964	 0.0648
1272.9250	 0.0626
1274.8537	 0.0600
1276.7824	 0.0574
1278.7111	 0.0548
1280.6397	 0.0523
1282.5684	 0.0500
1284.4971	 0.0480
1286.4258	 0.0462
1288.3544	 0.0448
1290.2831	 0.0438
1292.2118	 0.0430
1294.1405	 0.0425
1296.0691	 0.0423
1297.9978	 0.0423
1299.9265	 0.0424
1301.8552	 0.0427
1303.7838	 0.0430
1305.7125	 0.0434
1307.6412	 0.0439
1309.5699	 0.0445
1311.4985	 0.0452
1313.4272	 0.0458
1315.3559	 0.0461
1317.2846	 0.0462
1319.2132	 0.0461
1321.1419	 0.0456
1323.0706	 0.0450
1324.9993	 0.0446
1326.9279	 0.0444
1328.8566	 0.0442
1330.7853	 0.0442
1332.7140	 0.0441
1334.6426	 0.0440
