DATATYPE	 IR Spectrum
XYUNITS	 Wavenumber;Absorbance
DECIMALSYMBOL	 .
599.8177	 0.1231
601.7464	 0.1224
603.6751	 0.1218
605.6037	 0.1210
607.5324	 0.1199
609.4611	 0.1195
611.3898	 0.1194
613.3184	 0.1186
615.2471	 0.1179
617.1758	 0.1166
619.1045	 0.1148
621.0331	 0.1134
622.9618	 0.1128
624.8905	 0.1128
626.8192	 0.1122
628.7478	 0.1108
630.6765	 0.1096
632.6052	 0.1090
634.5339	 0.1081
636.4625	 0.1069
638.3912	 0.1060
640.3199	 0.1054
642.2485	 0.1047
644.1772	 0.1042
646.1059	 0.1038
648.0346	 0.1032
649.9632	 0.1027
651.8919	 0.1022
653.8206	 0.1017
655.7493	 0.1013
657.6779	 0.1009
659.6066	 0.1004
661.5353	 0.0998
663.4640	 0.0990
665.3926	 0.0985
667.3213	 0.0981
669.2500	 0.0964
671.1787	 0.0947
673.1073	 0.0933
675.0360	 0.0918
676.9647	 0.0902
678.8934	 0.0887
680.8220	 0.0875
682.7507	 0.0865
684.6794	 0.0858
686.6081	 0.0851
688.5367	 0.0846
690.4654	 0.0840
692.3941	 0.0836
694.3228	 0.0831
696.2514	 0.0827
698.1801	 0.0822
700.1088	 0.0817
702.0375	 0.0810
703.9661	 0.0804
705.8948	 0.0797
707.8235	 0.0790
709.7521	 0.0782
711.6808	 0.0775
713.6095	 0.0768
715.5382	 0.0761
717.4668	 0.0756
719.3955	 0.0751
721.3242	 0.0744
723.2529	 0.0736
725.1815	 0.0729
727.1102	 0.0723
729.0389	 0.0717
730.9676	 0.0712
732.8962	 0.0706
734.8249	 0.0701
736.7536	 0.0696
738.6823	 0.0691
740.6109	 0.0687
742.5396	 0.0683
744.4683	 0.0679
746.3970	 0.0674
748.3256	 0.0669
750.2543	 0.0664
752.1830	 0.0660
754.1117	 0.0657
756.0403	 0.0653
757.9690	 0.0649
759.8977	 0.0646
761.8264	 0.0642
763.7550	 0.0639
765.6837	 0.0636
767.6124	 0.0632
769.5411	 0.0628
771.4697	 0.0624
773.3984	 0.0619
775.3271	 0.0614
777.2557	 0.0609
779.1844	 0.0604
781.1131	 0.0599
783.0418	 0.0593
784.9704	 0.0587
786.8991	 0.0581
788.8278	 0.0576
790.7565	 0.0571
792.6851	 0.0568
794.6138	 0.0567
796.5425	 0.0566
798.4712	 0.0567
800.3998	 0.0567
802.3285	 0.0568
804.2572	 0.0569
806.1859	 0.0569
808.1145	 0.0568
810.0432	 0.0567
811.9719	 0.0563
813.9006	 0.0558
815.8292	 0.0553
817.7579	 0.0547
819.6866	 0.0541
821.6153	 0.0535
823.5439	 0.0530
825.4726	 0.0525
827.4013	 0.0520
829.3300	 0.0516
831.2586	 0.0513
833.1873	 0.0508
835.1160	 0.0504
837.0447	 0.0499
838.9733	 0.0495
840.9020	 0.0490
842.8307	 0.0486
844.7594	 0.0483
846.6880	 0.0482
848.6167	 0.0483
850.5454	 0.0484
852.4740	 0.0485
854.4027	 0.0487
856.3314	 0.0488
858.2601	 0.0489
860.1887	 0.0490
862.1174	 0.0490
864.0461	 0.0490
865.9748	 0.0489
867.9034	 0.0489
869.8321	 0.0489
871.7608	 0.0490
873.6895	 0.0491
875.6181	 0.0493
877.5468	 0.0495
879.4755	 0.0498
881.4042	 0.0503
883.3328	 0.0508
885.2615	 0.0513
887.1902	 0.0519
889.1189	 0.0524
891.0475	 0.0529
892.9762	 0.0533
894.9049	 0.0534
896.8336	 0.0533
898.7622	 0.0528
900.6909	 0.0520
902.6196	 0.0510
904.5483	 0.0500
906.4769	 0.0490
908.4056	 0.0482
910.3343	 0.0475
912.2630	 0.0471
914.1916	 0.0468
916.1203	 0.0467
918.0490	 0.0468
919.9776	 0.0471
921.9063	 0.0474
923.8350	 0.0477
925.7637	 0.0481
927.6923	 0.0487
929.6210	 0.0493
931.5497	 0.0499
933.4784	 0.0506
935.4070	 0.0513
937.3357	 0.0522
939.2644	 0.0530
941.1931	 0.0540
943.1217	 0.0549
945.0504	 0.0559
946.9791	 0.0570
948.9078	 0.0582
950.8364	 0.0595
952.7651	 0.0608
954.6938	 0.0624
956.6225	 0.0640
958.5511	 0.0656
960.4798	 0.0672
962.4085	 0.0688
964.3372	 0.0705
966.2658	 0.0722
968.1945	 0.0738
970.1232	 0.0754
972.0519	 0.0771
973.9805	 0.0790
975.9092	 0.0812
977.8379	 0.0838
979.7666	 0.0869
981.6952	 0.0904
983.6239	 0.0943
985.5526	 0.0984
987.4812	 0.1025
989.4099	 0.1064
991.3386	 0.1100
993.2673	 0.1132
995.1959	 0.1160
997.1246	 0.1185
999.0533	 0.1210
1000.9820	 0.1236
1002.9106	 0.1265
1004.8393	 0.1298
1006.7680	 0.1334
1008.6967	 0.1373
1010.6253	 0.1417
1012.5540	 0.1463
1014.4827	 0.1509
1016.4114	 0.1551
1018.3400	 0.1588
1020.2687	 0.1619
1022.1974	 0.1642
1024.1261	 0.1657
1026.0547	 0.1665
1027.9834	 0.1665
1029.9121	 0.1658
1031.8408	 0.1643
1033.7694	 0.1624
1035.6981	 0.1601
1037.6268	 0.1578
1039.5555	 0.1557
1041.4841	 0.1540
1043.4128	 0.1528
1045.3415	 0.1518
1047.2702	 0.1508
1049.1988	 0.1497
1051.1275	 0.1483
1053.0562	 0.1467
1054.9849	 0.1448
1056.9135	 0.1426
1058.8422	 0.1402
1060.7709	 0.1375
1062.6995	 0.1347
1064.6282	 0.1319
1066.5569	 0.1292
1068.4856	 0.1266
1070.4142	 0.1240
1072.3429	 0.1213
1074.2716	 0.1185
1076.2003	 0.1157
1078.1289	 0.1129
1080.0576	 0.1103
1081.9863	 0.1081
1083.9150	 0.1063
1085.8436	 0.1046
1087.7723	 0.1029
1089.7010	 0.1012
1091.6297	 0.0992
1093.5583	 0.0972
1095.4870	 0.0951
1097.4157	 0.0930
1099.3444	 0.0910
1101.2730	 0.0893
1103.2017	 0.0877
1105.1304	 0.0864
1107.0591	 0.0852
1108.9877	 0.0840
1110.9164	 0.0827
1112.8451	 0.0813
1114.7738	 0.0797
1116.7024	 0.0782
1118.6311	 0.0768
1120.5598	 0.0756
1122.4885	 0.0744
1124.4171	 0.0733
1126.3458	 0.0721
1128.2745	 0.0710
1130.2031	 0.0699
1132.1318	 0.0691
1134.0605	 0.0684
1135.9892	 0.0680
1137.9178	 0.0678
1139.8465	 0.0675
1141.7752	 0.0672
1143.7039	 0.0668
1145.6325	 0.0663
1147.5612	 0.0659
1149.4899	 0.0656
1151.4186	 0.0654
1153.3472	 0.0652
1155.2759	 0.0649
1157.2046	 0.0641
1159.1333	 0.0629
1161.0619	 0.0610
1162.9906	 0.0586
1164.9193	 0.0558
1166.8480	 0.0527
1168.7766	 0.0498
1170.7053	 0.0471
1172.6340	 0.0446
1174.5627	 0.0426
1176.4913	 0.0409
1178.4200	 0.0395
1180.3487	 0.0384
1182.2774	 0.0378
1184.2060	 0.0374
1186.1347	 0.0374
1188.0634	 0.0376
1189.9921	 0.0380
1191.9207	 0.0385
1193.8494	 0.0394
1195.7781	 0.0404
1197.7068	 0.0415
1199.6354	 0.0427
1201.5641	 0.0439
1203.4928	 0.0452
1205.4214	 0.0464
1207.3501	 0.0474
1209.2788	 0.0484
1211.2075	 0.0493
1213.1361	 0.0501
1215.0648	 0.0508
1216.9935	 0.0514
1218.9222	 0.0519
1220.8508	 0.0523
1222.7795	 0.0526
1224.7082	 0.0529
1226.6369	 0.0530
1228.5655	 0.0529
1230.4942	 0.0528
1232.4229	 0.0526
1234.3516	 0.0524
1236.2802	 0.0521
1238.2089	 0.0519
1240.1376	 0.0518
1242.0663	 0.0518
1243.9949	 0.0520
1245.9236	 0.0524
1247.8523	 0.0530
1249.7810	 0.0537
1251.7096	 0.0545
1253.6383	 0.0554
1255.5670	 0.0562
1257.4957	 0.0571
1259.4243	 0.0580
1261.3530	 0.0586
1263.2817	 0.0590
1265.2104	 0.0591
1267.1390	 0.0587
1269.0677	 0.0579
1270.9964	 0.0567
1272.9250	 0.0550
1274.8537	 0.0531
1276.7824	 0.0512
1278.7111	 0.0492
1280.6397	 0.0474
1282.5684	 0.0458
1284.4971	 0.0443
1286.4258	 0.0430
1288.3544	 0.0420
1290.2831	 0.0411
1292.2118	 0.0404
1294.1405	 0.0399
1296.0691	 0.0396
1297.9978	 0.0394
1299.9265	 0.0393
1301.8552	 0.0392
1303.7838	 0.0392
1305.7125	 0.0394
1307.6412	 0.0396
1309.5699	 0.0398
1311.4985	 0.0402
1313.4272	 0.0406
1315.3559	 0.0408
1317.2846	 0.0410
1319.2132	 0.0410
1321.1419	 0.0407
1323.0706	 0.0404
1324.9993	 0.0402
1326.9279	 0.0401
1328.8566	 0.0400
1330.7853	 0.0399
1332.7140	 0.0398
1334.6426	 0.0398
