"","data_format","date","time","egmplotcode","RecNo","CO2 Ref","Atm_press","Flow_rate","H2O","H2O_temp","O2","Cod_err","Out_vltg","PAR","Tsoil","Tair","RH","Column18","Column19","Day","Month","Hour","Min","Ap_Code","sample_code","Data","Plot","Round","Sample_code1","Sample_code2"
"1","M3",2021-07-30,1899-12-31 08:52:13,1,724,519,8906,415,0,0,0,24,0,0,0,0,0,NA,NA,"30","07","08","52",NA,"479+478",2021-07-30,NA,1,479,478
"2","M3",2021-07-30,1899-12-31 08:52:18,1,729,524,8906,415,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","52",NA,"479+478",2021-07-30,NA,1,479,478
"3","M3",2021-07-30,1899-12-31 08:52:23,1,734,532,8907,415,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","52",NA,"479+478",2021-07-30,NA,1,479,478
"4","M3",2021-07-30,1899-12-31 08:52:28,1,739,525,8907,414,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","52",NA,"479+478",2021-07-30,NA,1,479,478
"5","M3",2021-07-30,1899-12-31 08:52:33,1,744,522,8908,414,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","52",NA,"479+478",2021-07-30,NA,1,479,478
"6","M3",2021-07-30,1899-12-31 08:52:38,1,749,527,8908,415,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","52",NA,"479+478",2021-07-30,NA,1,479,478
"7","M3",2021-07-30,1899-12-31 08:52:43,1,754,518,8908,415,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","52",NA,"479+478",2021-07-30,NA,1,479,478
"8","M3",2021-07-30,1899-12-31 08:52:48,1,759,526,8908,414,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","52",NA,"479+478",2021-07-30,NA,1,479,478
"9","M3",2021-07-30,1899-12-31 08:52:53,1,764,509,8909,414,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","52",NA,"479+478",2021-07-30,NA,1,479,478
"10","M3",2021-07-30,1899-12-31 08:52:58,1,769,509,8909,414,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","52",NA,"479+478",2021-07-30,NA,1,479,478
"11","M3",2021-07-30,1899-12-31 08:53:03,1,774,489,8909,415,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","53",NA,"479+478",2021-07-30,NA,1,479,478
"12","M3",2021-07-30,1899-12-31 08:53:08,1,779,487,8909,415,0,0,0,25,0,0,0,0,0,NA,NA,"30","07","08","53",NA,"479+478",2021-07-30,NA,1,479,478
"13","M3",2021-07-30,1899-12-31 08:53:13,1,784,496,8909,415,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","53",NA,"479+478",2021-07-30,NA,1,479,478
"14","M3",2021-07-30,1899-12-31 08:53:18,1,789,486,8908,414,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","53",NA,"479+478",2021-07-30,NA,1,479,478
"15","M3",2021-07-30,1899-12-31 08:53:23,1,794,506,8908,414,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","53",NA,"479+478",2021-07-30,NA,1,479,478
"16","M3",2021-07-30,1899-12-31 08:53:28,1,799,529,8908,415,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","53",NA,"479+478",2021-07-30,NA,1,479,478
"17","M3",2021-07-30,1899-12-31 08:53:33,1,804,510,8908,414,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","53",NA,"479+478",2021-07-30,NA,1,479,478
"18","M3",2021-07-30,1899-12-31 08:53:38,1,809,524,8908,414,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","53",NA,"479+478",2021-07-30,NA,1,479,478
"19","M3",2021-07-30,1899-12-31 08:53:43,1,814,487,8908,414,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","53",NA,"479+478",2021-07-30,NA,1,479,478
"20","M3",2021-07-30,1899-12-31 08:53:49,1,819,495,8908,414,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","53",NA,"479+478",2021-07-30,NA,1,479,478
"21","M3",2021-07-30,1899-12-31 08:53:54,1,824,505,8908,415,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","53",NA,"479+478",2021-07-30,NA,1,479,478
"22","M3",2021-07-30,1899-12-31 08:53:59,1,829,500,8908,414,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","53",NA,"479+478",2021-07-30,NA,1,479,478
"23","M3",2021-07-30,1899-12-31 08:54:04,1,834,499,8908,414,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","54",NA,"479+478",2021-07-30,NA,1,479,478
"24","M3",2021-07-30,1899-12-31 08:54:09,1,839,495,8908,415,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","54",NA,"479+478",2021-07-30,NA,1,479,478
"25","Zero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","M3",2021-07-30,1899-12-31 08:54:40,1,870,482,8907,415,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","54",NA,"479+478",2021-07-30,NA,1,479,478
"27","M3",2021-07-30,1899-12-31 08:54:45,1,875,490,8907,415,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","54",NA,"479+478",2021-07-30,NA,1,479,478
"28","M3",2021-07-30,1899-12-31 08:54:50,1,880,488,8908,415,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","54",NA,"479+478",2021-07-30,NA,1,479,478
"29","M3",2021-07-30,1899-12-31 08:54:55,1,885,492,8908,415,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","54",NA,"479+478",2021-07-30,NA,1,479,478
"30","M3",2021-07-30,1899-12-31 08:55:00,1,890,488,8908,415,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","55",NA,"479+478",2021-07-30,NA,1,479,478
"31","M3",2021-07-30,1899-12-31 08:55:05,1,895,492,8908,415,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","55",NA,"479+478",2021-07-30,NA,1,479,478
"32","M3",2021-07-30,1899-12-31 08:55:10,1,900,484,8907,415,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","55",NA,"479+478",2021-07-30,NA,1,479,478
"33","M3",2021-07-30,1899-12-31 08:55:15,1,905,486,8907,415,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","55",NA,"479+478",2021-07-30,NA,1,479,478
"34","M3",2021-07-30,1899-12-31 08:55:20,1,910,493,8907,415,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","55",NA,"479+478",2021-07-30,NA,1,479,478
"35","M3",2021-07-30,1899-12-31 08:55:25,1,915,489,8907,415,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","55",NA,"479+478",2021-07-30,NA,1,479,478
"36","M3",2021-07-30,1899-12-31 08:55:30,1,920,494,8907,415,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","55",NA,"479+478",2021-07-30,NA,1,479,478
"37","M3",2021-07-30,1899-12-31 08:55:35,1,925,495,8907,415,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","55",NA,"479+478",2021-07-30,NA,1,479,478
"38","M3",2021-07-30,1899-12-31 08:55:40,1,930,493,8907,414,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","55",NA,"479+478",2021-07-30,NA,1,479,478
"39","M3",2021-07-30,1899-12-31 08:55:45,1,935,491,8907,414,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","55",NA,"479+478",2021-07-30,NA,1,479,478
"40","M3",2021-07-30,1899-12-31 08:55:50,1,940,500,8907,414,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","55",NA,"479+478",2021-07-30,NA,1,479,478
"41","M3",2021-07-30,1899-12-31 08:55:55,1,945,509,8908,415,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","55",NA,"479+478",2021-07-30,NA,1,479,478
"42","M3",2021-07-30,1899-12-31 08:56:00,1,950,513,8908,415,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","56",NA,"479+478",2021-07-30,NA,1,479,478
"43","M3",2021-07-30,1899-12-31 08:56:05,1,955,512,8908,414,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","56",NA,"479+478",2021-07-30,NA,1,479,478
"44","M3",2021-07-30,1899-12-31 08:56:10,1,960,508,8908,414,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","56",NA,"479+478",2021-07-30,NA,1,479,478
"45","M3",2021-07-30,1899-12-31 08:56:15,1,965,506,8908,414,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","56",NA,"479+478",2021-07-30,NA,1,479,478
"46","M3",2021-07-30,1899-12-31 08:56:20,1,970,501,8907,414,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","56",NA,"479+478",2021-07-30,NA,1,479,478
"47","M3",2021-07-30,1899-12-31 08:56:25,1,975,498,8907,414,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","56",NA,"479+478",2021-07-30,NA,1,479,478
"48","M3",2021-07-30,1899-12-31 08:56:30,1,980,497,8907,414,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","56",NA,"479+478",2021-07-30,NA,1,479,478
"49","M3",2021-07-30,1899-12-31 08:56:35,1,985,495,8907,414,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","56",NA,"479+478",2021-07-30,NA,1,479,478
"50","M3",2021-07-30,1899-12-31 08:56:40,1,990,497,8907,414,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","56",NA,"479+478",2021-07-30,NA,1,479,478
"51","M3",2021-07-30,1899-12-31 08:56:45,1,995,495,8907,413,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","56",NA,"479+478",2021-07-30,NA,1,479,478
"52","M3",2021-07-30,1899-12-31 08:56:50,1,1000,504,8907,414,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","56",NA,"479+478",2021-07-30,NA,1,479,478
"53","M3",2021-07-30,1899-12-31 08:56:55,1,1005,511,8908,414,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","56",NA,"479+478",2021-07-30,NA,1,479,478
"54","M3",2021-07-30,1899-12-31 08:57:00,1,1010,517,8908,414,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","57",NA,"479+478",2021-07-30,NA,1,479,478
"55","M3",2021-07-30,1899-12-31 08:57:05,1,1015,509,8908,414,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","57",NA,"479+478",2021-07-30,NA,1,479,478
"56","M3",2021-07-30,1899-12-31 08:57:10,1,1020,510,8908,414,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","57",NA,"479+478",2021-07-30,NA,1,479,478
"57","M3",2021-07-30,1899-12-31 08:57:15,1,1025,511,8908,414,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","57",NA,"479+478",2021-07-30,NA,1,479,478
"58","M3",2021-07-30,1899-12-31 08:57:20,1,1030,502,8908,414,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","57",NA,"479+478",2021-07-30,NA,1,479,478
"59","M3",2021-07-30,1899-12-31 08:57:25,1,1035,523,8908,414,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","57",NA,"479+478",2021-07-30,NA,1,479,478
"60","M3",2021-07-30,1899-12-31 08:57:30,1,1040,494,8908,414,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","57",NA,"479+478",2021-07-30,NA,1,479,478
"61","M3",2021-07-30,1899-12-31 08:57:35,1,1045,509,8908,414,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","57",NA,"479+478",2021-07-30,NA,1,479,478
"62","M3",2021-07-30,1899-12-31 08:57:40,1,1050,501,8908,414,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","57",NA,"479+478",2021-07-30,NA,1,479,478
"63","M3",2021-07-30,1899-12-31 08:57:45,1,1055,500,8908,414,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","57",NA,"479+478",2021-07-30,NA,1,479,478
"64","M3",2021-07-30,1899-12-31 08:57:50,1,1060,497,8908,414,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","57",NA,"479+478",2021-07-30,NA,1,479,478
"65","M3",2021-07-30,1899-12-31 08:57:55,1,1065,498,8908,414,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","57",NA,"479+478",2021-07-30,NA,1,479,478
"66","M3",2021-07-30,1899-12-31 08:58:00,1,1070,495,8908,415,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","58",NA,"479+478",2021-07-30,NA,1,479,478
"67","M3",2021-07-30,1899-12-31 08:58:05,1,1075,501,8908,414,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","58",NA,"479+478",2021-07-30,NA,1,479,478
"68","M3",2021-07-30,1899-12-31 08:58:10,1,1080,498,8908,414,0,0,0,24,0,0,0,0,0,NA,NA,"30","07","08","58",NA,"479+478",2021-07-30,NA,1,479,478
"69","M3",2021-07-30,1899-12-31 08:58:15,1,1085,498,8908,415,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","58",NA,"479+478",2021-07-30,NA,1,479,478
"70","M3",2021-07-30,1899-12-31 08:58:20,1,1090,490,8908,414,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","58",NA,"479+478",2021-07-30,NA,1,479,478
"71","M3",2021-07-30,1899-12-31 08:58:25,1,1095,505,8908,414,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","58",NA,"479+478",2021-07-30,NA,1,479,478
"72","M3",2021-07-30,1899-12-31 08:58:30,1,1100,495,8908,414,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","58",NA,"479+478",2021-07-30,NA,1,479,478
"73","M3",2021-07-30,1899-12-31 08:58:35,1,1105,493,8908,414,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","58",NA,"479+478",2021-07-30,NA,1,479,478
"74","M3",2021-07-30,1899-12-31 08:58:40,1,1110,494,8908,414,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","58",NA,"479+478",2021-07-30,NA,1,479,478
"75","M3",2021-07-30,1899-12-31 08:58:45,1,1115,491,8908,414,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","58",NA,"479+478",2021-07-30,NA,1,479,478
"76","M3",2021-07-30,1899-12-31 08:58:50,1,1120,532,8908,413,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","58",NA,"479+478",2021-07-30,NA,1,479,478
"77","M3",2021-07-30,1899-12-31 08:58:55,1,1125,507,8909,411,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","58",NA,"479+478",2021-07-30,NA,1,479,478
"78","M3",2021-07-30,1899-12-31 08:59:00,1,1130,505,8909,411,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","59",NA,"479+478",2021-07-30,NA,1,479,478
"79","M3",2021-07-30,1899-12-31 08:59:05,1,1135,505,8910,410,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","59",NA,"479+478",2021-07-30,NA,1,479,478
"80","M3",2021-07-30,1899-12-31 08:59:10,1,1140,505,8910,410,0,0,0,25,0,0,0,0,0,NA,NA,"30","07","08","59",NA,"479+478",2021-07-30,NA,1,479,478
"81","M3",2021-07-30,1899-12-31 08:59:15,1,1145,505,8910,408,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","59",NA,"479+478",2021-07-30,NA,1,479,478
"82","M3",2021-07-30,1899-12-31 08:59:20,1,1150,505,8910,408,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","59",NA,"479+478",2021-07-30,NA,1,479,478
"83","M3",2021-07-30,1899-12-31 08:59:25,1,1155,505,8910,409,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","59",NA,"479+478",2021-07-30,NA,1,479,478
"84","M3",2021-07-30,1899-12-31 08:59:30,1,1160,505,8910,409,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","59",NA,"479+478",2021-07-30,NA,1,479,478
"85","M3",2021-07-30,1899-12-31 08:59:35,1,1165,506,8923,409,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","59",NA,"479+478",2021-07-30,NA,1,479,478
"86","M3",2021-07-30,1899-12-31 08:59:40,1,1170,506,8921,408,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","59",NA,"479+478",2021-07-30,NA,1,479,478
"87","M3",2021-07-30,1899-12-31 08:59:45,1,1175,507,8916,408,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","59",NA,"479+478",2021-07-30,NA,1,479,478
"88","M3",2021-07-30,1899-12-31 08:59:50,1,1180,508,8913,408,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","59",NA,"479+478",2021-07-30,NA,1,479,478
"89","M3",2021-07-30,1899-12-31 08:59:55,1,1185,508,8911,407,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","08","59",NA,"479+478",2021-07-30,NA,1,479,478
"90","M3",2021-07-30,1899-12-31 09:00:00,1,1190,509,8910,407,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","00",NA,"479+478",2021-07-30,NA,1,479,478
"91","M3",2021-07-30,1899-12-31 09:00:05,1,1195,511,8910,407,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","00",NA,"479+478",2021-07-30,NA,1,479,478
"92","M3",2021-07-30,1899-12-31 09:00:10,1,1200,511,8910,407,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","00",NA,"479+478",2021-07-30,NA,1,479,478
"93","M3",2021-07-30,1899-12-31 09:00:15,1,1205,511,8910,407,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","00",NA,"479+478",2021-07-30,NA,1,479,478
"94","M3",2021-07-30,1899-12-31 09:00:20,1,1210,512,8910,407,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","00",NA,"479+478",2021-07-30,NA,1,479,478
"95","M3",2021-07-30,1899-12-31 09:00:25,1,1215,513,8910,407,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","00",NA,"479+478",2021-07-30,NA,1,479,478
"96","M3",2021-07-30,1899-12-31 09:00:30,1,1220,513,8910,406,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","00",NA,"479+478",2021-07-30,NA,1,479,478
"97","M3",2021-07-30,1899-12-31 09:00:35,1,1225,514,8910,406,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","00",NA,"479+478",2021-07-30,NA,1,479,478
"98","Start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","M5",2021-07-30,1899-12-31 09:00:38,1,1228,513,8910,406,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","00",NA,"479+478",2021-07-30,NA,1,479,478
"100","M5",2021-07-30,1899-12-31 09:00:39,1,1229,513,8910,406,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","00",NA,"479+478",2021-07-30,NA,1,479,478
"101","M5",2021-07-30,1899-12-31 09:00:40,1,1230,514,8910,406,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","00",NA,"479+478",2021-07-30,NA,1,479,478
"102","M5",2021-07-30,1899-12-31 09:00:41,1,1231,514,8910,406,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","00",NA,"479+478",2021-07-30,NA,1,479,478
"103","M5",2021-07-30,1899-12-31 09:00:42,1,1232,514,8910,406,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","00",NA,"479+478",2021-07-30,NA,1,479,478
"104","M5",2021-07-30,1899-12-31 09:00:43,1,1233,514,8910,406,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","00",NA,"479+478",2021-07-30,NA,1,479,478
"105","M5",2021-07-30,1899-12-31 09:00:44,1,1234,514,8910,406,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","00",NA,"479+478",2021-07-30,NA,1,479,478
"106","M5",2021-07-30,1899-12-31 09:00:45,1,1235,515,8910,406,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","00",NA,"479+478",2021-07-30,NA,1,479,478
"107","M5",2021-07-30,1899-12-31 09:00:46,1,1236,515,8910,406,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","00",NA,"479+478",2021-07-30,NA,1,479,478
"108","M5",2021-07-30,1899-12-31 09:00:47,1,1237,515,8910,406,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","00",NA,"479+478",2021-07-30,NA,1,479,478
"109","M5",2021-07-30,1899-12-31 09:00:48,1,1238,515,8910,406,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","00",NA,"479+478",2021-07-30,NA,1,479,478
"110","M5",2021-07-30,1899-12-31 09:00:49,1,1239,515,8910,406,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","00",NA,"479+478",2021-07-30,NA,1,479,478
"111","M5",2021-07-30,1899-12-31 09:00:50,1,1240,516,8910,406,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","00",NA,"479+478",2021-07-30,NA,1,479,478
"112","M5",2021-07-30,1899-12-31 09:00:51,1,1241,516,8910,406,0,0,0,21,0,0,0,0,0,NA,NA,"30","07","09","00",NA,"479+478",2021-07-30,NA,1,479,478
"113","M5",2021-07-30,1899-12-31 09:00:52,1,1242,516,8910,406,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","00",NA,"479+478",2021-07-30,NA,1,479,478
"114","M5",2021-07-30,1899-12-31 09:00:53,1,1243,516,8910,406,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","00",NA,"479+478",2021-07-30,NA,1,479,478
"115","M5",2021-07-30,1899-12-31 09:00:54,1,1244,516,8910,406,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","00",NA,"479+478",2021-07-30,NA,1,479,478
"116","M5",2021-07-30,1899-12-31 09:00:55,1,1245,516,8910,406,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","00",NA,"479+478",2021-07-30,NA,1,479,478
"117","M5",2021-07-30,1899-12-31 09:00:56,1,1246,517,8910,407,0,0,0,21,0,0,0,0,0,NA,NA,"30","07","09","00",NA,"479+478",2021-07-30,NA,1,479,478
"118","M5",2021-07-30,1899-12-31 09:00:57,1,1247,517,8910,406,0,0,0,21,0,0,0,0,0,NA,NA,"30","07","09","00",NA,"479+478",2021-07-30,NA,1,479,478
"119","M5",2021-07-30,1899-12-31 09:00:58,1,1248,517,8910,406,0,0,0,21,0,0,0,0,0,NA,NA,"30","07","09","00",NA,"479+478",2021-07-30,NA,1,479,478
"120","M5",2021-07-30,1899-12-31 09:00:59,1,1249,517,8910,407,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","00",NA,"479+478",2021-07-30,NA,1,479,478
"121","M5",2021-07-30,1899-12-31 09:01:00,1,1250,517,8910,406,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","01",NA,"479+478",2021-07-30,NA,1,479,478
"122","M5",2021-07-30,1899-12-31 09:01:01,1,1251,517,8910,406,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","01",NA,"479+478",2021-07-30,NA,1,479,478
"123","M5",2021-07-30,1899-12-31 09:01:02,1,1252,517,8910,406,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","01",NA,"479+478",2021-07-30,NA,1,479,478
"124","M5",2021-07-30,1899-12-31 09:01:03,1,1253,517,8910,406,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","01",NA,"479+478",2021-07-30,NA,1,479,478
"125","M5",2021-07-30,1899-12-31 09:01:04,1,1254,517,8910,405,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","01",NA,"479+478",2021-07-30,NA,1,479,478
"126","M5",2021-07-30,1899-12-31 09:01:05,1,1255,518,8910,405,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","01",NA,"479+478",2021-07-30,NA,1,479,478
"127","M5",2021-07-30,1899-12-31 09:01:06,1,1256,518,8910,405,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","01",NA,"479+478",2021-07-30,NA,1,479,478
"128","M5",2021-07-30,1899-12-31 09:01:07,1,1257,518,8910,406,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","01",NA,"479+478",2021-07-30,NA,1,479,478
"129","M5",2021-07-30,1899-12-31 09:01:08,1,1258,518,8910,406,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","01",NA,"479+478",2021-07-30,NA,1,479,478
"130","M5",2021-07-30,1899-12-31 09:01:09,1,1259,518,8910,406,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","01",NA,"479+478",2021-07-30,NA,1,479,478
"131","M5",2021-07-30,1899-12-31 09:01:10,1,1260,518,8910,406,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","01",NA,"479+478",2021-07-30,NA,1,479,478
"132","M5",2021-07-30,1899-12-31 09:01:11,1,1261,518,8910,406,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","01",NA,"479+478",2021-07-30,NA,1,479,478
"133","M5",2021-07-30,1899-12-31 09:01:12,1,1262,518,8910,406,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","01",NA,"479+478",2021-07-30,NA,1,479,478
"134","M5",2021-07-30,1899-12-31 09:01:13,1,1263,518,8910,406,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","01",NA,"479+478",2021-07-30,NA,1,479,478
"135","M5",2021-07-30,1899-12-31 09:01:14,1,1264,518,8910,406,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","01",NA,"479+478",2021-07-30,NA,1,479,478
"136","M5",2021-07-30,1899-12-31 09:01:15,1,1265,518,8910,406,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","01",NA,"479+478",2021-07-30,NA,1,479,478
"137","M5",2021-07-30,1899-12-31 09:01:16,1,1266,518,8910,406,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","01",NA,"479+478",2021-07-30,NA,1,479,478
"138","M5",2021-07-30,1899-12-31 09:01:17,1,1267,519,8910,406,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","01",NA,"479+478",2021-07-30,NA,1,479,478
"139","M5",2021-07-30,1899-12-31 09:01:18,1,1268,519,8910,406,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","01",NA,"479+478",2021-07-30,NA,1,479,478
"140","M5",2021-07-30,1899-12-31 09:01:19,1,1269,519,8910,406,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","01",NA,"479+478",2021-07-30,NA,1,479,478
"141","M5",2021-07-30,1899-12-31 09:01:20,1,1270,519,8910,405,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","01",NA,"479+478",2021-07-30,NA,1,479,478
"142","M5",2021-07-30,1899-12-31 09:01:21,1,1271,519,8910,405,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","01",NA,"479+478",2021-07-30,NA,1,479,478
"143","M5",2021-07-30,1899-12-31 09:01:22,1,1272,519,8910,406,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","01",NA,"479+478",2021-07-30,NA,1,479,478
"144","M5",2021-07-30,1899-12-31 09:01:23,1,1273,519,8910,406,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","01",NA,"479+478",2021-07-30,NA,1,479,478
"145","M5",2021-07-30,1899-12-31 09:01:24,1,1274,519,8910,405,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","01",NA,"479+478",2021-07-30,NA,1,479,478
"146","M5",2021-07-30,1899-12-31 09:01:25,1,1275,519,8910,405,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","01",NA,"479+478",2021-07-30,NA,1,479,478
