"","Class","T3_mean","T2_mean","T1_mean","correctedArea_mean","Waterpercentage_mean","Bark(%)_mean","T3_sd","T2_sd","T1_sd","correctedArea_sd","Waterpercentage_sd","Bark(%)_sd"
"1",1,21.9538043478261,19.0828804347826,15.1154891304348,2.94735036115416,35.7194978790015,98.9347826086957,1.1308823667987,1.41139056404504,0.846763383512186,2.28085782856351,17.8417489856454,1.40873740022828
"2",2,22.0328125,19.2390625,15.1328125,8.10114962946837,36.0155974851959,97.3375,1.06131981022844,1.35510723006261,0.777176882215368,5.80842517776432,12.6629674410885,2.7767059898099
"3",4,21.9491279069767,19.2790697674419,15.2107558139535,0.453935805923857,31.1685978425044,46.2441860465116,1.13210847901174,1.3704842539244,0.799812019373578,0.71597385974069,11.6312218547364,19.5345762117863
