"","Class","T3_mean","T2_mean","T1_mean","correctedArea_mean","Waterpercentage_mean","Bark(%)_mean","T3_sd","T2_sd","T1_sd","correctedArea_sd","Waterpercentage_sd","Bark(%)_sd"
"1",1,21.9659926470588,19.1787683823529,15.1461397058824,58.8287920269539,39.4949450026319,97.4904586834734,1.18823972201849,1.38644589576435,0.815334109409952,78.2271065401023,15.9217987797184,3.67157487936953
"2",2,22.0110294117647,19.2665441176471,15.1902573529412,100.581159377162,22.9400225129236,95.391193977591,1.07886048726441,1.26793237416142,0.748256756748382,134.316317556713,81.0185064047306,6.52392986401785
"3",4,21.7576086956522,19.0521739130435,15.0934782608696,52.4730692818024,53.4029617900943,60.9713250517598,1.20474970972465,1.34136825935618,0.799935489151448,83.3982116346932,20.223470850471,21.5714955711871
