"","Class","T3_mean","T2_mean","T1_mean","correctedArea_mean","Waterpercentage_mean","Bark(%)_mean","T3_sd","T2_sd","T1_sd","correctedArea_sd","Waterpercentage_sd","Bark(%)_sd"
"1",1,21.9011363636364,19.2409090909091,15.1647727272727,141.647233121912,41.1154841980615,96.6744471744472,1.18942892247337,1.31533084167595,0.784540628850092,59.67145465989,14.4685355251081,4.04745982946344
"2",2,21.9555084745763,19.3061440677966,15.2118644067797,223.657947565194,33.6840704988008,97.9677049931287,1.09447641194603,1.22087264950133,0.741694035059144,121.436583167012,16.0616653399589,2.11807780820351
"3",4,21.8401162790698,19.2848837209302,15.1933139534884,136.926536019336,64.3138163377996,79.1649905719673,1.07046231577323,1.19275952470576,0.736335586207098,84.9025139749208,20.5680699058592,9.13873011047495
