"","Class","T3_mean","T2_mean","T1_mean","correctedArea_mean","Waterpercentage_mean","Bark(%)_mean","T3_sd","T2_sd","T1_sd","correctedArea_sd","Waterpercentage_sd","Bark(%)_sd"
"1",1,22.031512605042,19.1959033613445,15.1418067226891,13.0983341590617,38.5714939597709,97.9579831932773,1.14858383780501,1.25227347198313,0.756709810793433,19.149404000523,16.9367814743732,2.6574007881514
"2",2,21.8251201923077,19.0432692307692,15.0456730769231,14.7998304593256,42.6020088521152,97.3798076923077,1.31512335516371,1.31083970701633,0.802199965898483,27.1339358661306,22.3467193927428,2.13101825370177
"3",4,22.0420792079208,19.2964108910891,15.2351485148515,24.3187117466563,45.9183774640859,86.6633663366337,1.11586950790107,1.36363638004425,0.795109491027979,38.6166839832572,14.0538647350126,12.1597921262847
