"","Class","T3_mean","T2_mean","T1_mean","correctedArea_mean","Waterpercentage_mean","Bark(%)_mean","T3_sd","T2_sd","T1_sd","correctedArea_sd","Waterpercentage_sd","Bark(%)_sd"
"1",1,21.8298611111111,19.0486111111111,15.0243055555556,0.660131810154513,43.0591076629385,98.1666666666667,1.21326477272282,1.37590158032112,0.775212784408972,0.434681839735217,14.2545603903425,3.35090606083958
"2",2,21.9270833333333,19.1440972222222,15.2118055555556,3.46199759175443,-9.63961467903918,89.4166666666667,1.15568277592574,1.3105699622653,0.773771748162188,1.30217596301411,152.391933372836,9.41541289588513
"3",4,21.4889705882353,18.7555147058824,14.9834558823529,2.34318862694431,58.4771950310811,50.1470588235294,1.28773263824195,1.45874190546062,0.884995509042252,1.04238516216689,11.1655777735171,20.0183739129243
