"","Class","T3_mean","T2_mean","T1_mean","correctedArea_mean","Waterpercentage_mean","Bark(%)_mean","T3_sd","T2_sd","T1_sd","correctedArea_sd","Waterpercentage_sd","Bark(%)_sd"
"1",1,21.8421052631579,19,15.03125,1.93729375423169,40.6527556070918,96.5263157894737,1.18217483477341,1.30033779395139,0.822219670046157,1.35427674253659,6.4610880401833,4.05193875587546
"2",2,21.8648255813953,18.969476744186,15.0043604651163,2.13121292072041,38.6861323597701,96.7441860465116,1.56677571131547,1.44468778120415,0.843986447120798,1.50042089372732,2.20669491097607,1.86564202221079
"3",4,21.8567073170732,18.9756097560976,15.0396341463415,2.14771441120467,51.9966871625951,79.3414634146341,1.1962052550441,1.35495892240408,0.787444950650443,1.32709458572935,9.54301707042799,13.9438333253406
