"","Class","T3_mean","T2_mean","T1_mean","correctedArea_mean","Waterpercentage_mean","Bark(%)_mean","T3_sd","T2_sd","T1_sd","correctedArea_sd","Waterpercentage_sd","Bark(%)_sd"
"1",1,21.9330357142857,19.1547619047619,15.1160714285714,2.79137649828282,40.4424829915727,96.7380952380952,1.16856639495798,1.36059794619729,0.83745351943409,3.24488568507421,6.24722718870466,3.96361207406014
"2",2,21.8821022727273,19.0099431818182,15.0340909090909,2.43437373338213,38.7062104182825,96.7727272727273,1.55268521562869,1.45280297330875,0.857111002503823,2.49855817519285,2.18494755970165,1.8535150310698
"3",4,21.8880813953488,19.0232558139535,15.0712209302326,2.50118087152694,51.8652763430639,78.8139534883721,1.17637000136939,1.35015591415396,0.792635066620957,2.20936928910537,9.62873130506972,14.3680462501136
