"","Class","T3_mean","T2_mean","T1_mean","correctedArea_mean","Waterpercentage_mean","Bark(%)_mean","T3_sd","T2_sd","T1_sd","correctedArea_sd","Waterpercentage_sd","Bark(%)_sd"
"1",1,21.9765625,19.0859375,15.140625,3.25503525024017,35.3182526238937,98.9791666666667,1.1132382352179,1.3811290502547,0.837484121792956,2.68416107917199,17.5659861302639,1.39512194743935
"2",2,22.0328125,19.2390625,15.1328125,8.10114962946837,36.0155974851959,97.3375,1.06131981022844,1.35510723006261,0.777176882215368,5.80842517776432,12.6629674410885,2.7767059898099
"3",4,21.8058510638298,19.1502659574468,15.1542553191489,0.725214879431024,31.8075403504528,46.3085106382979,1.19613806511375,1.44278680311774,0.863162460603451,1.16254137729306,11.349861807707,18.9678083099078
