"","sample_code","Code","D1(cm)","D2(cm)","D3(cm)","D4(cm)","Length(cm)","FW(g)","DW(g)","Bark(%)","Watercontent(g)","Waterpercentage","Notes","DiamClass","Plot","SubPlot","Class","Species","Areacm2","Volcm3","X","ID","slope","rsq","Month","Day","Hour","Min","Sample_code1","Sample_code2","ATMP"
"1","7","10-P1S1C1AA",13,12.7,12.2,12.1,39.7,3126.7,201.76,96,2924.94,93.5471903284613,NA,"10","1","1","1","AA",1804.70528822369,4873.19617819751,2,"168_7_10_27",0.233429836512266,0.986879971708237,10,27,9,50,7,0,0.089136808
"2","11","10-P1S1C2FS",8.6,9.3,8.6,8.4,38.8,245.9,177.81,100,68.09,27.6901179341196,NA,"10","1","1","2","FS",1183.19861666272,2320.32457067182,3,"169_11_10_27",0.381591737545565,0.995305133483902,10,27,9,53,11,0,0.089126939
"3","9","10-P1S1C4AA",13.5,13.5,12.6,12.8,39.4,337.7,236.85,91,100.85,29.863784424045,NA,"10","1","1","4","AA",1891.40087829947,5312.06822887375,4,"170_9_10_27",0.844216621253407,0.97031326594571,10,27,9,55,9,0,0.089126939
"4","12","10-P1S1C4FS",12.5,12.4,12.8,12.3,39.8,537.1,123.23,65,413.87,77.0564140755911,NA,"10","1","1","4","FS",1808.38443156434,4884.22087766697,5,"171_12_10_27",0.451436742277879,0.994889818062684,10,27,9,58,12,0,0.089136808
"5","133","10-P1S1C1FS",9.5,9,8.8,8.2,39.3,362,221.02,98,140.98,38.9447513812155,NA,"10","1","1","1","FS",1219.74377783974,2432.63827518352,6,"172_133_10_27",0.259883849717328,0.993413673046862,10,27,10,0,133,0,0.089126939
"6","8","10-P1S1C2AA",13.8,14,13.6,13.4,44,426.4,328.04,100,98.36,23.0675422138837,NA,"10","1","1","2","AA",2188.65720946633,6486.56154359748,7,"173_8_10_27",0.14900885558582,0.955975543029156,10,27,10,5,8,0,0.089126939
"7","25","01-P1S1C2FS-S",1.5,1.5,1.3,1.2,39.5,9.165,7.775,98,1.39,15.1790842041298,NA,"01","1","1","2","FS",192.210074780442,64.1893483473814,8,"174_25+26_10_27",0.0336069482288853,0.78727387980626,10,27,10,9,25,26,0.089126939
"8","21","01-P1S1C1FS-S",1.3,1.2,1,1,38,11.87,8.61,100,3.26,27.6917006256098,NA,"01","1","1","1","FS",260.131124257717,75.9290873947648,9,"175_21+22_10_27",0,0.626107131711563,10,27,10,11,21,22,0.089126939
"9","17","01-P1S1C2AA-S",0.9,1,1.2,1.3,35.5,8.46,7.39,97.5,1.07,12.6808810750224,NA,"01","1","1","2","AA",278.717376069227,81.7194353544125,10,"176_17+18_10_27",0.0745980926430621,0.811567367906032,10,27,10,15,17,18,0.089126939
"10","29","01-P1S1C4FS-S",1.5,1.5,1.3,1.3,42,8.735,7.76,61,0.975,11.3128976962455,NA,"01","1","1","4","FS",198.588230331761,66.8161779547111,11,"177_29+30_10_27",0,0.333317520090971,10,27,10,17,29,30,0.089126939
"11","33","01-P1S1C4AA-S",1.1,1.1,1,1,40,6.255,5.62,90,0.635,10.1781528363807,NA,"01","1","1","4","AA",281.286259136533,81.171292886208,12,"178_33+34_10_27",0,0.724767924592646,10,27,10,19,33,34,0.089126939
"12","13","01-P1S1C1AA-S",1.3,1.4,1,1,39,8.05,6.65,100,1.4,17.3970219839754,NA,"01","1","1","1","AA",294.39083449101,85.0723655638031,13,"179_13+14_10_27",0.0924376554996232,0.92298999016374,10,27,10,21,13,14,0.089126939
"13","61","01-P1S2C1FS-S",1,1,1.4,1.4,45.3,11.41,8.76,96,2.65,22.2860800299732,NA,"01","1","2","1","FS",319.694594843332,96.8412297930791,14,"180_61+65_10_27",0.140608515436967,0.98150324149039,10,27,10,25,61,65,0.089087463
"14","57","01-P1S2C4AA-S",0.8,0.9,1.3,1.4,38.5,6.345,5.62,100,0.725,11.427184809589,NA,"01","1","2","4","AA",261.318786123484,67.5304321344742,15,"181_57+58_10_27",0.214563443846554,0.989203230951921,10,27,10,27,57,58,0.089097332
"15","49","01-P1S2C1AA-S",0.9,0.8,1.3,1.4,42.8,6.935,5.305,100,1.63,24.0003972485312,NA,"01","1","2","1","AA",260.07224320256,66.0939388936202,16,"182_49+50_10_27",0.0800034716195104,0.937861807615916,10,27,10,29,49,50,0.089097332
"16","69","01-P1S2C4FS-S",1,0.8,1.1,1.2,44.4,6.595,5.89,65.5,0.705,10.6925582039911,NA,"01","1","2","4","FS",322.239619175255,88.9543923359358,17,"183_69+70_10_27",0.239686036904432,0.993884216537219,10,27,10,32,69,70,0.089087463
"17","62","01-P1S2C1FS-F",1,1.1,0.9,0.8,38.8,9.365,6.51,100,2.855,30.4125113327289,NA,"01","1","2","1","FS",271.535500076117,72.6090130085429,18,"184_62+63_10_27",0.0641062134273562,0.894731367521881,10,27,10,34,62,63,0.089097332
"18","53","01-P1S2C2AA-S",0.9,0.9,1.4,1.3,38.9,7.72,6.73,99,0.99,12.8743930650533,NA,"01","1","2","2","AA",290.023419850813,77.6756820104668,19,"185_53+54_10_27",0.0390865926361116,0.724554023543222,10,27,10,36,53,54,0.089097332
"19","48","10-P1S2C4FS",10.5,10.7,12.6,10.8,40,377.1,131.32,78,245.78,65.1763457968709,NA,"10","1","2","4","FS",1597.04326195952,3908.87429935154,20,"186_48_10_27",0.0483352688199507,0.418207840329046,10,27,10,41,48,0,0.089087463
"20","46","10-P1S2C1FS",10,9.5,9.3,8.9,39.9,359.5,218.97,100,140.53,39.0904033379694,NA,"10","1","2","1","FS",1321.15940528286,2784.82298532247,21,"187_46_10_27",0.183675395594749,0.988034093023729,10,27,10,43,46,0,0.089087463
"21","44","10-P1S2C2AA",11.8,12.3,10.8,10.9,40,373.9,265.26,94,108.64,29.055897298743,NA,"10","1","2","2","AA",1645.51210891268,4122.47641985687,22,"188_44_10_27",0.118138738975917,0.906477313221565,10,27,10,46,44,0,0.089087463
"22","47","10-P1S2C2FS",10,10.1,9.2,9.6,39.5,266.2,187.26,94,78.94,29.6543951915853,NA,"10","1","2","2","FS",1355.56935577555,2935.13340213133,23,"189_47_10_27",0.34209334818173,0.996002275757125,10,27,10,49,47,0,0.089097332
"23","45","10-P1S2C4AA",9.5,9,9.2,8.9,39.8,216.8,154.65,92,62.15,28.6669741697417,NA,"10","1","2","4","AA",1275.60411133831,2617.17300601105,24,"190_45_10_27",0.0838760217983643,0.889854778910273,10,27,10,51,45,0,0.089097332
"24","43","10-P1S2C1AA",9.4,9.4,9.4,9.6,40,191.9,150.05,100,41.85,21.8082334549244,NA,"10","1","2","1","AA",1327.80291677258,2805.54695941081,25,"191_43_10_27",0.172681300126633,0.986328003607987,10,27,10,53,43,0,0.089097332
"25","83","10-P1S3C2FS",10.2,10.5,10.2,10.4,40,355.8,229.7,100,126.1,35.4412591343451,NA,"10","1","3","2","FS",1464.93472525956,3349.12102829818,26,"192_83_10_27",0.841292153544825,0.999432032189059,10,27,10,59,83,0,0.089077594
"26","81","10-P1S3C4AA",9.9,9.6,9.1,9.2,39.5,285.1,124.65,88,160.45,56.2784987723606,NA,"10","1","3","4","AA",1313.12922975379,2771.38246655225,27,"193_81_10_27",0.165179955889863,0.98376066793539,10,27,11,2,81,0,0.089077594
"27","79","10-P1S3C1AA",12.4,13.1,13.5,11.4,40.3,459,302.82,90,156.18,34.0261437908497,NA,"10","1","3","1","AA",1844.66393550376,5025.23682716033,28,"194_79_10_27",0.299130156470757,0.998386154954915,10,27,11,4,79,0,0.089097332
"28","84","10-P1S3C4FS",11.3,11.2,11.2,12.4,39.7,508.7,225.49,75,283.21,55.6732848437193,NA,"10","1","3","4","FS",1646.20743705158,4142.32978008107,29,"195_84_10_27",0.304550901418062,0.985853249951166,10,27,11,8,84,0,0.089097332
"29","82","10-P1S3C1FS",9.4,10,9.4,9.8,38.6,366.7,222.94,98,143.76,39.2037087537497,NA,"10","1","3","1","FS",1316.49323721573,2823.16134582071,30,"196_82_10_27",0.315262261580378,0.995258874288597,10,27,11,10,82,0,0.089097332
"30","80","10-P1S3C2AA",13.5,13.4,13.2,12.8,40.2,320.6,258.35,96,62.25,19.4167186525265,NA,"10","1","3","2","AA",1945.05096799309,5522.67130649214,31,"197_80_10_27",0.184849273852918,0.987557796177366,10,27,11,14,80,0,0.089107201
"31","97","01-P1S3C1AA-S",1,1,1.3,1.2,53.9,7.71,6.05,100,1.66,23.0933093899627,NA,"01","1","3","1","AA",287.800605754072,72.8685871015458,32,"198_97+98_10_27",0.0532375303270569,0.873095497363721,10,27,11,18,97,98,0.089107201
"32","90","01-P1S3C2FS-F",1.3,1.4,0.8,0.8,36.9,7.95,6.825,100,1.125,13.7698269193658,NA,"01","1","3","2","FS",288.05469458902,87.8537877096282,33,"199_90+91_10_27",0.0528468972834908,0.866147146893424,10,27,11,20,90,91,0.089107201
"33","86","01-P1S3C1FS-F",1.3,1.1,1,1,41.8,9.11,6.74,100,2.37,26.0896117564136,NA,"01","1","3","1","FS",314.698003068666,83.6935336381119,34,"200_86+85_10_27",0.123697431335738,0.953039289371225,10,27,11,23,86,85,0.089107201
"34","93","01-P1S3C4FS-S",1.3,1.2,1.1,1,46.6,7.065,6.25,67.5,0.815,11.5356413030412,NA,"01","1","3","4","FS",191.837315643865,54.1942469652763,35,"201_93+94_10_27",0,0.193283589971046,10,27,11,25,93,94,0.089107201
