"","sample_code","Code","D1(cm)","D2(cm)","D3(cm)","D4(cm)","Length(cm)","FW(g)","DW(g)","Bark(%)","Watercontent(g)","Waterpercentage","Notes","DiamClass","Plot","SubPlot","Class","Species","Areacm2","Volcm3","X","ID","slope","rsq","Month","Day","Hour","Min","Sample_code1","Sample_code2","ATMP"
"1","146","25-P3S2C1AA",23.3,21.8,22,22.2,99.4,1328,813.15,100,514.85,38.7688253012048,NA,"25","3","2","1","AA",7754.51507244074,38911.1355399389,1,"5_146_12_8",5.09890109890111,0.973869241263511,12,8,10,34,146,0,0.8852493
"2","147","25-P3S2C2AA",22,21.2,23.2,20.8,100,1352.2,838.88,96,513.32,37.9618399645023,NA,"25","3","2","2","AA",7595.2537603551,37326.3095148515,2,"6_147_12_8",3.59340659340659,0.997031163459441,12,8,10,37,147,0,0.8852493
"3","148","25-P3S2C4AA",25,23,24,24.8,99.4,1047.3,565.86,80,481.44,45.9696362073904,NA,"25","3","2","4","AA",8477.03758610992,45721.1226073268,3,"7_148_12_8",4.35384615384615,0.886808134654082,12,8,10,39,148,0,0.8852493
"4","149","25-P3S2C1FS",28,25.5,26.2,24,99.3,2697.5,1569.94,98,1127.56,41.8001853568119,NA,"25","3","2","1","FS",9144.65619122317,52435.2369717568,4,"8_149_12_8",3.34505494505492,0.980796328286421,12,8,10,41,149,0,0.8852493
"5","150","25-P3S2C2FS",22.1,21,22,22,100.1,1344.5,866.21,95,478.29,35.5738192636668,NA,"25","3","2","2","FS",7592.54970135671,37278.2693926402,5,"9_150_12_8",9.64615384615385,0.991640766705765,12,8,10,43,150,0,0.8852493
"6","151","25-P3S2C4FS",20.3,20.2,20.5,19,100,1086.1,657.18,60,428.92,39.4917595064911,NA,"25","3","2","4","FS",6911.62164759137,31417.5627820717,6,"10_151_12_8",3.49010989010986,0.972332369385003,12,8,10,46,151,0,0.8852493
"7","170","25-P3S4C1AA",20.6,21.7,20.3,21,101,996,628.85,100,367.15,36.8624497991968,NA,"25","3","4","1","AA",7317.84596608257,34651.6995557531,7,"11_170_12_8",1.98681318681319,0.992465570425785,12,8,10,51,170,0,0.8852493
"8","171","25-P3S4C2AA",22.3,22,20.9,18,99,1034.75,634.76,99,399.99,38.6557139405654,NA,"25","3","4","2","AA",7152.22113563732,33686.9072888571,8,"12_171_12_8",1.7120879120879,0.951392579701963,12,8,10,53,171,0,0.8852493
"9","172","25-P3S4C4AA",23.7,23.6,24.8,24.2,99.3,966.4,604.46,95,361.94,37.4524006622516,NA,"25","3","4","4","AA",8421.23552316689,45208.1601518062,9,"13_172_12_8",2.12747252747252,0.851391084700796,12,8,10,55,172,0,0.8852493
"10","173","25-P3S4C1FS",26.5,26.2,26.5,26.6,99.4,2881.8,NA,97,2881.8,100,NA,"25","3","4","1","FS",9358.60841834657,54617.2321782529,10,"14_173_12_8",1.2153846153846,0.930344838076694,12,8,10,58,173,0,0.8852493
"11","175","25-P3S4C4FS",27.5,27.3,23,25,103,2307,884.91,5,1422.09,61.6423927178154,NA,"25","3","4","4","FS",9359.27740011382,53508.9360168314,11,"16_175_12_8",3.45494505494503,0.956962731187458,12,8,11,2,175,0,0.8852493
"12","182","25-P3S5C1AA",21.2,22.1,19.8,21.7,100.4,1269.1,777.97,99,491.13,38.6990780868332,NA,"25","3","5","1","AA",7393.18108397017,35445.4534393112,12,"17_182_12_8",4.0153846153846,0.866844817713304,12,8,11,10,182,0,0.8862362
"13","183","25-P3S5C2AA",20.1,19.5,20.9,20,99.8,979,647.27,92,331.73,33.8845760980592,NA,"25","3","5","2","AA",6946.20673361798,31748.9928221441,13,"18_183_12_8",1.73406593406589,0.930823807352138,12,8,11,12,183,0,0.8862362
"14","184","25-P3S5C4AA",23.2,22.2,24.3,20.6,99.8,1363.5,416.57,87,946.93,69.4484781811515,NA,"25","3","5","4","AA",7878.51713395291,39946.6513406525,14,"19_184_12_8",5.14065934065932,0.982846379305854,12,8,11,18,184,0,0.8862362
"15","185","25-P3S5C1FS",27.9,26.8,26.9,25.2,100.7,3009.3,1719.79,98,1289.51,42.8508290964676,NA,"25","3","5","1","FS",9567.41337065009,56393.3198694372,15,"20_185_12_8",3.58021978021978,0.914441620648363,12,8,11,21,185,0,0.8862362
"16","186","25-P3S5C2FS",22.2,21.8,23.2,25.2,97.2,1777,1070.69,95,706.31,39.7473269555431,NA,"25","3","5","2","FS",7894.42579489978,40766.9524675316,16,"0_186_12_8",0,0.115592849166451,12,8,11,23,186,0,0.8862362
"17","187","25-P3S5C4FS",30,28.6,27.2,26.8,99.1,3085,1297.56,65,1787.44,57.9397082658023,NA,"25","3","5","4","FS",10011.3928733059,61710.8985172752,17,"22_187_12_8",4.15604395604395,0.941545360114906,12,8,11,25,187,0,0.8862362
"18","134","25-P3S1C1AA",21.2,22,21,21.2,100,1337.3,720.6,85,616.7,46.1153069617887,NA,"25","3","1","1","AA",7423.42375913584,35801.8516796971,18,"23_134_12_8",1.30109890109888,0.873582930355458,12,8,11,37,134,0,0.8852493
"19","136","25-P3S1C4AA",19.9,22,19.5,20,98.5,1086.9,436.98,70,649.92,59.7957493789677,NA,"25","3","1","4","AA",6948.42835071496,32046.511922065,20,"25_136_12_8",0.991208791208775,0.801343445287113,12,8,11,41,136,0,0.8852493
"20","137","25-P3S1C1FS",25.4,24.4,26.2,26.6,99,2287.2,1386.8,98,900.4,39.3669115075201,NA,"25","3","1","1","FS",9012.17804657291,51170.960146036,21,"26_137_12_8",3.47252747252746,0.949988964236515,12,8,11,43,137,0,0.8852493
"21","138","25-P3S1C2FS",23.1,24,22.9,25,100.5,1273.8,825.18,100,448.62,35.2190296749882,NA,"25","3","1","2","FS",8384.69394828174,44523.924413447,22,"27_138_12_8",3.14285714285713,0.978355516855329,12,8,11,46,138,0,0.8832755
"22","139","25-P3S1C4FS",21.9,28.9,18.5,23.5,100,1997.4,773.16,35,1224.24,61.2916791829378,NA,"25","3","1","4","FS",8143.32662789345,42399.981650399,23,"28_139_12_8",0.866297833102812,0.909879054443925,12,8,11,48,139,0,0.8852493
"23","158","25-P3S3C1AA",22.9,24.9,20,21.5,94.8,1967,932.14,97,1034.86,52.6110828673106,NA,"25","3","3","1","AA",7436.60594896078,37170.7281600684,24,"29_158_12_8",1.46363636363633,0.865764863059445,12,8,11,59,158,0,0.8832755
"24","159","25-P3S3C2AA",23.1,23.4,22.5,22.3,98.2,1699,1006.62,98,692.38,40.7522071806945,NA,"25","3","3","2","AA",7860.31702180744,40185.8472311085,25,"30_159_12_8",0.323076923076917,0.402965034965028,12,8,12,1,159,0,0.8832755
"25","160","25-P3S3C4AA",22.8,22.1,22,21,88,1016.4,349.46,75,666.94,65.6178669815034,NA,"25","3","3","4","AA",6834.1933137909,33380.893256951,26,"31_160_12_8",0.403323262839868,0.89182038242854,12,8,12,3,160,0,0.8832755
"26","161","25-P3S3C1FS",27,27.2,28.3,29,99.1,2843,1660.42,100,1182.58,41.5962011959198,NA,"25","3","3","1","FS",9900.1169390308,60493.0073070846,27,"32_161_12_8",0,0.530474040632054,12,8,12,5,161,0,0.8832755
"27","162","25-P3S3C2FS",21.5,23.8,23.3,22,98,148.7,904,98,-755.3,-507.935440484196,NA,"25","3","3","2","FS",7779.2470717364,39486.8390695936,28,"33_162_12_8",0,0.448961945122224,12,8,12,7,162,0,0.8832755
"28","163","25-P3S3C4FS",26,28.2,25.3,28.5,98.5,3170,1179.63,60,1990.37,62.7876971608833,NA,"25","3","3","4","FS",9500.19619815382,56396.9510923959,29,"34_163_12_8",1.04545454545453,0.907064471879294,12,8,12,9,163,0,0.8832755
"29","163","25-P3S3C4FS",26,28.2,25.3,28.5,98.5,3170,1179.63,60,1990.37,62.7876971608833,NA,"25","3","3","4","FS",9500.19619815382,56396.9510923959,30,"0_163_12_8",0,1.93870456067054e-26,12,8,12,10,163,0,0.8832755
"30","146","25-P3S2C1AA",23.3,21.8,22,22.2,99.4,1328,813.15,100,514.85,38.7688253012048,NA,"25","3","2","1","AA",7754.51507244074,38911.1355399389,32,"36_146_12_8",2.81098901098901,0.810341778516425,12,8,13,29,146,0,0.8852493
"31","147","25-P3S2C2AA",22,21.2,23.2,20.8,100,1352.2,838.88,96,513.32,37.9618399645023,NA,"25","3","2","2","AA",7595.2537603551,37326.3095148515,33,"37_147_12_8",3.36703296703295,0.971482499420511,12,8,13,32,147,0,0.8852493
"32","148","25-P3S2C4AA",25,23,24,24.8,99.4,1047.3,565.86,80,481.44,45.9696362073904,NA,"25","3","2","4","AA",8477.03758610992,45721.1226073268,34,"38_148_12_8",3.53571428571432,0.977981041077663,12,8,13,35,148,0,0.8852493
"33","148","25-P3S2C4AA",25,23,24,24.8,99.4,1047.3,565.86,80,481.44,45.9696362073904,NA,"25","3","2","4","AA",8477.03758610992,45721.1226073268,35,"0_148_12_8",0,0.525000000000092,12,8,13,35,148,0,0.8862362
"34","149","25-P3S2C1FS",28,25.5,26.2,24,99.3,2697.5,1569.94,98,1127.56,41.8001853568119,NA,"25","3","2","1","FS",9144.65619122317,52435.2369717568,36,"39_149_12_8",5.2989010989011,0.94838174964372,12,8,13,37,149,0,0.8852493
"35","150","25-P3S2C2FS",22.1,21,22,22,100.1,1344.5,866.21,95,478.29,35.5738192636668,NA,"25","3","2","2","FS",7592.54970135671,37278.2693926402,37,"40_150_12_8",1.89383561643839,0.840522548868698,12,8,13,40,150,0,0.8852493
"36","150","25-P3S2C2FS",22.1,21,22,22,100.1,1344.5,866.21,95,478.29,35.5738192636668,NA,"25","3","2","2","FS",7592.54970135671,37278.2693926402,38,"0_150_12_8",0,0.858960763520676,12,8,13,40,150,0,0.8832755
"37","151","25-P3S2C4FS",20.3,20.2,20.5,19,100,1086.1,657.18,60,428.92,39.4917595064911,NA,"25","3","2","4","FS",6911.62164759137,31417.5627820717,39,"41_151_12_8",0,0.49636803874092,12,8,13,42,151,0,0.8852493
"38","170","25-P3S4C1AA",20.6,21.7,20.3,21,101,996,628.85,100,367.15,36.8624497991968,NA,"25","3","4","1","AA",7317.84596608257,34651.6995557531,41,"50_170_12_8",0,0.974731593550202,12,8,14,12,170,0,0.8852493
"39","171","25-P3S4C2AA",22.3,22,20.9,18,99,1034.75,634.76,99,399.99,38.6557139405654,NA,"25","3","4","2","AA",7152.22113563732,33686.9072888571,42,"52_171_12_8",0,0.506979194100606,12,8,14,15,171,0,0.8852493
"40","173","25-P3S4C1FS",26.5,26.2,26.5,26.6,99.4,2881.8,NA,97,2881.8,100,NA,"25","3","4","1","FS",9358.60841834657,54617.2321782529,43,"54_173_12_8",1.4010989010989,0.91214510155987,12,8,14,22,173,0,0.8852493
"41","173","25-P3S4C1FS",26.5,26.2,26.5,26.6,99.4,2881.8,NA,97,2881.8,100,NA,"25","3","4","1","FS",9358.60841834657,54617.2321782529,44,"0_173_12_8",NA,0,12,8,14,24,173,0,0.8852493
"42","174","25-P3S4C2FS",21.2,21.5,21.8,22,99,1317.9,821.78,95,496.12,37.6447378405038,NA,"25","3","4","2","FS",7460.47008782352,36363.08477179,45,"55_174_12_8",5.91891891891894,0.924347451801694,12,8,14,26,174,0,0.8852493
