"","sample_code","Code","D1(cm)","D2(cm)","D3(cm)","D4(cm)","Length(cm)","FW(g)","DW(g)","Bark(%)","Watercontent(g)","Waterpercentage","Notes","DiamClass","Plot","SubPlot","Class","Species","Areacm2","Volcm3","X","ID","slope","rsq","Month","Day","Hour","Min","Sample_code1","Sample_code2","ATMP"
"1","333","10-P6S1C2AA-b",11.1,10.2,10.4,11,39.7,320.2,236.2,98,84,26.2336039975016,NA,"10","6","1","2","AA",1510.40143550881,3553.1778776745,1,"231_333_4_29",0.113498813863333,0.946595549635696,4,29,8,47,"333",0,0.088258467
"2","340","10-P6S1C4FS",8.1,8,7.5,7.9,39,116.2,NA,70,116.2,100,NA,"10","6","1","4","FS",1062.33337891461,1899.88404774465,2,"232_340_4_29",0.724665856622113,0.998065128736475,4,29,8,49,"340",0,0.088268336
"3","339","10-P6S1C2FS-b",11.1,10.5,10.6,11.1,40.7,427.5,NA,98,427.5,100,NA,"10","6","1","2","FS",1568.18317552211,3745.76797931507,3,"233_339_4_29",0.71297487323214,0.997320008644394,4,29,8,55,"339",0,0.088268336
"4","338","10-P6S1C2FS",10.4,10,10.2,8.4,36.2,357.8,234.24,98,123.56,34.533258803801,NA,"10","6","1","2","FS",1258.55270825044,2704.68036768077,4,"234_338_4_29",0.439061551944991,0.973147678909902,4,29,8,57,"338",0,0.088268336
"5","336","10-P6S1C1FS",11,10.5,10.5,12.5,39.4,427.8,272.35,99,155.45,36.3370733987845,NA,"10","6","1","1","FS",1571.73245234232,3831.33913816247,5,"235_336_4_29",0.137186648501357,0.95611915634306,4,29,8,59,"336",0,0.088268336
"6","341","10-P6S1C4FS-b",10.3,9.8,11.2,11.3,39.2,310.1,170.22,80,139.88,45.1080296678491,NA,"10","6","1","4","FS",1490.43485857493,3495.70198192815,6,"236_341_4_29",0.294097537439198,0.995514523358147,4,29,9,2,"341",0,0.088268336
"7","330","10-P6S1C1AA",11.9,11.8,11.8,12,39.7,371.9,219.4,98,152.5,41.0056466792148,NA,"10","6","1","1","AA",1702.57268780389,4396.91698744544,7,"237_330_4_29",0.362209196377283,0.994312642553209,4,29,9,3,"330",0,0.088268336
"8","337","10-P6S1C1FS-b",12.6,11.6,12.1,14.6,38,579.2,338.31,95,240.89,41.5901243093923,NA,"10","6","1","1","FS",1774.28835571818,4836.57744697803,8,"238_337_4_29",0.482370110108981,0.99473502629604,4,29,9,6,"337",0,0.088268336
"9","337","10-P6S1C1FS-b",12.6,11.6,12.1,14.6,38,579.2,338.31,95,240.89,41.5901243093923,NA,"10","6","1","1","FS",1774.28835571818,4836.57744697803,9,"0_337_4_29",0,0.0752688172042825,4,29,9,5,"337",0,0.088268336
"10","332","10-P6S1C2AA",10.1,9.2,10.1,9.6,39.4,212.5,NA,97,212.5,100,NA,"10","6","1","2","AA",1356.18623877236,2941.78251753281,10,"239_332_4_29",0.142893679210817,0.984808085048306,4,29,9,8,"332",0,0.088268336
"11","332","10-P6S1C2AA",10.1,9.2,10.1,9.6,39.4,212.5,NA,97,212.5,100,NA,"10","6","1","2","AA",1356.18623877236,2941.78251753281,11,"0_332_4_29",0,0.89572590125849,4,29,9,9,"332",0,0.088268336
