"","sample_code","Code","D1(cm)","D2(cm)","D3(cm)","D4(cm)","Length(cm)","FW(g)","DW(g)","Bark(%)","Watercontent(g)","Waterpercentage","Notes","DiamClass","Plot","SubPlot","Class","Species","Areacm2","Volcm3","X","ID","slope","rsq","Month","Day","Hour","Min","Sample_code1","Sample_code2","ATMP"
"1","12","10-P1S1C4FS",12.5,12.4,12.8,12.3,39.8,537.1,123.23,65,413.87,77.0564140755911,NA,"10","1","1","4","FS",1808.38443156434,4884.22087766697,1,"1_12_4_27",0.834935988620198,0.999360290987116,4,27,8,44,12,0,0.088357157
"2","12","10-P1S1C4FS",12.5,12.4,12.8,12.3,39.8,537.1,123.23,65,413.87,77.0564140755911,NA,"10","1","1","4","FS",1808.38443156434,4884.22087766697,2,"0_12_4_27",0,0.741063941809555,4,27,8,45,12,0,0.088357157
"3","133","10-P1S1C1FS",9.5,9,8.8,8.2,39.3,362,221.02,98,140.98,38.9447513812155,NA,"10","1","1","1","FS",1219.74377783974,2432.63827518352,3,"2_133_4_27",0.576034132388208,0.997024596108057,4,27,8,46,133,0,0.088357157
"4","6","25-P1S1C4FS",32.2,32.4,29.9,31.9,99.9,2639.3,1230.34,85,1408.96,53.3838517788808,NA,"25","1","1","4","FS",11487.0528854233,78361.1076270435,4,"3_6_4_27",1.22979637171418,0.999721605467965,4,27,8,48,6,0,0.088357157
"5","6","25-P1S1C4FS",32.2,32.4,29.9,31.9,99.9,2639.3,1230.34,85,1408.96,53.3838517788808,NA,"25","1","1","4","FS",11487.0528854233,78361.1076270435,5,"0_6_4_27",0,0.781801699145906,4,27,8,50,6,0,0.088357157
"6","7","10-P1S1C1AA",13,12.7,12.2,12.1,39.7,3126.7,201.76,96,2924.94,93.5471903284613,NA,"10","1","1","1","AA",1804.70528822369,4873.19617819751,6,"4_7_4_27",0.792993118528525,0.999503578513022,4,27,8,51,7,0,0.088357157
"7","7","10-P1S1C1AA",13,12.7,12.2,12.1,39.7,3126.7,201.76,96,2924.94,93.5471903284613,NA,"10","1","1","1","AA",1804.70528822369,4873.19617819751,7,"0_7_4_27",0,0.586883290109041,4,27,8,52,7,0,0.088357157
"8","11","10-P1S1C2FS",8.6,9.3,8.6,8.4,38.8,245.9,177.81,100,68.09,27.6901179341196,NA,"10","1","1","2","FS",1183.19861666272,2320.32457067182,8,"5_11_4_27",0.700131222965636,0.997583464905036,4,27,8,53,11,0,0.088357157
"9","8","10-P1S1C2AA",13.8,14,13.6,13.4,44,426.4,328.04,100,98.36,23.0675422138837,NA,"10","1","1","2","AA",2188.65720946633,6486.56154359748,9,"6_8_4_27",0.431454647651167,0.996308940049593,4,27,8,55,8,0,0.088357157
"10","8","10-P1S1C2AA",13.8,14,13.6,13.4,44,426.4,328.04,100,98.36,23.0675422138837,NA,"10","1","1","2","AA",2188.65720946633,6486.56154359748,10,"0_8_4_27",0.463116252529881,0.0682585605405063,4,27,8,57,8,0,0.088337419
"11","29","01-P1S1C4FS-S",1.5,1.5,1.3,1.3,42,8.735,7.76,61,0.975,11.3128976962455,NA,"01","1","1","4","FS",198.588230331761,66.8161779547111,11,"7_29+30_4_27",0.0947523145101094,0.954670092618632,4,27,8,58,29,30,0.088357157
"12","33","01-P1S1C4AA-S",1.1,1.1,1,1,40,6.255,5.62,90,0.635,10.1781528363807,NA,"01","1","1","4","AA",281.286259136533,81.171292886208,12,"8_33+34_4_27",0.107966603498672,0.969263818770688,4,27,9,0,33,34,0.088357157
"13","13","01-P1S1C1AA-S",1.3,1.4,1,1,39,8.05,6.65,100,1.4,17.3970219839754,NA,"01","1","1","1","AA",294.39083449101,85.0723655638031,13,"9_13+14_4_27",0.155918589424379,0.985063293526528,4,27,9,2,13,14,0.088357157
"14","25","01-P1S1C2FS-S",1.5,1.5,1.3,1.2,39.5,9.165,7.775,98,1.39,15.1790842041298,NA,"01","1","1","2","FS",192.210074780442,64.1893483473814,14,"10_25+26_4_27",0.29682636116415,0.995779833467215,4,27,9,4,25,26,0.088357157
"15","21","01-P1S1C1FS-S",1.3,1.2,1,1,38,11.87,8.61,100,3.26,27.6917006256098,NA,"01","1","1","1","FS",260.131124257717,75.9290873947648,15,"11_21+22_4_27",0.142084707516056,0.952298623757097,4,27,9,6,21,22,0.088357157
"16","17","01-P1S1C2AA-S",0.9,1,1.2,1.3,35.5,8.46,7.39,97.5,1.07,12.6808810750224,NA,"01","1","1","2","AA",278.717376069227,81.7194353544125,16,"12_17+18_4_27",0.139176303509828,0.964319583397619,4,27,9,8,17,18,0.088357157
"17","49","01-P1S2C1AA-S",0.9,0.8,1.3,1.4,42.8,6.935,5.305,100,1.63,24.0003972485312,NA,"01","1","2","1","AA",260.07224320256,66.0939388936202,17,"13_49+50_4_27",0.101184986282176,0.966393927535601,4,27,9,11,49,50,0.088317681
"18","57","01-P1S2C4AA-S",0.8,0.9,1.3,1.4,38.5,6.345,5.62,100,0.725,11.427184809589,NA,"01","1","2","4","AA",261.318786123484,67.5304321344742,18,"14_57+58_4_27",0.114499318801094,0.961992302343365,4,27,9,13,57,58,0.088317681
"19","61","01-P1S2C1FS-S",1,1,1.4,1.4,45.3,11.41,8.76,96,2.65,22.2860800299732,NA,"01","1","2","1","FS",319.694594843332,96.8412297930791,19,"15_61+65_4_27",0.103341231187747,0.885909601382926,4,27,9,15,61,65,0.08832755
"20","69","01-P1S2C4FS-S",1,0.8,1.1,1.2,44.4,6.595,5.89,65.5,0.705,10.6925582039911,NA,"01","1","2","4","FS",322.239619175255,88.9543923359358,20,"16_69+70_4_27",0,0.0510775969264759,4,27,9,18,69,70,0.088317681
"21","69","01-P1S2C4FS-S",1,0.8,1.1,1.2,44.4,6.595,5.89,65.5,0.705,10.6925582039911,NA,"01","1","2","4","FS",322.239619175255,88.9543923359358,21,"0_69+70_4_27",0.0574912891986062,0.653661464585837,4,27,9,17,69,70,0.088317681
"22","62","01-P1S2C1FS-F",1,1.1,0.9,0.8,38.8,9.365,6.51,100,2.855,30.4125113327289,NA,"01","1","2","1","FS",271.535500076117,72.6090130085429,22,"17_62+63_4_27",0.151627835549123,0.986871963020715,4,27,9,20,62,63,0.08832755
