"","sample_code","Code","D1(cm)","D2(cm)","D3(cm)","D4(cm)","Length(cm)","FW(g)","DW(g)","Bark(%)","Watercontent(g)","Waterpercentage","Notes","DiamClass","Plot","SubPlot","Class","Species","Areacm2","Volcm3","X","ID","slope","rsq","Month","Day","Hour","Min","Sample_code1","Sample_code2","ATMP"
"23","380","25-P6S4C4AA",29.5,27.3,27.8,30.2,99.1,1426,781.53,60,644.47,45.1942496493689,NA,"25","6","4","4","AA",10229.2551177022,64112.5641577362,23,"22_380_10_28",1.35604395604395,0.961858079512867,10,28,11,47,380,0,0.8891969
"24","379","25-P6S4C2AA",26.1,25.2,25.2,27.5,98.3,2237.6,1423.05,96,814.55,36.402842331069,NA,"25","6","4","2","AA",9091.38413842623,52193.4887990692,24,"23_379_10_28",0.762637362637363,0.814978510271076,10,28,11,50,379,0,0.8891969
"25","378","25-P6S4C1AA",22.4,22.6,20,19.2,99.1,1361.6,745.51,94,616.09,45.2475029377203,NA,"25","6","4","1","AA",7253.56291485758,34542.5262003479,25,"24_378_10_28",1.36043956043955,0.96241381475667,10,28,11,55,378,0,0.8891969
"26","396","25-P6S5C1AA",28.3,30.7,29.3,28.8,101.7,2485.3,1349.7,97,1135.6,45.6926729167505,NA,"25","6","5","1","AA",10699.6768218212,68456.2638746268,26,"25_396_10_28",0.53406593406593,0.866011586125979,10,28,12,3,396,0,0.88821
"27","397","25-P6S5C2AA",28.2,27.5,29.1,27.9,99.1,2709.7,1644.79,97,1064.91,39.2999225006458,NA,"25","6","5","2","AA",10018.9336820523,61788.9260576629,27,"26_397_10_28",0.0879120879120764,0.0569800569800535,10,28,12,6,397,0,0.8891969
"28","398","25-P6S5C4AA",24.6,24.2,22.2,22.3,96.6,839.1,309.94,75,529.16,63.0628053867239,NA,"25","6","5","4","AA",7935.47498431516,41306.4334338905,28,"27_398_10_28",0.490291262135924,0.822830199747748,10,28,12,11,398,0,0.8891969
"29","398","25-P6S5C4AA",24.6,24.2,22.2,22.3,96.6,839.1,309.94,75,529.16,63.0628053867239,NA,"25","6","5","4","AA",7935.47498431516,41306.4334338905,29,"0_398_10_28",0.384615384615345,0.480769230769291,10,28,12,12,398,0,0.88821
"30","399","25-P6S5C1FS",22.3,23.9,22.7,22.8,101,1956.6,1212.41,100,744.19,38.0348563835224,NA,"25","6","5","1","FS",8099.72203987098,41690.6224646894,30,"28_399_10_28",0,0.0512676056338004,10,28,12,16,399,0,0.8891969
"31","400","25-P6S5C2FS",21.7,23.3,22.6,23.3,101.6,1415,967.83,98,447.17,31.6021201413428,NA,"25","6","5","2","FS",8064.79439721074,41210.2798856393,31,"29_400_10_28",2.18241758241757,0.945229273810492,10,28,12,20,400,0,0.8891969
"32","401","25-P6S5C4FS",33.1,31.1,31.1,32.1,98.9,2996,1632.43,40,1363.57,45.5130173564753,NA,"25","6","5","4","FS",11489.4878310483,78797.7769631207,32,"30_401_10_28",0.200000000000013,0.146666666666663,10,28,12,23,401,0,0.88821
"33","401","25-P6S5C4FS",33.1,31.1,31.1,32.1,98.9,2996,1632.43,40,1363.57,45.5130173564753,NA,"25","6","5","4","FS",11489.4878310483,78797.7769631207,33,"0_401_10_28",2.49999999999994,0.986842105263155,10,28,12,24,401,0,0.88821
"34","324","25-P6S1C1AA",23.7,23,25.2,25.3,100.6,1799.5,1011.73,95,787.77,43.7771603223118,NA,"25","6","1","1","AA",8609.1741609912,46679.007166476,34,"31_324_10_28",1.76043956043955,0.933937422214456,10,28,12,40,324,0,0.88821
"35","325","25-P6S1C2AA",28,27.2,28.3,28.5,99.4,2221.5,1314.16,95,907.34,40.8435741616025,NA,"25","6","1","2","AA",9975.50711725815,61209.9283717614,35,"32_325_10_28",1.44175824175824,0.835506542927037,10,28,12,46,325,0,0.88821
"36","326","25-P6S1C4AA",27.2,24.5,26,25.3,100.2,2115.3,845.43,50,1269.87,60.0326194865977,NA,"25","6","1","4","AA",9147.3361692845,52181.2229087022,36,"33_326_10_28",1.87032967032967,0.951537607494564,10,28,12,52,326,0,0.88821
